event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
1536,2010,ATP Masters 1000 Madrid,1000,2010-05-09T00:00:00,2010-05-16T00:00:00,Clay,56,2835000,€,MS001,F,02:11:00,,F,2,N409,"6-4,7-6(7)",R. Nadal,R. Federer,,,ESP,SUI,6-4,7-6(7),,,,02:11:00,A,R. Nadal,R. Federer,ESP,SUI,,,7,5,263,/en/stats/leaderboard?page=serve,2,2,73,59,81,54,32,59,64,14,22,73,8,11,11,246,/en/stats/leaderboard?page=serve,0,9,67,59,88,59,35,59,48,14,29,64,7,11,11,57,46,81,44,39,88,50,85,169,56,49,88,43,35,81,50,84,169,,,N409,F324
1536,2010,ATP Masters 1000 Madrid,1000,2010-05-09T00:00:00,2010-05-16T00:00:00,Clay,56,2835000,€,MS002,SF,02:06:00,,F,3,F324,"7-5,3-6,6-3",R. Federer,D. Ferrer,,,SUI,ESP,7-5,3-6,6-3,,,02:06:00,A,R. Federer,D. Ferrer,SUI,ESP,,,,,304,/en/stats/leaderboard?page=serve,2,8,60,49,81,86,42,49,59,19,32,75,3,4,15,270,/en/stats/leaderboard?page=serve,3,3,57,58,101,64,37,58,63,27,43,78,7,9,15,75,61,81,37,37,101,54,98,182,63,64,101,25,20,81,46,84,182,,,F324,F401
1536,2010,ATP Masters 1000 Madrid,1000,2010-05-09T00:00:00,2010-05-16T00:00:00,Clay,56,2835000,€,MS003,SF,02:16:00,,F,3,N409,"4-6,6-2,6-2",R. Nadal,N. Almagro,,,ESP,ESP,4-6,6-2,6-2,,,02:16:00,A,R. Nadal,N. Almagro,ESP,ESP,,,,,254,/en/stats/leaderboard?page=serve,1,1,64,45,70,78,35,45,36,9,25,50,3,6,13,213,/en/stats/leaderboard?page=serve,3,5,53,48,90,69,33,48,36,15,42,50,6,12,13,63,44,70,47,42,90,54,86,160,53,48,90,37,26,70,46,74,160,,,N409,A479
1536,2010,ATP Masters 1000 Madrid,1000,2010-05-09T00:00:00,2010-05-16T00:00:00,Clay,56,2835000,€,MS004,QF,01:53:00,,F,3,F324,"3-6,6-1,6-4",R. Federer,E. Gulbis,,,SUI,LAT,3-6,6-1,6-4,,,01:53:00,A,R. Federer,E. Gulbis,SUI,LAT,,,,,282,/en/stats/leaderboard?page=serve,2,6,70,56,80,70,39,56,54,13,24,67,4,6,13,254,/en/stats/leaderboard?page=serve,1,6,65,51,79,61,31,51,54,15,28,20,1,5,13,65,52,80,42,33,79,53,85,159,58,46,79,35,28,80,47,74,159,,,F324,G858
1536,2010,ATP Masters 1000 Madrid,1000,2010-05-09T00:00:00,2010-05-16T00:00:00,Clay,56,2835000,€,MS005,QF,02:11:00,,F,2,F401,"7-5,6-3",D. Ferrer,A. Murray,,,ESP,GBR,7-5,6-3,,,,02:11:00,A,D. Ferrer,A. Murray,ESP,GBR,,,,,276,/en/stats/leaderboard?page=serve,1,0,86,69,80,65,45,69,45,5,11,75,6,8,11,224,/en/stats/leaderboard?page=serve,2,10,50,50,100,68,34,50,38,19,50,73,11,15,10,63,50,80,47,47,100,54,97,180,53,53,100,38,30,80,46,83,180,,,F401,MC10
1536,2010,ATP Masters 1000 Madrid,1000,2010-05-09T00:00:00,2010-05-16T00:00:00,Clay,56,2835000,€,MS006,QF,00:58:00,,F,2,A479,"6-3,6-1",N. Almagro,J. Melzer,,,ESP,AUT,6-3,6-1,,,,00:58:00,A,N. Almagro,J. Melzer,ESP,AUT,,,,,320,/en/stats/leaderboard?page=serve,2,6,64,27,42,85,23,27,67,10,15,0,0,0,8,216,/en/stats/leaderboard?page=serve,2,0,66,33,50,61,20,33,41,7,17,43,3,7,8,79,33,42,46,23,50,61,56,92,54,27,50,21,9,42,39,36,92,,,A479,M762
1536,2010,ATP Masters 1000 Madrid,1000,2010-05-09T00:00:00,2010-05-16T00:00:00,Clay,56,2835000,€,MS007,QF,01:18:00,,F,2,N409,"6-1,6-3",R. Nadal,G. Monfils,,,ESP,FRA,6-1,6-3,,,,01:18:00,A,R. Nadal,G. Monfils,ESP,FRA,,,,,318,/en/stats/leaderboard?page=serve,1,1,73,30,41,90,27,30,55,6,11,100,2,2,8,199,/en/stats/leaderboard?page=serve,7,3,54,36,67,67,24,36,32,10,31,50,4,8,8,80,33,41,49,33,67,61,66,108,51,34,67,20,8,41,39,42,108,,,N409,MC65
1536,2010,ATP Masters 1000 Madrid,1000,2010-05-09T00:00:00,2010-05-16T00:00:00,Clay,56,2835000,€,MS008,R16,01:09:00,,F,2,F324,"6-3,6-1",R. Federer,S. Wawrinka,,,SUI,SUI,6-3,6-1,,,,01:09:00,A,R. Federer,S. Wawrinka,SUI,SUI,,,,,293,/en/stats/leaderboard?page=serve,1,6,63,26,41,85,22,26,53,8,15,0,0,1,8,196,/en/stats/leaderboard?page=serve,1,3,69,44,64,48,21,44,40,8,20,55,6,11,8,73,30,41,55,35,64,62,65,105,45,29,64,27,11,41,38,40,105,,,F324,W367
1536,2010,ATP Masters 1000 Madrid,1000,2010-05-09T00:00:00,2010-05-16T00:00:00,Clay,56,2835000,€,MS009,R16,01:34:00,,F,2,G858,"6-2,7-6(7)",E. Gulbis,F. Lopez,,,LAT,ESP,6-2,7-6(7),,,,01:34:00,A,E. Gulbis,F. Lopez,LAT,ESP,,,7,,324,/en/stats/leaderboard?page=serve,2,9,73,43,59,81,35,43,63,10,16,100,3,3,10,252,/en/stats/leaderboard?page=serve,3,6,66,48,73,67,32,48,36,9,25,83,10,12,10,76,45,59,44,32,73,58,77,132,56,41,73,24,14,59,42,55,132,,,G858,L397
1536,2010,ATP Masters 1000 Madrid,1000,2010-05-09T00:00:00,2010-05-16T00:00:00,Clay,56,2835000,€,MS010,R16,01:10:00,,F,2,MC10,"6-2,6-1",A. Murray,V. Hanescu,,,GBR,ROU,6-2,6-1,,,,01:10:00,A,A. Murray,V. Hanescu,GBR,ROU,,,,,310,/en/stats/leaderboard?page=serve,0,4,58,26,45,85,22,26,63,12,19,100,2,2,8,197,/en/stats/leaderboard?page=serve,1,1,71,37,52,51,19,37,33,5,15,50,4,8,7,76,34,45,54,28,52,64,62,97,46,24,52,24,11,45,36,35,97,,,MC10,H528
