event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,settime_tot_winner,settime_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
425,2025,Barcelona,500,2025-04-14T00:00:00,2025-04-20T00:00:00,Clay,32,2889200,€,MS001,F,01:40:00,,F,2,R0DG,"7-6(8),6-2",H. Rune,C. Alcaraz,,,DEN,ESP,7-6(8),6-2,,,,01:40:00,A,H. Rune,C. Alcaraz,DEN,ESP,,,285,/en/stats/leaderboard?page=serve,1,0,72,52,72,69,36,52,55,11,20,80,4,5,10,259,/en/stats/leaderboard?page=serve,0,1,70,40,57,65,26,40,53,9,17,40,2,5,10,65,47,72,39,22,57,53,69,129,61,35,57,35,25,72,47,60,129,8,6,01:40:00,01:40:00,,,R0DG,A0E2
425,2025,Barcelona,500,2025-04-14T00:00:00,2025-04-20T00:00:00,Clay,32,2889200,€,MS002,SF,01:16:00,,F,2,A0E2,"6-2,6-4",C. Alcaraz,A. Fils,,,ESP,FRA,6-2,6-4,,,,01:16:00,A,C. Alcaraz,A. Fils,ESP,FRA,,,315,/en/stats/leaderboard?page=serve,2,2,74,39,53,77,30,39,64,9,14,100,1,1,9,237,/en/stats/leaderboard?page=serve,4,3,64,36,56,58,21,36,50,10,20,40,2,5,9,74,39,53,45,25,56,59,64,109,55,31,56,26,14,53,41,45,109,,,01:16:00,01:16:00,,,A0E2,F0F1
425,2025,Barcelona,500,2025-04-14T00:00:00,2025-04-20T00:00:00,Clay,32,2889200,€,MS003,SF,01:07:00,,F,2,R0DG,"6-3,6-2",H. Rune,K. Khachanov,,,DEN,RUS,6-3,6-2,,,,01:07:00,A,H. Rune,K. Khachanov,DEN,RUS,,,329,/en/stats/leaderboard?page=serve,1,2,70,30,43,73,22,30,85,11,13,0,0,0,8,217,/en/stats/leaderboard?page=serve,2,0,60,28,47,46,13,28,58,11,19,33,2,6,9,77,33,43,49,23,47,62,56,90,51,24,47,23,10,43,38,34,90,,,01:07:00,01:07:00,,,R0DG,KE29
425,2025,Barcelona,500,2025-04-14T00:00:00,2025-04-20T00:00:00,Clay,32,2889200,€,MS004,QF,01:39:00,,F,2,A0E2,"7-5,6-3",C. Alcaraz,A. de Minaur,,,ESP,AUS,7-5,6-3,,,,01:39:00,A,C. Alcaraz,A. de Minaur,ESP,AUS,,,267,/en/stats/leaderboard?page=serve,2,0,69,43,62,72,31,43,47,9,19,33,1,3,11,216,/en/stats/leaderboard?page=serve,6,1,52,40,77,58,23,40,51,19,37,50,4,8,10,65,40,62,45,35,77,54,75,139,55,42,77,35,22,62,46,64,139,,,01:39:00,01:39:00,,,A0E2,DH58
425,2025,Barcelona,500,2025-04-14T00:00:00,2025-04-20T00:00:00,Clay,32,2889200,€,MS005,QF,00:17:00,,F,1,F0F1,2-0,A. Fils,S. Tsitsipas,,,FRA,GRE,2-0,,,,,00:17:00,A,A. Fils,S. Tsitsipas,FRA,GRE,,,292,/en/stats/leaderboard?page=serve,0,0,67,4,6,75,3,4,50,1,2,0,0,0,1,109,/en/stats/leaderboard?page=serve,1,0,50,5,10,40,2,5,20,1,5,50,1,2,1,67,4,6,70,7,10,69,11,16,30,3,10,33,2,6,31,5,16,,,00:17:00,00:17:00,,,F0F1,TE51
425,2025,Barcelona,500,2025-04-14T00:00:00,2025-04-20T00:00:00,Clay,32,2889200,€,MS006,QF,01:46:00,,F,2,KE29,"6-4,7-5",K. Khachanov,A. Davidovich Fokina,,,RUS,ESP,6-4,7-5,,,,01:46:00,A,K. Khachanov,A. Davidovich Fokina,RUS,ESP,,,253,/en/stats/leaderboard?page=serve,1,6,63,45,71,67,30,45,46,12,26,70,7,10,11,229,/en/stats/leaderboard?page=serve,1,4,59,40,68,63,25,40,50,14,28,58,7,12,11,59,42,71,43,29,68,51,71,139,57,39,68,41,29,71,49,68,139,,,01:46:00,01:46:00,,,KE29,DH50
425,2025,Barcelona,500,2025-04-14T00:00:00,2025-04-20T00:00:00,Clay,32,2889200,€,MS007,QF,01:27:00,,F,2,R0DG,"6-4,6-2",H. Rune,C. Ruud,,,DEN,NOR,6-4,6-2,,,,01:27:00,A,H. Rune,C. Ruud,DEN,NOR,,,268,/en/stats/leaderboard?page=serve,2,0,53,29,55,79,23,29,50,13,26,75,3,4,9,212,/en/stats/leaderboard?page=serve,3,2,52,30,58,60,18,30,46,13,28,43,3,7,9,65,36,55,47,27,58,56,63,113,53,31,58,35,19,55,44,50,113,,,01:27:00,01:27:00,,,R0DG,RH16
425,2025,Barcelona,500,2025-04-14T00:00:00,2025-04-20T00:00:00,Clay,32,2889200,€,MS008,R16,01:11:00,,F,2,A0E2,"6-2,6-4",C. Alcaraz,L. Djere,,,ESP,SRB,6-2,6-4,,,,01:11:00,A,C. Alcaraz,L. Djere,ESP,SRB,,,297,/en/stats/leaderboard?page=serve,0,4,71,35,49,77,27,35,57,8,14,67,2,3,9,211,/en/stats/leaderboard?page=serve,3,2,62,31,50,58,18,31,37,7,19,33,2,6,9,71,35,49,50,25,50,61,60,99,50,25,50,29,14,49,39,39,99,,,01:11:00,01:11:00,,,A0E2,DB63
425,2025,Barcelona,500,2025-04-14T00:00:00,2025-04-20T00:00:00,Clay,32,2889200,€,MS009,R16,01:03:00,,F,2,DH58,"6-1,6-2",A. de Minaur,J. Fearnley,,,AUS,GBR,6-1,6-2,,,,01:03:00,A,A. de Minaur,J. Fearnley,AUS,GBR,,,297,/en/stats/leaderboard?page=serve,2,2,51,23,45,87,20,23,59,13,22,100,2,2,8,181,/en/stats/leaderboard?page=serve,4,0,40,17,42,59,10,17,44,11,25,43,3,7,7,73,33,45,50,21,42,62,54,87,50,21,42,27,12,45,38,33,87,,,01:03:00,01:03:00,,,DH58,F0BY
425,2025,Barcelona,500,2025-04-14T00:00:00,2025-04-20T00:00:00,Clay,32,2889200,€,MS010,R16,01:37:00,,F,2,TE51,"7-6(7),6-4",S. Tsitsipas,S. Korda,,,GRE,USA,7-6(7),6-4,,,,01:37:00,A,S. Tsitsipas,S. Korda,GRE,USA,,,305,/en/stats/leaderboard?page=serve,3,1,57,38,67,74,28,38,76,22,29,0,0,0,11,286,/en/stats/leaderboard?page=serve,2,5,57,44,77,75,33,44,61,20,33,86,6,7,11,75,50,67,31,24,77,51,74,144,69,53,77,25,17,67,49,70,144,7,4,01:37:00,01:37:00,,,TE51,K0AH
425,2025,Barcelona,500,2025-04-14T00:00:00,2025-04-20T00:00:00,Clay,32,2889200,€,MS011,R16,01:08:00,,F,2,F0F1,"6-3,6-2",A. Fils,P. Martinez,,,FRA,ESP,6-3,6-2,,,,01:08:00,A,A. Fils,P. Martinez,FRA,ESP,,,303,/en/stats/leaderboard?page=serve,0,5,49,25,51,80,20,25,69,18,26,100,1,1,9,252,/en/stats/leaderboard?page=serve,3,2,75,36,48,58,21,36,58,7,12,40,2,5,8,75,38,51,42,20,48,59,58,99,58,28,48,25,13,51,41,41,99,,,01:08:00,01:08:00,,,F0F1,MO44
425,2025,Barcelona,500,2025-04-14T00:00:00,2025-04-20T00:00:00,Clay,32,2889200,€,MS012,R16,02:09:00,,F,2,KE29,"7-5,6-4",K. Khachanov,J. Munar,,,RUS,ESP,7-5,6-4,,,,02:09:00,A,K. Khachanov,J. Munar,RUS,ESP,,,257,/en/stats/leaderboard?page=serve,2,1,56,40,71,73,29,40,48,15,31,67,4,6,11,229,/en/stats/leaderboard?page=serve,3,1,60,50,84,64,32,50,44,15,34,73,11,15,11,62,44,71,44,37,84,52,81,155,56,47,84,38,27,71,48,74,155,,,02:09:00,02:09:00,,,KE29,MU94
425,2025,Barcelona,500,2025-04-14T00:00:00,2025-04-20T00:00:00,Clay,32,2889200,€,MS013,R16,01:55:00,,F,2,DH50,"7-5,6-4",A. Davidovich Fokina,A. Rublev,,,ESP,RUS,7-5,6-4,,,,01:55:00,A,A. Davidovich Fokina,A. Rublev,ESP,RUS,,,250,/en/stats/leaderboard?page=serve,4,1,73,63,86,60,38,63,48,11,23,73,8,11,11,214,/en/stats/leaderboard?page=serve,2,0,60,44,73,64,28,44,38,11,29,50,5,10,11,57,49,86,47,34,73,52,83,159,53,39,73,43,37,86,48,76,159,,,01:55:00,01:55:00,,,DH50,RE44
425,2025,Barcelona,500,2025-04-14T00:00:00,2025-04-20T00:00:00,Clay,32,2889200,€,MS014,R16,01:48:00,,F,3,R0DG,"4-6,6-1,6-2",H. Rune,S. Baez,,,DEN,ARG,4-6,6-1,6-2,,,01:48:00,A,H. Rune,S. Baez,DEN,ARG,,,255,/en/stats/leaderboard?page=serve,2,1,66,53,80,62,33,53,52,14,27,70,7,10,13,222,/en/stats/leaderboard?page=serve,1,1,75,55,73,58,32,55,39,7,18,45,5,11,12,59,47,80,47,34,73,53,81,153,53,39,73,41,33,80,47,72,153,,,01:48:00,01:48:00,,,R0DG,B0BI
