event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set4_winner,tiebreak_set4_loser,player_id_winner,player_id_loser
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS012,R16,03:25:00,,F,5,R485,"6-3,3-6,4-6,7-5,6-2",A. Roddick,F. Gonzalez,,,USA,CHI,6-3,3-6,4-6,7-5,6-2,03:25:00,A,A. Roddick,F. Gonzalez,USA,CHI,,,,,329,/en/stats/leaderboard?page=serve,0,33,68,85,125,87,74,85,50,20,40,50,2,4,24,271,/en/stats/leaderboard?page=serve,9,17,61,107,175,76,81,107,43,29,68,78,14,18,24,75,94,125,37,65,175,53,159,300,63,110,175,25,31,125,47,141,300,,,,,,,R485,G415
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS013,R16,04:38:00,,F,5,C977,"5-7,6-4,7-5,5-7,6-3",M. Cilic,J. del Potro,,,CRO,ARG,5-7,6-4,7-5,5-7,6-3,04:38:00,A,M. Cilic,J. del Potro,CRO,ARG,,,,,290,/en/stats/leaderboard?page=serve,7,20,58,101,173,83,84,101,47,34,72,70,7,10,28,288,/en/stats/leaderboard?page=serve,3,19,60,108,181,72,78,108,55,40,73,75,12,16,27,68,118,173,35,63,181,51,181,354,65,118,181,32,55,173,49,173,354,,,,,,,C977,D683
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS014,R16,02:12:00,,F,3,MC10,"7-6(7),6-3,6-2",A. Murray,J. Isner,,,GBR,USA,7-6(7),6-3,6-2,,,02:12:00,A,A. Murray,J. Isner,GBR,USA,,,,,326,/en/stats/leaderboard?page=serve,1,5,72,65,90,82,53,65,68,17,25,100,4,4,15,265,/en/stats/leaderboard?page=serve,2,14,69,61,89,70,43,61,29,8,28,60,3,5,14,78,70,90,43,38,89,60,108,179,57,51,89,22,20,90,40,71,179,7.0,4.0,,,,,MC10,I186
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS015,R16,02:36:00,,F,4,N409,"6-4,4-6,6-4,6-4",R. Nadal,I. Karlovic,,,ESP,CRO,6-4,4-6,6-4,6-4,,02:36:00,A,R. Nadal,I. Karlovic,ESP,CRO,,,,,317,/en/stats/leaderboard?page=serve,2,2,71,72,102,78,56,72,73,22,30,50,1,2,20,321,/en/stats/leaderboard?page=serve,2,28,69,73,106,77,56,73,64,21,33,50,3,6,20,76,78,102,27,29,106,51,107,208,73,77,106,24,24,102,49,101,208,,,,,,,N409,K336
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS016,R32,01:48:00,,F,3,F324,"6-3,6-4,6-4",R. Federer,A. Montanes,,,SUI,ESP,6-3,6-4,6-4,,,01:48:00,A,R. Federer,A. Montanes,SUI,ESP,,,,,317,/en/stats/leaderboard?page=serve,3,10,66,52,79,88,46,52,56,15,27,0,0,0,15,268,/en/stats/leaderboard?page=serve,1,7,60,55,91,60,33,55,64,23,36,50,3,6,14,77,61,79,38,35,91,56,96,170,62,56,91,23,18,79,44,74,170,,,,,,,F324,M824
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS017,R32,00:54:00,,F,2,H432,"6-0,4-2",L. Hewitt,M. Baghdatis,,,AUS,CYP,6-0,4-2,,,,00:54:00,A,L. Hewitt,M. Baghdatis,AUS,CYP,,,,,311,/en/stats/leaderboard?page=serve,0,1,55,17,31,76,13,17,79,11,14,0,0,0,6,164,/en/stats/leaderboard?page=serve,2,5,47,17,36,65,11,17,16,3,19,50,4,8,6,77,24,31,61,22,36,69,46,67,39,14,36,23,7,31,31,21,67,,,,,,,H432,B837
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS018,R32,00:23:00,,F,1,V306,6-1,F. Verdasco,S. Koubek,,,ESP,AUT,6-1,,,,,00:23:00,A,F. Verdasco,S. Koubek,ESP,AUT,,,,,297,/en/stats/leaderboard?page=serve,2,0,56,9,16,100,9,9,43,3,7,0,0,0,3,123,/en/stats/leaderboard?page=serve,2,0,41,7,17,29,2,7,30,3,10,0,0,3,4,75,12,16,71,12,17,73,24,33,29,5,17,25,4,16,27,9,33,,,,,,,V306,K310
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS019,R32,01:49:00,,F,3,D402,"6-0,6-3,6-4",N. Davydenko,J. Monaco,,,RUS,ARG,6-0,6-3,6-4,,,01:49:00,A,N. Davydenko,J. Monaco,RUS,ARG,,,,,298,/en/stats/leaderboard?page=serve,2,6,71,53,75,72,38,53,59,13,22,50,1,2,13,216,/en/stats/leaderboard?page=serve,0,0,67,47,70,47,22,47,52,12,23,40,4,10,12,68,51,75,51,36,70,60,87,145,49,34,70,32,24,75,40,58,145,,,,,,,D402,MA21
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS020,R32,01:37:00,,F,3,D643,"6-1,6-1,6-2",N. Djokovic,D. Istomin,,,SRB,UZB,6-1,6-1,6-2,,,01:37:00,A,N. Djokovic,D. Istomin,SRB,UZB,,,,,254,/en/stats/leaderboard?page=serve,7,3,60,47,78,72,34,47,45,14,31,78,7,9,11,141,/en/stats/leaderboard?page=serve,0,3,55,33,60,39,13,33,26,7,27,36,5,14,11,62,48,78,67,40,60,64,88,138,33,20,60,38,30,78,36,50,138,,,,,,,D643,I165
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS022,R32,02:28:00,,F,4,T786,"6-4,3-6,6-1,7-5",J. Tsonga,T. Haas,,,FRA,GER,6-4,3-6,6-1,7-5,,02:28:00,A,J. Tsonga,T. Haas,FRA,GER,,,,,307,/en/stats/leaderboard?page=serve,3,20,67,72,108,78,56,72,56,20,36,50,2,4,19,271,/en/stats/leaderboard?page=serve,2,9,69,74,108,66,49,74,56,19,34,55,6,11,19,70,76,108,37,40,108,54,116,216,63,68,108,30,32,108,46,100,216,,,,,,,T786,H355
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS023,R32,02:03:00,,F,3,A479,"6-4,6-3,6-4",N. Almagro,A. Falla,,,ESP,COL,6-4,6-3,6-4,,,02:03:00,A,N. Almagro,A. Falla,ESP,COL,,,,,296,/en/stats/leaderboard?page=serve,3,10,55,49,89,88,43,49,53,21,40,75,3,4,15,236,/en/stats/leaderboard?page=serve,2,3,50,49,98,63,31,49,51,25,49,60,6,10,14,72,64,89,43,42,98,57,106,187,57,56,98,28,25,89,43,81,187,,,,,,,A479,F444
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS024,R32,03:32:00,,F,4,R485,"6-7(4),6-4,6-4,7-6(7)",A. Roddick,F. Lopez,,,USA,ESP,6-7(4),6-4,6-4,7-6(7),,03:32:00,A,A. Roddick,F. Lopez,USA,ESP,,,,,343,/en/stats/leaderboard?page=serve,3,29,74,95,129,80,76,95,68,23,34,80,4,5,22,293,/en/stats/leaderboard?page=serve,5,29,58,97,166,73,71,97,52,36,69,82,14,17,22,77,99,129,36,59,166,54,158,295,64,107,166,23,30,129,46,137,295,4.0,7.0,,,7.0,3.0,R485,L397
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS025,R32,03:22:00,,F,5,G415,"6-7(5),6-3,1-6,6-3,6-4",F. Gonzalez,E. Korolev,,,CHI,KAZ,6-7(5),6-3,1-6,6-3,6-4,03:22:00,A,F. Gonzalez,E. Korolev,CHI,KAZ,,,,,287,/en/stats/leaderboard?page=serve,5,18,57,90,159,81,73,90,49,34,69,67,6,9,24,281,/en/stats/leaderboard?page=serve,7,16,60,87,145,78,68,87,52,30,58,64,7,11,23,67,107,159,32,47,145,51,154,304,68,98,145,33,52,159,49,150,304,5.0,7.0,,,,,G415,K760
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS026,R32,03:20:00,,F,4,C977,"4-6,6-4,6-3,6-3",M. Cilic,S. Wawrinka,,,CRO,SUI,4-6,6-4,6-3,6-3,,03:20:00,A,M. Cilic,S. Wawrinka,CRO,SUI,,,,,288,/en/stats/leaderboard?page=serve,2,10,59,68,115,81,55,68,51,24,47,71,5,7,19,250,/en/stats/leaderboard?page=serve,6,10,54,69,128,75,52,69,44,26,59,50,5,10,19,69,79,115,39,50,128,53,129,243,61,78,128,31,36,115,47,114,243,,,,,,,C977,W367
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS027,R32,02:34:00,,F,4,D683,"6-3,0-6,6-4,7-5",J. del Potro,F. Mayer,,,ARG,GER,6-3,0-6,6-4,7-5,,02:34:00,A,J. del Potro,F. Mayer,ARG,GER,,,,,254,/en/stats/leaderboard?page=serve,5,11,59,72,123,71,51,72,45,23,51,50,5,10,19,259,/en/stats/leaderboard?page=serve,3,5,67,75,112,64,48,75,54,20,37,64,9,14,18,60,74,123,39,44,112,50,118,235,61,68,112,40,49,123,50,117,235,,,,,,,D683,MB02
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS028,R32,01:52:00,,F,3,MC10,"7-5,6-1,6-4",A. Murray,F. Serra,,,GBR,FRA,7-5,6-1,6-4,,,01:52:00,A,A. Murray,F. Serra,GBR,FRA,,,,,285,/en/stats/leaderboard?page=serve,3,14,57,43,76,79,34,43,58,19,33,0,0,3,15,221,/en/stats/leaderboard?page=serve,2,5,71,70,98,51,36,70,46,13,28,56,9,16,14,70,53,76,50,49,98,59,102,174,50,49,98,30,23,76,41,72,174,,,,,,,MC10,S963
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS029,R32,02:48:00,,F,4,I186,"6-1,4-6,7-6(7),7-6(7)",J. Isner,G. Monfils,,,USA,FRA,6-1,4-6,7-6(7),7-6(7),,02:48:00,A,J. Isner,G. Monfils,USA,FRA,,,7.0,4.0,308,/en/stats/leaderboard?page=serve,3,26,66,87,131,79,69,87,55,24,44,57,4,7,21,268,/en/stats/leaderboard?page=serve,7,12,60,76,126,71,54,76,52,26,50,20,1,5,20,71,93,131,37,46,126,54,139,257,63,80,126,29,38,131,46,118,257,,,,,7.0,5.0,I186,MC65
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS030,R32,03:01:00,,F,4,K336,"6-3,3-6,6-3,7-6(9)",I. Karlovic,I. Ljubicic,,,CRO,CRO,6-3,3-6,6-3,7-6(9),,03:01:00,A,I. Karlovic,I. Ljubicic,CRO,CRO,,,,,332,/en/stats/leaderboard?page=serve,2,33,69,79,114,86,68,79,51,18,35,86,6,7,20,292,/en/stats/leaderboard?page=serve,0,15,63,85,135,75,64,85,50,25,50,80,8,10,19,75,86,114,34,46,135,53,132,249,66,89,135,25,28,114,47,117,249,,,,,9.0,7.0,K336,L360
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS031,R32,03:30:00,,F,4,N409,"6-4,6-2,2-6,7-5",R. Nadal,P. Kohlschreiber,,,ESP,GER,6-4,6-2,2-6,7-5,,03:30:00,A,R. Nadal,P. Kohlschreiber,ESP,GER,,,,,269,/en/stats/leaderboard?page=serve,3,6,61,84,138,69,58,84,52,28,54,80,12,15,19,257,/en/stats/leaderboard?page=serve,4,11,61,78,128,68,53,78,48,24,50,58,7,12,19,62,86,138,40,51,128,52,137,266,60,77,128,38,52,138,48,129,266,,,,,,,N409,K435
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS032,R64,01:39:00,,F,3,F324,"6-2,6-3,6-2",R. Federer,V. Hanescu,,,SUI,ROU,6-2,6-3,6-2,,,01:39:00,A,R. Federer,V. Hanescu,SUI,ROU,,,,,318,/en/stats/leaderboard?page=serve,1,8,68,50,73,82,41,50,61,14,23,100,5,5,13,232,/en/stats/leaderboard?page=serve,1,3,70,61,87,56,34,61,46,12,26,55,6,11,12,75,55,73,47,41,87,60,96,160,53,46,87,25,18,73,40,64,160,,,,,,,F324,H528
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS033,R64,03:21:00,,F,5,M824,"4-6,6-7(3),6-2,6-3,6-2",A. Montanes,S. Robert,,,ESP,FRA,4-6,6-7(3),6-2,6-3,6-2,03:21:00,A,A. Montanes,S. Robert,ESP,FRA,,,,,273,/en/stats/leaderboard?page=serve,5,13,68,107,158,70,75,107,45,23,51,60,6,10,23,223,/en/stats/leaderboard?page=serve,7,3,59,98,166,59,58,98,47,32,68,53,10,19,24,62,98,158,46,76,166,54,174,324,54,90,166,38,60,158,46,150,324,,,3.0,7.0,,,M824,R612
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS034,R64,02:00:00,,F,3,H432,"7-6(7),6-4,6-1",L. Hewitt,D. Young,,,AUS,USA,7-6(7),6-4,6-1,,,02:00:00,A,L. Hewitt,D. Young,AUS,USA,,,,,275,/en/stats/leaderboard?page=serve,1,7,58,56,96,68,38,56,63,25,40,67,6,9,15,220,/en/stats/leaderboard?page=serve,2,7,61,50,82,66,33,50,31,10,32,50,6,12,14,66,63,96,48,39,82,57,102,178,52,43,82,34,33,96,43,76,178,7.0,3.0,,,,,H432,Y124
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS035,R64,04:09:00,,F,5,B837,"4-6,3-6,7-6(7),6-3,6-1",M. Baghdatis,D. Ferrer,,,CYP,ESP,4-6,3-6,7-6(7),6-3,6-1,04:09:00,A,M. Baghdatis,D. Ferrer,CYP,ESP,,,7.0,4.0,277,/en/stats/leaderboard?page=serve,1,12,56,80,142,75,60,80,53,33,62,56,5,9,23,255,/en/stats/leaderboard?page=serve,1,1,65,116,178,63,73,116,52,32,62,65,11,17,24,65,93,142,41,73,178,52,166,320,59,105,178,35,49,142,48,154,320,,,,,,,B837,F401
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS036,R64,01:49:00,,F,3,V306,"6-1,6-2,6-2",F. Verdasco,I. Sergeyev,,,ESP,UKR,6-1,6-2,6-2,,,01:49:00,A,F. Verdasco,I. Sergeyev,ESP,UKR,,,,,276,/en/stats/leaderboard?page=serve,6,6,69,56,81,73,41,56,44,11,25,80,4,5,11,153,/en/stats/leaderboard?page=serve,7,0,40,34,84,53,18,34,34,17,50,56,10,18,12,64,52,81,58,49,84,61,101,165,42,35,84,36,29,81,39,64,165,,,,,,,V306,SE69
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS037,R64,02:16:00,,F,3,K310,"7-6(7),6-1,6-2",S. Koubek,I. Dodig,,,AUT,CRO,7-6(7),6-1,6-2,,,02:16:00,A,S. Koubek,I. Dodig,AUT,CRO,,,,,298,/en/stats/leaderboard?page=serve,4,9,65,54,83,81,44,54,55,16,29,75,3,4,14,230,/en/stats/leaderboard?page=serve,5,9,54,51,95,61,31,51,50,22,44,50,5,10,13,72,60,83,44,42,95,57,102,178,56,53,95,28,23,83,43,76,178,7.0,4.0,,,,,K310,D646
580,2010,Australian Open,GS,2010-01-18T00:00:00,2010-01-31T00:00:00,Hard,128,11048640,A$,MS038,R64,03:26:00,,F,5,MA21,"3-6,3-6,7-6(7),6-1,6-3",J. Monaco,M. Llodra,,,ARG,FRA,3-6,3-6,7-6(7),6-1,6-3,03:26:00,A,J. Monaco,M. Llodra,ARG,FRA,,,7.0,5.0,259,/en/stats/leaderboard?page=serve,2,5,68,98,145,62,61,98,57,27,47,53,8,15,23,229,/en/stats/leaderboard?page=serve,7,6,57,82,144,63,52,82,45,28,62,56,10,18,23,61,88,145,44,64,144,53,152,289,56,80,144,39,57,145,47,137,289,,,,,,,MA21,L428
