event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,settime_tot_winner,settime_tot_loser,player_id_winner,player_id_loser
315,2016,Newport,250,2016-07-11T00:00:00,2016-07-17T00:00:00,Grass,28,515025,$,MS011,R16,01:32:00,,F,2,ME82,"7-6(8),6-3",A. Mannarino,S. Groth,,,FRA,AUS,7-6(8),6-3,,,,01:32:00,A,A. Mannarino,S. Groth,FRA,AUS,,,276,/en/stats/leaderboard?page=serve,4,2,63,41,65,76,31,41,58,14,24,0,0,2,11,246,/en/stats/leaderboard?page=serve,9,9,41,25,61,88,22,25,47,17,36,50,3,6,10,69,45,65,36,22,61,53,67,126,64,39,61,31,20,65,47,59,126,8,6,,,,,01:32:00,01:32:00,ME82,G940
315,2016,Newport,250,2016-07-11T00:00:00,2016-07-17T00:00:00,Grass,28,515025,$,MS012,R16,01:12:00,,F,2,SC56,"6-3,6-4",D. Sela,R. Ram,,,ISR,USA,6-3,6-4,,,,01:12:00,A,D. Sela,R. Ram,ISR,USA,,,291,/en/stats/leaderboard?page=serve,7,3,52,32,61,81,26,32,62,18,29,100,7,7,10,254,/en/stats/leaderboard?page=serve,4,6,62,39,63,67,26,39,46,11,24,50,2,4,9,72,44,61,41,26,63,56,70,124,59,37,63,28,17,61,44,54,124,,,,,,,01:12:00,01:12:00,SC56,R548
315,2016,Newport,250,2016-07-11T00:00:00,2016-07-17T00:00:00,Grass,28,515025,$,MS013,R16,01:05:00,,F,2,B837,"6-4,6-3",M. Baghdatis,B. Baker,,,CYP,USA,6-4,6-3,,,,01:05:00,A,M. Baghdatis,B. Baker,CYP,USA,,,316,/en/stats/leaderboard?page=serve,2,6,48,21,44,90,19,21,74,17,23,0,0,0,9,251,/en/stats/leaderboard?page=serve,3,3,63,35,56,66,23,35,52,11,21,57,4,7,10,82,36,44,39,22,56,58,58,100,61,34,56,18,8,44,42,42,100,,,,,,,01:05:00,01:05:00,B837,BA23
315,2016,Newport,250,2016-07-11T00:00:00,2016-07-17T00:00:00,Grass,28,515025,$,MS014,R16,01:49:00,,F,3,C582,"1-6,6-3,6-3",M. Chiudinelli,J. Smith,,,SUI,AUS,1-6,6-3,6-3,,,01:49:00,A,M. Chiudinelli,J. Smith,SUI,AUS,,,260,/en/stats/leaderboard?page=serve,0,1,61,46,76,70,32,46,53,16,30,25,1,4,12,243,/en/stats/leaderboard?page=serve,5,8,72,71,98,66,47,71,33,9,27,43,3,7,13,63,48,76,43,42,98,52,90,174,57,56,98,37,28,76,48,84,174,,,,,,,01:49:00,01:49:00,C582,SJ55
315,2016,Newport,250,2016-07-11T00:00:00,2016-07-17T00:00:00,Grass,28,515025,$,MS015,R16,01:52:00,,F,3,K336,"3-6,7-6(7),6-4",I. Karlovic,F. Dancevic,,,CRO,CAN,3-6,7-6(7),6-4,,,01:52:00,A,I. Karlovic,F. Dancevic,CRO,CAN,,,303,/en/stats/leaderboard?page=serve,7,20,58,53,92,85,45,53,54,21,39,75,3,4,15,294,/en/stats/leaderboard?page=serve,1,3,65,67,103,76,51,67,58,21,36,92,11,12,16,72,66,92,30,31,103,50,97,195,70,72,103,28,26,92,50,98,195,,,7,5,,,01:52:00,01:52:00,K336,D499
315,2016,Newport,250,2016-07-11T00:00:00,2016-07-17T00:00:00,Grass,28,515025,$,MS017,R32,01:22:00,,F,3,SE73,"4-6,6-3,6-2",Y. Sugita,A. Weintraub,,,JPN,ISR,4-6,6-3,6-2,,,01:22:00,A,Y. Sugita,A. Weintraub,JPN,ISR,,,296,/en/stats/leaderboard?page=serve,3,5,64,47,74,79,37,47,59,16,27,50,1,2,13,264,/en/stats/leaderboard?page=serve,2,1,65,48,74,67,32,48,62,16,26,50,4,8,14,72,53,74,35,26,74,53,79,148,65,48,74,28,21,74,47,69,148,,,,,,,01:22:00,01:22:00,SE73,W471
315,2016,Newport,250,2016-07-11T00:00:00,2016-07-17T00:00:00,Grass,28,515025,$,MS018,R32,00:56:00,,F,2,KE64,"6-1,6-2",S. Kozlov,B. Becker,,,USA,GER,6-1,6-2,,,,00:56:00,A,S. Kozlov,B. Becker,USA,GER,,,296,/en/stats/leaderboard?page=serve,3,7,52,26,50,77,20,26,63,15,24,100,1,1,8,191,/en/stats/leaderboard?page=serve,3,2,48,21,44,67,14,21,35,8,23,33,2,6,7,70,35,50,50,22,44,61,57,94,50,22,44,30,15,50,39,37,94,,,,,,,00:56:00,00:56:00,KE64,B896
315,2016,Newport,250,2016-07-11T00:00:00,2016-07-17T00:00:00,Grass,28,515025,$,MS019,R32,00:56:00,,F,2,Y124,"6-1,6-3",D. Young,J. Donaldson,,,USA,USA,6-1,6-3,,,,00:56:00,A,D. Young,J. Donaldson,USA,USA,,,300,/en/stats/leaderboard?page=serve,3,5,49,23,47,91,21,23,58,14,24,100,2,2,8,195,/en/stats/leaderboard?page=serve,2,0,48,22,46,41,9,22,58,14,24,20,1,5,8,74,35,47,50,23,46,62,58,93,50,23,46,26,12,47,38,35,93,,,,,,,00:56:00,00:56:00,Y124,DC58
315,2016,Newport,250,2016-07-11T00:00:00,2016-07-17T00:00:00,Grass,28,515025,$,MS021,R32,01:12:00,,F,2,E224,"7-6(7),6-3",V. Estrella Burgos,D. Novikov,,,DOM,USA,7-6(7),6-3,,,,01:12:00,A,V. Estrella Burgos,D. Novikov,DOM,USA,,,301,/en/stats/leaderboard?page=serve,3,4,76,61,80,77,47,61,47,9,19,100,6,6,11,286,/en/stats/leaderboard?page=serve,1,3,65,40,62,70,28,40,59,13,22,50,1,2,10,70,56,80,34,21,62,54,77,142,66,41,62,30,24,80,46,65,142,7,3,,,,,01:12:00,01:12:00,E224,N674
315,2016,Newport,250,2016-07-11T00:00:00,2016-07-17T00:00:00,Grass,28,515025,$,MS022,R32,01:30:00,,F,2,G940,"7-6(7),6-4",S. Groth,M. Przysiezny,,,AUS,POL,7-6(7),6-4,,,,01:30:00,A,S. Groth,M. Przysiezny,AUS,POL,,,296,/en/stats/leaderboard?page=serve,8,23,49,34,69,85,29,34,57,20,35,67,2,3,11,249,/en/stats/leaderboard?page=serve,6,2,49,39,80,79,31,39,44,18,41,75,6,8,11,71,49,69,39,31,80,54,80,149,61,49,80,29,20,69,46,69,149,7,2,,,,,01:30:00,01:30:00,G940,P701
315,2016,Newport,250,2016-07-11T00:00:00,2016-07-17T00:00:00,Grass,28,515025,$,MS023,R32,02:36:00,,F,3,ME82,"6-7(3),7-6(7),7-6(7)",A. Mannarino,J. Duckworth,,,FRA,AUS,6-7(3),7-6(7),7-6(7),,,02:36:00,A,A. Mannarino,J. Duckworth,FRA,AUS,,,270,/en/stats/leaderboard?page=serve,7,9,63,76,121,78,59,76,44,20,45,57,4,7,18,277,/en/stats/leaderboard?page=serve,3,13,55,69,125,74,51,69,55,31,56,63,5,8,18,65,79,121,34,43,125,50,122,246,66,82,125,35,42,121,50,124,246,3,7,7,5,7,4,02:36:00,02:36:00,ME82,D994
315,2016,Newport,250,2016-07-11T00:00:00,2016-07-17T00:00:00,Grass,28,515025,$,MS024,R32,00:54:00,,F,2,SC56,"6-3,6-2",D. Sela,L. Lacko,,,ISR,SVK,6-3,6-2,,,,00:54:00,A,D. Sela,L. Lacko,ISR,SVK,,,280,/en/stats/leaderboard?page=serve,1,5,51,22,43,86,19,22,52,11,21,50,1,2,8,183,/en/stats/leaderboard?page=serve,2,2,45,22,49,50,11,22,44,12,27,0,0,5,9,70,30,43,53,26,49,61,56,92,47,23,49,30,13,43,39,36,92,,,,,,,00:54:00,00:54:00,SC56,L797
315,2016,Newport,250,2016-07-11T00:00:00,2016-07-17T00:00:00,Grass,28,515025,$,MS025,R32,01:06:00,,F,2,R548,"6-2,6-3",R. Ram,M. McDonald,,,USA,USA,6-2,6-3,,,,01:06:00,A,R. Ram,M. McDonald,USA,USA,,,269,/en/stats/leaderboard?page=serve,5,2,48,28,58,89,25,28,47,14,30,67,2,3,9,217,/en/stats/leaderboard?page=serve,1,1,67,36,54,50,18,36,50,9,18,33,2,6,8,67,39,58,50,27,54,59,66,112,50,27,54,33,19,58,41,46,112,,,,,,,01:06:00,01:06:00,R548,MK66
315,2016,Newport,250,2016-07-11T00:00:00,2016-07-17T00:00:00,Grass,28,515025,$,MS026,R32,01:43:00,,F,3,BA23,"6-2,3-6,6-2",B. Baker,A. Krajicek,,,USA,USA,6-2,3-6,6-2,,,01:43:00,A,B. Baker,A. Krajicek,USA,USA,,,284,/en/stats/leaderboard?page=serve,6,7,61,47,77,74,35,47,57,17,30,83,5,6,12,242,/en/stats/leaderboard?page=serve,4,7,63,50,79,66,33,50,41,12,29,43,3,7,13,68,52,77,43,34,79,55,86,156,57,45,79,32,25,77,45,70,156,,,,,,,01:43:00,01:43:00,BA23,KA00
315,2016,Newport,250,2016-07-11T00:00:00,2016-07-17T00:00:00,Grass,28,515025,$,MS028,R32,01:35:00,,F,2,C582,"6-4,7-6(8)",M. Chiudinelli,A. Kuznetsov,,,SUI,USA,6-4,7-6(8),,,,01:35:00,A,M. Chiudinelli,A. Kuznetsov,SUI,USA,,,323,/en/stats/leaderboard?page=serve,1,4,69,44,64,86,38,44,65,13,20,100,1,1,11,291,/en/stats/leaderboard?page=serve,0,7,54,39,72,79,31,39,61,20,33,75,3,4,11,80,51,64,29,21,72,53,72,136,71,51,72,20,13,64,47,64,136,,,8,6,,,01:35:00,01:35:00,C582,K737
315,2016,Newport,250,2016-07-11T00:00:00,2016-07-17T00:00:00,Grass,28,515025,$,MS029,R32,01:09:00,,F,2,SJ55,"6-4,6-4",J. Smith,J. Thompson,,,AUS,AUS,6-4,6-4,,,,01:09:00,A,J. Smith,J. Thompson,AUS,AUS,,,305,/en/stats/leaderboard?page=serve,1,4,77,57,74,72,41,57,53,9,17,100,12,12,10,256,/en/stats/leaderboard?page=serve,5,2,58,36,62,75,27,36,46,12,26,60,3,5,10,68,50,74,37,23,62,54,73,136,63,39,62,32,24,74,46,63,136,,,,,,,01:09:00,01:09:00,SJ55,TC61
315,2016,Newport,250,2016-07-11T00:00:00,2016-07-17T00:00:00,Grass,28,515025,$,MS030,R32,01:03:00,,F,2,D499,"6-4,6-4",F. Dancevic,R. Harrison,,,CAN,USA,6-4,6-4,,,,01:03:00,A,F. Dancevic,R. Harrison,CAN,USA,,,312,/en/stats/leaderboard?page=serve,3,5,60,33,55,82,27,33,68,15,22,0,0,0,10,286,/en/stats/leaderboard?page=serve,0,8,67,41,61,71,29,41,60,12,20,60,3,5,10,76,42,55,33,20,61,53,62,116,67,41,61,24,13,55,47,54,116,,,,,,,01:03:00,01:03:00,D499,H940
