event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
418,2000,Washington,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS001,F,01:11:00,,F,2,C344,"6-2,6-3",A. Corretja,A. Agassi,,,ESP,USA,6-2,6-3,,,,01:11:00,278,/en/stats/leaderboard?page=serve,1,9,48,29,60,79,23,29,55,17,31,75,3,4,9,197,/en/stats/leaderboard?page=serve,4,0,54,27,50,67,18,27,30,7,23,56,5,9,8,67,40,60,50,25,50,59,65,110,50,25,50,33,20,60,41,45,110,A,,,,,A. Corretja,A. Agassi,C344,A092,ESP,USA,,
418,2000,Washington,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS002,SF,01:10:00,,F,2,A092,"6-1,6-3",A. Agassi,D. Prinosil,,,USA,GER,6-1,6-3,,,,01:10:00,290,/en/stats/leaderboard?page=serve,3,3,60,29,48,83,24,29,47,9,19,0,0,0,8,190,/en/stats/leaderboard?page=serve,4,2,38,25,65,64,16,25,40,16,40,64,7,11,8,69,33,48,51,33,65,58,66,113,49,32,65,31,15,48,42,47,113,A,,,,,A. Agassi,D. Prinosil,A092,P273,USA,GER,,
418,2000,Washington,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS003,SF,01:33:00,,F,2,C344,"7-6(7),6-2",A. Corretja,N. Kiefer,,,ESP,GER,7-6(7),6-2,,,,01:33:00,277,/en/stats/leaderboard?page=serve,2,3,47,28,60,86,24,28,53,17,32,0,0,1,10,235,/en/stats/leaderboard?page=serve,5,7,51,36,71,69,25,36,43,15,35,25,1,4,10,68,41,60,44,31,71,55,72,131,56,40,71,32,19,60,45,59,131,A,7,2,,,A. Corretja,N. Kiefer,C344,K316,ESP,GER,,
418,2000,Washington,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS004,QF,01:09:00,,F,2,A092,"6-4,6-4",A. Agassi,A. Roddick,,,USA,USA,6-4,6-4,,,,01:09:00,329,/en/stats/leaderboard?page=serve,2,9,66,33,50,85,28,33,71,12,17,0,0,0,10,265,/en/stats/leaderboard?page=serve,3,11,59,44,75,70,31,44,48,15,31,80,8,10,10,80,40,50,39,29,75,55,69,125,61,46,75,20,10,50,45,56,125,A,,,,,A. Agassi,A. Roddick,A092,R485,USA,USA,,
418,2000,Washington,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS005,QF,01:44:00,,F,3,P273,"6-3,1-6,6-3",D. Prinosil,B. Black,,,GER,ZIM,6-3,1-6,6-3,,,01:44:00,235,/en/stats/leaderboard?page=serve,5,3,59,48,82,71,34,48,38,13,34,60,6,10,13,224,/en/stats/leaderboard?page=serve,7,2,49,46,94,76,35,46,38,18,48,71,10,14,12,57,47,82,44,41,94,50,88,176,56,53,94,43,35,82,50,88,176,A,,,,,D. Prinosil,B. Black,P273,B397,GER,ZIM,,
418,2000,Washington,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS006,QF,02:00:00,,F,3,K316,"4-6,6-4,6-2",N. Kiefer,J. Gambill,,,GER,USA,4-6,6-4,6-2,,,02:00:00,263,/en/stats/leaderboard?page=serve,4,5,46,39,85,72,28,39,59,27,46,50,2,4,14,247,/en/stats/leaderboard?page=serve,5,12,60,54,90,70,38,54,39,14,36,50,4,8,14,65,55,85,42,38,90,53,93,175,58,52,90,35,30,85,47,82,175,A,,,,,N. Kiefer,J. Gambill,K316,G352,GER,USA,,
418,2000,Washington,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS007,QF,01:53:00,,F,3,C344,"7-6(7),3-6,6-3",A. Corretja,W. Arthurs,,,ESP,AUS,7-6(7),3-6,6-3,,,01:53:00,304,/en/stats/leaderboard?page=serve,0,1,56,46,82,85,39,46,69,25,36,50,1,2,15,309,/en/stats/leaderboard?page=serve,5,21,61,56,92,89,50,56,50,18,36,80,4,5,15,78,64,82,26,24,92,51,88,174,74,68,92,22,18,82,49,86,174,A,7,5,,,A. Corretja,W. Arthurs,C344,A202,ESP,AUS,,
418,2000,Washington,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS008,R16,01:15:00,,F,2,A092,"6-3,6-2",A. Agassi,P. Goldstein,,,USA,USA,6-3,6-2,,,,01:15:00,304,/en/stats/leaderboard?page=serve,0,7,71,37,52,73,27,37,53,8,15,100,2,2,8,204,/en/stats/leaderboard?page=serve,4,0,50,34,68,59,20,34,44,15,34,56,5,9,9,67,35,52,49,33,68,57,68,120,51,35,68,33,17,52,43,52,120,A,,,,,A. Agassi,P. Goldstein,A092,G333,USA,USA,,
418,2000,Washington,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS009,R16,01:23:00,,F,2,R485,"7-6(7),6-1",A. Roddick,K. Kucera,,,USA,SVK,7-6(7),6-1,,,,01:23:00,316,/en/stats/leaderboard?page=serve,2,8,59,35,59,80,28,35,71,17,24,0,0,0,10,245,/en/stats/leaderboard?page=serve,8,10,45,34,75,82,28,34,39,16,41,75,6,8,9,76,45,59,41,31,75,57,76,134,59,44,75,24,14,59,43,58,134,A,7,5,,,A. Roddick,K. Kucera,R485,K237,USA,SVK,,
418,2000,Washington,CS,2000-08-14T00:00:00,2000-08-20T00:00:00,Hard,56,700000,$,MS010,R16,01:44:00,,F,3,P273,"6-3,3-6,6-3",D. Prinosil,A. Sa,,,GER,BRA,6-3,3-6,6-3,,,01:44:00,284,/en/stats/leaderboard?page=serve,1,9,58,59,102,75,44,59,51,22,43,86,6,7,14,274,/en/stats/leaderboard?page=serve,4,2,73,56,77,71,40,56,48,10,21,60,3,5,13,65,66,102,35,27,77,52,93,179,65,50,77,35,36,102,48,86,179,A,,,,,D. Prinosil,A. Sa,P273,S604,GER,BRA,,
