event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
620,1999,Bournemouth,WS,1999-09-13T00:00:00,1999-09-19T00:00:00,Clay,32,375000,$,MS001,F,02:02:00,,F,3,V166,"1-6,7-5,7-6(7)",A. Voinea,S. Koubek,,,ROU,AUT,1-6,7-5,7-6(7),,,02:02:00,7,2,234,/en/stats/leaderboard?page=serve,4,1,54,61,113,57,35,61,60,31,52,58,7,12,15,264,/en/stats/leaderboard?page=serve,3,4,55,48,88,63,30,48,70,28,40,20,1,5,16,58,66,113,34,30,88,48,96,201,66,58,88,42,47,113,52,105,201,A,,,,,A. Voinea,S. Koubek,V166,K310,ROU,AUT,,
620,1999,Bournemouth,WS,1999-09-13T00:00:00,1999-09-19T00:00:00,Clay,32,375000,$,MS002,SF,02:15:00,,F,3,K310,"6-3,2-6,5-5",S. Koubek,T. Enqvist,,,AUT,SWE,6-3,2-6,5-5,,,02:15:00,,,265,/en/stats/leaderboard?page=serve,4,5,59,63,106,67,42,63,53,23,43,86,12,14,14,282,/en/stats/leaderboard?page=serve,7,6,53,46,86,80,37,46,58,23,40,67,2,3,14,61,65,106,30,26,86,47,91,192,70,60,86,39,41,106,53,101,192,A,,,,,S. Koubek,T. Enqvist,K310,E113,AUT,SWE,,
620,1999,Bournemouth,WS,1999-09-13T00:00:00,1999-09-19T00:00:00,Clay,32,375000,$,MS003,SF,01:20:00,,F,2,V166,"6-3,6-4",A. Voinea,Y. El Aynaoui,,,ROU,MAR,6-3,6-4,,,,01:20:00,,,271,/en/stats/leaderboard?page=serve,0,4,53,41,77,66,27,41,58,21,36,67,2,3,10,235,/en/stats/leaderboard?page=serve,3,3,49,32,65,75,24,32,45,15,33,70,7,10,9,62,48,77,40,26,65,52,74,142,60,39,65,38,29,77,48,68,142,A,,,,,A. Voinea,Y. El Aynaoui,V166,E121,ROU,MAR,,
620,1999,Bournemouth,WS,1999-09-13T00:00:00,1999-09-19T00:00:00,Clay,32,375000,$,MS004,QF,01:14:00,,F,2,E113,"6-3,7-5",T. Enqvist,K. Alami,,,SWE,MAR,6-3,7-5,,,,01:14:00,,,280,/en/stats/leaderboard?page=serve,3,1,55,36,65,75,27,36,62,18,29,67,2,3,11,240,/en/stats/leaderboard?page=serve,5,7,58,42,73,71,30,42,39,12,31,75,9,12,10,69,45,65,42,31,73,55,76,138,58,42,73,31,20,65,45,62,138,A,,,,,T. Enqvist,K. Alami,E113,A203,SWE,MAR,,
620,1999,Bournemouth,WS,1999-09-13T00:00:00,1999-09-19T00:00:00,Clay,32,375000,$,MS005,QF,01:03:00,,F,2,K310,"6-3,6-2",S. Koubek,M. Gustafsson,,,AUT,SWE,6-3,6-2,,,,01:03:00,,,293,/en/stats/leaderboard?page=serve,1,0,67,34,51,74,25,34,65,11,17,0,0,1,9,200,/en/stats/leaderboard?page=serve,4,0,65,33,51,61,20,33,28,5,18,33,2,6,8,71,36,51,51,26,51,61,62,102,49,25,51,29,15,51,39,40,102,A,,,,,S. Koubek,M. Gustafsson,K310,G182,AUT,SWE,,
620,1999,Bournemouth,WS,1999-09-13T00:00:00,1999-09-19T00:00:00,Clay,32,375000,$,MS007,QF,01:30:00,,F,3,V166,"6-3,2-6,6-2",A. Voinea,M. Goellner,,,ROU,GER,6-3,2-6,6-2,,,01:30:00,,,267,/en/stats/leaderboard?page=serve,0,10,51,38,75,79,30,38,51,19,37,63,5,8,13,222,/en/stats/leaderboard?page=serve,6,5,42,33,79,67,22,33,48,22,46,56,5,9,12,65,49,75,44,35,79,55,84,154,56,44,79,35,26,75,45,70,154,A,,,,,A. Voinea,M. Goellner,V166,G252,ROU,GER,,
620,1999,Bournemouth,WS,1999-09-13T00:00:00,1999-09-19T00:00:00,Clay,32,375000,$,MS008,R16,01:17:00,,F,2,E113,"6-4,7-5",T. Enqvist,A. Lopez Moron,,,SWE,ESP,6-4,7-5,,,,01:17:00,,,265,/en/stats/leaderboard?page=serve,3,6,60,44,73,73,32,44,48,14,29,78,7,9,11,228,/en/stats/leaderboard?page=serve,2,3,52,32,61,78,25,32,34,10,29,20,1,5,11,63,46,73,43,26,61,54,72,134,57,35,61,37,27,73,46,62,134,A,,,,,T. Enqvist,A. Lopez Moron,E113,L231,SWE,ESP,,
620,1999,Bournemouth,WS,1999-09-13T00:00:00,1999-09-19T00:00:00,Clay,32,375000,$,MS009,R16,01:26:00,,F,2,A203,"6-1,7-6(11)",K. Alami,J. Diaz,,,MAR,ESP,6-1,7-6(11),,,,01:26:00,,,279,/en/stats/leaderboard?page=serve,0,4,56,35,63,74,26,35,57,16,28,75,3,4,9,222,/en/stats/leaderboard?page=serve,5,4,69,55,80,62,34,55,32,8,25,56,5,9,10,67,42,63,48,38,80,56,80,143,53,42,80,33,21,63,44,63,143,A,11,9,,,K. Alami,J. Diaz,A203,D291,MAR,ESP,,
620,1999,Bournemouth,WS,1999-09-13T00:00:00,1999-09-19T00:00:00,Clay,32,375000,$,MS010,R16,01:21:00,,F,2,G182,"6-2,6-4",M. Gustafsson,M. Hood,,,SWE,ARG,6-2,6-4,,,,01:21:00,,,271,/en/stats/leaderboard?page=serve,6,4,65,36,55,78,28,36,42,8,19,67,2,3,9,216,/en/stats/leaderboard?page=serve,1,1,64,39,61,56,22,39,41,9,22,60,6,10,9,65,36,55,49,30,61,57,66,116,51,31,61,35,19,55,43,50,116,A,,,,,M. Gustafsson,M. Hood,G182,H322,SWE,ARG,,
620,1999,Bournemouth,WS,1999-09-13T00:00:00,1999-09-19T00:00:00,Clay,32,375000,$,MS011,R16,01:06:00,,F,2,K310,"6-4,6-1",S. Koubek,R. Agenor,,,AUT,HAI,6-4,6-1,,,,01:06:00,,,325,/en/stats/leaderboard?page=serve,1,3,60,27,45,85,23,27,78,14,18,0,0,0,9,234,/en/stats/leaderboard?page=serve,1,0,74,39,53,56,22,39,43,6,14,40,2,5,8,82,37,45,47,25,53,63,62,98,53,28,53,18,8,45,37,36,98,A,,,,,S. Koubek,R. Agenor,K310,A006,AUT,HAI,,
