event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
451,2020,Doha,250,2020-01-06T00:00:00,2020-01-11T00:00:00,Hard,28,1359180,$,MS001,F,01:27:00,,F,2,RE44,"6-2,7-6(7)",A. Rublev,C. Moutet,,,RUS,FRA,6-2,7-6(7),,,,01:27:00,A,A. Rublev,C. Moutet,RUS,FRA,,,289,/en/stats/leaderboard?page=serve,0,3,76,44,58,77,34,44,43,6,14,50,1,2,10,248,/en/stats/leaderboard?page=serve,3,0,77,48,62,54,26,48,50,7,14,50,3,6,10,69,40,58,47,29,62,58,69,120,53,33,62,31,18,58,43,51,120,7,3,01:27:00,01:27:00,,,RE44,MW02
451,2020,Doha,250,2020-01-06T00:00:00,2020-01-11T00:00:00,Hard,28,1359180,$,MS002,SF,02:01:00,,F,3,MW02,"3-6,7-5,6-3",C. Moutet,S. Wawrinka,,,FRA,SUI,3-6,7-5,6-3,,,02:01:00,A,C. Moutet,S. Wawrinka,FRA,SUI,,,316,/en/stats/leaderboard?page=serve,0,0,76,56,74,80,45,56,67,12,18,0,0,1,15,287,/en/stats/leaderboard?page=serve,4,12,66,61,93,74,45,61,53,17,32,82,9,11,15,77,57,74,33,31,93,53,88,167,67,62,93,23,17,74,47,79,167,,,02:01:00,02:01:00,,,MW02,W367
451,2020,Doha,250,2020-01-06T00:00:00,2020-01-11T00:00:00,Hard,28,1359180,$,MS003,SF,00:53:00,,F,2,RE44,"6-3,6-1",A. Rublev,M. Kecmanovic,,,RUS,SRB,6-3,6-1,,,,00:53:00,A,A. Rublev,M. Kecmanovic,RUS,SRB,,,320,/en/stats/leaderboard?page=serve,1,10,60,26,43,92,24,26,59,10,17,0,0,0,8,206,/en/stats/leaderboard?page=serve,1,0,60,30,50,47,14,30,50,10,20,33,2,6,8,79,34,43,52,26,50,65,60,93,48,24,50,21,9,43,35,33,93,,,00:53:00,00:53:00,,,RE44,KI95
451,2020,Doha,250,2020-01-06T00:00:00,2020-01-11T00:00:00,Hard,28,1359180,$,MS004,QF,01:24:00,,F,2,W367,"6-3,6-4",S. Wawrinka,A. Bedene,,,SUI,SLO,6-3,6-4,,,,01:24:00,A,S. Wawrinka,A. Bedene,SUI,SLO,,,303,/en/stats/leaderboard?page=serve,0,5,50,29,58,93,27,29,55,16,29,100,2,2,10,264,/en/stats/leaderboard?page=serve,1,7,51,25,49,88,22,25,42,10,24,50,2,4,9,74,43,58,35,17,49,56,60,107,65,32,49,26,15,58,44,47,107,,,01:24:00,01:24:00,,,W367,BH09
451,2020,Doha,250,2020-01-06T00:00:00,2020-01-11T00:00:00,Hard,28,1359180,$,MS005,QF,02:13:00,,F,3,MW02,"6-4,4-6,6-4",C. Moutet,F. Verdasco,,,FRA,ESP,6-4,4-6,6-4,,,02:13:00,A,C. Moutet,F. Verdasco,FRA,ESP,,,282,/en/stats/leaderboard?page=serve,3,2,74,67,91,73,49,67,50,12,24,67,4,6,15,281,/en/stats/leaderboard?page=serve,3,8,72,65,90,68,44,65,56,14,25,50,3,6,15,67,61,91,36,32,90,51,93,181,64,58,90,33,30,91,49,88,181,,,02:13:00,02:13:00,,,MW02,V306
451,2020,Doha,250,2020-01-06T00:00:00,2020-01-11T00:00:00,Hard,28,1359180,$,MS006,QF,00:56:00,,F,2,KI95,"6-2,6-0",M. Kecmanovic,M. Fucsovics,,,SRB,HUN,6-2,6-0,,,,00:56:00,A,M. Kecmanovic,M. Fucsovics,SRB,HUN,,,304,/en/stats/leaderboard?page=serve,0,2,77,30,39,73,22,30,67,6,9,75,3,4,7,148,/en/stats/leaderboard?page=serve,2,6,67,32,48,44,14,32,19,3,16,50,6,12,7,72,28,39,65,31,48,68,59,87,35,17,48,28,11,39,32,28,87,,,00:56:00,00:56:00,,,KI95,F724
451,2020,Doha,250,2020-01-06T00:00:00,2020-01-11T00:00:00,Hard,28,1359180,$,MS007,QF,01:41:00,,F,2,RE44,"6-4,6-3",A. Rublev,P. Herbert,,,RUS,FRA,6-4,6-3,,,,01:41:00,A,A. Rublev,P. Herbert,RUS,FRA,,,267,/en/stats/leaderboard?page=serve,1,4,56,40,72,73,29,40,47,15,32,83,5,6,9,220,/en/stats/leaderboard?page=serve,3,10,54,40,74,70,28,40,29,10,34,50,4,8,10,61,44,72,49,36,74,55,80,146,51,38,74,39,28,72,45,66,146,,,01:41:00,01:41:00,,,RE44,H996
451,2020,Doha,250,2020-01-06T00:00:00,2020-01-11T00:00:00,Hard,28,1359180,$,MS008,R16,01:27:00,,F,2,W367,"6-3,6-4",S. Wawrinka,J. Chardy,,,SUI,FRA,6-3,6-4,,,,01:27:00,A,S. Wawrinka,J. Chardy,SUI,FRA,,,293,/en/stats/leaderboard?page=serve,1,12,57,35,61,77,27,35,58,15,26,86,6,7,10,241,/en/stats/leaderboard?page=serve,3,1,63,40,64,68,27,40,46,11,24,67,6,9,9,69,42,61,41,26,64,54,68,125,59,38,64,31,19,61,46,57,125,,,01:27:00,01:27:00,,,W367,CA12
451,2020,Doha,250,2020-01-06T00:00:00,2020-01-11T00:00:00,Hard,28,1359180,$,MS009,R16,01:30:00,,F,2,BH09,"6-3,7-5",A. Bedene,A. Bublik,,,SLO,KAZ,6-3,7-5,,,,01:30:00,A,A. Bedene,A. Bublik,SLO,KAZ,,,297,/en/stats/leaderboard?page=serve,3,5,52,35,67,77,27,35,66,21,32,100,1,1,11,270,/en/stats/leaderboard?page=serve,4,10,62,41,66,78,32,41,44,11,25,67,4,6,10,72,48,67,35,23,66,53,71,133,65,43,66,28,19,67,47,62,133,,,01:30:00,01:30:00,,,BH09,BK92
451,2020,Doha,250,2020-01-06T00:00:00,2020-01-11T00:00:00,Hard,28,1359180,$,MS010,R16,02:00:00,,F,2,MW02,"7-6(7),7-6(7)",C. Moutet,M. Raonic,,,FRA,CAN,7-6(7),7-6(7),,,,02:00:00,A,C. Moutet,M. Raonic,FRA,CAN,,,298,/en/stats/leaderboard?page=serve,3,2,74,68,92,71,48,68,63,15,24,67,2,3,12,291,/en/stats/leaderboard?page=serve,5,14,55,41,75,80,33,41,56,19,34,67,2,3,12,68,63,92,31,23,75,51,86,167,69,52,75,32,29,92,49,81,167,7,4,02:00:00,02:00:00,7,4,MW02,R975
