event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
329,2007,Tokyo,CS,2007-10-01T00:00:00,2007-10-07T00:00:00,Hard,48,732000,$,MS001,F,00:53:00,,F,2,F401,"6-1,6-2",D. Ferrer,R. Gasquet,,,ESP,FRA,6-1,6-2,,,,00:53:00,A,D. Ferrer,R. Gasquet,ESP,FRA,,,327,/en/stats/leaderboard?page=serve,0,7,71,27,38,85,23,27,64,7,11,100,2,2,7,180,/en/stats/leaderboard?page=serve,1,6,59,27,46,63,17,27,16,3,19,38,3,8,8,79,30,38,57,26,46,67,56,84,43,20,46,21,8,38,33,28,84,,,,,,,F401,G628
329,2007,Tokyo,CS,2007-10-01T00:00:00,2007-10-07T00:00:00,Hard,48,732000,$,MS002,SF,01:21:00,,F,2,F401,"7-6(7),6-3",D. Ferrer,I. Karlovic,,,ESP,CRO,7-6(7),6-3,,,,01:21:00,A,D. Ferrer,I. Karlovic,ESP,CRO,,,329,/en/stats/leaderboard?page=serve,0,3,66,39,59,85,33,39,75,15,20,0,0,0,11,282,/en/stats/leaderboard?page=serve,1,10,66,47,71,79,37,47,38,9,24,67,2,3,10,81,48,59,35,25,71,56,73,130,65,46,71,19,11,59,44,57,130,7,3,,,,,F401,K336
329,2007,Tokyo,CS,2007-10-01T00:00:00,2007-10-07T00:00:00,Hard,48,732000,$,MS003,SF,01:29:00,,F,2,G628,"7-6(7),6-3",R. Gasquet,T. Berdych,,,FRA,CZE,7-6(7),6-3,,,,01:29:00,A,R. Gasquet,T. Berdych,FRA,CZE,,,293,/en/stats/leaderboard?page=serve,0,14,64,51,80,80,41,51,45,13,29,83,5,6,11,269,/en/stats/leaderboard?page=serve,1,9,55,34,62,76,26,34,50,14,28,75,6,8,10,68,54,80,35,22,62,54,76,142,65,40,62,33,26,80,46,66,142,7,3,,,,,G628,BA47
329,2007,Tokyo,CS,2007-10-01T00:00:00,2007-10-07T00:00:00,Hard,48,732000,$,MS004,QF,01:19:00,,F,2,F401,"6-4,6-4",D. Ferrer,F. Lopez,,,ESP,ESP,6-4,6-4,,,,01:19:00,A,D. Ferrer,F. Lopez,ESP,ESP,,,281,/en/stats/leaderboard?page=serve,0,3,69,45,65,69,31,45,50,10,20,75,3,4,10,247,/en/stats/leaderboard?page=serve,2,4,56,31,55,61,19,31,58,14,24,0,0,3,10,63,41,65,40,22,55,53,63,120,60,33,55,37,24,65,48,57,120,,,,,,,F401,L397
329,2007,Tokyo,CS,2007-10-01T00:00:00,2007-10-07T00:00:00,Hard,48,732000,$,MS005,QF,01:51:00,,F,2,K336,"7-6(7),7-6(8)",I. Karlovic,L. Hewitt,,,CRO,AUS,7-6(7),7-6(8),,,,01:51:00,A,I. Karlovic,L. Hewitt,CRO,AUS,,,326,/en/stats/leaderboard?page=serve,2,25,70,56,80,91,51,56,42,10,24,100,4,4,12,304,/en/stats/leaderboard?page=serve,3,9,51,40,79,88,35,40,59,23,39,0,0,0,12,76,61,80,27,21,79,52,82,159,73,58,79,24,19,80,48,77,159,7,5,8,6,,,K336,H432
329,2007,Tokyo,CS,2007-10-01T00:00:00,2007-10-07T00:00:00,Hard,48,732000,$,MS006,QF,01:08:00,,F,2,G628,"6-4,6-1",R. Gasquet,D. Sela,,,FRA,ISR,6-4,6-1,,,,01:08:00,A,R. Gasquet,D. Sela,FRA,ISR,,,310,/en/stats/leaderboard?page=serve,3,7,67,33,49,76,25,33,63,10,16,100,3,3,8,223,/en/stats/leaderboard?page=serve,0,4,66,38,58,58,22,38,40,8,20,50,4,8,9,71,35,49,48,28,58,59,63,107,52,30,58,29,14,49,41,44,107,,,,,,,G628,SC56
329,2007,Tokyo,CS,2007-10-01T00:00:00,2007-10-07T00:00:00,Hard,48,732000,$,MS007,QF,02:26:00,,F,3,BA47,"7-6(9),4-6,7-5",T. Berdych,F. Verdasco,,,CZE,ESP,7-6(9),4-6,7-5,,,02:26:00,A,T. Berdych,F. Verdasco,CZE,ESP,,,259,/en/stats/leaderboard?page=serve,2,7,59,71,121,75,53,71,44,22,50,43,3,7,17,271,/en/stats/leaderboard?page=serve,6,3,69,66,95,77,51,66,52,15,29,64,7,11,17,62,75,121,31,29,95,48,104,216,69,66,95,38,46,121,52,112,216,9,7,,,,,BA47,V306
329,2007,Tokyo,CS,2007-10-01T00:00:00,2007-10-07T00:00:00,Hard,48,732000,$,MS008,R16,01:25:00,,F,2,F401,"6-1,7-6(7)",D. Ferrer,V. Spadea,,,ESP,USA,6-1,7-6(7),,,,01:25:00,A,D. Ferrer,V. Spadea,ESP,USA,,,297,/en/stats/leaderboard?page=serve,0,3,64,35,55,77,27,35,65,13,20,83,5,6,9,236,/en/stats/leaderboard?page=serve,0,2,74,55,74,53,29,55,47,9,19,60,6,10,10,73,40,55,49,36,74,59,76,129,51,38,74,27,15,55,41,53,129,,,7,,,,F401,S544
329,2007,Tokyo,CS,2007-10-01T00:00:00,2007-10-07T00:00:00,Hard,48,732000,$,MS009,R16,01:23:00,,F,2,L397,"7-6(10),6-4",F. Lopez,D. Tursunov,,,ESP,RUS,7-6(10),6-4,,,,01:23:00,A,F. Lopez,D. Tursunov,ESP,RUS,,,293,/en/stats/leaderboard?page=serve,2,15,69,51,74,78,40,51,52,12,23,50,2,4,11,274,/en/stats/leaderboard?page=serve,3,12,60,39,65,79,31,39,54,14,26,0,0,3,11,70,52,74,31,20,65,52,72,139,69,45,65,30,22,74,48,67,139,10,8,,,,,L397,T315
329,2007,Tokyo,CS,2007-10-01T00:00:00,2007-10-07T00:00:00,Hard,48,732000,$,MS010,R16,01:34:00,,F,2,H432,"7-5,6-3",L. Hewitt,I. Navarro,,,AUS,ESP,7-5,6-3,,,,01:34:00,A,L. Hewitt,I. Navarro,AUS,ESP,,,277,/en/stats/leaderboard?page=serve,3,5,53,34,64,82,28,34,50,15,30,50,1,2,11,243,/en/stats/leaderboard?page=serve,4,8,58,38,66,68,26,38,43,12,28,50,3,6,10,67,43,64,42,28,66,55,71,130,58,38,66,33,21,64,45,59,130,,,,,,,H432,N309
