event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
7308,2004,Adelaide,WS,2004-01-05T00:00:00,2004-01-11T00:00:00,Hard,32,355000,$,MS001,F,00:57:00,,F,2,H377,"6-4,6-0",D. Hrbaty,M. Llodra,,,SVK,FRA,6-4,6-0,,,,00:57:00,289,/en/stats/leaderboard?page=serve,2,3,67,35,52,69,24,35,65,11,17,89,8,9,8,189,/en/stats/leaderboard?page=serve,2,2,64,38,59,50,19,38,38,8,21,64,9,14,8,67,35,52,54,32,59,60,67,111,46,27,59,33,17,52,40,44,111,A,,,,,,,D. Hrbaty,M. Llodra,H377,L428,SVK,FRA,,
7308,2004,Adelaide,WS,2004-01-05T00:00:00,2004-01-11T00:00:00,Hard,32,355000,$,MS002,SF,00:58:00,,F,2,H377,"6-4,6-2",D. Hrbaty,J. Nieminen,,,SVK,FIN,6-4,6-2,,,,00:58:00,269,/en/stats/leaderboard?page=serve,1,2,79,46,58,76,35,46,25,3,12,80,4,5,9,212,/en/stats/leaderboard?page=serve,1,1,59,32,54,66,21,32,32,7,22,33,2,6,9,66,38,58,48,26,54,57,64,112,52,28,54,34,20,58,43,48,112,A,,,,,,,D. Hrbaty,J. Nieminen,H377,N289,SVK,FIN,,
7308,2004,Adelaide,WS,2004-01-05T00:00:00,2004-01-11T00:00:00,Hard,32,355000,$,MS003,SF,01:07:00,,F,2,L428,"6-3,7-5",M. Llodra,T. Dent,,,FRA,USA,6-3,7-5,,,,01:07:00,283,/en/stats/leaderboard?page=serve,1,5,71,41,58,80,33,41,47,8,17,50,2,4,11,217,/en/stats/leaderboard?page=serve,5,6,46,29,63,69,20,29,41,14,34,43,3,7,10,71,41,58,46,29,63,58,70,121,54,34,63,29,17,58,42,51,121,A,,,,,,,M. Llodra,T. Dent,L428,D362,FRA,USA,,
7308,2004,Adelaide,WS,2004-01-05T00:00:00,2004-01-11T00:00:00,Hard,32,355000,$,MS004,QF,01:21:00,,F,2,N289,"6-2,7-5",J. Nieminen,T. Reid,,,FIN,AUS,6-2,7-5,,,,01:21:00,298,/en/stats/leaderboard?page=serve,1,3,67,35,52,80,28,35,59,10,17,0,0,1,10,238,/en/stats/leaderboard?page=serve,1,2,73,61,84,52,32,61,52,12,23,67,8,12,10,73,38,52,48,40,84,57,78,136,52,44,84,27,14,52,43,58,136,A,,,,,,,J. Nieminen,T. Reid,N289,R583,FIN,AUS,,
7308,2004,Adelaide,WS,2004-01-05T00:00:00,2004-01-11T00:00:00,Hard,32,355000,$,MS005,QF,02:05:00,,F,2,H377,"6-4,7-6(7)",D. Hrbaty,C. Saulnier,,,SVK,FRA,6-4,7-6(7),,,,02:05:00,285,/en/stats/leaderboard?page=serve,2,2,63,46,73,76,35,46,56,15,27,75,3,4,11,264,/en/stats/leaderboard?page=serve,7,9,52,34,66,82,28,34,47,15,32,50,2,4,11,68,50,73,35,23,66,53,73,139,65,43,66,32,23,73,47,66,139,A,7.0,1.0,,,,,D. Hrbaty,C. Saulnier,H377,S681,SVK,FRA,,
7308,2004,Adelaide,WS,2004-01-05T00:00:00,2004-01-11T00:00:00,Hard,32,355000,$,MS006,QF,01:26:00,,F,2,D362,"7-6(7),6-2",T. Dent,T. Johansson,,,USA,SWE,7-6(7),6-2,,,,01:26:00,295,/en/stats/leaderboard?page=serve,5,14,56,35,63,94,33,35,46,13,28,75,3,4,10,238,/en/stats/leaderboard?page=serve,4,4,58,46,80,63,29,46,47,16,34,73,8,11,10,73,46,63,44,35,80,57,81,143,56,45,80,27,17,63,43,62,143,A,,,7.0,2.0,,,T. Dent,T. Johansson,D362,J129,USA,SWE,,
7308,2004,Adelaide,WS,2004-01-05T00:00:00,2004-01-11T00:00:00,Hard,32,355000,$,MS007,QF,01:03:00,,F,2,L428,"6-4,6-2",M. Llodra,V. Spadea,,,FRA,USA,6-4,6-2,,,,01:03:00,311,/en/stats/leaderboard?page=serve,1,2,54,26,48,88,23,26,68,15,22,100,1,1,9,240,/en/stats/leaderboard?page=serve,2,1,66,41,62,66,27,41,43,9,21,57,4,7,9,79,38,48,42,26,62,58,64,110,58,36,62,21,10,48,42,46,110,A,,,,,,,M. Llodra,V. Spadea,L428,S544,FRA,USA,,
7308,2004,Adelaide,WS,2004-01-05T00:00:00,2004-01-11T00:00:00,Hard,32,355000,$,MS008,R16,00:52:00,,F,2,R583,"6-3,6-2",T. Reid,R. Sluiter,,,AUS,NED,6-3,6-2,,,,00:52:00,309,/en/stats/leaderboard?page=serve,0,3,76,45,59,73,33,45,57,8,14,100,3,3,9,229,/en/stats/leaderboard?page=serve,2,5,61,27,44,74,20,27,29,5,17,0,0,3,8,69,41,59,43,19,44,58,60,103,57,25,44,31,18,59,42,43,103,A,,,,,,,T. Reid,R. Sluiter,R583,S693,AUS,NED,,
7308,2004,Adelaide,WS,2004-01-05T00:00:00,2004-01-11T00:00:00,Hard,32,355000,$,MS009,R16,01:17:00,,F,2,N289,"7-6(7),6-4",J. Nieminen,D. Sanguinetti,,,FIN,ITA,7-6(7),6-4,,,,01:17:00,278,/en/stats/leaderboard?page=serve,2,5,67,48,72,73,35,48,54,13,24,75,6,8,11,249,/en/stats/leaderboard?page=serve,1,4,63,41,65,73,30,41,38,9,24,25,1,4,11,67,48,72,40,26,65,54,74,137,60,39,65,33,24,72,46,63,137,A,,,7.0,2.0,,,J. Nieminen,D. Sanguinetti,N289,S480,FIN,ITA,,
7308,2004,Adelaide,WS,2004-01-05T00:00:00,2004-01-11T00:00:00,Hard,32,355000,$,MS010,R16,00:54:00,,F,2,S681,"6-2,6-2",C. Saulnier,G. Rusedski,,,FRA,GBR,6-2,6-2,,,,00:54:00,325,/en/stats/leaderboard?page=serve,1,6,65,28,43,82,23,28,73,11,15,100,2,2,8,204,/en/stats/leaderboard?page=serve,7,3,70,37,53,57,21,37,31,5,16,67,8,12,8,79,34,43,51,27,53,64,61,96,49,26,53,21,9,43,36,35,96,A,,,,,,,C. Saulnier,G. Rusedski,S681,R237,FRA,GBR,,
