event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,settime_tot_winner,settime_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
741,2016,Nottingham,250,2016-06-19T00:00:00,2016-06-25T00:00:00,Grass,48,648255,€,MS001,F,01:33:00,,F,2,J386,"7-6(7),7-5",S. Johnson,P. Cuevas,,,USA,URU,7-6(7),7-5,,,,01:33:00,A,S. Johnson,P. Cuevas,USA,URU,,,305,/en/stats/leaderboard?page=serve,3,10,70,51,73,78,40,51,59,13,22,0,0,1,12,260,/en/stats/leaderboard?page=serve,3,8,54,44,81,75,33,44,43,16,37,33,1,3,12,73,53,73,40,32,81,55,85,154,60,49,81,27,20,73,45,69,154,7,5,01:33:00,01:33:00,,,,,J386,C882
741,2016,Nottingham,250,2016-06-19T00:00:00,2016-06-25T00:00:00,Grass,48,648255,€,MS002,SF,01:19:00,,F,2,J386,"6-4,6-4",S. Johnson,A. Seppi,,,USA,ITA,6-4,6-4,,,,01:19:00,A,S. Johnson,A. Seppi,USA,ITA,,,301,/en/stats/leaderboard?page=serve,2,11,66,40,61,88,35,40,38,8,21,100,1,1,10,261,/en/stats/leaderboard?page=serve,4,3,64,43,67,72,31,43,46,11,24,33,1,3,10,70,43,61,37,25,67,53,68,128,63,42,67,30,18,61,47,60,128,,,01:19:00,01:19:00,,,,,J386,SA93
741,2016,Nottingham,250,2016-06-19T00:00:00,2016-06-25T00:00:00,Grass,48,648255,€,MS003,SF,02:02:00,,F,3,C882,"3-6,7-6(7),6-4",P. Cuevas,G. Muller,,,URU,LUX,3-6,7-6(7),6-4,,,02:02:00,A,P. Cuevas,G. Muller,URU,LUX,,,306,/en/stats/leaderboard?page=serve,3,13,66,59,90,85,50,59,52,16,31,80,4,5,15,314,/en/stats/leaderboard?page=serve,5,24,54,50,92,88,44,50,60,25,42,75,3,4,16,73,66,90,25,23,92,49,89,182,75,69,92,27,24,90,51,93,182,,,02:02:00,02:02:00,7,3,,,C882,MA30
741,2016,Nottingham,250,2016-06-19T00:00:00,2016-06-25T00:00:00,Grass,48,648255,€,MS004,QF,02:09:00,,F,3,J386,"7-6(8),5-7,6-4",S. Johnson,K. Anderson,,,USA,RSA,7-6(8),5-7,6-4,,,02:09:00,A,S. Johnson,K. Anderson,USA,RSA,,,305,/en/stats/leaderboard?page=serve,2,13,67,68,101,78,53,68,61,20,33,50,2,4,17,304,/en/stats/leaderboard?page=serve,4,21,67,65,97,82,53,65,50,16,32,67,4,6,17,72,73,101,29,28,97,51,101,198,71,69,97,28,28,101,49,97,198,8,6,02:09:00,02:09:00,,,,,J386,A678
741,2016,Nottingham,250,2016-06-19T00:00:00,2016-06-25T00:00:00,Grass,48,648255,€,MS005,QF,02:02:00,,F,3,SA93,"5-7,6-4,6-4",A. Seppi,D. Sela,,,ITA,ISR,5-7,6-4,6-4,,,02:02:00,A,A. Seppi,D. Sela,ITA,ISR,,,291,/en/stats/leaderboard?page=serve,3,4,62,56,91,75,42,56,60,21,35,0,0,1,16,275,/en/stats/leaderboard?page=serve,2,1,54,51,94,75,38,51,60,26,43,71,5,7,16,69,63,91,32,30,94,50,93,185,68,64,94,31,28,91,50,92,185,,,02:02:00,02:02:00,,,,,SA93,SC56
741,2016,Nottingham,250,2016-06-19T00:00:00,2016-06-25T00:00:00,Grass,48,648255,€,MS006,QF,01:11:00,,F,2,MA30,"6-3,6-4",G. Muller,A. Dolgopolov,,,LUX,UKR,6-3,6-4,,,,01:11:00,A,G. Muller,A. Dolgopolov,LUX,UKR,,,288,/en/stats/leaderboard?page=serve,2,14,62,34,55,91,31,34,33,7,21,0,0,1,10,250,/en/stats/leaderboard?page=serve,2,3,64,37,58,57,21,37,62,13,21,67,6,9,9,69,38,55,41,24,58,55,62,113,59,34,58,31,17,55,45,51,113,,,01:11:00,01:11:00,,,,,MA30,D801
741,2016,Nottingham,250,2016-06-19T00:00:00,2016-06-25T00:00:00,Grass,48,648255,€,MS007,QF,02:28:00,,F,3,C882,"6-4,4-6,7-6(10)",P. Cuevas,M. Baghdatis,,,URU,CYP,6-4,4-6,7-6(10),,,02:28:00,A,P. Cuevas,M. Baghdatis,URU,CYP,,,272,/en/stats/leaderboard?page=serve,6,11,61,75,123,73,55,75,46,22,48,80,8,10,16,283,/en/stats/leaderboard?page=serve,7,13,60,59,99,85,50,59,45,18,40,67,4,6,16,63,77,123,31,31,99,49,108,222,69,68,99,37,46,123,51,114,222,,,02:28:00,02:28:00,,,10,8,C882,B837
741,2016,Nottingham,250,2016-06-19T00:00:00,2016-06-25T00:00:00,Grass,48,648255,€,MS008,R16,01:19:00,,F,2,A678,"6-3,7-6(8)",K. Anderson,F. Verdasco,,,RSA,ESP,6-3,7-6(8),,,,01:19:00,A,K. Anderson,F. Verdasco,RSA,ESP,,,353,/en/stats/leaderboard?page=serve,0,18,73,43,59,93,40,43,69,11,16,0,0,0,11,280,/en/stats/leaderboard?page=serve,6,9,59,41,70,83,34,41,45,13,29,80,4,5,10,86,51,59,33,23,70,57,74,129,67,47,70,14,8,59,43,55,129,,,01:19:00,01:19:00,8,6,,,A678,V306
741,2016,Nottingham,250,2016-06-19T00:00:00,2016-06-25T00:00:00,Grass,48,648255,€,MS009,R16,01:32:00,,F,2,J386,"7-6(7),7-6(7)",S. Johnson,V. Pospisil,,,USA,CAN,7-6(7),7-6(7),,,,01:32:00,A,S. Johnson,V. Pospisil,USA,CAN,,,307,/en/stats/leaderboard?page=serve,1,12,72,54,75,85,46,54,48,10,21,67,2,3,12,279,/en/stats/leaderboard?page=serve,2,6,55,41,74,71,29,41,58,19,33,0,0,1,12,75,56,75,35,26,74,55,82,149,65,48,74,25,19,75,45,67,149,7,4,01:32:00,01:32:00,7,1,,,J386,PD07
741,2016,Nottingham,250,2016-06-19T00:00:00,2016-06-25T00:00:00,Grass,48,648255,€,MS010,R16,01:43:00,,F,3,SC56,"6-3,2-6,6-4",D. Sela,B. Becker,,,ISR,GER,6-3,2-6,6-4,,,01:43:00,A,D. Sela,B. Becker,ISR,GER,,,258,/en/stats/leaderboard?page=serve,2,4,58,57,99,63,36,57,57,24,42,77,10,13,14,246,/en/stats/leaderboard?page=serve,7,5,60,49,81,84,41,49,28,9,32,63,5,8,13,61,60,99,38,31,81,51,91,180,62,50,81,39,39,99,49,89,180,,,01:43:00,01:43:00,,,,,SC56,B896
