event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
438,2013,Moscow,250,2013-10-14T00:00:00,2013-10-20T00:00:00,Hard,28,746750,$,MS001,F,02:24:00,,F,3,G628,"4-6,6-4,6-4",R. Gasquet,M. Kukushkin,,,FRA,KAZ,4-6,6-4,6-4,,,02:24:00,A,R. Gasquet,M. Kukushkin,FRA,KAZ,,,281,/en/stats/leaderboard?page=serve,1,12,74,73,99,66,48,73,50,13,26,75,9,12,15,259,/en/stats/leaderboard?page=serve,1,15,53,57,107,67,38,57,52,26,50,64,7,11,15,62,61,99,40,43,107,50,104,206,60,64,107,38,38,99,50,102,206,02:24:00,02:24:00,,,,,G628,K926
438,2013,Moscow,250,2013-10-14T00:00:00,2013-10-20T00:00:00,Hard,28,746750,$,MS002,SF,01:12:00,,F,2,G628,"6-4,7-5",R. Gasquet,I. Karlovic,,,FRA,CRO,6-4,7-5,,,,01:12:00,A,R. Gasquet,I. Karlovic,FRA,CRO,,,313,/en/stats/leaderboard?page=serve,4,4,64,38,59,87,33,38,62,13,21,100,1,1,11,288,/en/stats/leaderboard?page=serve,1,15,69,40,58,85,34,40,39,7,18,0,0,2,11,78,46,59,29,17,58,54,63,117,71,41,58,22,13,59,46,54,117,01:12:00,01:12:00,,,,,G628,K336
438,2013,Moscow,250,2013-10-14T00:00:00,2013-10-20T00:00:00,Hard,28,746750,$,MS003,SF,01:39:00,,F,3,K926,"6-1,1-6,6-4",M. Kukushkin,A. Seppi,,,KAZ,ITA,6-1,1-6,6-4,,,01:39:00,A,M. Kukushkin,A. Seppi,KAZ,ITA,,,220,/en/stats/leaderboard?page=serve,1,5,54,43,79,65,28,43,39,14,36,44,4,9,12,216,/en/stats/leaderboard?page=serve,3,3,67,45,67,58,26,45,41,9,22,33,3,9,12,53,42,79,48,32,67,51,74,146,52,35,67,47,37,79,49,72,146,01:39:00,01:39:00,,,,,K926,SA93
438,2013,Moscow,250,2013-10-14T00:00:00,2013-10-20T00:00:00,Hard,28,746750,$,MS004,QF,01:22:00,,F,2,G628,"6-3,6-2",R. Gasquet,T. Gabashvili,,,FRA,RUS,6-3,6-2,,,,01:22:00,A,R. Gasquet,T. Gabashvili,FRA,RUS,,,306,/en/stats/leaderboard?page=serve,1,4,59,35,59,77,27,35,67,16,24,100,5,5,9,228,/en/stats/leaderboard?page=serve,2,5,57,34,60,56,19,34,50,13,26,50,3,6,8,73,43,59,47,28,60,60,71,119,53,32,60,27,16,59,40,48,119,01:22:00,01:22:00,,,,,G628,G681
438,2013,Moscow,250,2013-10-14T00:00:00,2013-10-20T00:00:00,Hard,28,746750,$,MS005,QF,00:52:00,,F,2,K336,"6-4,6-0",I. Karlovic,K. Khachanov,,,CRO,RUS,6-4,6-0,,,,00:52:00,A,I. Karlovic,K. Khachanov,CRO,RUS,,,349,/en/stats/leaderboard?page=serve,1,11,68,25,37,88,22,25,83,10,12,0,0,0,8,212,/en/stats/leaderboard?page=serve,4,2,65,31,48,58,18,31,41,7,17,50,4,8,8,86,32,37,48,23,48,65,55,85,52,25,48,14,5,37,35,30,85,00:52:00,00:52:00,,,,,K336,KE29
438,2013,Moscow,250,2013-10-14T00:00:00,2013-10-20T00:00:00,Hard,28,746750,$,MS006,QF,01:24:00,,F,2,K926,"6-4,7-6(7)",M. Kukushkin,A. Golubev,,,KAZ,KAZ,6-4,7-6(7),,,,01:24:00,A,M. Kukushkin,A. Golubev,KAZ,KAZ,,,291,/en/stats/leaderboard?page=serve,0,4,66,42,64,86,36,42,45,10,22,0,0,1,11,288,/en/stats/leaderboard?page=serve,1,0,68,38,56,79,30,38,61,11,18,50,2,4,11,72,46,64,27,15,56,51,61,120,73,41,56,28,18,64,49,59,120,01:24:00,01:24:00,7,4,,,K926,G806
438,2013,Moscow,250,2013-10-14T00:00:00,2013-10-20T00:00:00,Hard,28,746750,$,MS007,QF,00:27:00,,F,1,SA93,5-2,A. Seppi,E. Roger-Vasselin,,,ITA,FRA,5-2,,,,,00:27:00,A,A. Seppi,E. Roger-Vasselin,ITA,FRA,,,260,/en/stats/leaderboard?page=serve,1,2,63,17,27,71,12,17,50,5,10,50,1,2,4,170,/en/stats/leaderboard?page=serve,1,0,72,13,18,46,6,13,20,1,5,50,2,4,3,63,17,27,61,11,18,62,28,45,39,7,18,37,10,27,38,17,45,00:27:00,00:27:00,,,,,SA93,R613
438,2013,Moscow,250,2013-10-14T00:00:00,2013-10-20T00:00:00,Hard,28,746750,$,MS008,R16,01:44:00,,F,3,G628,"6-3,3-6,6-1",R. Gasquet,E. Donskoy,,,FRA,RUS,6-3,3-6,6-1,,,01:44:00,A,R. Gasquet,E. Donskoy,FRA,RUS,,,277,/en/stats/leaderboard?page=serve,3,3,60,45,75,76,34,45,57,17,30,60,3,5,13,230,/en/stats/leaderboard?page=serve,2,4,47,34,72,65,22,34,50,19,38,56,5,9,12,68,51,75,43,31,72,56,82,147,57,41,72,32,24,75,44,65,147,01:44:00,01:44:00,,,,,G628,D864
438,2013,Moscow,250,2013-10-14T00:00:00,2013-10-20T00:00:00,Hard,28,746750,$,MS009,R16,01:55:00,,F,3,G681,"6-1,6-7(7),6-1",T. Gabashvili,D. Sela,,,RUS,ISR,6-1,6-7(7),6-1,,,01:55:00,A,T. Gabashvili,D. Sela,RUS,ISR,,,294,/en/stats/leaderboard?page=serve,1,6,63,55,88,76,42,55,58,19,33,80,4,5,14,228,/en/stats/leaderboard?page=serve,1,1,67,51,76,59,30,51,44,11,25,29,2,7,12,69,61,88,46,35,76,59,96,164,54,41,76,31,27,88,41,68,164,01:55:00,01:55:00,7,9,,,G681,SC56
438,2013,Moscow,250,2013-10-14T00:00:00,2013-10-20T00:00:00,Hard,28,746750,$,MS010,R16,01:06:00,,F,2,KE29,"6-4,6-4",K. Khachanov,J. Tipsarevic,,,RUS,SRB,6-4,6-4,,,,01:06:00,A,K. Khachanov,J. Tipsarevic,RUS,SRB,,,316,/en/stats/leaderboard?page=serve,4,14,63,40,63,78,31,40,65,15,23,0,0,0,10,265,/en/stats/leaderboard?page=serve,2,3,58,33,57,76,25,33,50,12,24,67,4,6,10,73,46,63,35,20,57,55,66,120,65,37,57,27,17,63,45,54,120,01:06:00,01:06:00,,,,,KE29,T742
