event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
339,2018,Brisbane,250,2017-12-31T00:00:00,2018-01-07T00:00:00,Hard,28,468910,$,MS001,F,01:13:00,,F,2,KE17,"6-4,6-2",N. Kyrgios,R. Harrison,,,AUS,USA,6-4,6-2,,,,01:13:00,A,N. Kyrgios,R. Harrison,AUS,USA,,,326,/en/stats/leaderboard?page=serve,1,17,71,40,56,83,33,40,56,9,16,100,5,5,9,241,/en/stats/leaderboard?page=serve,3,8,55,32,58,69,22,32,46,12,26,57,4,7,9,75,42,56,41,24,58,58,66,114,59,34,58,25,14,56,42,48,114,01:13:00,01:13:00,,,,,KE17,H940
339,2018,Brisbane,250,2017-12-31T00:00:00,2018-01-07T00:00:00,Hard,28,468910,$,MS002,SF,01:33:00,,F,3,KE17,"3-6,6-1,6-4",N. Kyrgios,G. Dimitrov,,,AUS,BUL,3-6,6-1,6-4,,,01:33:00,A,N. Kyrgios,G. Dimitrov,AUS,BUL,,,310,/en/stats/leaderboard?page=serve,2,19,69,50,72,82,41,50,50,11,22,50,1,2,13,260,/en/stats/leaderboard?page=serve,6,5,59,44,74,73,32,44,53,16,30,50,3,6,13,72,52,72,35,26,74,53,78,146,65,48,74,28,20,72,47,68,146,01:33:00,01:33:00,,,,,KE17,D875
339,2018,Brisbane,250,2017-12-31T00:00:00,2018-01-07T00:00:00,Hard,28,468910,$,MS003,SF,02:37:00,,F,3,H940,"4-6,7-6(7),6-4",R. Harrison,A. de Minaur,,,USA,AUS,4-6,7-6(7),6-4,,,02:37:00,A,R. Harrison,A. de Minaur,USA,AUS,,,274,/en/stats/leaderboard?page=serve,5,14,61,70,115,70,49,70,53,24,45,50,3,6,16,280,/en/stats/leaderboard?page=serve,5,9,66,62,94,79,49,62,50,16,32,0,0,3,16,63,73,115,31,29,94,49,102,209,69,65,94,37,42,115,51,107,209,02:37:00,02:37:00,7,5,,,H940,DH58
339,2018,Brisbane,250,2017-12-31T00:00:00,2018-01-07T00:00:00,Hard,28,468910,$,MS004,QF,02:25:00,,F,3,D875,"6-3,6-7(3),6-4",G. Dimitrov,K. Edmund,,,BUL,GBR,6-3,6-7(3),6-4,,,02:25:00,A,G. Dimitrov,K. Edmund,BUL,GBR,,,296,/en/stats/leaderboard?page=serve,9,12,63,65,103,83,54,65,47,18,38,100,2,2,16,289,/en/stats/leaderboard?page=serve,1,6,60,53,89,74,39,53,64,23,36,67,4,6,15,70,72,103,30,27,89,52,99,192,70,62,89,30,31,103,48,93,192,02:25:00,02:25:00,3,7,,,D875,E831
339,2018,Brisbane,250,2017-12-31T00:00:00,2018-01-07T00:00:00,Hard,28,468910,$,MS005,QF,01:31:00,,F,3,KE17,"1-6,6-3,6-4",N. Kyrgios,A. Dolgopolov,,,AUS,UKR,1-6,6-3,6-4,,,01:31:00,A,N. Kyrgios,A. Dolgopolov,AUS,UKR,,,289,/en/stats/leaderboard?page=serve,5,18,62,43,69,88,38,43,42,11,26,33,1,3,13,269,/en/stats/leaderboard?page=serve,3,6,55,41,75,80,33,41,47,16,34,50,2,4,13,71,49,69,35,26,75,52,75,144,65,49,75,29,20,69,48,69,144,01:31:00,01:31:00,,,,,KE17,D801
339,2018,Brisbane,250,2017-12-31T00:00:00,2018-01-07T00:00:00,Hard,28,468910,$,MS006,QF,01:15:00,,F,2,DH58,"6-4,6-0",A. de Minaur,M. Mmoh,,,AUS,USA,6-4,6-0,,,,01:15:00,A,A. de Minaur,M. Mmoh,AUS,USA,,,307,/en/stats/leaderboard?page=serve,1,6,50,23,46,78,18,23,74,17,23,100,3,3,8,203,/en/stats/leaderboard?page=serve,5,3,57,29,51,62,18,29,36,8,22,43,3,7,8,76,35,46,49,25,51,62,60,97,51,26,51,24,11,46,38,37,97,01:15:00,01:15:00,,,,,DH58,MP01
339,2018,Brisbane,250,2017-12-31T00:00:00,2018-01-07T00:00:00,Hard,28,468910,$,MS007,QF,01:36:00,,F,2,H940,"7-6(8),4-2",R. Harrison,D. Istomin,,,USA,UZB,7-6(8),4-2,,,,01:36:00,A,R. Harrison,D. Istomin,USA,UZB,,,287,/en/stats/leaderboard?page=serve,2,11,57,34,60,79,27,34,54,14,26,50,1,2,9,268,/en/stats/leaderboard?page=serve,1,3,69,46,67,63,29,46,57,12,21,71,5,7,9,68,41,60,39,26,67,53,67,127,61,41,67,32,19,60,47,60,127,01:36:00,01:36:00,,,8,6,H940,I165
339,2018,Brisbane,250,2017-12-31T00:00:00,2018-01-07T00:00:00,Hard,28,468910,$,MS008,R16,02:35:00,,F,3,D875,"4-6,7-6(10),6-3",G. Dimitrov,J. Millman,,,BUL,AUS,4-6,7-6(10),6-3,,,02:35:00,A,G. Dimitrov,J. Millman,BUL,AUS,,,264,/en/stats/leaderboard?page=serve,5,6,58,65,113,78,51,65,46,22,48,57,4,7,16,272,/en/stats/leaderboard?page=serve,1,5,66,67,101,69,46,67,53,18,34,50,3,6,15,65,73,113,37,37,101,51,110,214,63,64,101,35,40,113,49,104,214,02:35:00,02:35:00,10,8,,,D875,MH30
339,2018,Brisbane,250,2017-12-31T00:00:00,2018-01-07T00:00:00,Hard,28,468910,$,MS009,R16,02:38:00,,F,3,E831,"7-6(7),5-7,6-4",K. Edmund,H. Chung,,,GBR,KOR,7-6(7),5-7,6-4,,,02:38:00,A,K. Edmund,H. Chung,GBR,KOR,,,288,/en/stats/leaderboard?page=serve,3,12,65,66,102,82,54,66,44,16,36,33,1,3,17,294,/en/stats/leaderboard?page=serve,1,11,69,75,109,68,51,75,59,20,34,75,6,8,17,69,70,102,35,38,109,51,108,211,65,71,109,31,32,102,49,103,211,02:38:00,02:38:00,,,7,3,E831,CH27
339,2018,Brisbane,250,2017-12-31T00:00:00,2018-01-07T00:00:00,Hard,28,468910,$,MS010,R16,02:13:00,,F,3,KE17,"6-7(3),7-6(7),6-2",N. Kyrgios,M. Ebden,,,AUS,AUS,6-7(3),7-6(7),6-2,,,02:13:00,A,N. Kyrgios,M. Ebden,AUS,AUS,,,313,/en/stats/leaderboard?page=serve,2,13,62,62,100,85,53,62,55,21,38,100,2,2,16,303,/en/stats/leaderboard?page=serve,2,11,74,78,105,74,58,78,59,16,27,71,5,7,16,74,74,100,30,31,105,51,105,205,70,74,105,26,26,100,49,100,205,02:13:00,02:13:00,7,5,3,7,KE17,E690
339,2018,Brisbane,250,2017-12-31T00:00:00,2018-01-07T00:00:00,Hard,28,468910,$,MS011,R16,01:04:00,,F,2,D801,"6-1,6-2",A. Dolgopolov,H. Zeballos,,,UKR,ARG,6-1,6-2,,,,01:04:00,A,A. Dolgopolov,H. Zeballos,UKR,ARG,,,304,/en/stats/leaderboard?page=serve,2,9,65,33,51,76,25,33,56,10,18,100,4,4,7,181,/en/stats/leaderboard?page=serve,2,2,57,28,49,54,15,28,33,7,21,29,2,7,8,69,35,51,55,27,49,62,62,100,45,22,49,31,16,51,38,38,100,01:04:00,01:04:00,,,,,D801,Z184
339,2018,Brisbane,250,2017-12-31T00:00:00,2018-01-07T00:00:00,Hard,28,468910,$,MS012,R16,02:33:00,,F,3,MP01,"6-2,5-7,6-4",M. Mmoh,M. Zverev,,,USA,GER,6-2,5-7,6-4,,,02:33:00,A,M. Mmoh,M. Zverev,USA,GER,,,277,/en/stats/leaderboard?page=serve,3,12,60,67,111,72,48,67,50,22,44,75,6,8,15,267,/en/stats/leaderboard?page=serve,3,11,60,50,83,74,37,50,52,17,33,50,4,8,15,63,70,111,35,29,83,51,99,194,65,54,83,37,41,111,49,95,194,02:33:00,02:33:00,,,,,MP01,Z168
