event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS011,R16,02:45:00,,F,3,H432,"7-5,6-2,7-6(8)",L. Hewitt,X. Malisse,,,AUS,BEL,7-5,6-2,7-6(8),,,02:45:00,242,/en/stats/leaderboard?page=serve,5,1,56,64,115,64,41,64,51,26,51,67,8,12,16,216,/en/stats/leaderboard?page=serve,2,4,50,52,104,58,30,52,50,26,52,30,3,10,16,58,67,115,46,48,104,53,115,219,54,56,104,42,48,115,47,104,219,A,,,,,8.0,6.0,,,L. Hewitt,X. Malisse,H432,M680,AUS,BEL,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS012,R16,02:18:00,,F,3,M605,"7-6(10),6-4,6-2",C. Moya,T. Robredo,,,ESP,ESP,7-6(10),6-4,6-2,,,02:18:00,272,/en/stats/leaderboard?page=serve,7,5,53,49,93,80,39,49,55,24,44,50,2,4,15,225,/en/stats/leaderboard?page=serve,5,0,53,60,113,62,37,60,49,26,53,62,8,13,15,68,63,93,44,50,113,55,113,206,56,63,113,32,30,93,45,93,206,A,,,,,,,10.0,8.0,C. Moya,T. Robredo,M605,R419,ESP,ESP,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS013,R16,00:26:00,,F,1,C524,6-0,G. Coria,N. Escude,,,ARG,FRA,6-0,,,,,00:26:00,292,/en/stats/leaderboard?page=serve,1,1,62,13,21,92,12,13,38,3,8,100,1,1,3,113,/en/stats/leaderboard?page=serve,2,0,60,12,20,42,5,12,13,1,8,57,4,7,3,71,15,21,70,14,20,71,29,41,30,6,20,29,6,21,29,12,41,A,,,,,,,,,G. Coria,N. Escude,C524,E140,ARG,FRA,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS014,R16,04:11:00,,F,5,H336,"6-7(2),4-6,6-4,6-3,9-7",T. Henman,M. Llodra,,,GBR,FRA,6-7(2),4-6,6-4,6-3,9-7,04:11:00,264,/en/stats/leaderboard?page=serve,8,6,60,113,189,74,84,113,50,38,76,69,11,16,29,260,/en/stats/leaderboard?page=serve,4,12,56,105,188,67,70,105,54,45,83,53,8,15,28,65,122,189,39,73,188,52,195,377,61,115,188,35,67,189,48,182,377,A,,,,,,,2.0,7.0,T. Henman,M. Llodra,H336,L428,GBR,FRA,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS015,R16,02:58:00,,F,4,C514,"4-6,6-2,7-6(7),6-2",J. Chela,O. Mutis,,,ARG,FRA,4-6,6-2,7-6(7),6-2,,02:58:00,268,/en/stats/leaderboard?page=serve,3,1,63,73,116,66,48,73,63,27,43,50,4,8,19,218,/en/stats/leaderboard?page=serve,6,1,50,69,139,61,42,69,49,34,70,67,14,21,19,65,75,116,45,63,139,54,138,255,55,76,139,35,41,116,46,117,255,A,,,,,7.0,5.0,,,J. Chela,O. Mutis,C514,M640,ARG,FRA,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS016,R32,02:04:00,,F,3,K293,"6-4,6-4,6-4",G. Kuerten,R. Federer,,,BRA,SUI,6-4,6-4,6-4,,,02:04:00,287,/en/stats/leaderboard?page=serve,0,6,52,47,91,70,33,47,66,29,44,50,1,2,15,261,/en/stats/leaderboard?page=serve,2,10,63,60,95,68,41,60,49,17,35,67,8,12,15,68,62,91,39,37,95,53,99,186,61,58,95,32,29,91,47,87,186,A,,,,,,,,,G. Kuerten,R. Federer,K293,F324,BRA,SUI,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS017,R32,02:20:00,,F,4,L397,"7-6(7),4-6,6-0,6-3",F. Lopez,H. Lee,,,ESP,KOR,7-6(7),4-6,6-0,6-3,,02:20:00,307,/en/stats/leaderboard?page=serve,3,26,58,65,112,75,49,65,62,29,47,60,3,5,19,261,/en/stats/leaderboard?page=serve,3,6,68,82,121,62,51,82,56,22,39,64,9,14,18,70,78,112,40,48,121,54,126,233,60,73,121,30,34,112,46,107,233,A,,,,,,,7.0,3.0,F. Lopez,H. Lee,L397,L311,ESP,KOR,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS018,R32,04:25:00,,F,5,S741,"6-7(4),6-4,3-6,7-5,7-5",M. Safin,P. Starace,,,RUS,ITA,6-7(4),6-4,3-6,7-5,7-5,04:25:00,289,/en/stats/leaderboard?page=serve,3,20,58,100,171,77,77,100,52,37,71,69,9,13,27,263,/en/stats/leaderboard?page=serve,4,1,77,162,211,66,107,162,45,22,49,65,11,17,28,67,114,171,39,82,211,51,196,382,61,129,211,33,57,171,49,186,382,A,,,,,,,4.0,7.0,M. Safin,P. Starace,S741,S843,RUS,ITA,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS019,R32,03:09:00,,F,4,N301,"6-7(1),6-3,7-6(7),7-5",D. Nalbandian,S. Koubek,,,ARG,AUT,6-7(1),6-3,7-6(7),7-5,,03:09:00,249,/en/stats/leaderboard?page=serve,8,6,58,84,146,70,59,84,50,31,62,60,9,15,23,222,/en/stats/leaderboard?page=serve,8,1,62,88,141,68,60,88,36,19,53,56,10,18,22,62,90,146,44,62,141,53,152,287,56,79,141,38,56,146,47,135,287,A,,,,,7.0,1.0,1.0,7.0,D. Nalbandian,S. Koubek,N301,K310,ARG,AUT,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS020,R32,02:16:00,,F,3,A511,"7-6(7),7-6(7),6-3",I. Andreev,J. Benneteau,,,RUS,FRA,7-6(7),7-6(7),6-3,,,02:16:00,270,/en/stats/leaderboard?page=serve,2,3,67,69,103,67,46,69,59,20,34,20,1,5,17,230,/en/stats/leaderboard?page=serve,7,3,55,54,98,70,38,54,41,18,44,29,2,7,16,64,66,103,43,42,98,54,108,201,57,56,98,36,37,103,46,93,201,A,7.0,3.0,,,,,7.0,3.0,I. Andreev,J. Benneteau,A511,B747,RUS,FRA,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS021,R32,02:37:00,,F,4,G374,"6-0,6-4,6-7(5),6-4",G. Gaudio,T. Enqvist,,,ARG,SWE,6-0,6-4,6-7(5),6-4,,02:37:00,285,/en/stats/leaderboard?page=serve,1,10,68,75,110,73,55,75,57,20,35,50,4,8,19,214,/en/stats/leaderboard?page=serve,4,10,48,57,119,68,39,57,40,25,62,36,5,14,19,68,75,110,46,55,119,57,130,229,54,64,119,32,35,110,43,99,229,A,,,,,5.0,7.0,,,G. Gaudio,T. Enqvist,G374,E113,ARG,SWE,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS022,R32,03:00:00,,F,5,H432,"6-2,3-6,4-6,6-2,6-1",L. Hewitt,M. Verkerk,,,AUS,NED,6-2,3-6,4-6,6-2,6-1,03:00:00,277,/en/stats/leaderboard?page=serve,4,7,57,67,117,76,51,67,56,28,50,75,9,12,21,241,/en/stats/leaderboard?page=serve,9,18,66,97,146,71,69,97,29,14,49,61,11,18,21,68,79,117,43,63,146,54,142,263,57,83,146,32,38,117,46,121,263,A,,,,,,,,,L. Hewitt,M. Verkerk,H432,V232,AUS,NED,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS023,R32,04:21:00,,F,5,M680,"6-4,2-6,4-6,7-6(7),8-6",X. Malisse,A. Costa,,,BEL,ESP,6-4,2-6,4-6,7-6(7),8-6,04:21:00,229,/en/stats/leaderboard?page=serve,2,12,53,86,161,63,54,86,44,33,75,42,8,19,27,224,/en/stats/leaderboard?page=serve,8,2,58,100,172,64,64,100,46,33,72,41,7,17,27,54,87,161,44,75,172,49,162,333,56,97,172,46,74,161,51,171,333,A,,,7.0,4.0,,,,,X. Malisse,A. Costa,M680,C378,BEL,ESP,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS024,R32,01:31:00,,F,3,M605,"6-0,6-3,6-4",C. Moya,R. Sluiter,,,ESP,NED,6-0,6-3,6-4,,,01:31:00,318,/en/stats/leaderboard?page=serve,1,13,61,46,76,85,39,46,60,18,30,100,2,2,13,223,/en/stats/leaderboard?page=serve,2,6,63,46,73,65,30,46,33,9,27,44,4,9,12,75,57,76,47,34,73,61,91,149,53,39,73,25,19,76,39,58,149,A,,,,,,,,,C. Moya,R. Sluiter,M605,S693,ESP,NED,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS025,R32,01:37:00,,F,3,R419,"6-2,6-0,6-2",T. Robredo,N. Massu,,,ESP,CHI,6-2,6-0,6-2,,,01:37:00,303,/en/stats/leaderboard?page=serve,2,5,49,30,61,83,25,30,68,21,31,100,2,2,11,176,/en/stats/leaderboard?page=serve,2,2,54,37,68,51,19,37,35,11,31,46,6,13,11,75,46,61,56,38,68,65,84,129,44,30,68,25,15,61,35,45,129,A,,,,,,,,,T. Robredo,N. Massu,R419,M655,ESP,CHI,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS026,R32,02:57:00,,F,4,E140,"6-2,7-5,6-7(3),6-2",N. Escude,M. Youzhny,,,FRA,RUS,6-2,7-5,6-7(3),6-2,,02:57:00,248,/en/stats/leaderboard?page=serve,4,6,53,70,132,76,53,70,42,26,62,58,7,12,20,210,/en/stats/leaderboard?page=serve,7,3,58,69,118,61,42,69,45,22,49,52,11,21,20,60,79,132,46,54,118,53,133,250,54,64,118,40,53,132,47,117,250,A,,,,,3.0,7.0,,,N. Escude,M. Youzhny,E140,Y061,FRA,RUS,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS027,R32,01:43:00,,F,3,C524,"6-3,6-1,6-2",G. Coria,M. Ancic,,,ARG,CRO,6-3,6-1,6-2,,,01:43:00,288,/en/stats/leaderboard?page=serve,3,3,73,58,79,67,39,58,57,12,21,50,1,2,12,190,/en/stats/leaderboard?page=serve,4,1,54,37,69,70,26,37,28,9,32,46,6,13,12,65,51,79,49,34,69,57,85,148,51,35,69,35,28,79,43,63,148,A,,,,,,,,,G. Coria,M. Ancic,C524,A385,ARG,CRO,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS028,R32,01:33:00,,F,3,L428,"6-2,6-2,6-3",M. Llodra,J. Jeanpierre,,,FRA,FRA,6-2,6-2,6-3,,,01:33:00,290,/en/stats/leaderboard?page=serve,3,4,51,40,78,83,33,40,55,21,38,100,7,7,12,220,/en/stats/leaderboard?page=serve,3,0,70,57,81,58,33,57,42,10,24,57,8,14,13,69,54,78,47,38,81,58,92,159,53,43,81,31,24,78,42,67,159,A,,,,,,,,,M. Llodra,J. Jeanpierre,L428,J164,FRA,FRA,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS029,R32,01:54:00,,F,3,H336,"7-6(7),6-1,6-2",T. Henman,G. Blanco,,,GBR,ESP,7-6(7),6-1,6-2,,,01:54:00,294,/en/stats/leaderboard?page=serve,6,19,58,46,80,80,37,46,59,20,34,50,2,4,13,209,/en/stats/leaderboard?page=serve,6,1,67,64,95,55,35,64,42,13,31,30,3,10,14,71,57,80,49,47,95,59,104,175,51,48,95,29,23,80,41,71,175,A,,,,,,,7.0,3.0,T. Henman,G. Blanco,H336,B518,GBR,ESP,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS030,R32,03:23:00,,F,4,C514,"6-4,6-4,4-6,6-3",J. Chela,A. Corretja,,,ARG,ESP,6-4,6-4,4-6,6-3,,03:23:00,234,/en/stats/leaderboard?page=serve,2,2,60,86,143,60,52,86,49,28,57,61,11,18,20,204,/en/stats/leaderboard?page=serve,4,2,49,55,113,64,35,55,41,24,58,36,5,14,19,56,80,143,48,54,113,52,134,256,52,59,113,44,63,143,48,122,256,A,,,,,,,,,J. Chela,A. Corretja,C514,C344,ARG,ESP,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS031,R32,01:40:00,,F,3,M640,"6-0,6-2,6-3",O. Mutis,F. Santoro,,,FRA,FRA,6-0,6-2,6-3,,,01:40:00,306,/en/stats/leaderboard?page=serve,0,3,65,41,63,88,36,41,50,11,22,100,1,1,11,184,/en/stats/leaderboard?page=serve,1,2,43,34,79,68,23,34,31,14,45,36,4,11,12,75,47,63,53,42,79,63,89,142,47,37,79,25,16,63,37,53,142,A,,,,,,,,,O. Mutis,F. Santoro,M640,S424,FRA,FRA,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS032,R64,02:31:00,,F,3,F324,"6-3,6-4,7-6(8)",R. Federer,N. Kiefer,,,SUI,GER,6-3,6-4,7-6(8),,,02:31:00,244,/en/stats/leaderboard?page=serve,12,5,53,67,126,79,53,67,39,23,59,80,12,15,15,219,/en/stats/leaderboard?page=serve,6,2,51,56,109,70,39,56,40,21,53,54,7,13,16,60,76,126,45,49,109,53,125,235,55,60,109,40,50,126,47,110,235,A,,,,,8.0,6.0,,,R. Federer,N. Kiefer,F324,K316,SUI,GER,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS033,R64,01:29:00,,F,3,K293,"6-2,6-0,6-3",G. Kuerten,G. Elseneer,,,BRA,BEL,6-2,6-0,6-3,,,01:29:00,288,/en/stats/leaderboard?page=serve,1,6,56,33,59,79,26,33,58,15,26,0,0,1,11,181,/en/stats/leaderboard?page=serve,6,7,62,66,107,61,40,66,24,10,41,60,12,20,12,69,41,59,53,57,107,59,98,166,47,50,107,31,18,59,41,68,166,A,,,,,,,,,G. Kuerten,G. Elseneer,K293,E169,BRA,BEL,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS034,R64,03:07:00,,F,4,L397,"6-7(3),6-3,6-4,6-4",F. Lopez,K. Kucera,,,ESP,SVK,6-7(3),6-3,6-4,6-4,,03:07:00,277,/en/stats/leaderboard?page=serve,4,8,57,77,134,70,54,77,56,32,57,83,10,12,21,250,/en/stats/leaderboard?page=serve,7,3,66,83,125,70,58,83,43,18,42,58,7,12,20,64,86,134,39,49,125,52,135,259,61,76,125,36,48,134,48,124,259,A,,,,,,,3.0,7.0,F. Lopez,K. Kucera,L397,K237,ESP,SVK,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS035,R64,01:48:00,,F,3,L311,"6-4,6-4,6-3",H. Lee,O. Patience,,,KOR,FRA,6-4,6-4,6-3,,,01:48:00,291,/en/stats/leaderboard?page=serve,4,6,66,54,82,85,46,54,46,13,28,83,5,6,14,238,/en/stats/leaderboard?page=serve,7,9,57,55,97,58,32,55,55,23,42,50,5,10,15,72,59,82,43,42,97,56,101,179,57,55,97,28,23,82,44,78,179,A,,,,,,,,,H. Lee,O. Patience,L311,P488,KOR,FRA,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS036,R64,02:39:00,,F,3,S843,"7-6(8),6-3,6-4",P. Starace,S. Grosjean,,,ITA,FRA,7-6(8),6-3,6-4,,,02:39:00,258,/en/stats/leaderboard?page=serve,5,1,80,89,111,66,59,89,41,9,22,64,7,11,16,223,/en/stats/leaderboard?page=serve,3,5,53,67,127,61,41,67,47,28,60,60,9,15,15,61,68,111,46,58,127,53,126,238,54,69,127,39,43,111,47,112,238,A,,,,,,,8.0,6.0,P. Starace,S. Grosjean,S843,G379,ITA,FRA,,
520,2004,Roland Garros,GS,2004-05-24T00:00:00,2004-06-06T00:00:00,Clay,128,7462318,$,MS037,R64,04:37:00,,F,5,S741,"6-4,2-6,6-2,6-7(4),11-9",M. Safin,F. Mantilla,,,RUS,ESP,6-4,2-6,6-2,6-7(4),11-9,04:37:00,234,/en/stats/leaderboard?page=serve,8,18,51,93,184,69,64,93,42,38,91,54,13,24,29,222,/en/stats/leaderboard?page=serve,7,1,67,151,224,55,83,151,51,37,73,62,21,34,29,55,102,184,46,104,224,50,206,408,54,120,224,45,82,184,50,202,408,A,,,4.0,7.0,,,,,M. Safin,F. Mantilla,S741,M535,RUS,ESP,,
