event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,doublefaults_isstatbetter_tot_winner,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS012,R16,01:39:00,,F,3,B446,"2-6,6-4,6-2",J. Bjorkman,T. Johansson,,,SWE,SWE,2-6,6-4,6-2,,,01:39:00,264,/en/stats/leaderboard?page=serve,4,5,63,47,75,81,38,47,43,12,28,57,4,7,13,243,/en/stats/leaderboard?page=serve,3,9,47,38,81,74,28,38,47,20,43,43,3,7,13,67,50,75,41,33,81,53,83,156,59,48,81,33,25,75,47,73,156,A,,,,,,,,J. Bjorkman,T. Johansson,B446,J129,SWE,SWE,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS013,R16,02:17:00,,F,3,R237,"7-6(7),6-7(5),6-4",G. Rusedski,P. Rafter,,,GBR,AUS,7-6(7),6-7(5),6-4,,,02:17:00,273,/en/stats/leaderboard?page=serve,6,8,59,76,128,74,56,76,50,26,52,89,16,18,17,265,/en/stats/leaderboard?page=serve,7,4,69,73,106,78,57,73,39,13,33,57,4,7,17,64,82,128,34,36,106,50,118,234,66,70,106,36,46,128,50,116,234,A,7,4,,,5,7,,G. Rusedski,P. Rafter,R237,R255,GBR,AUS,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS014,R16,01:40:00,,F,2,K267,"6-4,7-5",Y. Kafelnikov,T. Martin,,,RUS,USA,6-4,7-5,,,,01:40:00,278,/en/stats/leaderboard?page=serve,4,5,57,40,70,73,29,40,57,17,30,83,5,6,11,245,/en/stats/leaderboard?page=serve,5,11,56,47,84,70,33,47,41,15,37,63,5,8,11,66,46,70,43,36,84,53,82,154,57,48,84,34,24,70,47,72,154,A,,,,,,,,Y. Kafelnikov,T. Martin,K267,M442,RUS,USA,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS015,R16,00:33:00,,F,1,R286,6-2,M. Rios,J. Siemerink,,,CHI,NED,6-2,,,,,00:33:00,264,/en/stats/leaderboard?page=serve,1,0,54,13,24,100,13,13,36,4,11,,0,,4,204,/en/stats/leaderboard?page=serve,1,2,45,14,31,57,8,14,41,7,17,50,2,4,5,71,17,24,52,16,31,60,33,55,48,15,31,,0,,,0,,A,,,,,,,,M. Rios,J. Siemerink,R286,S381,CHI,NED,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS016,R32,01:01:00,,F,2,S402,"6-3,6-4",P. Sampras,N. Kiefer,,,USA,GER,6-3,6-4,,,,01:01:00,311,/en/stats/leaderboard?page=serve,3,11,68,34,50,82,28,34,63,10,16,0,0,1,10,224,/en/stats/leaderboard?page=serve,3,3,42,20,48,55,11,20,61,17,28,0,0,3,9,76,38,50,42,20,48,59,58,98,58,28,48,24,12,50,41,40,98,A,,,,,,,,P. Sampras,N. Kiefer,S402,K316,USA,GER,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS017,R32,01:04:00,,F,2,U032,"6-2,6-2",B. Ulihrach,A. Costa,,,CZE,ESP,6-2,6-2,,,,01:04:00,208,/en/stats/leaderboard?page=serve,5,3,42,24,57,88,21,24,55,18,33,,0,,8,196,/en/stats/leaderboard?page=serve,5,3,46,28,61,57,16,28,45,15,33,56,5,9,8,68,39,57,49,30,61,58,69,118,51,31,61,32,18,57,42,49,118,A,,,,,,,,B. Ulihrach,A. Costa,U032,C378,CZE,ESP,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS018,R32,01:17:00,,F,2,H336,"7-5,6-1",T. Henman,M. Woodforde,,,GBR,AUS,7-5,6-1,,,,01:17:00,206,/en/stats/leaderboard?page=serve,,7,49,27,55,89,24,27,61,17,28,0,0,,10,229,/en/stats/leaderboard?page=serve,1,5,47,31,66,55,17,31,57,20,35,63,5,8,9,75,41,55,44,29,66,58,70,121,56,37,66,25,14,55,42,51,121,A,,,,,,,False,T. Henman,M. Woodforde,H336,W035,GBR,AUS,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS019,R32,01:28:00,,F,2,G352,"6-2,6-4",J. Gambill,A. Corretja,,,USA,ESP,6-2,6-4,,,,01:28:00,270,/en/stats/leaderboard?page=serve,1,4,50,35,70,69,24,35,60,21,35,86,6,7,9,215,/en/stats/leaderboard?page=serve,1,3,41,24,59,71,17,24,46,16,35,56,5,9,9,64,45,70,44,26,59,55,71,129,56,33,59,36,25,70,45,58,129,A,,,,,,,,J. Gambill,A. Corretja,G352,C344,USA,ESP,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS020,R32,01:56:00,,F,3,B028,"6-7(4),6-4,6-4",B. Becker,C. Moya,,,GER,ESP,6-7(4),6-4,6-4,,,01:56:00,206,/en/stats/leaderboard?page=serve,8,9,47,44,93,91,40,44,67,33,49,0,0,,16,286,/en/stats/leaderboard?page=serve,5,7,59,57,97,75,43,57,63,25,40,75,6,8,16,78,73,93,30,29,97,54,102,190,70,68,97,22,20,93,46,88,190,A,4,7,,,,,,B. Becker,C. Moya,B028,M605,GER,ESP,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS021,R32,01:21:00,,F,2,I034,"6-4,7-6(8)",G. Ivanisevic,W. Ferreira,,,CRO,RSA,6-4,7-6(8),,,,01:21:00,259,/en/stats/leaderboard?page=serve,6,16,48,33,69,85,28,33,44,16,36,57,4,7,11,233,/en/stats/leaderboard?page=serve,3,8,53,38,72,50,19,38,62,21,34,43,3,7,11,64,44,69,44,32,72,54,76,141,56,40,72,36,25,69,46,65,141,A,,,,,8,6,,G. Ivanisevic,W. Ferreira,I034,F196,CRO,RSA,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS022,R32,01:08:00,,F,2,K214,"6-4,6-1",R. Krajicek,M. Norman,,,NED,SWE,6-4,6-1,,,,01:08:00,277,/en/stats/leaderboard?page=serve,1,11,51,26,51,73,19,26,56,14,25,83,5,6,8,204,/en/stats/leaderboard?page=serve,3,3,62,40,65,50,20,40,48,12,25,50,5,10,9,65,33,51,51,33,65,57,66,116,49,32,65,35,18,51,43,50,116,A,,,,,,,,R. Krajicek,M. Norman,K214,N250,NED,SWE,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS023,R32,01:46:00,,F,3,A092,"6-1,6-7(4),6-3",A. Agassi,A. Pavel,,,USA,ROU,6-1,6-7(4),6-3,,,01:46:00,259,/en/stats/leaderboard?page=serve,7,2,52,50,96,78,39,50,48,22,46,71,5,7,15,239,/en/stats/leaderboard?page=serve,3,14,58,57,98,60,34,57,49,20,41,55,6,11,13,64,61,96,45,44,98,54,105,194,55,54,98,36,35,96,46,89,194,A,,,,,4,7,,A. Agassi,A. Pavel,A092,P280,USA,ROU,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS024,R32,01:12:00,,F,2,J129,"6-2,6-4",T. Johansson,P. Korda,,,SWE,CZE,6-2,6-4,,,,01:12:00,293,/en/stats/leaderboard?page=serve,2,7,46,21,46,90,19,21,64,16,25,0,0,1,9,202,/en/stats/leaderboard?page=serve,2,2,37,20,54,75,15,20,35,12,34,20,1,5,9,76,35,46,50,27,54,62,62,100,50,27,54,24,11,46,38,38,100,A,,,,,,,,T. Johansson,P. Korda,J129,K148,SWE,CZE,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS025,R32,01:58:00,,F,3,B446,"6-4,3-6,6-2",J. Bjorkman,G. Pozzi,,,SWE,ITA,6-4,3-6,6-2,,,01:58:00,218,/en/stats/leaderboard?page=serve,5,3,61,62,101,61,38,62,41,16,39,67,12,18,14,196,/en/stats/leaderboard?page=serve,2,2,48,33,69,55,18,33,47,17,36,36,4,11,13,53,54,101,49,34,69,52,88,170,51,35,69,47,47,101,48,82,170,A,,,,,,,,J. Bjorkman,G. Pozzi,B446,P045,SWE,ITA,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS026,R32,02:31:00,,F,3,R237,"7-6(7),6-7(2),7-6(7)",G. Rusedski,J. Stoltenberg,,,GBR,AUS,7-6(7),6-7(2),7-6(7),,,02:31:00,278,/en/stats/leaderboard?page=serve,8,9,56,70,124,83,58,70,50,27,54,67,4,6,18,270,/en/stats/leaderboard?page=serve,10,5,51,70,138,86,60,70,50,34,68,80,8,10,18,69,85,124,32,44,138,49,129,262,68,94,138,31,39,124,51,133,262,A,7,5,7,4,2,7,,G. Rusedski,J. Stoltenberg,R237,S331,GBR,AUS,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS027,R32,01:12:00,,F,2,R255,"6-1,6-4",P. Rafter,M. Gustafsson,,,AUS,SWE,6-1,6-4,,,,01:12:00,237,/en/stats/leaderboard?page=serve,4,7,53,31,59,87,27,31,50,14,28,,0,,9,226,/en/stats/leaderboard?page=serve,7,2,68,38,56,68,26,38,33,6,18,57,4,7,8,69,41,59,43,24,56,57,65,115,57,32,56,31,18,59,43,50,115,A,,,,,,,,P. Rafter,M. Gustafsson,R255,G182,AUS,SWE,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS028,R32,01:06:00,,F,2,M442,"6-2,6-4",T. Martin,K. Kucera,,,USA,SVK,6-2,6-4,,,,01:06:00,223,/en/stats/leaderboard?page=serve,2,6,62,28,45,86,24,28,71,12,17,0,0,,9,244,/en/stats/leaderboard?page=serve,2,4,55,32,58,63,20,32,58,15,26,50,3,6,9,80,36,45,40,23,58,57,59,103,60,35,58,20,9,45,43,44,103,A,,,,,,,,T. Martin,K. Kucera,M442,K237,USA,SVK,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS029,R32,01:50:00,,F,3,K267,"4-6,6-4,7-6(7)",Y. Kafelnikov,M. Philippoussis,,,RUS,AUS,4-6,6-4,7-6(7),,,01:50:00,287,/en/stats/leaderboard?page=serve,5,11,53,53,100,77,41,53,64,30,47,60,3,5,16,298,/en/stats/leaderboard?page=serve,4,16,68,66,97,76,50,66,55,17,31,33,1,3,16,71,71,100,31,30,97,51,101,197,69,67,97,29,29,100,49,96,197,A,,,7,4,,,,Y. Kafelnikov,M. Philippoussis,K267,P338,RUS,AUS,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS030,R32,02:26:00,,F,3,S381,"6-7(3),7-6(7),6-3",J. Siemerink,G. Raoux,,,NED,FRA,6-7(3),7-6(7),6-3,,,02:26:00,296,/en/stats/leaderboard?page=serve,5,15,61,69,114,88,61,69,49,22,45,,0,,17,303,/en/stats/leaderboard?page=serve,2,5,57,60,105,78,47,60,71,32,45,67,2,3,17,73,83,114,25,26,105,50,109,219,75,79,105,27,31,114,50,110,219,A,3,7,,,7,5,,J. Siemerink,G. Raoux,S381,R186,NED,FRA,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS031,R32,01:15:00,,F,2,R286,"6-3,7-5",M. Rios,T. Haas,,,CHI,GER,6-3,7-5,,,,01:15:00,255,/en/stats/leaderboard?page=serve,5,2,50,28,56,71,20,28,57,16,28,0,0,2,10,213,/en/stats/leaderboard?page=serve,6,8,53,39,74,67,26,39,37,13,35,50,5,10,11,64,36,56,47,35,74,55,71,130,53,39,74,36,20,56,45,59,130,A,,,,,,,,M. Rios,T. Haas,R286,H355,CHI,GER,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS033,R64,02:30:00,,F,3,K316,"4-6,7-6(7),7-6(7)",N. Kiefer,B. Black,,,GER,ZIM,4-6,7-6(7),7-6(7),,,02:30:00,219,/en/stats/leaderboard?page=serve,9,13,47,53,112,74,39,53,36,21,59,22,2,9,17,226,/en/stats/leaderboard?page=serve,5,6,56,74,131,58,43,74,47,27,57,70,14,20,17,54,60,112,47,61,131,50,121,243,53,70,131,46,52,112,50,122,243,A,,,7,0,7,5,,N. Kiefer,B. Black,K316,B397,GER,ZIM,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS034,R64,01:44:00,,F,3,U032,"3-6,7-6(7),6-4",B. Ulihrach,R. Fromberg,,,CZE,AUS,3-6,7-6(7),6-4,,,01:44:00,256,/en/stats/leaderboard?page=serve,7,3,57,58,102,71,41,58,52,23,44,40,2,5,15,277,/en/stats/leaderboard?page=serve,5,18,59,54,91,81,44,54,43,16,37,57,4,7,16,63,64,102,34,31,91,49,95,193,66,60,91,37,38,102,51,98,193,A,,,,,7,3,,B. Ulihrach,R. Fromberg,U032,F164,CZE,AUS,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS037,R64,02:04:00,,F,3,W035,"6-2,2-6,7-6(7)",M. Woodforde,H. Arazi,,,AUS,MAR,6-2,2-6,7-6(7),,,02:04:00,234,/en/stats/leaderboard?page=serve,3,10,45,44,97,75,33,44,43,23,53,50,5,10,14,224,/en/stats/leaderboard?page=serve,2,6,49,60,122,57,34,60,50,31,62,67,10,15,14,58,56,97,47,57,122,52,113,219,53,65,122,42,41,97,48,106,219,A,,,7,4,,,,M. Woodforde,H. Arazi,W035,A226,AUS,MAR,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS038,R64,01:50:00,,F,3,G352,"6-3,4-6,6-3",J. Gambill,D. Vacek,,,USA,CZE,6-3,4-6,6-3,,,01:50:00,252,/en/stats/leaderboard?page=serve,3,14,52,44,84,70,31,44,48,19,40,33,2,6,14,208,/en/stats/leaderboard?page=serve,8,3,54,47,87,62,29,47,40,16,40,45,5,11,14,60,50,84,48,42,87,54,92,171,52,45,87,40,34,84,46,79,171,A,,,,,,,,J. Gambill,D. Vacek,G352,V141,USA,CZE,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS041,R64,01:35:00,,F,2,B028,"6-2,7-5",B. Becker,S. Schalken,,,GER,NED,6-2,7-5,,,,01:35:00,276,/en/stats/leaderboard?page=serve,8,14,51,37,73,76,28,37,53,19,36,86,6,7,10,231,/en/stats/leaderboard?page=serve,1,5,57,43,76,65,28,43,45,15,33,78,14,18,10,64,47,73,43,33,76,54,80,149,57,43,76,36,26,73,46,69,149,A,,,,,,,,B. Becker,S. Schalken,B028,S572,GER,NED,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS042,R64,01:54:00,,F,3,F196,"6-2,3-6,7-5",W. Ferreira,V. Spadea,,,RSA,USA,6-2,3-6,7-5,,,01:54:00,265,/en/stats/leaderboard?page=serve,1,5,44,33,75,91,30,33,48,20,42,50,3,6,14,237,/en/stats/leaderboard?page=serve,4,1,67,76,113,61,46,76,46,17,37,69,11,16,15,67,50,75,44,50,113,53,100,188,56,63,113,33,25,75,47,88,188,A,,,,,,,,W. Ferreira,V. Spadea,F196,S544,RSA,USA,,
357,1998,ATP Masters 1000 Stuttgart,1000,1998-10-26T00:00:00,1998-11-01T00:00:00,Hard,48,2200000,$,MS045,R64,02:15:00,,F,3,N250,"7-6(7),3-6,6-4",M. Norman,M. Rosset,,,SWE,SUI,7-6(7),3-6,6-4,,,02:15:00,265,/en/stats/leaderboard?page=serve,4,9,57,59,103,73,43,59,50,22,44,63,5,8,15,270,/en/stats/leaderboard?page=serve,1,13,49,51,105,80,41,51,48,26,54,57,4,7,16,63,65,103,36,38,105,50,103,208,64,67,105,37,38,103,50,105,208,A,7,5,,,,,,M. Norman,M. Rosset,N250,R214,SWE,SUI,,
