event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
3348,2010,New Haven,250,2010-08-22T00:00:00,2010-08-28T00:00:00,Hard,48,663750,$,MS001,F,01:43:00,,F,3,SC77,"3-6,6-3,6-4",S. Stakhovsky,D. Istomin,,,UKR,UZB,3-6,6-3,6-4,,,01:43:00,A,S. Stakhovsky,D. Istomin,UKR,UZB,,,308,/en/stats/leaderboard?page=serve,1,7,70,55,79,82,45,55,58,14,24,67,2,3,14,281,/en/stats/leaderboard?page=serve,2,4,68,50,74,80,40,50,46,11,24,0,0,2,14,75,59,79,31,23,74,54,82,153,69,51,74,25,20,79,46,71,153,,,,,,,SC77,I165
3348,2010,New Haven,250,2010-08-22T00:00:00,2010-08-28T00:00:00,Hard,48,663750,$,MS002,SF,01:22:00,,F,2,SC77,"6-3,6-4",S. Stakhovsky,T. de Bakker,,,UKR,NED,6-3,6-4,,,,01:22:00,A,S. Stakhovsky,T. de Bakker,UKR,NED,,,322,/en/stats/leaderboard?page=serve,0,7,58,29,50,86,25,29,71,15,21,0,0,0,10,252,/en/stats/leaderboard?page=serve,1,8,57,39,69,74,29,39,37,11,30,60,3,5,9,80,40,50,42,29,69,58,69,119,58,40,69,20,10,50,42,50,119,,,,,,,SC77,D776
3348,2010,New Haven,250,2010-08-22T00:00:00,2010-08-28T00:00:00,Hard,48,663750,$,MS003,SF,02:09:00,,F,3,I165,"7-6(12),3-6,6-2",D. Istomin,V. Troicki,,,UZB,SRB,7-6(12),3-6,6-2,,,02:09:00,A,D. Istomin,V. Troicki,UZB,SRB,,,253,/en/stats/leaderboard?page=serve,0,8,64,57,89,61,35,57,56,18,32,38,3,8,14,231,/en/stats/leaderboard?page=serve,4,8,55,56,102,73,41,56,39,18,46,40,4,10,15,60,53,89,42,43,102,50,96,191,58,59,102,40,36,89,50,95,191,12,10,,,,,I165,T840
3348,2010,New Haven,250,2010-08-22T00:00:00,2010-08-28T00:00:00,Hard,48,663750,$,MS004,QF,02:22:00,,F,3,SC77,"5-7,6-1,7-6(7)",S. Stakhovsky,M. Baghdatis,,,UKR,CYP,5-7,6-1,7-6(7),,,02:22:00,A,S. Stakhovsky,M. Baghdatis,UKR,CYP,,,264,/en/stats/leaderboard?page=serve,4,9,63,77,122,66,51,77,49,22,45,80,12,15,16,247,/en/stats/leaderboard?page=serve,5,10,52,52,100,71,37,52,46,22,48,64,7,11,15,60,73,122,41,41,100,51,114,222,59,59,100,40,49,122,49,108,222,,,7,4,,,SC77,B837
3348,2010,New Haven,250,2010-08-22T00:00:00,2010-08-28T00:00:00,Hard,48,663750,$,MS005,QF,01:22:00,,F,2,D776,"6-4,6-3",T. de Bakker,E. Korolev,,,NED,KAZ,6-4,6-3,,,,01:22:00,A,T. de Bakker,E. Korolev,NED,KAZ,,,286,/en/stats/leaderboard?page=serve,0,5,52,25,48,84,21,25,57,13,23,67,2,3,9,222,/en/stats/leaderboard?page=serve,3,2,61,44,72,66,29,44,36,10,28,69,9,13,10,71,34,48,46,33,72,56,67,120,54,39,72,29,14,48,44,53,120,,,,,,,D776,K760
3348,2010,New Haven,250,2010-08-22T00:00:00,2010-08-28T00:00:00,Hard,48,663750,$,MS006,QF,01:06:00,,F,2,T840,"6-2,6-3",V. Troicki,R. Stepanek,,,SRB,CZE,6-2,6-3,,,,01:06:00,A,V. Troicki,R. Stepanek,SRB,CZE,,,229,/en/stats/leaderboard?page=serve,5,8,54,28,52,68,19,28,42,10,24,50,3,6,8,150,/en/stats/leaderboard?page=serve,7,3,58,29,50,41,12,29,33,7,21,42,5,12,9,56,29,52,62,31,50,59,60,102,38,19,50,44,23,52,41,42,102,,,,,,,T840,S694
3348,2010,New Haven,250,2010-08-22T00:00:00,2010-08-28T00:00:00,Hard,48,663750,$,MS007,QF,02:18:00,,F,3,I165,"6-1,3-6,7-6(10)",D. Istomin,T. Gabashvili,,,UZB,RUS,6-1,3-6,7-6(10),,,02:18:00,A,D. Istomin,T. Gabashvili,UZB,RUS,,,265,/en/stats/leaderboard?page=serve,3,13,59,58,99,79,46,58,39,16,41,67,6,9,14,244,/en/stats/leaderboard?page=serve,3,5,58,56,96,70,39,56,43,17,40,69,9,13,14,63,62,99,42,40,96,52,102,195,58,56,96,37,37,99,48,93,195,,,10,8,,,I165,G681
3348,2010,New Haven,250,2010-08-22T00:00:00,2010-08-28T00:00:00,Hard,48,663750,$,MS008,R16,01:26:00,,F,3,B837,"1-6,6-3,6-2",M. Baghdatis,J. Chela,,,CYP,ARG,1-6,6-3,6-2,,,01:26:00,A,M. Baghdatis,J. Chela,CYP,ARG,,,237,/en/stats/leaderboard?page=serve,2,6,54,39,72,74,29,39,39,13,33,33,2,6,12,224,/en/stats/leaderboard?page=serve,2,2,56,35,62,66,23,35,44,12,27,44,4,9,12,58,42,72,44,27,62,51,69,134,56,35,62,42,30,72,49,65,134,,,,,,,B837,C514
3348,2010,New Haven,250,2010-08-22T00:00:00,2010-08-28T00:00:00,Hard,48,663750,$,MS009,R16,01:03:00,,F,2,SC77,"7-6(7),6-2",S. Stakhovsky,T. Robredo,,,UKR,ESP,7-6(7),6-2,,,,01:03:00,A,S. Stakhovsky,T. Robredo,UKR,ESP,,,266,/en/stats/leaderboard?page=serve,2,5,78,60,77,70,42,60,35,6,17,75,6,8,10,221,/en/stats/leaderboard?page=serve,4,2,59,40,68,65,26,40,39,11,28,50,4,8,10,62,48,77,46,31,68,54,79,145,54,37,68,38,29,77,46,66,145,7,5,,,,,SC77,R419
3348,2010,New Haven,250,2010-08-22T00:00:00,2010-08-28T00:00:00,Hard,48,663750,$,MS010,R16,01:48:00,,F,2,K760,"7-6(7),6-4",E. Korolev,I. Marchenko,,,KAZ,UKR,7-6(7),6-4,,,,01:48:00,A,E. Korolev,I. Marchenko,KAZ,UKR,,,224,/en/stats/leaderboard?page=serve,3,1,57,43,75,65,28,43,41,13,32,60,6,10,11,207,/en/stats/leaderboard?page=serve,5,0,49,35,72,66,23,35,43,16,37,55,6,11,11,55,41,75,46,33,72,50,74,147,54,39,72,45,34,75,50,73,147,7,5,,,,,K760,ME89
