event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS001,F,01:36:00,,F,2,V306,"7-6(7),6-3",F. Verdasco,A. Montanes,,,ESP,ESP,7-6(7),6-3,,,,01:36:00,7.0,5.0,284,/en/stats/leaderboard?page=serve,3,3,72,55,76,69,38,55,62,13,21,67,4,6,11,255,/en/stats/leaderboard?page=serve,1,3,72,48,67,69,33,48,42,8,19,50,3,6,10,67,51,76,39,26,67,54,77,143,61,41,67,33,25,76,46,66,143,A,,,F. Verdasco,A. Montanes,V306,M824,ESP,ESP,,
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS002,SF,01:01:00,,F,2,V306,"6-2,6-1",F. Verdasco,J. Ferrero,,,ESP,ESP,6-2,6-1,,,,01:01:00,,,299,/en/stats/leaderboard?page=serve,3,0,81,39,48,77,30,39,44,4,9,100,3,3,8,188,/en/stats/leaderboard?page=serve,3,1,58,31,53,58,18,31,32,7,22,64,7,11,7,71,34,48,53,28,53,61,62,101,47,25,53,29,14,48,39,39,101,A,,,F. Verdasco,J. Ferrero,V306,F316,ESP,ESP,,
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS003,SF,01:51:00,,F,3,M824,"4-6,6-2,6-2",A. Montanes,A. Martin,,,ESP,ESP,4-6,6-2,6-2,,,01:51:00,,,268,/en/stats/leaderboard?page=serve,6,2,69,51,74,80,41,51,39,9,23,50,2,4,13,218,/en/stats/leaderboard?page=serve,6,1,57,50,87,62,31,50,43,16,37,50,5,10,13,68,50,74,46,40,87,56,90,161,54,47,87,32,24,74,44,71,161,A,,,A. Montanes,A. Martin,M824,M590,ESP,ESP,,
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS004,QF,01:27:00,,F,2,F316,"6-4,6-4",J. Ferrero,M. Ancic,,,ESP,CRO,6-4,6-4,,,,01:27:00,,,283,/en/stats/leaderboard?page=serve,1,4,60,42,70,69,29,42,61,17,28,80,4,5,10,251,/en/stats/leaderboard?page=serve,0,2,59,36,61,64,23,36,56,14,25,57,4,7,10,66,46,70,39,24,61,53,70,131,61,37,61,34,24,70,47,61,131,A,,,J. Ferrero,M. Ancic,F316,A385,ESP,CRO,,
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS005,QF,01:06:00,,F,2,V306,"6-2,6-3",F. Verdasco,D. Ferrer,,,ESP,ESP,6-2,6-3,,,,01:06:00,,,291,/en/stats/leaderboard?page=serve,2,1,71,35,49,83,29,35,50,7,14,83,5,6,9,194,/en/stats/leaderboard?page=serve,7,1,57,35,61,66,23,35,27,7,26,50,4,8,8,73,36,49,51,31,61,61,67,110,49,30,61,27,13,49,39,43,110,A,,,F. Verdasco,D. Ferrer,V306,F401,ESP,ESP,,
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS006,QF,01:03:00,,F,2,M590,"6-1,6-2",A. Martin,C. Rochus,,,ESP,BEL,6-1,6-2,,,,01:03:00,,,251,/en/stats/leaderboard?page=serve,3,2,64,48,75,54,26,48,59,16,27,80,8,10,8,133,/en/stats/leaderboard?page=serve,3,0,61,27,44,37,10,27,24,4,17,40,4,10,7,56,42,75,68,30,44,61,72,119,32,14,44,44,33,75,39,47,119,A,,,A. Martin,C. Rochus,M590,R336,ESP,BEL,,
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS007,QF,01:49:00,,F,3,M824,"2-6,6-2,6-0",A. Montanes,M. Lopez,,,ESP,ESP,2-6,6-2,6-0,,,01:49:00,,,273,/en/stats/leaderboard?page=serve,1,5,64,49,76,65,32,49,59,16,27,67,4,6,11,218,/en/stats/leaderboard?page=serve,3,0,68,48,71,56,27,48,43,10,23,58,7,12,11,63,48,76,48,34,71,56,82,147,52,37,71,37,28,76,44,65,147,A,,,A. Montanes,M. Lopez,M824,L480,ESP,ESP,,
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS008,R16,01:31:00,,F,2,F316,"6-3,7-5",J. Ferrero,J. Vacek,,,ESP,CZE,6-3,7-5,,,,01:31:00,,,263,/en/stats/leaderboard?page=serve,4,2,61,45,74,78,35,45,45,13,29,78,7,9,11,223,/en/stats/leaderboard?page=serve,4,2,58,47,81,57,27,47,50,17,34,69,9,13,10,65,48,74,46,37,81,55,85,155,54,44,81,35,26,74,45,70,155,A,,,J. Ferrero,J. Vacek,F316,V220,ESP,CZE,,
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS009,R16,01:28:00,,F,2,A385,"7-5,6-2",M. Ancic,R. Ramirez Hidalgo,,,CRO,ESP,7-5,6-2,,,,01:28:00,,,265,/en/stats/leaderboard?page=serve,4,6,43,23,53,83,19,23,57,17,30,0,0,2,10,209,/en/stats/leaderboard?page=serve,1,0,53,30,57,63,19,30,44,12,27,38,3,8,10,68,36,53,46,26,57,56,62,110,54,31,57,32,17,53,44,48,110,A,,,M. Ancic,R. Ramirez Hidalgo,A385,R383,CRO,ESP,,
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS010,R16,01:15:00,,F,2,V306,"6-4,6-4",F. Verdasco,I. Ljubicic,,,ESP,CRO,6-4,6-4,,,,01:15:00,,,317,/en/stats/leaderboard?page=serve,2,3,70,40,57,75,30,40,71,12,17,100,3,3,10,272,/en/stats/leaderboard?page=serve,1,3,59,32,54,72,23,32,59,13,22,67,4,6,10,74,42,57,33,18,54,54,60,111,67,36,54,26,15,57,46,51,111,A,,,F. Verdasco,I. Ljubicic,V306,L360,ESP,CRO,,
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS011,R16,01:10:00,,F,2,F401,"6-2,6-4",D. Ferrer,R. Sluiter,,,ESP,NED,6-2,6-4,,,,01:10:00,,,293,/en/stats/leaderboard?page=serve,1,3,73,43,59,67,29,43,63,10,16,83,5,6,9,219,/en/stats/leaderboard?page=serve,2,3,67,39,58,64,25,39,32,6,19,56,5,9,9,66,39,59,47,27,58,56,66,117,53,31,58,34,20,59,44,51,117,A,,,D. Ferrer,R. Sluiter,F401,S693,ESP,NED,,
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS012,R16,02:16:00,,F,3,M590,"6-3,5-7,6-4",A. Martin,F. Vicente,,,ESP,ESP,6-3,5-7,6-4,,,02:16:00,,,265,/en/stats/leaderboard?page=serve,5,0,64,62,97,71,44,62,54,19,35,50,3,6,16,247,/en/stats/leaderboard?page=serve,1,2,51,48,94,63,30,48,59,27,46,56,5,9,15,65,63,97,39,37,94,52,100,191,61,57,94,35,34,97,48,91,191,A,,,A. Martin,F. Vicente,M590,V195,ESP,ESP,,
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS013,R16,01:26:00,,F,2,R336,"6-4,6-3",C. Rochus,A. Costa,,,BEL,ESP,6-4,6-3,,,,01:26:00,,,232,/en/stats/leaderboard?page=serve,2,0,64,38,59,66,25,38,38,8,21,57,4,7,9,196,/en/stats/leaderboard?page=serve,2,1,64,38,59,55,21,38,38,8,21,40,4,10,10,56,33,59,51,30,59,53,63,118,49,29,59,44,26,59,47,55,118,A,,,C. Rochus,A. Costa,R336,C378,BEL,ESP,,
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS014,R16,01:53:00,,F,2,L480,"6-4,6-4",M. Lopez,A. Corretja,,,ESP,ESP,6-4,6-4,,,,01:53:00,,,288,/en/stats/leaderboard?page=serve,2,0,76,48,63,71,34,48,53,8,15,67,2,3,10,247,/en/stats/leaderboard?page=serve,1,0,61,43,71,60,26,43,57,16,28,63,5,8,10,67,42,63,41,29,71,53,71,134,59,42,71,33,21,63,47,63,134,A,,,M. Lopez,A. Corretja,L480,C344,ESP,ESP,,
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS015,R16,01:45:00,,F,3,M824,"4-6,6-2,6-4",A. Montanes,F. Lopez,,,ESP,ESP,4-6,6-2,6-4,,,01:45:00,,,289,/en/stats/leaderboard?page=serve,2,7,59,48,81,67,32,48,73,24,33,67,4,6,14,240,/en/stats/leaderboard?page=serve,5,9,47,43,91,74,32,43,44,21,48,50,4,8,14,69,56,81,42,38,91,55,94,172,58,53,91,31,25,81,45,78,172,A,,,A. Montanes,F. Lopez,M824,L397,ESP,ESP,,
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS016,R32,01:25:00,,F,2,F316,"6-2,7-5",J. Ferrero,I. Matos Gil,,,ESP,ESP,6-2,7-5,,,,01:25:00,,,290,/en/stats/leaderboard?page=serve,3,3,60,33,55,85,28,33,55,12,22,0,0,1,10,210,/en/stats/leaderboard?page=serve,6,3,48,36,75,64,23,36,41,16,39,50,4,8,10,73,40,55,48,36,75,58,76,130,52,39,75,27,15,55,42,54,130,A,,,J. Ferrero,I. Matos Gil,F316,M934,ESP,ESP,,
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS017,R32,01:53:00,,F,3,V220,"6-3,3-6,6-4",J. Vacek,G. Burniol,,,CZE,ESP,6-3,3-6,6-4,,,01:53:00,,,228,/en/stats/leaderboard?page=serve,4,2,55,53,96,64,34,53,47,20,43,50,5,10,14,210,/en/stats/leaderboard?page=serve,11,3,56,54,96,69,37,54,36,15,42,60,9,15,14,56,54,96,46,44,96,51,98,192,54,52,96,44,42,96,49,94,192,A,,,J. Vacek,G. Burniol,V220,B975,CZE,ESP,,
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS018,R32,00:45:00,,F,2,A385,"6-1,6-1",M. Ancic,H. Levy,,,CRO,ISR,6-1,6-1,,,,00:45:00,,,327,/en/stats/leaderboard?page=serve,2,7,55,18,33,100,18,18,67,10,15,0,0,0,7,149,/en/stats/leaderboard?page=serve,2,0,48,19,40,42,8,19,33,7,21,50,5,10,7,85,28,33,63,25,40,73,53,73,38,15,40,15,5,33,27,20,73,A,,,M. Ancic,H. Levy,A385,L336,CRO,ISR,,
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS020,R32,01:13:00,,F,2,L360,"6-3,6-4",I. Ljubicic,G. Garcia-Lopez,,,CRO,ESP,6-3,6-4,,,,01:13:00,,,294,/en/stats/leaderboard?page=serve,2,9,58,34,59,79,27,34,60,15,25,75,3,4,10,245,/en/stats/leaderboard?page=serve,3,5,55,27,49,67,18,27,55,12,22,40,2,5,9,71,42,59,39,19,49,56,61,108,61,30,49,29,17,59,44,47,108,A,,,I. Ljubicic,G. Garcia-Lopez,L360,G476,CRO,ESP,,
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS021,R32,00:55:00,,F,2,V306,"6-1,6-4",F. Verdasco,A. Portas,,,ESP,ESP,6-1,6-4,,,,00:55:00,,,329,/en/stats/leaderboard?page=serve,0,6,67,30,45,83,25,30,73,11,15,0,0,0,9,223,/en/stats/leaderboard?page=serve,2,2,54,25,46,64,16,25,43,9,21,40,2,5,8,80,36,45,46,21,46,63,57,91,54,25,46,20,9,45,37,34,91,A,,,F. Verdasco,A. Portas,V306,P305,ESP,ESP,,
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS022,R32,01:04:00,,F,2,S693,"6-0,6-4",R. Sluiter,D. van Scheppingen,,,NED,NED,6-0,6-4,,,,01:04:00,,,289,/en/stats/leaderboard?page=serve,1,6,45,28,62,89,25,28,50,17,34,100,10,10,8,204,/en/stats/leaderboard?page=serve,1,0,53,29,55,52,15,29,50,13,26,43,3,7,8,68,42,62,49,27,55,59,69,117,51,28,55,32,20,62,41,48,117,A,,,R. Sluiter,D. van Scheppingen,S693,S559,NED,NED,,
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS023,R32,01:18:00,,F,2,F401,"6-4,6-3",D. Ferrer,G. Lapentti,,,ESP,ECU,6-4,6-3,,,,01:18:00,,,285,/en/stats/leaderboard?page=serve,1,2,59,36,61,69,25,36,68,17,25,80,4,5,9,236,/en/stats/leaderboard?page=serve,2,2,64,34,53,65,22,34,47,9,19,33,2,6,10,69,42,61,42,22,53,56,64,114,58,31,53,31,19,61,44,50,114,A,,,D. Ferrer,G. Lapentti,F401,L430,ESP,ECU,,
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS024,R32,01:25:00,,F,2,M590,"6-2,6-4",A. Martin,N. Almagro,,,ESP,ESP,6-2,6-4,,,,01:25:00,,,265,/en/stats/leaderboard?page=serve,3,2,60,46,77,63,29,46,55,17,31,86,6,7,9,216,/en/stats/leaderboard?page=serve,5,5,55,34,62,74,25,34,32,9,28,33,2,6,9,60,46,77,45,28,62,53,74,139,55,34,62,40,31,77,47,65,139,A,,,A. Martin,N. Almagro,M590,A479,ESP,ESP,,
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS025,R32,02:57:00,,F,3,V195,"7-6(7),2-6,7-6(7)",F. Vicente,O. Hernandez,,,ESP,ESP,7-6(7),2-6,7-6(7),,,02:57:00,7.0,5.0,276,/en/stats/leaderboard?page=serve,2,4,62,80,129,68,54,80,57,28,49,83,10,12,16,305,/en/stats/leaderboard?page=serve,2,0,79,92,117,72,66,92,56,14,25,100,11,11,16,64,82,129,32,37,117,48,119,246,68,80,117,36,47,129,52,127,246,A,7.0,5.0,F. Vicente,O. Hernandez,V195,H472,ESP,ESP,,
573,2004,Valencia,WS,2004-04-12T00:00:00,2004-04-18T00:00:00,Clay,32,375000,$,MS026,R32,01:35:00,,F,2,R336,"6-4,6-2",C. Rochus,W. Eschauer,,,BEL,AUT,6-4,6-2,,,,01:35:00,,,235,/en/stats/leaderboard?page=serve,4,2,56,34,61,59,20,34,56,15,27,70,7,10,9,173,/en/stats/leaderboard?page=serve,5,3,48,34,71,59,20,34,35,13,37,57,8,14,9,57,35,61,54,38,71,55,73,132,46,33,71,43,26,61,45,59,132,A,,,C. Rochus,W. Eschauer,R336,E141,BEL,AUT,,
