event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
336,1999,Hong Kong,WS,1999-04-05T00:00:00,1999-04-11T00:00:00,Hard,32,325000,$,MS001,F,02:31:00,,F,3,A092,"6-7(4),6-4,6-4",A. Agassi,B. Becker,,,USA,GER,6-7(4),6-4,6-4,,,02:31:00,4,7,287,/en/stats/leaderboard?page=serve,2,7,58,53,91,74,39,53,63,24,38,67,4,6,16,259,/en/stats/leaderboard?page=serve,10,21,61,79,130,73,58,79,39,20,51,67,8,12,16,69,63,91,40,52,130,52,115,221,60,78,130,31,28,91,48,106,221,A,,,A. Agassi,B. Becker,A092,B028,USA,GER,,
336,1999,Hong Kong,WS,1999-04-05T00:00:00,1999-04-11T00:00:00,Hard,32,325000,$,MS002,SF,00:48:00,,F,2,A092,"6-3,6-0",A. Agassi,H. Dreekmann,,,USA,GER,6-3,6-0,,,,00:48:00,,,289,/en/stats/leaderboard?page=serve,0,4,74,29,39,76,22,29,50,5,10,50,1,2,7,141,/en/stats/leaderboard?page=serve,5,3,35,16,46,50,8,16,33,10,30,25,2,8,8,69,27,39,61,28,46,65,55,85,39,18,46,31,12,39,35,30,85,A,,,A. Agassi,H. Dreekmann,A092,D249,USA,GER,,
336,1999,Hong Kong,WS,1999-04-05T00:00:00,1999-04-11T00:00:00,Hard,32,325000,$,MS003,SF,01:20:00,,F,2,B028,"6-4,6-4",B. Becker,B. Karbacher,,,GER,GER,6-4,6-4,,,,01:20:00,,,297,/en/stats/leaderboard?page=serve,3,6,67,38,57,74,28,38,63,12,19,67,2,3,10,235,/en/stats/leaderboard?page=serve,5,4,48,28,58,61,17,28,57,17,30,0,0,3,10,70,40,57,41,24,58,56,64,115,59,34,58,30,17,57,44,51,115,A,,,B. Becker,B. Karbacher,B028,K190,GER,GER,,
336,1999,Hong Kong,WS,1999-04-05T00:00:00,1999-04-11T00:00:00,Hard,32,325000,$,MS004,QF,01:48:00,,F,3,D249,"6-3,3-6,6-3",H. Dreekmann,R. Krajicek,,,GER,NED,6-3,3-6,6-3,,,01:48:00,,,280,/en/stats/leaderboard?page=serve,4,2,48,40,84,85,34,40,57,25,44,67,2,3,14,280,/en/stats/leaderboard?page=serve,0,9,62,47,76,70,33,47,55,16,29,71,5,7,13,70,59,84,36,27,76,54,86,160,64,49,76,30,25,84,46,74,160,A,,,H. Dreekmann,R. Krajicek,D249,K214,GER,NED,,
336,1999,Hong Kong,WS,1999-04-05T00:00:00,1999-04-11T00:00:00,Hard,32,325000,$,MS005,QF,01:00:00,,F,2,A092,"6-2,6-2",A. Agassi,N. Kiefer,,,USA,GER,6-2,6-2,,,,01:00:00,,,313,/en/stats/leaderboard?page=serve,1,1,71,36,51,75,27,36,67,10,15,100,5,5,8,185,/en/stats/leaderboard?page=serve,7,1,48,23,48,61,14,23,32,8,25,60,6,10,8,73,37,51,54,26,48,64,63,99,46,22,48,27,14,51,36,36,99,A,,,A. Agassi,N. Kiefer,A092,K316,USA,GER,,
336,1999,Hong Kong,WS,1999-04-05T00:00:00,1999-04-11T00:00:00,Hard,32,325000,$,MS006,QF,01:38:00,,F,2,B028,"7-6(7),7-6(7)",B. Becker,L. Tieleman,,,GER,ITA,7-6(7),7-6(7),,,,01:38:00,7,3,337,/en/stats/leaderboard?page=serve,0,15,64,44,69,82,36,44,76,19,25,0,0,0,12,288,/en/stats/leaderboard?page=serve,3,3,50,40,80,70,28,40,68,27,40,100,2,2,12,80,55,69,31,25,80,54,80,149,69,55,80,20,14,69,46,69,149,A,7,3,B. Becker,L. Tieleman,B028,T168,GER,ITA,,
336,1999,Hong Kong,WS,1999-04-05T00:00:00,1999-04-11T00:00:00,Hard,32,325000,$,MS007,QF,01:24:00,,F,2,K190,"6-4,6-4",B. Karbacher,J. Bjorkman,,,GER,SWE,6-4,6-4,,,,01:24:00,,,263,/en/stats/leaderboard?page=serve,1,6,59,35,59,77,27,35,42,10,24,50,2,4,10,234,/en/stats/leaderboard?page=serve,3,4,62,39,63,69,27,39,42,10,24,43,3,7,10,63,37,59,41,26,63,52,63,122,59,37,63,37,22,59,48,59,122,A,,,B. Karbacher,J. Bjorkman,K190,B446,GER,SWE,,
336,1999,Hong Kong,WS,1999-04-05T00:00:00,1999-04-11T00:00:00,Hard,32,325000,$,MS008,R16,01:36:00,,F,2,K214,"7-6(10),7-6(7)",R. Krajicek,K. Carlsen,,,NED,DEN,7-6(10),7-6(7),,,,01:36:00,10,8,310,/en/stats/leaderboard?page=serve,1,16,70,57,81,84,48,57,50,12,24,80,4,5,12,299,/en/stats/leaderboard?page=serve,4,9,61,46,76,85,39,46,57,17,30,0,0,1,12,74,60,81,26,20,76,51,80,157,74,56,76,26,21,81,49,77,157,A,7,2,R. Krajicek,K. Carlsen,K214,C328,NED,DEN,,
336,1999,Hong Kong,WS,1999-04-05T00:00:00,1999-04-11T00:00:00,Hard,32,325000,$,MS009,R16,02:39:00,,F,3,D249,"3-6,7-5,6-4",H. Dreekmann,M. Chang,,,GER,USA,3-6,7-5,6-4,,,02:39:00,,,258,/en/stats/leaderboard?page=serve,7,8,49,54,111,76,41,54,46,26,57,80,8,10,15,267,/en/stats/leaderboard?page=serve,2,7,51,48,95,77,37,48,53,25,47,25,1,4,16,60,67,111,35,33,95,49,100,206,65,62,95,40,44,111,51,106,206,A,,,H. Dreekmann,M. Chang,D249,C274,GER,USA,,
336,1999,Hong Kong,WS,1999-04-05T00:00:00,1999-04-11T00:00:00,Hard,32,325000,$,MS010,R16,01:00:00,,F,2,A092,"6-2,6-3",A. Agassi,O. Gross,,,USA,GER,6-2,6-3,,,,01:00:00,,,300,/en/stats/leaderboard?page=serve,1,2,67,32,48,75,24,32,69,11,16,80,4,5,9,203,/en/stats/leaderboard?page=serve,2,1,47,24,51,63,15,24,44,12,27,50,4,8,8,73,35,48,47,24,51,60,59,99,53,27,51,27,13,48,40,40,99,A,,,A. Agassi,O. Gross,A092,G297,USA,GER,,
