event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
425,2022,Barcelona,500,2022-04-18T00:00:00,2022-04-24T00:00:00,Clay,48,2661825,€,MS001,F,01:06:00,,F,2,A0E2,"6-3,6-2",C. Alcaraz,P. Carreno Busta,,,ESP,ESP,6-3,6-2,,,,01:06:00,A,C. Alcaraz,P. Carreno Busta,ESP,ESP,,,332,/en/stats/leaderboard?page=serve,1,2,68,26,38,88,23,26,75,9,12,0,0,0,8,235,/en/stats/leaderboard?page=serve,1,0,75,41,55,56,23,41,50,7,14,60,6,10,9,84,32,38,45,25,55,61,57,93,55,30,55,16,6,38,39,36,93,01:06:00,01:06:00,,,,,A0E2,CD85
425,2022,Barcelona,500,2022-04-18T00:00:00,2022-04-24T00:00:00,Clay,48,2661825,€,MS002,SF,03:40:00,,F,3,A0E2,"6-7(4),7-6(7),6-4",C. Alcaraz,A. de Minaur,,,ESP,AUS,6-7(4),7-6(7),6-4,,,03:40:00,A,C. Alcaraz,A. de Minaur,ESP,AUS,,,256,/en/stats/leaderboard?page=serve,3,3,58,81,139,73,59,81,43,25,58,75,9,12,17,237,/en/stats/leaderboard?page=serve,4,0,48,69,144,62,43,69,55,41,75,73,11,15,17,60,84,139,42,60,144,51,144,283,58,84,144,40,55,139,49,139,283,03:40:00,03:40:00,4,7,7,4,A0E2,DH58
425,2022,Barcelona,500,2022-04-18T00:00:00,2022-04-24T00:00:00,Clay,48,2661825,€,MS003,SF,01:39:00,,F,2,CD85,"6-3,6-4",P. Carreno Busta,D. Schwartzman,,,ESP,ARG,6-3,6-4,,,,01:39:00,A,P. Carreno Busta,D. Schwartzman,ESP,ARG,,,280,/en/stats/leaderboard?page=serve,1,1,74,49,66,69,34,49,47,8,17,80,4,5,10,246,/en/stats/leaderboard?page=serve,2,0,75,45,60,67,30,45,40,6,15,57,4,7,9,64,42,66,40,24,60,52,66,126,60,36,60,36,24,66,48,60,126,01:39:00,01:39:00,,,,,CD85,SM37
425,2022,Barcelona,500,2022-04-18T00:00:00,2022-04-24T00:00:00,Clay,48,2661825,€,MS004,QF,02:12:00,,F,3,A0E2,"6-4,5-7,6-2",C. Alcaraz,S. Tsitsipas,,,ESP,GRE,6-4,5-7,6-2,,,02:12:00,A,C. Alcaraz,S. Tsitsipas,ESP,GRE,,,284,/en/stats/leaderboard?page=serve,2,1,72,60,83,72,43,60,61,14,23,50,3,6,15,238,/en/stats/leaderboard?page=serve,2,5,57,50,87,66,33,50,46,17,37,29,2,7,15,69,57,83,43,37,87,55,94,170,57,50,87,31,26,83,45,76,170,02:12:00,02:12:00,,,,,A0E2,TE51
425,2022,Barcelona,500,2022-04-18T00:00:00,2022-04-24T00:00:00,Clay,48,2661825,€,MS005,QF,02:12:00,,F,3,DH58,"6-3,5-7,6-1",A. de Minaur,C. Norrie,,,AUS,GBR,6-3,5-7,6-1,,,02:12:00,A,A. de Minaur,C. Norrie,AUS,GBR,,,263,/en/stats/leaderboard?page=serve,0,3,68,56,82,59,33,56,62,16,26,43,3,7,14,210,/en/stats/leaderboard?page=serve,2,0,70,72,103,60,43,72,32,10,31,65,13,20,14,60,49,82,49,50,103,54,99,185,51,53,103,40,33,82,46,86,185,02:12:00,02:12:00,,,,,DH58,N771
425,2022,Barcelona,500,2022-04-18T00:00:00,2022-04-24T00:00:00,Clay,48,2661825,€,MS006,QF,02:13:00,,F,3,SM37,"3-6,6-2,6-3",D. Schwartzman,F. Auger-Aliassime,,,ARG,CAN,3-6,6-2,6-3,,,02:13:00,A,D. Schwartzman,F. Auger-Aliassime,ARG,CAN,,,280,/en/stats/leaderboard?page=serve,2,0,71,59,83,64,38,59,63,15,24,80,8,10,13,259,/en/stats/leaderboard?page=serve,4,8,70,55,79,62,34,55,54,13,24,33,2,6,13,64,53,83,41,32,79,52,85,162,59,47,79,36,30,83,48,77,162,02:13:00,02:13:00,,,,,SM37,AG37
425,2022,Barcelona,500,2022-04-18T00:00:00,2022-04-24T00:00:00,Clay,48,2661825,€,MS007,QF,03:02:00,,F,3,CD85,"4-6,7-6(10),6-3",P. Carreno Busta,C. Ruud,,,ESP,NOR,4-6,7-6(10),6-3,,,03:02:00,A,P. Carreno Busta,C. Ruud,ESP,NOR,,,276,/en/stats/leaderboard?page=serve,2,1,70,94,135,64,60,94,56,23,41,86,12,14,16,279,/en/stats/leaderboard?page=serve,4,9,60,62,104,73,45,62,55,23,42,75,6,8,15,61,83,135,35,36,104,50,119,239,65,68,104,39,52,135,50,120,239,03:02:00,03:02:00,,,10,8,CD85,RH16
425,2022,Barcelona,500,2022-04-18T00:00:00,2022-04-24T00:00:00,Clay,48,2661825,€,MS008,R16,01:10:00,,F,2,TE51,"6-1,6-4",S. Tsitsipas,G. Dimitrov,,,GRE,BUL,6-1,6-4,,,,01:10:00,A,S. Tsitsipas,G. Dimitrov,GRE,BUL,,,259,/en/stats/leaderboard?page=serve,1,1,60,27,45,74,20,27,50,9,18,33,1,3,8,187,/en/stats/leaderboard?page=serve,1,1,70,35,50,51,18,35,33,5,15,25,2,8,9,64,29,45,54,27,50,59,56,95,46,23,50,36,16,45,41,39,95,01:10:00,01:10:00,,,,,TE51,D875
425,2022,Barcelona,500,2022-04-18T00:00:00,2022-04-24T00:00:00,Clay,48,2661825,€,MS009,R16,01:11:00,,F,2,A0E2,"6-3,6-3",C. Alcaraz,J. Munar,,,ESP,ESP,6-3,6-3,,,,01:11:00,A,C. Alcaraz,J. Munar,ESP,ESP,,,329,/en/stats/leaderboard?page=serve,1,3,61,27,44,78,21,27,88,15,17,0,0,0,9,224,/en/stats/leaderboard?page=serve,3,3,54,30,56,73,22,30,31,8,26,25,1,4,9,82,36,44,46,26,56,62,62,100,54,30,56,18,8,44,38,38,100,01:11:00,01:11:00,,,,,A0E2,MU94
425,2022,Barcelona,500,2022-04-18T00:00:00,2022-04-24T00:00:00,Clay,48,2661825,€,MS010,R16,03:23:00,,F,3,N771,"7-5,6-7(9),6-4",C. Norrie,M. Fucsovics,,,GBR,HUN,7-5,6-7(9),6-4,,,03:23:00,A,C. Norrie,M. Fucsovics,GBR,HUN,,,290,/en/stats/leaderboard?page=serve,2,7,60,63,105,75,47,63,62,26,42,50,2,4,17,248,/en/stats/leaderboard?page=serve,4,4,55,81,148,65,53,81,52,35,67,81,17,21,17,70,73,105,41,60,148,53,133,253,59,88,148,30,32,105,47,120,253,03:23:00,03:23:00,,,9,11,N771,F724
