event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_isstatbetter_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,doublefaults_tot_winner,tiebreak_set3_winner,tiebreak_set3_loser,doublefaults_isstatbetter_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS037,R64,03:26:00,,F,3,M443,"7-6(7),7-6(7),6-3",F. Meligeni,V. Spadea,,,BRA,USA,7-6(7),7-6(7),6-3,,,03:26:00,239,/en/stats/leaderboard?page=serve,,4,62,87,140,67,58,87,42,22,53,44,4,9,17,246,/en/stats/leaderboard?page=serve,,1,82,98,119,58,57,98,43,9,21,50,6,12,16,57,80,140,45,53,119,51,133,259,55,66,119,43,60,140,49,126,259,A,6,,,False,7,3,,,7,5,F. Meligeni,V. Spadea,M443,S544,BRA,USA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS038,R64,03:13:00,,F,5,V170,"6-3,3-6,6-7(5),7-6(7),6-2",C. Van Garsse,S. Draper,,,BEL,AUS,6-3,3-6,6-7(5),7-6(7),6-2,03:13:00,253,/en/stats/leaderboard?page=serve,,7,60,111,185,71,79,111,45,33,74,64,9,14,25,263,/en/stats/leaderboard?page=serve,1,11,64,116,180,72,83,116,45,29,64,61,11,18,25,61,112,185,38,68,180,49,180,365,62,112,180,39,73,185,51,185,365,A,10,5,7,,,,7,2,,,C. Van Garsse,S. Draper,V170,D270,BEL,AUS,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS039,R64,01:39:00,,F,3,M099,"6-2,6-1,6-3",T. Muster,N. Kiefer,,,AUT,GER,6-2,6-1,6-3,,,01:39:00,298,/en/stats/leaderboard?page=serve,,3,68,54,79,69,37,54,68,17,25,88,7,8,12,185,/en/stats/leaderboard?page=serve,5,5,59,55,93,64,35,55,21,8,38,63,12,19,12,68,54,79,54,50,93,60,104,172,46,43,93,32,25,79,40,68,172,A,1,,,,,,,,,,T. Muster,N. Kiefer,M099,K316,AUT,GER,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS040,R64,01:30:00,,F,3,R286,"6-4,6-2,6-2",M. Rios,E. Benfele Alvarez,,,CHI,ESP,6-4,6-2,6-2,,,01:30:00,204,/en/stats/leaderboard?page=serve,,2,62,48,78,77,37,48,67,20,30,0,0,,13,211,/en/stats/leaderboard?page=serve,6,1,55,48,87,67,32,48,33,13,39,17,1,6,13,73,57,78,48,42,87,60,99,165,52,45,87,27,21,78,40,66,165,A,4,,,,,,,,,,M. Rios,E. Benfele Alvarez,R286,A190,CHI,ESP,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS041,R64,01:54:00,,F,3,F196,"6-4,6-4,6-4",W. Ferreira,M. Norman,,,RSA,SWE,6-4,6-4,6-4,,,01:54:00,287,/en/stats/leaderboard?page=serve,,9,60,65,108,82,53,65,47,20,43,75,3,4,15,247,/en/stats/leaderboard?page=serve,5,4,58,57,99,74,42,57,43,18,42,50,4,8,15,68,73,108,39,39,99,54,112,207,61,60,99,32,35,108,46,95,207,A,4,,,,,,,,,,W. Ferreira,M. Norman,F196,N250,RSA,SWE,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS042,R64,03:22:00,,F,5,U032,"3-6,6-7(2),7-5,6-4,9-7",B. Ulihrach,M. Philippoussis,,,CZE,AUS,3-6,6-7(2),7-5,6-4,9-7,03:22:00,261,/en/stats/leaderboard?page=serve,,2,64,98,152,63,62,98,56,30,54,78,14,18,21,269,/en/stats/leaderboard?page=serve,7,13,58,84,146,83,70,84,45,28,62,38,3,8,22,61,92,152,33,48,146,47,140,298,67,98,146,39,60,152,53,158,298,A,4,,,,2,7,,,,,B. Ulihrach,M. Philippoussis,U032,P338,CZE,AUS,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS043,R64,01:22:00,,F,3,C378,"6-4,7-6,6-2",A. Costa,M. Goellner,,,ESP,GER,6-4,7-6,6-2,,,01:22:00,239,/en/stats/leaderboard?page=serve,,6,70,48,69,88,42,48,76,16,21,0,0,,13,218,/en/stats/leaderboard?page=serve,5,5,44,40,90,75,30,40,38,19,50,50,5,10,13,84,58,69,46,41,90,62,99,159,54,49,90,16,11,69,38,60,159,A,1,,,,,,,,,,A. Costa,M. Goellner,C378,G252,ESP,GER,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS044,R64,02:10:00,,F,3,M605,"6-4,7-6(16),6-2",C. Moya,J. Imaz-Ruiz,,,ESP,ESP,6-4,7-6(16),6-2,,,02:10:00,258,/en/stats/leaderboard?page=serve,,3,55,61,111,74,45,61,48,24,50,70,7,10,15,255,/en/stats/leaderboard?page=serve,,1,83,80,96,55,44,80,56,9,16,50,6,12,15,62,69,111,45,43,96,54,112,207,55,53,96,38,42,111,46,95,207,A,2,,,False,16,14,,,,,C. Moya,J. Imaz-Ruiz,M605,I047,ESP,ESP,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS045,R64,02:53:00,,F,4,I052,"6-7(9),6-3,6-3,6-4",A. Ilie,M. Tillstrom,,,AUS,SWE,6-7(9),6-3,6-3,6-4,,02:53:00,296,/en/stats/leaderboard?page=serve,,13,62,96,154,77,74,96,55,32,58,83,10,12,20,250,/en/stats/leaderboard?page=serve,2,7,62,110,178,67,74,110,46,31,68,74,17,23,20,69,106,154,41,73,178,54,179,332,59,105,178,31,48,154,46,153,332,A,1,,,,,,,,9,11,A. Ilie,M. Tillstrom,I052,T166,AUS,SWE,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS046,R64,01:43:00,,F,3,K260,"6-4,6-2,6-3",J. Knippschild,J. Courier,,,GER,USA,6-4,6-2,6-3,,,01:43:00,288,/en/stats/leaderboard?page=serve,,12,54,49,90,88,43,49,66,27,41,,0,,13,228,/en/stats/leaderboard?page=serve,3,2,52,48,92,63,30,48,50,22,44,50,5,10,14,78,70,90,43,40,92,60,110,182,57,52,92,22,20,90,40,72,182,A,1,,,,,,,,,,J. Knippschild,J. Courier,K260,C243,GER,USA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS047,R64,02:17:00,,F,3,V167,"6-3,7-6(7),7-5",J. Van Herck,J. Mas,,,BEL,ESP,6-3,7-6(7),7-5,,,02:17:00,285,/en/stats/leaderboard?page=serve,,11,59,74,126,81,60,74,50,26,52,67,4,6,17,276,/en/stats/leaderboard?page=serve,2,11,64,71,111,70,50,71,58,23,40,0,0,4,16,68,86,126,34,38,111,52,124,237,66,73,111,32,40,126,48,113,237,A,4,,,,7,4,,,,,J. Van Herck,J. Mas,V167,M323,BEL,ESP,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS048,R64,02:41:00,,F,4,E113,"4-6,7-6(12),7-6(7),6-1",T. Enqvist,Y. Kafelnikov,,,SWE,RUS,4-6,7-6(12),7-6(7),6-1,,02:41:00,280,/en/stats/leaderboard?page=serve,,22,74,138,186,73,101,138,40,19,48,75,12,16,21,273,/en/stats/leaderboard?page=serve,5,13,70,107,152,64,69,107,56,25,45,55,6,11,20,65,120,186,38,58,152,53,178,338,62,94,152,35,66,186,47,160,338,A,9,7,4,,12,10,,,,,T. Enqvist,Y. Kafelnikov,E113,K267,SWE,RUS,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS049,R64,02:10:00,,F,3,D228,"7-6(7),6-4,7-6(9)",F. Dewulf,M. Martelli,,,BEL,ITA,7-6(7),6-4,7-6(9),,,02:10:00,274,/en/stats/leaderboard?page=serve,,0,61,69,114,71,49,69,56,25,45,50,2,4,17,256,/en/stats/leaderboard?page=serve,7,8,51,68,133,79,54,68,43,28,65,67,6,9,17,65,74,114,38,51,133,51,125,247,62,82,133,35,40,114,49,122,247,A,2,9,7,,,,,,7,5,F. Dewulf,M. Martelli,D228,M543,BEL,ITA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS050,R64,02:47:00,,F,4,C252,"6-2,6-4,6-7(4),6-1",F. Clavet,O. Delaitre,,,ESP,FRA,6-2,6-4,6-7(4),6-1,,02:47:00,259,/en/stats/leaderboard?page=serve,,6,64,88,138,68,60,88,46,23,50,71,10,14,18,191,/en/stats/leaderboard?page=serve,2,0,48,66,138,59,39,66,39,28,72,55,12,22,19,60,83,138,51,71,138,56,154,276,49,67,138,40,55,138,44,122,276,A,2,4,7,,,,,,,,F. Clavet,O. Delaitre,C252,D015,ESP,FRA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS051,R64,01:45:00,,F,3,C274,"7-5,6-2,3-0",M. Chang,J. van Lottum,,,USA,NED,7-5,6-2,3-0,,,01:45:00,263,/en/stats/leaderboard?page=serve,,2,59,44,75,73,32,44,55,17,31,50,3,6,12,180,/en/stats/leaderboard?page=serve,4,1,51,39,76,56,22,39,35,13,37,42,5,12,12,65,49,75,54,41,76,60,90,151,46,35,76,35,26,75,40,61,151,A,1,,,,,,,,,,M. Chang,J. van Lottum,C274,V201,USA,NED,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS052,R64,02:24:00,,F,3,C344,"6-3,6-2,6-3",A. Corretja,F. Vicente,,,ESP,ESP,6-3,6-2,6-3,,,02:24:00,255,/en/stats/leaderboard?page=serve,,4,56,61,108,69,42,61,51,24,47,77,10,13,13,185,/en/stats/leaderboard?page=serve,5,2,63,64,102,58,37,64,29,11,38,50,8,16,13,61,66,108,53,54,102,57,120,210,47,48,102,39,42,108,43,90,210,A,1,,,,,,,,,,A. Corretja,F. Vicente,C344,V195,ESP,ESP,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS053,R64,04:33:00,,F,5,G247,"6-2,6-3,3-6,5-7,11-9",H. Gumy,G. Pozzi,,,ARG,ITA,6-2,6-3,3-6,5-7,11-9,04:33:00,248,/en/stats/leaderboard?page=serve,,5,61,72,119,63,45,72,53,25,47,60,9,15,19,231,/en/stats/leaderboard?page=serve,1,6,57,73,129,70,51,73,36,20,56,42,5,12,19,59,70,119,45,58,129,52,128,248,55,71,129,41,49,119,48,120,248,A,2,,,,,,,,,,H. Gumy,G. Pozzi,G247,P045,ARG,ITA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS054,R64,02:18:00,,F,4,G182,"6-4,6-3,6-7(9),6-1",M. Gustafsson,D. Prinosil,,,SWE,GER,6-4,6-3,6-7(9),6-1,,02:18:00,267,/en/stats/leaderboard?page=serve,,8,67,93,139,71,66,93,50,23,46,50,5,10,20,212,/en/stats/leaderboard?page=serve,6,6,54,74,137,62,46,74,46,29,63,57,12,21,18,64,89,139,45,62,137,55,151,276,55,75,137,36,50,139,45,125,276,A,4,9,11,,,,,,,,M. Gustafsson,D. Prinosil,G182,P273,SWE,GER,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS055,R64,02:20:00,,F,4,S331,"6-4,2-6,6-3,6-2",J. Stoltenberg,P. Rafter,,,AUS,AUS,6-4,2-6,6-3,6-2,,02:20:00,252,/en/stats/leaderboard?page=serve,,2,59,72,122,67,48,72,52,26,50,67,8,12,18,236,/en/stats/leaderboard?page=serve,2,2,59,61,104,69,42,61,44,19,43,40,4,10,17,61,74,122,41,43,104,52,117,226,59,61,104,39,48,122,48,109,226,A,5,,,,,,,,,,J. Stoltenberg,P. Rafter,S331,R255,AUS,AUS,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS056,R64,02:45:00,,F,5,S741,"3-6,7-6(7),3-6,6-1,6-4",M. Safin,G. Kuerten,,,RUS,BRA,3-6,7-6(7),3-6,6-1,6-4,02:45:00,297,/en/stats/leaderboard?page=serve,,17,50,87,175,80,70,87,61,54,88,82,9,11,23,291,/en/stats/leaderboard?page=serve,1,11,56,89,159,81,72,89,57,40,70,70,7,10,24,71,124,175,30,47,159,51,171,334,70,112,159,29,51,175,49,163,334,A,2,,,,7,5,,,,,M. Safin,G. Kuerten,S741,K293,RUS,BRA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS057,R64,02:49:00,,F,4,V141,"6-4,2-6,7-5,7-6(7)",D. Vacek,J. Gambill,,,CZE,USA,6-4,2-6,7-5,7-6(7),,02:49:00,262,/en/stats/leaderboard?page=serve,,10,56,79,141,73,58,79,53,33,62,50,5,10,21,266,/en/stats/leaderboard?page=serve,5,17,59,98,165,73,72,98,46,31,67,58,7,12,21,65,91,141,38,62,165,50,153,306,62,103,165,35,50,141,50,153,306,A,6,,,,,,7,0,,,D. Vacek,J. Gambill,V141,G352,CZE,USA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS058,R64,02:22:00,,F,4,P226,"7-5,6-3,3-6,6-4",C. Pioline,J. Boutter,,,FRA,FRA,7-5,6-3,3-6,6-4,,02:22:00,276,/en/stats/leaderboard?page=serve,,5,73,87,119,71,62,87,50,16,32,43,3,7,19,220,/en/stats/leaderboard?page=serve,11,12,56,77,138,69,53,77,33,20,61,50,7,14,18,66,78,119,47,65,138,56,143,257,53,73,138,34,41,119,44,114,257,A,1,,,,,,,,,,C. Pioline,J. Boutter,P226,B599,FRA,FRA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS059,R64,01:54:00,,F,3,K214,"7-5,6-4,6-1",R. Krajicek,R. Gilbert,,,NED,FRA,7-5,6-4,6-1,,,01:54:00,307,/en/stats/leaderboard?page=serve,,11,64,59,92,80,47,59,61,20,33,80,4,5,14,223,/en/stats/leaderboard?page=serve,5,4,61,62,102,65,40,62,38,15,40,45,5,11,15,73,67,92,46,47,102,59,114,194,54,55,102,27,25,92,41,80,194,A,1,,,,,,,,,,R. Krajicek,R. Gilbert,K214,G108,NED,FRA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS060,R64,01:54:00,,F,4,B428,"6-3,3-6,6-3,6-4",A. Berasategui,G. Solves,,,ESP,FRA,6-3,3-6,6-3,6-4,,01:54:00,294,/en/stats/leaderboard?page=serve,,4,78,90,116,62,56,90,73,19,26,56,5,9,19,253,/en/stats/leaderboard?page=serve,3,9,69,84,121,69,58,84,43,16,37,40,4,10,18,65,75,116,39,47,121,51,122,237,61,74,121,35,41,116,49,115,237,A,1,,,,,,,,,,A. Berasategui,G. Solves,B428,S523,ESP,FRA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS061,R64,01:50:00,,F,3,H377,"6-3,6-3,6-3",D. Hrbaty,J. Viloca-Puig,,,SVK,ESP,6-3,6-3,6-3,,,01:50:00,286,/en/stats/leaderboard?page=serve,,11,48,48,100,85,41,48,54,28,52,67,2,3,14,228,/en/stats/leaderboard?page=serve,2,5,57,59,103,68,40,59,39,17,44,64,9,14,13,69,69,100,45,46,103,57,115,203,55,57,103,31,31,100,43,88,203,A,4,,,,,,,,,,D. Hrbaty,J. Viloca-Puig,H377,V161,SVK,ESP,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS062,R64,01:30:00,,F,3,A226,"6-3,6-4,6-2",H. Arazi,N. Escude,,,MAR,FRA,6-3,6-4,6-2,,,01:30:00,262,/en/stats/leaderboard?page=serve,,0,56,45,81,73,33,45,50,18,36,50,2,4,14,202,/en/stats/leaderboard?page=serve,4,3,49,39,80,72,28,39,29,12,41,40,4,10,13,63,51,81,50,40,80,57,91,161,50,40,80,37,30,81,43,70,161,A,2,,,,,,,,,,H. Arazi,N. Escude,A226,E140,MAR,FRA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS063,R64,01:40:00,,F,3,Z073,"6-0,6-2,6-2",M. Zabaleta,J. Tarango,,,ARG,USA,6-0,6-2,6-2,,,01:40:00,266,/en/stats/leaderboard?page=serve,,11,63,64,101,75,48,64,41,15,37,75,6,8,11,147,/en/stats/leaderboard?page=serve,6,3,62,64,103,55,35,64,15,6,39,55,11,20,11,62,63,101,60,62,103,61,125,204,40,41,103,38,38,101,39,79,204,A,5,,,,,,,,,,M. Zabaleta,J. Tarango,Z073,T136,ARG,USA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS064,R128,01:58:00,,F,3,S402,"6-4,6-3,6-3",P. Sampras,T. Martin,,,USA,USA,6-4,6-3,6-3,,,01:58:00,282,/en/stats/leaderboard?page=serve,,12,57,60,105,82,49,60,49,22,45,60,3,5,14,227,/en/stats/leaderboard?page=serve,2,4,71,70,99,63,44,70,34,10,29,54,7,13,14,68,71,105,45,45,99,57,116,204,55,54,99,32,34,105,43,88,204,A,3,,,,,,,,,,P. Sampras,T. Martin,S402,M442,USA,USA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS065,R128,00:30:00,,F,1,D316,6-2,R. Delgado,M. Damm,,,PAR,CZE,6-2,,,,,00:30:00,282,/en/stats/leaderboard?page=serve,False,4,59,16,27,75,12,16,64,7,11,0,0,1,5,160,/en/stats/leaderboard?page=serve,1,1,60,18,30,50,9,18,25,3,12,25,1,4,4,70,19,27,60,18,30,65,37,57,40,12,30,30,8,27,35,20,57,A,,,,,,,,,,,R. Delgado,M. Damm,D316,D214,PAR,CZE,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS066,R128,00:30:00,,F,1,S545,5-2,S. Sargsian,T. Henman,,,ARM,GBR,5-2,,,,,00:30:00,238,/en/stats/leaderboard?page=serve,False,1,58,11,19,91,10,11,88,7,8,0,0,,4,242,/en/stats/leaderboard?page=serve,1,0,60,12,20,58,7,12,50,4,8,0,0,1,4,89,17,19,45,9,20,67,26,39,55,11,20,11,2,19,33,13,39,A,,,,,,,,,,,S. Sargsian,T. Henman,S545,H336,ARM,GBR,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS067,R128,02:42:00,,F,5,G254,"7-6(7),6-1,0-6,2-6,6-1",A. Gaudenzi,A. Medvedev,,,ITA,UKR,7-6(7),6-1,0-6,2-6,6-1,02:42:00,222,/en/stats/leaderboard?page=serve,,4,56,86,153,64,55,86,42,28,67,50,7,14,20,232,/en/stats/leaderboard?page=serve,9,11,57,88,155,72,63,88,36,24,67,67,14,21,20,54,83,153,44,68,155,49,151,308,56,87,155,46,70,153,51,157,308,A,9,,,,,,,,7,5,A. Gaudenzi,A. Medvedev,G254,M475,ITA,UKR,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS068,R128,02:51:00,,F,4,A228,"4-6,6-4,6-1,6-4",L. Arnold Ker,D. Sanguinetti,,,ARG,ITA,4-6,6-4,6-1,6-4,,02:51:00,249,/en/stats/leaderboard?page=serve,,7,66,91,137,64,58,91,50,23,46,50,6,12,19,196,/en/stats/leaderboard?page=serve,3,4,46,66,142,65,43,66,34,26,76,61,14,23,18,59,81,137,51,73,142,55,154,279,49,69,142,41,56,137,45,125,279,A,6,,,,,,,,,,L. Arnold Ker,D. Sanguinetti,A228,S480,ARG,ITA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS069,R128,01:37:00,,F,3,S424,"6-3,6-1,6-2",F. Santoro,J. Bachelot,,,FRA,FRA,6-3,6-1,6-2,,,01:37:00,274,/en/stats/leaderboard?page=serve,False,3,55,42,76,76,32,42,74,25,34,,0,,12,204,/en/stats/leaderboard?page=serve,3,3,53,44,83,57,25,44,44,17,39,40,4,10,12,75,57,76,49,41,83,62,98,159,51,42,83,25,19,76,38,61,159,A,,,,,,,,,,,F. Santoro,J. Bachelot,S424,B562,FRA,FRA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS070,R128,01:34:00,,F,3,B397,"6-4,6-1,6-2",B. Black,A. Clement,,,ZIM,FRA,6-4,6-1,6-2,,,01:34:00,233,/en/stats/leaderboard?page=serve,False,1,72,43,60,84,36,43,76,13,17,0,0,,12,205,/en/stats/leaderboard?page=serve,6,7,45,51,113,71,36,51,35,22,62,50,6,12,13,82,49,60,49,55,113,60,104,173,51,58,113,18,11,60,40,69,173,A,,,,,,,,,,,B. Black,A. Clement,B397,C487,ZIM,FRA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS071,R128,01:30:00,,F,3,M535,"6-2,6-4,6-2",F. Mantilla,W. Schranz,,,ESP,AUT,6-2,6-4,6-2,,,01:30:00,294,/en/stats/leaderboard?page=serve,False,5,48,36,75,75,27,36,74,29,39,83,5,6,13,229,/en/stats/leaderboard?page=serve,,8,73,60,82,68,41,60,27,6,22,57,8,14,13,75,56,75,43,35,82,58,91,157,57,47,82,25,19,75,42,66,157,A,,,,False,,,,,,,F. Mantilla,W. Schranz,M535,S649,ESP,AUT,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS072,R128,02:08:00,,F,4,W136,"1-6,6-2,6-4,6-3",T. Woodbridge,K. Kucera,,,AUS,SVK,1-6,6-2,6-4,6-3,,02:08:00,222,/en/stats/leaderboard?page=serve,,5,72,92,127,61,56,92,29,10,35,53,8,15,17,201,/en/stats/leaderboard?page=serve,3,5,56,60,107,58,35,60,38,18,47,47,8,17,17,52,66,127,50,54,107,51,120,234,50,53,107,48,61,127,49,114,234,A,3,,,,,,,,,,T. Woodbridge,K. Kucera,W136,K237,AUS,SVK,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS073,R128,03:09:00,,F,3,R186,"6-3,7-6(8),7-6(7)",G. Raoux,J. Marin,,,FRA,CRC,6-3,7-6(8),7-6(7),,,03:09:00,254,/en/stats/leaderboard?page=serve,,7,52,83,161,72,60,83,46,36,78,83,15,18,17,253,/en/stats/leaderboard?page=serve,2,2,64,71,111,66,47,71,48,19,40,56,5,9,16,60,96,161,41,45,111,52,141,272,59,66,111,40,65,161,48,131,272,A,5,7,2,,8,6,,,,,G. Raoux,J. Marin,R186,M578,FRA,CRC,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS074,R128,01:10:00,,F,2,S544,"5-7,5-2",V. Spadea,D. Nestor,,,USA,CAN,5-7,5-2,,,,01:10:00,276,/en/stats/leaderboard?page=serve,False,0,85,51,60,67,34,51,44,4,9,50,2,4,10,278,/en/stats/leaderboard?page=serve,1,4,78,49,63,67,33,49,50,7,14,67,4,6,10,63,38,60,37,23,63,50,61,123,63,40,63,37,22,60,50,62,123,A,,,,,,,,,,,V. Spadea,D. Nestor,S544,N210,USA,CAN,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS075,R128,01:40:00,,F,3,M443,"6-4,6-2,6-4",F. Meligeni,T. Johansson,,,BRA,SWE,6-4,6-2,6-4,,,01:40:00,284,/en/stats/leaderboard?page=serve,,5,56,47,84,89,42,47,46,17,37,0,0,1,14,225,/en/stats/leaderboard?page=serve,4,4,42,36,86,67,24,36,52,26,50,38,3,8,14,70,59,84,42,36,86,56,95,170,58,50,86,30,25,84,44,75,170,A,4,,,,,,,,,,F. Meligeni,T. Johansson,M443,J129,BRA,SWE,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS076,R128,02:00:00,,F,3,D270,"6-3,7-6(7),6-3",S. Draper,T. Nydahl,,,AUS,SWE,6-3,7-6(7),6-3,,,02:00:00,259,/en/stats/leaderboard?page=serve,,7,51,63,124,76,48,63,49,30,61,63,5,8,16,224,/en/stats/leaderboard?page=serve,5,4,69,72,104,67,48,72,25,8,32,58,7,12,14,63,78,124,46,48,104,55,126,228,54,56,104,37,46,124,45,102,228,A,5,,,,7,2,,,,,S. Draper,T. Nydahl,D270,N099,AUS,SWE,,
