event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,doublefaults_isstatbetter_tot_winner,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
311,1996,London / Queen's Club,GP,1996-06-10T00:00:00,1996-06-16T00:00:00,Grass,56,675000,$,MS011,R16,02:06:00,,F,3,M442,"6-3,6-7(8),6-3",T. Martin,S. Lareau,,,USA,CAN,6-3,6-7(8),6-3,,,02:06:00,8,10,277,/en/stats/leaderboard?page=serve,2,11,64,78,121,67,52,78,56,24,43,77,10,13,16,230,/en/stats/leaderboard?page=serve,12,11,52,49,95,82,40,49,33,15,46,50,5,10,14,63,76,121,42,40,95,54,116,216,58,55,95,37,45,121,46,100,216,A,,,,,,T. Martin,S. Lareau,M442,L226,USA,CAN,,
311,1996,London / Queen's Club,GP,1996-06-10T00:00:00,1996-06-16T00:00:00,Grass,56,675000,$,MS012,R16,01:12:00,,F,2,S351,"6-4,7-5",M. Stich,D. Wheaton,,,GER,USA,6-4,7-5,,,,01:12:00,,,248,/en/stats/leaderboard?page=serve,11,12,52,35,67,89,31,35,34,11,32,63,5,8,11,206,/en/stats/leaderboard?page=serve,7,4,55,40,73,58,23,40,42,14,33,38,3,8,11,63,42,67,49,36,73,56,78,140,51,37,73,37,25,67,44,62,140,A,,,,,,M. Stich,D. Wheaton,S351,W123,GER,USA,,
311,1996,London / Queen's Club,GP,1996-06-10T00:00:00,1996-06-16T00:00:00,Grass,56,675000,$,MS013,R16,00:49:00,,F,2,F196,"6-4,5-1",W. Ferreira,T. Woodbridge,,,RSA,AUS,6-4,5-1,,,,00:49:00,,,284,/en/stats/leaderboard?page=serve,1,2,59,30,51,80,24,30,57,12,21,80,4,5,8,188,/en/stats/leaderboard?page=serve,6,2,45,18,40,56,10,18,41,9,22,33,2,6,8,71,36,51,53,21,40,63,57,91,48,19,40,29,15,51,37,34,91,A,,,,,,W. Ferreira,T. Woodbridge,F196,W136,RSA,AUS,,
311,1996,London / Queen's Club,GP,1996-06-10T00:00:00,1996-06-16T00:00:00,Grass,56,675000,$,MS014,R16,01:00:00,,F,2,R255,"6-2,6-1",P. Rafter,G. Pozzi,,,AUS,ITA,6-2,6-1,,,,01:00:00,,,205,/en/stats/leaderboard?page=serve,,4,60,25,42,88,22,25,53,9,17,0,0,,7,170,/en/stats/leaderboard?page=serve,4,0,46,27,59,63,17,27,28,9,32,38,3,8,8,74,31,42,56,33,59,63,64,101,44,26,59,26,11,42,37,37,101,A,,,,,False,P. Rafter,G. Pozzi,R255,P045,AUS,ITA,,
311,1996,London / Queen's Club,GP,1996-06-10T00:00:00,1996-06-16T00:00:00,Grass,56,675000,$,MS015,R16,01:08:00,,F,2,B028,"6-4,6-2",B. Becker,J. Stark,,,GER,USA,6-4,6-2,,,,01:08:00,,,282,/en/stats/leaderboard?page=serve,3,6,60,31,52,74,23,31,57,12,21,0,0,1,9,231,/en/stats/leaderboard?page=serve,1,6,65,36,55,64,23,36,42,8,19,56,5,9,9,67,35,52,44,24,55,55,59,107,56,31,55,33,17,52,45,48,107,A,,,,,,B. Becker,J. Stark,B028,S403,GER,USA,,
311,1996,London / Queen's Club,GP,1996-06-10T00:00:00,1996-06-16T00:00:00,Grass,56,675000,$,MS016,R32,02:33:00,,F,3,M099,"6-7(5),7-5,7-6(7)",T. Muster,G. Raoux,,,AUT,FRA,6-7(5),7-5,7-6(7),,,02:33:00,,,289,/en/stats/leaderboard?page=serve,4,11,55,77,139,70,54,77,63,39,62,88,7,8,18,272,/en/stats/leaderboard?page=serve,5,5,61,78,128,73,57,78,50,25,50,60,3,5,18,67,93,139,36,46,128,52,139,267,64,82,128,33,46,139,48,128,267,A,5,7,7,2,,T. Muster,G. Raoux,M099,R186,AUT,FRA,,
311,1996,London / Queen's Club,GP,1996-06-10T00:00:00,1996-06-16T00:00:00,Grass,56,675000,$,MS017,R32,01:52:00,,F,3,O009,"6-7(4),6-4,6-3",A. Olhovskiy,T. Henman,,,RUS,GBR,6-7(4),6-4,6-3,,,01:52:00,,,267,/en/stats/leaderboard?page=serve,5,6,52,54,104,74,40,54,54,27,50,82,9,11,15,246,/en/stats/leaderboard?page=serve,4,2,59,62,105,65,40,62,56,24,43,62,8,13,16,64,67,104,39,41,105,52,108,209,61,64,105,36,37,104,48,101,209,A,4,7,,,,A. Olhovskiy,T. Henman,O009,H336,RUS,GBR,,
311,1996,London / Queen's Club,GP,1996-06-10T00:00:00,1996-06-16T00:00:00,Grass,56,675000,$,MS018,R32,01:13:00,,F,2,K148,"6-3,6-4",P. Korda,T. Johansson,,,CZE,SWE,6-3,6-4,,,,01:13:00,,,280,/en/stats/leaderboard?page=serve,6,6,51,30,59,73,22,30,66,19,29,50,1,2,10,227,/en/stats/leaderboard?page=serve,7,4,54,37,68,65,24,37,45,14,31,77,10,13,9,69,41,59,44,30,68,56,71,127,56,38,68,31,18,59,44,56,127,A,,,,,,P. Korda,T. Johansson,K148,J129,CZE,SWE,,
311,1996,London / Queen's Club,GP,1996-06-10T00:00:00,1996-06-16T00:00:00,Grass,56,675000,$,MS019,R32,01:12:00,,F,2,W035,"6-2,7-6(7)",M. Woodforde,B. MacPhie,,,AUS,USA,6-2,7-6(7),,,,01:12:00,7,1,289,/en/stats/leaderboard?page=serve,3,1,61,37,61,65,24,37,75,18,24,75,3,4,10,234,/en/stats/leaderboard?page=serve,8,10,52,32,61,69,22,32,41,12,29,50,3,6,10,69,42,61,44,27,61,57,69,122,56,34,61,31,19,61,43,53,122,A,,,,,,M. Woodforde,B. MacPhie,W035,M448,AUS,USA,,
311,1996,London / Queen's Club,GP,1996-06-10T00:00:00,1996-06-16T00:00:00,Grass,56,675000,$,MS020,R32,00:43:00,,F,2,I034,"6-2,6-2",G. Ivanisevic,M. Damm,,,CRO,CZE,6-2,6-2,,,,00:43:00,,,233,/en/stats/leaderboard?page=serve,2,14,62,24,39,92,22,24,67,10,15,0,0,,8,205,/en/stats/leaderboard?page=serve,3,1,55,23,42,65,15,23,37,7,19,20,1,5,8,82,32,39,48,20,42,64,52,81,52,22,42,18,7,39,36,29,81,A,,,,,,G. Ivanisevic,M. Damm,I034,D214,CRO,CZE,,
311,1996,London / Queen's Club,GP,1996-06-10T00:00:00,1996-06-16T00:00:00,Grass,56,675000,$,MS021,R32,01:33:00,,F,2,E004,"7-6(8),6-3",S. Edberg,S. Stolle,,,SWE,AUS,7-6(8),6-3,,,,01:33:00,,,242,/en/stats/leaderboard?page=serve,7,2,53,41,77,66,27,41,56,20,36,40,2,5,11,215,/en/stats/leaderboard?page=serve,10,6,57,43,75,74,32,43,28,9,32,56,5,9,10,61,47,77,45,34,75,53,81,152,55,41,75,39,30,77,47,71,152,A,8,6,,,,S. Edberg,S. Stolle,E004,S443,SWE,AUS,,
311,1996,London / Queen's Club,GP,1996-06-10T00:00:00,1996-06-16T00:00:00,Grass,56,675000,$,MS022,R32,01:04:00,,F,2,L226,"6-4,6-4",S. Lareau,M. Goellner,,,CAN,GER,6-4,6-4,,,,01:04:00,,,271,/en/stats/leaderboard?page=serve,3,14,61,38,62,76,29,38,63,15,24,,0,,10,268,/en/stats/leaderboard?page=serve,5,10,67,45,67,71,32,45,45,10,22,78,7,9,10,71,44,62,37,25,67,53,69,129,63,42,67,29,18,62,47,60,129,A,,,,,,S. Lareau,M. Goellner,L226,G252,CAN,GER,,
311,1996,London / Queen's Club,GP,1996-06-10T00:00:00,1996-06-16T00:00:00,Grass,56,675000,$,MS023,R32,01:13:00,,F,2,M442,"6-2,6-3",T. Martin,J. Palmer,,,USA,USA,6-2,6-3,,,,01:13:00,,,278,/en/stats/leaderboard?page=serve,3,5,63,31,49,77,24,31,61,11,18,,0,,8,216,/en/stats/leaderboard?page=serve,2,4,57,43,76,60,26,43,42,14,33,67,8,12,9,71,35,49,47,36,76,57,71,125,53,40,76,29,14,49,43,54,125,A,,,,,,T. Martin,J. Palmer,M442,P233,USA,USA,,
311,1996,London / Queen's Club,GP,1996-06-10T00:00:00,1996-06-16T00:00:00,Grass,56,675000,$,MS024,R32,01:53:00,,F,3,S351,"7-6(7),6-7(5),6-2",M. Stich,M. Joyce,,,GER,USA,7-6(7),6-7(5),6-2,,,01:53:00,5,7,285,/en/stats/leaderboard?page=serve,5,15,53,50,95,84,42,50,51,23,45,50,2,4,16,244,/en/stats/leaderboard?page=serve,7,3,58,64,111,64,41,64,51,24,47,43,3,7,16,68,65,95,41,46,111,54,111,206,59,65,111,32,30,95,46,95,206,A,7,4,,,,M. Stich,M. Joyce,S351,J100,GER,USA,,
311,1996,London / Queen's Club,GP,1996-06-10T00:00:00,1996-06-16T00:00:00,Grass,56,675000,$,MS025,R32,01:53:00,,F,3,W123,"7-5,4-6,6-3",D. Wheaton,S. Bryan,,,USA,USA,7-5,4-6,6-3,,,01:53:00,,,277,/en/stats/leaderboard?page=serve,5,13,66,71,107,75,53,71,42,15,36,71,5,7,15,254,/en/stats/leaderboard?page=serve,7,1,64,65,101,63,41,65,58,21,36,56,5,9,16,64,68,107,39,39,101,51,107,208,61,62,101,36,39,107,49,101,208,A,,,,,,D. Wheaton,S. Bryan,W123,B401,USA,USA,,
311,1996,London / Queen's Club,GP,1996-06-10T00:00:00,1996-06-16T00:00:00,Grass,56,675000,$,MS026,R32,01:02:00,,F,2,W136,"6-1,6-4",T. Woodbridge,G. Rusedski,,,AUS,GBR,6-1,6-4,,,,01:02:00,,,225,/en/stats/leaderboard?page=serve,3,3,55,36,65,75,27,36,62,18,29,,0,,9,229,/en/stats/leaderboard?page=serve,4,8,65,30,46,73,22,30,25,4,16,57,4,7,8,69,45,65,43,20,46,59,65,111,57,26,46,31,20,65,41,46,111,A,,,,,,T. Woodbridge,G. Rusedski,W136,R237,AUS,GBR,,
311,1996,London / Queen's Club,GP,1996-06-10T00:00:00,1996-06-16T00:00:00,Grass,56,675000,$,MS027,R32,01:13:00,,F,2,F196,"7-6(8),6-4",W. Ferreira,S. Draper,,,RSA,AUS,7-6(8),6-4,,,,01:13:00,,,269,/en/stats/leaderboard?page=serve,4,5,66,48,73,73,35,48,48,12,25,60,3,5,11,237,/en/stats/leaderboard?page=serve,5,0,49,36,73,64,23,36,57,21,37,50,3,6,11,64,47,73,40,29,73,52,76,146,60,44,73,36,26,73,48,70,146,A,8,6,,,,W. Ferreira,S. Draper,F196,D270,RSA,AUS,,
311,1996,London / Queen's Club,GP,1996-06-10T00:00:00,1996-06-16T00:00:00,Grass,56,675000,$,MS028,R32,01:57:00,,F,3,P045,"4-6,7-6(7),6-1",G. Pozzi,A. Gaudenzi,,,ITA,ITA,4-6,7-6(7),6-1,,,01:57:00,7,3,270,/en/stats/leaderboard?page=serve,6,6,48,53,111,85,45,53,45,26,58,92,11,12,14,258,/en/stats/leaderboard?page=serve,3,2,68,74,109,62,46,74,49,17,35,50,3,6,15,64,71,111,42,46,109,53,117,220,58,63,109,36,40,111,47,103,220,A,,,,,,G. Pozzi,A. Gaudenzi,P045,G254,ITA,ITA,,
311,1996,London / Queen's Club,GP,1996-06-10T00:00:00,1996-06-16T00:00:00,Grass,56,675000,$,MS029,R32,01:11:00,,F,2,R255,"6-2,7-6(7)",P. Rafter,G. Forget,,,AUS,FRA,6-2,7-6(7),,,,01:11:00,7,4,219,/en/stats/leaderboard?page=serve,2,4,67,38,57,87,33,38,63,12,19,0,0,,10,272,/en/stats/leaderboard?page=serve,1,5,60,33,55,73,24,33,55,12,22,60,3,5,10,79,45,57,35,19,55,57,64,112,65,36,55,21,12,57,43,48,112,A,,,,,,P. Rafter,G. Forget,R255,F035,AUS,FRA,,
311,1996,London / Queen's Club,GP,1996-06-10T00:00:00,1996-06-16T00:00:00,Grass,56,675000,$,MS030,R32,00:55:00,,F,2,S403,"6-0,6-4",J. Stark,D. Courcol,,,USA,FRA,6-0,6-4,,,,00:55:00,,,300,/en/stats/leaderboard?page=serve,,6,61,28,46,79,22,28,67,12,18,,0,,8,191,/en/stats/leaderboard?page=serve,5,0,50,25,50,52,13,25,44,11,25,60,6,10,8,74,34,46,52,26,50,63,60,96,48,24,50,26,12,46,38,36,96,A,,,,,False,J. Stark,D. Courcol,S403,C314,USA,FRA,,
311,1996,London / Queen's Club,GP,1996-06-10T00:00:00,1996-06-16T00:00:00,Grass,56,675000,$,MS031,R32,00:58:00,,F,2,B028,"6-4,6-2",B. Becker,C. Haggard,,,GER,RSA,6-4,6-2,,,,00:58:00,,,279,/en/stats/leaderboard?page=serve,2,4,57,30,53,73,22,30,70,16,23,,0,,9,256,/en/stats/leaderboard?page=serve,1,2,73,38,52,66,25,38,50,7,14,50,3,6,9,72,38,53,38,20,52,55,58,105,62,32,52,28,15,53,45,47,105,A,,,,,,B. Becker,C. Haggard,B028,H340,GER,RSA,,
