event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
433,1999,Scottsdale,WS,1999-03-01T00:00:00,1999-03-07T00:00:00,Hard,32,325000,$,MS001,F,02:21:00,,F,3,G352,"7-6(7),4-6,6-4",J. Gambill,L. Hewitt,,,USA,AUS,7-6(7),4-6,6-4,,,02:21:00,7,2,265,/en/stats/leaderboard?page=serve,4,11,53,62,116,76,47,62,48,26,54,63,5,8,16,265,/en/stats/leaderboard?page=serve,1,2,57,58,102,69,40,58,57,25,44,70,7,10,16,63,73,116,36,37,102,50,110,218,64,65,102,37,43,116,50,108,218,A,,,J. Gambill,L. Hewitt,G352,H432,USA,AUS,,
433,1999,Scottsdale,WS,1999-03-01T00:00:00,1999-03-07T00:00:00,Hard,32,325000,$,MS002,SF,00:35:00,,F,1,G352,5-4,J. Gambill,A. Agassi,,,USA,USA,5-4,,,,,00:35:00,,,264,/en/stats/leaderboard?page=serve,1,7,58,19,33,84,16,19,36,5,14,67,2,3,5,271,/en/stats/leaderboard?page=serve,0,2,70,14,20,86,12,14,33,2,6,0,0,1,5,64,21,33,30,6,20,51,27,53,70,14,20,36,12,33,49,26,53,A,,,J. Gambill,A. Agassi,G352,A092,USA,USA,,
433,1999,Scottsdale,WS,1999-03-01T00:00:00,1999-03-07T00:00:00,Hard,32,325000,$,MS003,SF,01:09:00,,F,2,H432,"6-2,6-2",L. Hewitt,M. Woodforde,,,AUS,AUS,6-2,6-2,,,,01:09:00,,,287,/en/stats/leaderboard?page=serve,2,0,76,37,49,68,25,37,58,7,12,67,2,3,8,185,/en/stats/leaderboard?page=serve,1,3,56,31,55,52,16,31,38,9,24,44,4,9,8,65,32,49,55,30,55,60,62,104,45,25,55,35,17,49,40,42,104,A,,,L. Hewitt,M. Woodforde,H432,W035,AUS,AUS,,
433,1999,Scottsdale,WS,1999-03-01T00:00:00,1999-03-07T00:00:00,Hard,32,325000,$,MS004,QF,01:41:00,,F,3,G352,"4-6,6-4,6-1",J. Gambill,J. Gimelstob,,,USA,USA,4-6,6-4,6-1,,,01:41:00,,,295,/en/stats/leaderboard?page=serve,1,5,53,36,68,72,26,36,81,26,32,0,0,2,14,241,/en/stats/leaderboard?page=serve,6,9,57,49,86,69,34,49,43,16,37,56,5,9,13,76,52,68,42,36,86,57,88,154,58,50,86,24,16,68,43,66,154,A,,,J. Gambill,J. Gimelstob,G352,G354,USA,USA,,
433,1999,Scottsdale,WS,1999-03-01T00:00:00,1999-03-07T00:00:00,Hard,32,325000,$,MS005,QF,00:58:00,,F,2,A092,"6-4,6-1",A. Agassi,C. Pioline,,,USA,FRA,6-4,6-1,,,,00:58:00,,,308,/en/stats/leaderboard?page=serve,1,4,70,32,46,69,22,32,79,11,14,50,1,2,8,185,/en/stats/leaderboard?page=serve,4,2,50,28,56,64,18,28,29,8,28,29,2,7,9,72,33,46,54,30,56,62,63,102,46,26,56,28,13,46,38,39,102,A,,,A. Agassi,C. Pioline,A092,P226,USA,FRA,,
433,1999,Scottsdale,WS,1999-03-01T00:00:00,1999-03-07T00:00:00,Hard,32,325000,$,MS006,QF,01:47:00,,F,3,W035,"7-6(8),4-6,6-1",M. Woodforde,G. Ivanisevic,,,AUS,CRO,7-6(8),4-6,6-1,,,01:47:00,8,6,276,/en/stats/leaderboard?page=serve,0,10,63,55,88,75,41,55,48,16,33,40,2,5,15,243,/en/stats/leaderboard?page=serve,9,14,51,48,94,75,36,48,41,19,46,20,1,5,14,65,57,88,41,39,94,53,96,182,59,55,94,35,31,88,47,86,182,A,,,M. Woodforde,G. Ivanisevic,W035,I034,AUS,CRO,,
433,1999,Scottsdale,WS,1999-03-01T00:00:00,1999-03-07T00:00:00,Hard,32,325000,$,MS007,QF,00:35:00,,F,2,H432,"6-1,3-0",L. Hewitt,J. Golmard,,,AUS,FRA,6-1,3-0,,,,00:35:00,,,338,/en/stats/leaderboard?page=serve,0,3,55,12,22,100,12,12,80,8,10,0,0,0,6,136,/en/stats/leaderboard?page=serve,2,1,53,16,30,50,8,16,14,2,14,0,0,4,5,91,20,22,67,20,30,77,40,52,33,10,30,9,2,22,23,12,52,A,,,L. Hewitt,J. Golmard,H432,G319,AUS,FRA,,
433,1999,Scottsdale,WS,1999-03-01T00:00:00,1999-03-07T00:00:00,Hard,32,325000,$,MS008,R16,01:36:00,,F,3,G352,"4-6,6-3,6-4",J. Gambill,P. Sampras,,,USA,USA,4-6,6-3,6-4,,,01:36:00,,,287,/en/stats/leaderboard?page=serve,2,7,45,37,83,81,30,37,63,29,46,67,2,3,15,284,/en/stats/leaderboard?page=serve,1,12,63,52,83,83,43,52,42,13,31,60,3,5,14,71,59,83,33,27,83,52,86,166,67,56,83,29,24,83,48,80,166,A,,,J. Gambill,P. Sampras,G352,S402,USA,USA,,
433,1999,Scottsdale,WS,1999-03-01T00:00:00,1999-03-07T00:00:00,Hard,32,325000,$,MS009,R16,01:21:00,,F,2,G354,"7-6(7),6-2",J. Gimelstob,F. Vicente,,,USA,ESP,7-6(7),6-2,,,,01:21:00,7,5,294,/en/stats/leaderboard?page=serve,2,4,58,35,60,80,28,35,64,16,25,0,0,1,10,261,/en/stats/leaderboard?page=serve,3,1,68,43,63,65,28,43,60,12,20,67,6,9,10,73,44,60,37,23,63,54,67,123,63,40,63,27,16,60,46,56,123,A,,,J. Gimelstob,F. Vicente,G354,V195,USA,ESP,,
433,1999,Scottsdale,WS,1999-03-01T00:00:00,1999-03-07T00:00:00,Hard,32,325000,$,MS010,R16,00:50:00,,F,2,A092,"6-2,6-0",A. Agassi,M. Zabaleta,,,USA,ARG,6-2,6-0,,,,00:50:00,,,303,/en/stats/leaderboard?page=serve,1,0,72,33,46,70,23,33,62,8,13,0,0,0,7,150,/en/stats/leaderboard?page=serve,4,3,41,17,41,53,9,17,29,7,24,29,2,7,7,67,31,46,61,25,41,64,56,87,39,16,41,33,15,46,36,31,87,A,,,A. Agassi,M. Zabaleta,A092,Z073,USA,ARG,,
433,1999,Scottsdale,WS,1999-03-01T00:00:00,1999-03-07T00:00:00,Hard,32,325000,$,MS011,R16,00:54:00,,F,2,P226,"6-1,6-2",C. Pioline,A. Ilie,,,FRA,AUS,6-1,6-2,,,,00:54:00,,,310,/en/stats/leaderboard?page=serve,1,5,59,29,49,72,21,29,75,15,20,100,4,4,8,195,/en/stats/leaderboard?page=serve,2,5,70,31,44,65,20,31,15,2,13,50,4,8,7,73,36,49,50,22,44,62,58,93,50,22,44,27,13,49,38,35,93,A,,,C. Pioline,A. Ilie,P226,I052,FRA,AUS,,
433,1999,Scottsdale,WS,1999-03-01T00:00:00,1999-03-07T00:00:00,Hard,32,325000,$,MS012,R16,01:33:00,,F,3,W035,"6-3,3-6,6-1",M. Woodforde,F. Clavet,,,AUS,ESP,6-3,3-6,6-1,,,01:33:00,,,284,/en/stats/leaderboard?page=serve,3,3,53,39,74,82,32,39,57,20,35,75,3,4,13,271,/en/stats/leaderboard?page=serve,1,3,73,48,66,65,31,48,56,10,18,40,2,5,12,70,52,74,38,25,66,55,77,140,62,41,66,30,22,74,45,63,140,A,,,M. Woodforde,F. Clavet,W035,C252,AUS,ESP,,
433,1999,Scottsdale,WS,1999-03-01T00:00:00,1999-03-07T00:00:00,Hard,32,325000,$,MS013,R16,01:11:00,,F,2,I034,"6-4,6-4",G. Ivanisevic,H. Gumy,,,CRO,ARG,6-4,6-4,,,,01:11:00,,,295,/en/stats/leaderboard?page=serve,8,7,41,22,54,86,19,22,69,22,32,100,1,1,10,271,/en/stats/leaderboard?page=serve,2,4,63,45,71,64,29,45,62,16,26,50,2,4,10,76,41,54,37,26,71,54,67,125,63,45,71,24,13,54,46,58,125,A,,,G. Ivanisevic,H. Gumy,I034,G247,CRO,ARG,,
433,1999,Scottsdale,WS,1999-03-01T00:00:00,1999-03-07T00:00:00,Hard,32,325000,$,MS014,R16,00:48:00,,F,1,G319,3-5,J. Golmard,N. Lapentti,,,FRA,ECU,3-5,,,,,00:48:00,,,197,/en/stats/leaderboard?page=serve,4,1,41,14,34,79,11,14,30,6,20,50,2,4,4,258,/en/stats/leaderboard?page=serve,1,0,43,9,21,78,7,9,58,7,12,0,0,1,5,50,17,34,33,7,21,44,24,55,67,14,21,50,17,34,56,31,55,A,,,J. Golmard,N. Lapentti,G319,L290,FRA,ECU,,
433,1999,Scottsdale,WS,1999-03-01T00:00:00,1999-03-07T00:00:00,Hard,32,325000,$,MS015,R16,01:35:00,,F,2,H432,"7-6(7),6-1",L. Hewitt,P. Rafter,,,AUS,AUS,7-6(7),6-1,,,,01:35:00,7,5,287,/en/stats/leaderboard?page=serve,1,3,60,42,70,74,31,42,61,17,28,80,4,5,10,242,/en/stats/leaderboard?page=serve,3,3,69,43,62,60,26,43,47,9,19,40,2,5,9,69,48,70,44,27,62,57,75,132,56,35,62,31,22,70,43,57,132,A,,,L. Hewitt,P. Rafter,H432,R255,AUS,AUS,,
433,1999,Scottsdale,WS,1999-03-01T00:00:00,1999-03-07T00:00:00,Hard,32,325000,$,MS016,R32,01:17:00,,F,2,S402,"7-6(7),6-2",P. Sampras,R. Delgado,,,USA,PAR,7-6(7),6-2,,,,01:17:00,7,2,288,/en/stats/leaderboard?page=serve,5,11,55,41,74,76,31,41,61,20,33,88,7,8,10,252,/en/stats/leaderboard?page=serve,4,9,47,28,59,82,23,28,48,15,31,40,2,5,10,69,51,74,36,21,59,54,72,133,64,38,59,31,23,74,46,61,133,A,,,P. Sampras,R. Delgado,S402,D316,USA,PAR,,
433,1999,Scottsdale,WS,1999-03-01T00:00:00,1999-03-07T00:00:00,Hard,32,325000,$,MS017,R32,01:40:00,,F,3,G352,"3-6,6-3,6-4",J. Gambill,F. Squillari,,,USA,ARG,3-6,6-3,6-4,,,01:40:00,,,297,/en/stats/leaderboard?page=serve,0,12,55,42,76,88,37,42,50,17,34,67,2,3,14,256,/en/stats/leaderboard?page=serve,9,9,41,37,90,70,26,37,60,32,53,80,8,10,14,71,54,76,36,32,90,52,86,166,64,58,90,29,22,76,48,80,166,A,,,J. Gambill,F. Squillari,G352,S568,USA,ARG,,
