event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
741,1997,Nottingham,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,303000,$,MS011,R16,01:57:00,,F,3,S406,"5-7,6-4,6-2",G. Stafford,J. Siemerink,,,RSA,NED,5-7,6-4,6-2,,,01:57:00,266,/en/stats/leaderboard?page=serve,2,7,55,48,87,77,37,48,49,19,39,50,3,6,15,233,/en/stats/leaderboard?page=serve,12,11,59,64,108,66,42,64,43,19,44,62,8,13,15,64,56,87,44,47,108,53,103,195,56,61,108,36,31,87,47,92,195,A,,,,,,,,G. Stafford,J. Siemerink,S406,S381,RSA,NED,,
741,1997,Nottingham,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,303000,$,MS012,R16,01:40:00,,F,3,S331,"4-6,6-3,6-2",J. Stoltenberg,J. Courier,,,AUS,USA,4-6,6-3,6-2,,,01:40:00,270,/en/stats/leaderboard?page=serve,5,11,55,53,96,75,40,53,49,21,43,80,8,10,14,230,/en/stats/leaderboard?page=serve,6,0,54,42,78,57,24,42,56,20,36,43,3,7,13,64,61,96,44,34,78,55,95,174,56,44,78,36,35,96,45,79,174,A,,,,,,,,J. Stoltenberg,J. Courier,S331,C243,AUS,USA,,
741,1997,Nottingham,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,303000,$,MS013,R16,01:21:00,,F,2,R237,"6-4,7-6(8)",G. Rusedski,M. Woodforde,,,GBR,AUS,6-4,7-6(8),,,,01:21:00,272,/en/stats/leaderboard?page=serve,4,14,47,37,79,95,35,37,48,20,42,,0,,11,282,/en/stats/leaderboard?page=serve,3,1,49,32,65,78,25,32,67,22,33,50,1,2,11,70,55,79,28,18,65,51,73,144,72,47,65,30,24,79,49,71,144,A,,,8,6,,,,G. Rusedski,M. Woodforde,R237,W035,GBR,AUS,,
741,1997,Nottingham,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,303000,$,MS014,R16,01:22:00,,F,2,O099,"7-6(7),6-3",A. O'Brien,M. Goellner,,,USA,GER,7-6(7),6-3,,,,01:22:00,304,/en/stats/leaderboard?page=serve,1,6,68,50,74,70,35,50,71,17,24,67,2,3,11,262,/en/stats/leaderboard?page=serve,5,13,49,36,74,78,28,36,47,18,38,67,4,6,10,70,52,74,38,28,74,54,80,148,62,46,74,30,22,74,46,68,148,A,,,,,7,4,,A. O'Brien,M. Goellner,O099,G252,USA,GER,,
741,1997,Nottingham,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,303000,$,MS015,R16,01:25:00,,F,2,S443,"6-4,7-6(7)",S. Stolle,K. Carlsen,,,AUS,DEN,6-4,7-6(7),,,,01:25:00,312,/en/stats/leaderboard?page=serve,5,14,69,46,67,87,40,46,57,12,21,,0,,11,281,/en/stats/leaderboard?page=serve,2,10,56,45,80,76,34,45,51,18,35,90,9,10,11,78,52,67,35,28,80,54,80,147,65,52,80,22,15,67,46,67,147,A,,,7,2,,,,S. Stolle,K. Carlsen,S443,C328,AUS,DEN,,
741,1997,Nottingham,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,303000,$,MS016,R32,01:33:00,,F,3,V166,"1-6,7-6(10),6-4",A. Voinea,C. Moya,,,ROU,ESP,1-6,7-6(10),6-4,,,01:33:00,236,/en/stats/leaderboard?page=serve,4,4,61,54,89,65,35,54,46,16,35,17,1,6,14,248,/en/stats/leaderboard?page=serve,1,5,60,56,94,64,36,56,47,18,38,43,3,7,15,57,51,89,43,40,94,50,91,183,57,54,94,43,38,89,50,92,183,A,,,10,8,,,,A. Voinea,C. Moya,V166,M605,ROU,ESP,,
741,1997,Nottingham,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,303000,$,MS017,R32,01:14:00,,F,2,D270,"6-4,7-5",S. Draper,J. Gimelstob,,,AUS,USA,6-4,7-5,,,,01:14:00,265,/en/stats/leaderboard?page=serve,5,3,63,38,60,87,33,38,36,8,22,50,2,4,11,231,/en/stats/leaderboard?page=serve,5,4,65,40,62,63,25,40,41,9,22,20,1,5,11,68,41,60,45,28,62,57,69,122,55,34,62,32,19,60,43,53,122,A,,,,,,,,S. Draper,J. Gimelstob,D270,G354,AUS,USA,,
741,1997,Nottingham,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,303000,$,MS018,R32,00:38:00,,F,2,K237,"6-1,6-1",K. Kucera,M. Lee,,,SVK,GBR,6-1,6-1,,,,00:38:00,309,/en/stats/leaderboard?page=serve,1,3,61,22,36,82,18,22,79,11,14,,0,,7,150,/en/stats/leaderboard?page=serve,2,1,48,19,40,37,7,19,38,8,21,17,1,6,7,81,29,36,63,25,40,71,54,76,38,15,40,19,7,36,29,22,76,A,,,,,,,,K. Kucera,M. Lee,K237,L333,SVK,GBR,,
741,1997,Nottingham,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,303000,$,MS019,R32,01:35:00,,F,3,B397,"6-2,2-6,6-2",B. Black,T. Woodbridge,,,ZIM,AUS,6-2,2-6,6-2,,,01:35:00,241,/en/stats/leaderboard?page=serve,6,3,54,46,85,61,28,46,54,21,39,50,3,6,12,216,/en/stats/leaderboard?page=serve,7,8,51,40,79,68,27,40,38,15,39,44,4,9,12,58,49,85,47,37,79,52,86,164,53,42,79,42,36,85,48,78,164,A,,,,,,,,B. Black,T. Woodbridge,B397,W136,ZIM,AUS,,
741,1997,Nottingham,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,303000,$,MS020,R32,01:59:00,,F,3,H336,"6-3,6-7(6),6-4",T. Henman,A. Richardson,,,GBR,GBR,6-3,6-7(6),6-4,,,01:59:00,289,/en/stats/leaderboard?page=serve,5,6,60,59,99,80,47,59,55,22,40,75,3,4,15,244,/en/stats/leaderboard?page=serve,5,6,53,57,107,67,38,57,48,24,50,64,7,11,16,70,69,99,42,45,107,55,114,206,58,62,107,30,30,99,45,92,206,A,,,6,8,,,,T. Henman,A. Richardson,H336,R266,GBR,GBR,,
741,1997,Nottingham,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,303000,$,MS021,R32,01:55:00,,F,3,F164,"3-6,6-3,7-6(7)",R. Fromberg,S. Sargsian,,,AUS,ARM,3-6,6-3,7-6(7),,,01:55:00,274,/en/stats/leaderboard?page=serve,10,6,56,61,108,82,50,61,47,22,47,75,3,4,15,294,/en/stats/leaderboard?page=serve,4,2,60,53,88,74,39,53,69,24,35,80,4,5,15,67,72,108,28,25,88,49,97,196,72,63,88,33,36,108,51,99,196,A,7,4,,,,,,R. Fromberg,S. Sargsian,F164,S545,AUS,ARM,,
741,1997,Nottingham,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,303000,$,MS022,R32,01:17:00,,F,2,S406,"6-1,7-6(8)",G. Stafford,D. Nestor,,,RSA,CAN,6-1,7-6(8),,,,01:17:00,286,/en/stats/leaderboard?page=serve,3,9,41,24,58,96,23,24,53,18,34,0,0,1,10,220,/en/stats/leaderboard?page=serve,7,3,52,33,64,67,22,33,39,12,31,0,0,3,9,71,41,58,47,30,64,58,71,122,53,34,64,29,17,58,42,51,122,A,,,8,6,,,,G. Stafford,D. Nestor,S406,N210,RSA,CAN,,
741,1997,Nottingham,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,303000,$,MS023,R32,00:47:00,,F,2,S381,"6-0,6-4",J. Siemerink,M. Norman,,,NED,SWE,6-0,6-4,,,,00:47:00,286,/en/stats/leaderboard?page=serve,5,5,54,26,48,77,20,26,68,15,22,,0,,8,188,/en/stats/leaderboard?page=serve,7,2,51,21,41,57,12,21,35,7,20,0,0,4,8,73,35,48,54,22,41,64,57,89,46,19,41,27,13,48,36,32,89,A,,,,,,,,J. Siemerink,M. Norman,S381,N250,NED,SWE,,
741,1997,Nottingham,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,303000,$,MS024,R32,01:40:00,,F,3,C243,"6-3,3-6,6-3",J. Courier,J. Van Herck,,,USA,BEL,6-3,3-6,6-3,,,01:40:00,286,/en/stats/leaderboard?page=serve,3,12,61,56,92,70,39,56,61,22,36,71,5,7,14,257,/en/stats/leaderboard?page=serve,3,7,48,36,75,78,28,36,51,20,39,57,4,7,13,66,61,92,36,27,75,53,88,167,64,48,75,34,31,92,47,79,167,A,,,,,,,,J. Courier,J. Van Herck,C243,V167,USA,BEL,,
741,1997,Nottingham,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,303000,$,MS025,R32,01:18:00,,F,2,S331,"6-4,6-2",J. Stoltenberg,J. Tarango,,,AUS,USA,6-4,6-2,,,,01:18:00,230,/en/stats/leaderboard?page=serve,2,12,61,45,74,78,35,45,48,14,29,,0,,9,217,/en/stats/leaderboard?page=serve,13,4,53,41,77,71,29,41,36,13,36,63,5,8,9,66,49,74,45,35,77,56,84,151,55,42,77,34,25,74,44,67,151,A,,,,,,,,J. Stoltenberg,J. Tarango,S331,T136,AUS,USA,,
741,1997,Nottingham,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,303000,$,MS026,R32,01:26:00,,F,2,W035,"6-3,7-6(7)",M. Woodforde,J. Stark,,,AUS,USA,6-3,7-6(7),,,,01:26:00,273,/en/stats/leaderboard?page=serve,8,12,57,44,77,77,34,44,45,15,33,80,4,5,11,262,/en/stats/leaderboard?page=serve,3,11,61,41,67,71,29,41,42,11,26,0,0,2,10,64,49,77,40,27,67,53,76,144,60,40,67,36,28,77,47,68,144,A,,,7,4,,,,M. Woodforde,J. Stark,W035,S403,AUS,USA,,
741,1997,Nottingham,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,303000,$,MS027,R32,00:53:00,,F,2,R237,"6-1,7-5",G. Rusedski,G. Kuerten,,,GBR,BRA,6-1,7-5,,,,00:53:00,282,/en/stats/leaderboard?page=serve,3,7,54,31,57,90,28,31,54,14,26,,0,,10,233,/en/stats/leaderboard?page=serve,2,2,56,29,52,76,22,29,35,8,23,50,3,6,9,74,42,57,42,22,52,59,64,109,58,30,52,26,15,57,41,45,109,A,,,,,,,,G. Rusedski,G. Kuerten,R237,K293,GBR,BRA,,
741,1997,Nottingham,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,303000,$,MS028,R32,01:16:00,,F,2,O099,"6-4,6-3",A. O'Brien,L. Roux,,,USA,FRA,6-4,6-3,,,,01:16:00,282,/en/stats/leaderboard?page=serve,2,5,67,42,63,67,28,42,57,12,21,89,8,9,9,230,/en/stats/leaderboard?page=serve,4,9,58,35,60,71,25,35,36,9,25,33,2,6,10,63,40,63,43,26,60,54,66,123,57,34,60,37,23,63,46,57,123,A,,,,,,,,A. O'Brien,L. Roux,O099,R280,USA,FRA,,
741,1997,Nottingham,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,303000,$,MS029,R32,01:38:00,,F,2,G252,"7-6(7),6-4",M. Goellner,C. Wilkinson,,,GER,GBR,7-6(7),6-4,,,,01:38:00,297,/en/stats/leaderboard?page=serve,6,20,50,37,74,81,30,37,62,23,37,86,6,7,11,251,/en/stats/leaderboard?page=serve,,6,53,50,95,58,29,50,53,24,45,82,9,11,11,72,53,74,44,42,95,56,95,169,56,53,95,28,21,74,44,74,169,A,,,,,7,3,False,M. Goellner,C. Wilkinson,G252,W150,GER,GBR,,
741,1997,Nottingham,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,303000,$,MS030,R32,01:23:00,,F,2,S443,"6-3,7-6(7)",S. Stolle,A. Boetsch,,,AUS,FRA,6-3,7-6(7),,,,01:23:00,291,/en/stats/leaderboard?page=serve,3,9,61,48,79,69,33,48,65,20,31,80,4,5,10,243,/en/stats/leaderboard?page=serve,6,3,59,40,68,65,26,40,50,14,28,67,6,9,11,67,53,79,41,28,68,55,81,147,59,40,68,33,26,79,45,66,147,A,,,7,3,,,,S. Stolle,A. Boetsch,S443,B053,AUS,FRA,,
741,1997,Nottingham,GP,1997-06-16T00:00:00,1997-06-22T00:00:00,Grass,32,303000,$,MS031,R32,01:15:00,,F,2,C328,"6-4,6-2",K. Carlsen,M. Rios,,,DEN,CHI,6-4,6-2,,,,01:15:00,259,/en/stats/leaderboard?page=serve,4,11,54,37,68,76,28,37,45,14,31,75,6,8,9,193,/en/stats/leaderboard?page=serve,2,1,56,34,61,50,17,34,44,12,27,58,7,12,9,62,42,68,52,32,61,57,74,129,48,29,61,38,26,68,43,55,129,A,,,,,,,,K. Carlsen,M. Rios,C328,R286,DEN,CHI,,
