event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
475,2000,San Marino,WS,2000-07-24T00:00:00,2000-07-30T00:00:00,Clay,32,325000,$,MS001,F,02:24:00,,F,3,C361,"7-6(9),1-6,6-4",A. Calatrava,S. Bruguera,,,ESP,ESP,7-6(9),1-6,6-4,,,02:24:00,9,7,262,/en/stats/leaderboard?page=serve,4,7,53,54,102,70,38,54,56,27,48,57,4,7,15,278,/en/stats/leaderboard?page=serve,2,5,50,52,105,67,35,52,66,35,53,80,4,5,14,64,65,102,33,35,105,48,100,207,67,70,105,36,37,102,52,107,207,A,,,A. Calatrava,S. Bruguera,C361,B350,ESP,ESP,,
475,2000,San Marino,WS,2000-07-24T00:00:00,2000-07-30T00:00:00,Clay,32,325000,$,MS002,SF,02:12:00,,F,3,B350,"6-7(4),6-1,6-3",S. Bruguera,D. Nargiso,,,ESP,ITA,6-7(4),6-1,6-3,,,02:12:00,4,7,297,/en/stats/leaderboard?page=serve,1,1,77,61,79,74,45,61,61,11,18,50,2,4,14,203,/en/stats/leaderboard?page=serve,16,9,37,41,111,83,34,41,33,23,70,33,3,9,14,71,56,79,49,54,111,58,110,190,51,57,111,29,23,79,42,80,190,A,,,S. Bruguera,D. Nargiso,B350,N109,ESP,ITA,,
475,2000,San Marino,WS,2000-07-24T00:00:00,2000-07-30T00:00:00,Clay,32,325000,$,MS004,QF,01:06:00,,F,2,B350,"6-2,6-4",S. Bruguera,J. Alonso,,,ESP,ESP,6-2,6-4,,,,01:06:00,,,304,/en/stats/leaderboard?page=serve,0,2,68,36,53,64,23,36,82,14,17,67,2,3,9,209,/en/stats/leaderboard?page=serve,7,2,54,26,48,69,18,26,36,8,22,20,1,5,9,70,37,53,46,22,48,58,59,101,54,26,48,30,16,53,42,42,101,A,,,S. Bruguera,J. Alonso,B350,A272,ESP,ESP,,
475,2000,San Marino,WS,2000-07-24T00:00:00,2000-07-30T00:00:00,Clay,32,325000,$,MS005,QF,01:30:00,,F,2,N109,"7-6(7),6-4",D. Nargiso,K. Alami,,,ITA,MAR,7-6(7),6-4,,,,01:30:00,7,5,270,/en/stats/leaderboard?page=serve,6,5,56,38,68,84,32,38,50,15,30,33,1,3,11,242,/en/stats/leaderboard?page=serve,4,4,52,37,71,65,24,37,53,18,34,0,0,3,11,69,47,68,41,29,71,55,76,139,59,42,71,31,21,68,45,63,139,A,,,D. Nargiso,K. Alami,N109,A203,ITA,MAR,,
475,2000,San Marino,WS,2000-07-24T00:00:00,2000-07-30T00:00:00,Clay,32,325000,$,MS006,QF,01:33:00,,F,2,M475,"6-4,7-5",A. Medvedev,J. Siemerink,,,UKR,NED,6-4,7-5,,,,01:33:00,,,275,/en/stats/leaderboard?page=serve,4,4,43,27,63,81,22,27,61,22,36,75,3,4,11,231,/en/stats/leaderboard?page=serve,8,4,48,37,77,62,23,37,53,21,40,75,9,12,11,70,44,63,43,33,77,55,77,140,57,44,77,30,19,63,45,63,140,A,,,A. Medvedev,J. Siemerink,M475,S381,UKR,NED,,
475,2000,San Marino,WS,2000-07-24T00:00:00,2000-07-30T00:00:00,Clay,32,325000,$,MS007,QF,01:08:00,,F,2,C361,"7-5,6-1",A. Calatrava,J. Vanek,,,ESP,CZE,7-5,6-1,,,,01:08:00,,,286,/en/stats/leaderboard?page=serve,0,8,59,29,49,79,23,29,60,12,20,0,0,2,10,194,/en/stats/leaderboard?page=serve,4,6,57,37,65,62,23,37,29,8,28,44,4,9,9,71,35,49,52,34,65,61,69,114,48,31,65,29,14,49,39,45,114,A,,,A. Calatrava,J. Vanek,C361,V207,ESP,CZE,,
475,2000,San Marino,WS,2000-07-24T00:00:00,2000-07-30T00:00:00,Clay,32,325000,$,MS008,R16,02:18:00,,F,3,B350,"4-6,6-3,6-4",S. Bruguera,T. Zib,,,ESP,CZE,4-6,6-3,6-4,,,02:18:00,,,282,/en/stats/leaderboard?page=serve,2,6,55,48,87,81,39,48,56,22,39,71,5,7,15,261,/en/stats/leaderboard?page=serve,1,1,65,62,96,68,42,62,50,17,34,75,9,12,14,70,61,87,39,37,96,54,98,183,61,59,96,30,26,87,46,85,183,A,,,S. Bruguera,T. Zib,B350,Z074,ESP,CZE,,
475,2000,San Marino,WS,2000-07-24T00:00:00,2000-07-30T00:00:00,Clay,32,325000,$,MS009,R16,02:52:00,,F,3,A272,"4-6,7-6(7),7-5",J. Alonso,A. Gaudenzi,,,ESP,ITA,4-6,7-6(7),7-5,,,02:52:00,,,243,/en/stats/leaderboard?page=serve,11,7,61,80,132,70,56,80,40,21,52,69,9,13,17,255,/en/stats/leaderboard?page=serve,3,3,65,76,117,68,52,76,46,19,41,56,5,9,17,58,77,132,39,46,117,49,123,249,61,71,117,42,55,132,51,126,249,A,7,4,J. Alonso,A. Gaudenzi,A272,G254,ESP,ITA,,
475,2000,San Marino,WS,2000-07-24T00:00:00,2000-07-30T00:00:00,Clay,32,325000,$,MS010,R16,01:41:00,,F,3,A203,"4-6,6-1,6-3",K. Alami,R. Furlan,,,MAR,ITA,4-6,6-1,6-3,,,01:41:00,,,270,/en/stats/leaderboard?page=serve,2,6,59,42,71,69,29,42,62,18,29,25,1,4,13,203,/en/stats/leaderboard?page=serve,6,1,55,46,83,54,25,46,46,17,37,67,12,18,13,66,47,71,49,41,83,57,88,154,51,42,83,34,24,71,43,66,154,A,,,K. Alami,R. Furlan,A203,F192,MAR,ITA,,
475,2000,San Marino,WS,2000-07-24T00:00:00,2000-07-30T00:00:00,Clay,32,325000,$,MS011,R16,02:13:00,,F,3,N109,"7-5,2-6,6-4",D. Nargiso,J. Marin,,,ITA,CRC,7-5,2-6,6-4,,,02:13:00,,,246,/en/stats/leaderboard?page=serve,6,7,52,51,98,71,36,51,49,23,47,69,9,13,15,247,/en/stats/leaderboard?page=serve,3,3,55,56,101,61,34,56,58,26,45,64,7,11,15,60,59,98,41,41,101,50,100,199,59,60,101,40,39,98,50,99,199,A,,,D. Nargiso,J. Marin,N109,M578,ITA,CRC,,
