event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
7480,2019,Los Cabos,250,2019-07-29T00:00:00,2019-08-03T00:00:00,Hard,28,762455,$,MS001,F,01:42:00,,F,2,SM37,"7-6(8),6-3",D. Schwartzman,T. Fritz,,,ARG,USA,7-6(8),6-3,,,,01:42:00,8,6,262,/en/stats/leaderboard?page=serve,2,2,55,39,71,67,26,39,59,19,32,60,3,5,11,231,/en/stats/leaderboard?page=serve,4,5,51,35,69,74,26,35,35,12,34,50,3,6,10,63,45,71,45,31,69,54,76,140,55,38,69,37,26,71,46,64,140,A,,,,,D. Schwartzman,T. Fritz,SM37,FB98,ARG,USA,,
7480,2019,Los Cabos,250,2019-07-29T00:00:00,2019-08-03T00:00:00,Hard,28,762455,$,MS002,SF,01:11:00,,F,2,FB98,"6-3,6-2",T. Fritz,R. Albot,,,USA,MDA,6-3,6-2,,,,01:11:00,,,320,/en/stats/leaderboard?page=serve,1,9,60,28,47,89,25,28,63,12,19,100,1,1,9,227,/en/stats/leaderboard?page=serve,3,0,53,31,59,58,18,31,57,16,28,70,7,10,8,79,37,47,42,25,59,58,62,106,58,34,59,21,10,47,42,44,106,A,,,,,T. Fritz,R. Albot,FB98,A829,USA,MDA,,
7480,2019,Los Cabos,250,2019-07-29T00:00:00,2019-08-03T00:00:00,Hard,28,762455,$,MS003,SF,02:17:00,,F,3,SM37,"6-3,3-6,6-1",D. Schwartzman,G. Pella,,,ARG,ARG,6-3,3-6,6-1,,,02:17:00,,,260,/en/stats/leaderboard?page=serve,6,3,63,57,90,74,42,57,42,14,33,75,6,8,13,249,/en/stats/leaderboard?page=serve,1,9,65,63,97,57,36,63,53,18,34,78,14,18,12,62,56,90,44,43,97,53,99,187,56,54,97,38,34,90,47,88,187,A,,,,,D. Schwartzman,G. Pella,SM37,PC11,ARG,ARG,,
7480,2019,Los Cabos,250,2019-07-29T00:00:00,2019-08-03T00:00:00,Hard,28,762455,$,MS004,QF,01:30:00,,F,2,FB98,"6-1,7-6(7)",T. Fritz,F. Fognini,,,USA,ITA,6-1,7-6(7),,,,01:30:00,,,280,/en/stats/leaderboard?page=serve,7,6,41,31,76,84,26,31,56,25,45,100,5,5,10,264,/en/stats/leaderboard?page=serve,2,3,60,33,55,67,22,33,59,13,22,60,3,5,9,67,51,76,36,20,55,54,71,131,64,35,55,33,25,76,46,60,131,A,7,1,,,T. Fritz,F. Fognini,FB98,F510,USA,ITA,,
7480,2019,Los Cabos,250,2019-07-29T00:00:00,2019-08-03T00:00:00,Hard,28,762455,$,MS005,QF,01:29:00,,F,2,A829,"6-3,6-3",R. Albot,T. Kokkinakis,,,MDA,AUS,6-3,6-3,,,,01:29:00,,,278,/en/stats/leaderboard?page=serve,1,2,60,34,57,68,23,34,61,14,23,75,3,4,9,221,/en/stats/leaderboard?page=serve,2,7,60,34,57,53,18,34,48,11,23,33,2,6,9,65,37,57,49,28,57,57,65,114,51,29,57,35,20,57,43,49,114,A,,,,,R. Albot,T. Kokkinakis,A829,KD46,MDA,AUS,,
7480,2019,Los Cabos,250,2019-07-29T00:00:00,2019-08-03T00:00:00,Hard,28,762455,$,MS006,QF,00:58:00,,F,2,SM37,"6-1,6-2",D. Schwartzman,M. Kukushkin,,,ARG,KAZ,6-1,6-2,,,,00:58:00,,,303,/en/stats/leaderboard?page=serve,1,2,46,17,37,76,13,17,80,16,20,100,2,2,7,182,/en/stats/leaderboard?page=serve,2,2,56,27,48,56,15,27,33,7,21,38,3,8,8,78,29,37,54,26,48,65,55,85,46,22,48,22,8,37,35,30,85,A,,,,,D. Schwartzman,M. Kukushkin,SM37,K926,ARG,KAZ,,
7480,2019,Los Cabos,250,2019-07-29T00:00:00,2019-08-03T00:00:00,Hard,28,762455,$,MS007,QF,02:03:00,,F,3,PC11,"4-6,6-1,6-2",G. Pella,S. Kwon,,,ARG,KOR,4-6,6-1,6-2,,,02:03:00,,,262,/en/stats/leaderboard?page=serve,2,5,64,55,86,67,37,55,52,16,31,67,6,9,13,201,/en/stats/leaderboard?page=serve,4,1,62,49,79,65,32,49,27,8,30,45,5,11,12,62,53,86,49,39,79,56,92,165,51,40,79,38,33,86,44,73,165,A,,,,,G. Pella,S. Kwon,PC11,KF17,ARG,KOR,,
7480,2019,Los Cabos,250,2019-07-29T00:00:00,2019-08-03T00:00:00,Hard,28,762455,$,MS008,R16,02:08:00,,F,3,F510,"4-6,6-3,6-4",F. Fognini,M. Granollers,,,ITA,ESP,4-6,6-3,6-4,,,02:08:00,,,242,/en/stats/leaderboard?page=serve,9,4,58,58,100,71,41,58,45,19,42,67,8,12,15,246,/en/stats/leaderboard?page=serve,4,9,68,60,88,63,38,60,46,13,28,38,3,8,14,60,60,100,42,37,88,52,97,188,58,51,88,40,40,100,48,91,188,A,,,,,F. Fognini,M. Granollers,F510,G710,ITA,ESP,,
7480,2019,Los Cabos,250,2019-07-29T00:00:00,2019-08-03T00:00:00,Hard,28,762455,$,MS009,R16,01:46:00,,F,3,FB98,"4-6,6-3,6-2",T. Fritz,P. Gunneswaran,,,USA,IND,4-6,6-3,6-2,,,01:46:00,,,293,/en/stats/leaderboard?page=serve,2,7,64,53,83,75,40,53,57,17,30,83,5,6,14,246,/en/stats/leaderboard?page=serve,3,5,48,41,86,73,30,41,47,21,45,50,3,6,13,69,57,83,41,35,86,54,92,169,59,51,86,31,26,83,46,77,169,A,,,,,T. Fritz,P. Gunneswaran,FB98,GA94,USA,IND,,
7480,2019,Los Cabos,250,2019-07-29T00:00:00,2019-08-03T00:00:00,Hard,28,762455,$,MS010,R16,02:02:00,,F,3,KD46,"2-6,6-4,6-3",T. Kokkinakis,L. Pouille,,,AUS,FRA,2-6,6-4,6-3,,,02:02:00,,,281,/en/stats/leaderboard?page=serve,4,12,60,51,85,73,37,51,56,19,34,67,4,6,13,255,/en/stats/leaderboard?page=serve,8,5,65,66,102,68,45,66,47,17,36,63,5,8,14,66,56,85,39,40,102,51,96,187,61,62,102,34,29,85,49,91,187,A,,,,,T. Kokkinakis,L. Pouille,KD46,PF39,AUS,FRA,,
