event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
419,1999,Indianapolis,CS,1999-08-16T00:00:00,1999-08-22T00:00:00,Hard,56,745000,$,MS001,F,02:08:00,,F,3,L290,"4-6,6-4,6-4",N. Lapentti,V. Spadea,,,ECU,USA,4-6,6-4,6-4,,,02:08:00,261,/en/stats/leaderboard?page=serve,1,3,65,55,84,69,38,55,52,15,29,20,1,5,15,233,/en/stats/leaderboard?page=serve,2,0,51,46,91,65,30,46,53,24,45,58,7,12,15,63,53,84,41,37,91,51,90,175,59,54,91,37,31,84,49,85,175,A,,,,,,,N. Lapentti,V. Spadea,L290,S544,ECU,USA,,
419,1999,Indianapolis,CS,1999-08-16T00:00:00,1999-08-22T00:00:00,Hard,56,745000,$,MS002,SF,02:43:00,,F,3,S544,"6-3,6-7(4),7-6(7)",V. Spadea,S. Grosjean,,,USA,FRA,6-3,6-7(4),7-6(7),,,02:43:00,257,/en/stats/leaderboard?page=serve,1,6,52,58,111,71,41,58,53,28,53,33,2,6,17,228,/en/stats/leaderboard?page=serve,7,6,47,56,119,73,41,56,41,26,63,69,11,16,16,62,69,111,44,52,119,53,121,230,56,67,119,38,42,111,47,109,230,A,4,7,7,4,,,V. Spadea,S. Grosjean,S544,G379,USA,FRA,,
419,1999,Indianapolis,CS,1999-08-16T00:00:00,1999-08-22T00:00:00,Hard,56,745000,$,MS003,SF,01:09:00,,F,2,L290,"6-4,6-2",N. Lapentti,J. Siemerink,,,ECU,NED,6-4,6-2,,,,01:09:00,296,/en/stats/leaderboard?page=serve,1,0,51,27,53,81,22,27,65,17,26,100,1,1,9,237,/en/stats/leaderboard?page=serve,4,6,61,33,54,70,23,33,38,8,21,50,3,6,9,74,39,53,43,23,54,58,62,107,57,31,54,26,14,53,42,45,107,A,,,,,,,N. Lapentti,J. Siemerink,L290,S381,ECU,NED,,
419,1999,Indianapolis,CS,1999-08-16T00:00:00,1999-08-22T00:00:00,Hard,56,745000,$,MS004,QF,01:01:00,,F,2,S544,"6-4,3-6",V. Spadea,P. Sampras,,,USA,USA,6-4,3-6,,,,01:01:00,288,/en/stats/leaderboard?page=serve,0,7,45,23,51,78,18,23,68,19,28,75,3,4,10,304,/en/stats/leaderboard?page=serve,1,4,64,34,53,79,27,34,68,13,19,67,2,3,10,73,37,51,25,13,53,48,50,104,75,40,53,27,14,51,52,54,104,A,,,,,,,V. Spadea,P. Sampras,S544,S402,USA,USA,,
419,1999,Indianapolis,CS,1999-08-16T00:00:00,1999-08-22T00:00:00,Hard,56,745000,$,MS005,QF,01:03:00,,F,2,G379,"6-4,6-3",S. Grosjean,G. Kuerten,,,FRA,BRA,6-4,6-3,,,,01:03:00,285,/en/stats/leaderboard?page=serve,2,4,62,36,58,81,29,36,50,11,22,50,1,2,10,239,/en/stats/leaderboard?page=serve,2,3,49,24,49,75,18,24,48,12,25,63,5,8,9,69,40,58,39,19,49,55,59,107,61,30,49,31,18,58,45,48,107,A,,,,,,,S. Grosjean,G. Kuerten,G379,K293,FRA,BRA,,
419,1999,Indianapolis,CS,1999-08-16T00:00:00,1999-08-22T00:00:00,Hard,56,745000,$,MS006,QF,01:02:00,,F,2,L290,"6-1,6-2",N. Lapentti,C. Moya,,,ECU,ESP,6-1,6-2,,,,01:02:00,286,/en/stats/leaderboard?page=serve,3,4,54,31,57,77,24,31,54,14,26,100,5,5,8,189,/en/stats/leaderboard?page=serve,1,1,59,27,46,56,15,27,32,6,19,20,1,5,7,67,38,57,54,25,46,61,63,103,46,21,46,33,19,57,39,40,103,A,,,,,,,N. Lapentti,C. Moya,L290,M605,ECU,ESP,,
419,1999,Indianapolis,CS,1999-08-16T00:00:00,1999-08-22T00:00:00,Hard,56,745000,$,MS008,R16,01:22:00,,F,2,S402,"7-6(7),6-3",P. Sampras,M. Mirnyi,,,USA,BLR,7-6(7),6-3,,,,01:22:00,295,/en/stats/leaderboard?page=serve,1,5,61,43,71,86,37,43,54,15,28,75,3,4,11,267,/en/stats/leaderboard?page=serve,2,9,52,32,62,75,24,32,53,16,30,33,1,3,10,73,52,71,35,22,62,56,74,133,65,40,62,27,19,71,44,59,133,A,,,,,7,4,P. Sampras,M. Mirnyi,S402,M595,USA,BLR,,
419,1999,Indianapolis,CS,1999-08-16T00:00:00,1999-08-22T00:00:00,Hard,56,745000,$,MS009,R16,01:52:00,,F,2,S544,"7-5,7-6(7)",V. Spadea,A. Clement,,,USA,FRA,7-5,7-6(7),,,,01:52:00,255,/en/stats/leaderboard?page=serve,1,1,49,47,96,70,33,47,53,26,49,78,7,9,12,243,/en/stats/leaderboard?page=serve,5,7,53,47,88,79,37,47,34,14,41,25,1,4,12,61,59,96,42,37,88,52,96,184,58,51,88,39,37,96,48,88,184,A,7,5,,,,,V. Spadea,A. Clement,S544,C487,USA,FRA,,
419,1999,Indianapolis,CS,1999-08-16T00:00:00,1999-08-22T00:00:00,Hard,56,745000,$,MS010,R16,01:16:00,,F,2,K293,"6-4,7-5",G. Kuerten,M. Norman,,,BRA,SWE,6-4,7-5,,,,01:16:00,303,/en/stats/leaderboard?page=serve,0,8,40,22,55,95,21,22,70,23,33,75,3,4,11,250,/en/stats/leaderboard?page=serve,2,4,58,40,69,70,28,40,48,14,29,40,2,5,11,80,44,55,39,27,69,57,71,124,61,42,69,20,11,55,43,53,124,A,,,,,,,G. Kuerten,M. Norman,K293,N250,BRA,SWE,,
419,1999,Indianapolis,CS,1999-08-16T00:00:00,1999-08-22T00:00:00,Hard,56,745000,$,MS011,R16,01:13:00,,F,2,G379,"6-4,6-2",S. Grosjean,M. Rios,,,FRA,CHI,6-4,6-2,,,,01:13:00,285,/en/stats/leaderboard?page=serve,0,4,56,29,52,76,22,29,61,14,23,50,1,2,9,201,/en/stats/leaderboard?page=serve,9,0,54,39,72,62,24,39,39,13,33,56,5,9,9,69,36,52,49,35,72,57,71,124,51,37,72,31,16,52,43,53,124,A,,,,,,,S. Grosjean,M. Rios,G379,R286,FRA,CHI,,
