event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
605,2014,ATP Finals,WC,2014-11-09T00:00:00,2014-11-16T00:00:00,Hard,8,6500000,$,MS002,SF,01:28:00,,F,3,D643,"6-1,3-6,6-0",N. Djokovic,K. Nishikori,,,SRB,JPN,6-1,3-6,6-0,,,01:28:00,A,N. Djokovic,K. Nishikori,SRB,JPN,,,277,/en/stats/leaderboard?page=serve,2,3,59,34,58,82,28,34,54,13,24,50,2,4,11,192,/en/stats/leaderboard?page=serve,6,3,57,38,67,76,29,38,17,5,29,33,3,9,11,71,41,58,49,33,67,59,74,125,51,34,67,29,17,58,41,51,125,01:28:00,01:28:00,,,D643,N552
605,2014,ATP Finals,WC,2014-11-09T00:00:00,2014-11-16T00:00:00,Hard,8,6500000,$,MS003,SF,02:48:00,,F,3,F324,"4-6,7-5,7-6(8)",R. Federer,S. Wawrinka,,,SUI,SUI,4-6,7-5,7-6(8),,,02:48:00,A,R. Federer,S. Wawrinka,SUI,SUI,,,268,/en/stats/leaderboard?page=serve,0,4,53,57,108,72,41,57,57,29,51,50,3,6,17,254,/en/stats/leaderboard?page=serve,4,10,38,47,123,81,38,47,47,36,76,67,6,9,17,65,70,108,40,49,123,52,119,231,60,74,123,35,38,108,48,112,231,02:48:00,02:48:00,8,6,F324,W367
605,2014,ATP Finals,WC,2014-11-09T00:00:00,2014-11-16T00:00:00,Hard,8,6500000,$,MS008,RR,01:05:00,,F,2,D643,"6-3,6-0",N. Djokovic,S. Wawrinka,,,SRB,SUI,6-3,6-0,,,,01:05:00,A,N. Djokovic,S. Wawrinka,SRB,SUI,,,287,/en/stats/leaderboard?page=serve,0,3,71,34,48,76,26,34,50,7,14,67,2,3,8,147,/en/stats/leaderboard?page=serve,3,2,49,22,45,45,10,22,26,6,23,44,4,9,7,69,33,48,64,29,45,67,62,93,36,16,45,31,15,48,33,31,93,01:05:00,01:05:00,,,D643,W367
605,2014,ATP Finals,WC,2014-11-09T00:00:00,2014-11-16T00:00:00,Hard,8,6500000,$,MS009,RR,01:09:00,,F,2,D643,"6-2,6-2",N. Djokovic,T. Berdych,,,SRB,CZE,6-2,6-2,,,,01:09:00,A,N. Djokovic,T. Berdych,SRB,CZE,,,315,/en/stats/leaderboard?page=serve,1,3,59,24,41,83,20,24,71,12,17,0,0,0,8,195,/en/stats/leaderboard?page=serve,2,2,42,22,52,73,16,22,30,9,30,33,2,6,8,78,32,41,52,27,52,63,59,93,48,25,52,22,9,41,37,34,93,01:09:00,01:09:00,,,D643,BA47
605,2014,ATP Finals,WC,2014-11-09T00:00:00,2014-11-16T00:00:00,Hard,8,6500000,$,MS010,RR,00:57:00,,F,2,D643,"6-1,6-1",N. Djokovic,M. Cilic,,,SRB,CRO,6-1,6-1,,,,00:57:00,A,N. Djokovic,M. Cilic,SRB,CRO,,,285,/en/stats/leaderboard?page=serve,1,4,62,23,37,78,18,23,57,8,14,0,0,1,7,143,/en/stats/leaderboard?page=serve,2,1,54,25,46,52,13,25,24,5,21,33,3,9,7,70,26,37,61,28,46,65,54,83,39,18,46,30,11,37,35,29,83,00:57:00,00:57:00,,,D643,C977
605,2014,ATP Finals,WC,2014-11-09T00:00:00,2014-11-16T00:00:00,Hard,8,6500000,$,MS011,RR,00:58:00,,F,2,W367,"6-1,6-1",S. Wawrinka,T. Berdych,,,SUI,CZE,6-1,6-1,,,,00:58:00,A,S. Wawrinka,T. Berdych,SUI,CZE,,,331,/en/stats/leaderboard?page=serve,0,5,67,22,33,95,21,22,64,7,11,0,0,0,7,166,/en/stats/leaderboard?page=serve,3,3,56,31,55,61,19,31,21,5,24,44,4,9,7,85,28,33,56,31,55,67,59,88,44,24,55,15,5,33,33,29,88,00:58:00,00:58:00,,,W367,BA47
605,2014,ATP Finals,WC,2014-11-09T00:00:00,2014-11-16T00:00:00,Hard,8,6500000,$,MS012,RR,01:46:00,,F,3,W367,"6-3,4-6,6-3",S. Wawrinka,M. Cilic,,,SUI,CRO,6-3,4-6,6-3,,,01:46:00,A,S. Wawrinka,M. Cilic,SUI,CRO,,,274,/en/stats/leaderboard?page=serve,4,7,49,38,78,74,28,38,63,25,40,33,1,3,14,246,/en/stats/leaderboard?page=serve,4,7,63,54,86,78,42,54,31,10,32,50,4,8,14,68,53,78,40,34,86,53,87,164,60,52,86,32,25,78,47,77,164,01:46:00,01:46:00,,,W367,C977
605,2014,ATP Finals,WC,2014-11-09T00:00:00,2014-11-16T00:00:00,Hard,8,6500000,$,MS013,RR,01:15:00,,F,2,BA47,"6-3,6-1",T. Berdych,M. Cilic,,,CZE,CRO,6-3,6-1,,,,01:15:00,A,T. Berdych,M. Cilic,CZE,CRO,,,300,/en/stats/leaderboard?page=serve,1,5,55,28,51,71,20,28,70,16,23,100,6,6,8,206,/en/stats/leaderboard?page=serve,0,3,51,28,55,61,17,28,41,11,27,64,7,11,8,71,36,51,49,27,55,59,63,106,51,28,55,29,15,51,41,43,106,01:15:00,01:15:00,,,BA47,C977
