event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
533,2011,Costa do Sauipe,250,2011-02-07T00:00:00,2011-02-12T00:00:00,Clay,28,470200,$,MS001,F,01:29:00,,F,2,A479,"6-3,7-6(7)",N. Almagro,A. Dolgopolov,,,ESP,UKR,6-3,7-6(7),,,,01:29:00,A,N. Almagro,A. Dolgopolov,ESP,UKR,,,7.0,3.0,297,/en/stats/leaderboard?page=serve,1,3,55,39,71,77,30,39,63,20,32,0,0,0,11,294,/en/stats/leaderboard?page=serve,1,5,55,31,56,77,24,31,68,17,25,80,4,5,10,70,50,71,27,15,56,51,65,127,73,41,56,30,21,71,49,62,127,,,,,A479,D801
533,2011,Costa do Sauipe,250,2011-02-07T00:00:00,2011-02-12T00:00:00,Clay,28,470200,$,MS002,SF,01:39:00,,F,3,A479,"1-6,6-2,6-4",N. Almagro,J. Chela,,,ESP,ARG,1-6,6-2,6-4,,,01:39:00,A,N. Almagro,J. Chela,ESP,ARG,,,,,283,/en/stats/leaderboard?page=serve,0,4,65,45,69,73,33,45,58,14,24,50,2,4,12,277,/en/stats/leaderboard?page=serve,0,4,70,48,69,65,31,48,62,13,21,63,5,8,13,68,47,69,36,25,69,52,72,138,64,44,69,32,22,69,48,66,138,,,,,A479,C514
533,2011,Costa do Sauipe,250,2011-02-07T00:00:00,2011-02-12T00:00:00,Clay,28,470200,$,MS003,SF,00:59:00,,F,2,D801,"6-2,6-1",A. Dolgopolov,R. Mello,,,UKR,BRA,6-2,6-1,,,,00:59:00,A,A. Dolgopolov,R. Mello,UKR,BRA,,,,,301,/en/stats/leaderboard?page=serve,2,4,61,28,46,82,23,28,56,10,18,100,3,3,7,178,/en/stats/leaderboard?page=serve,1,0,55,26,47,54,14,26,33,7,21,44,4,9,8,72,33,46,55,26,47,63,59,93,45,21,47,28,13,46,37,34,93,,,,,D801,M708
533,2011,Costa do Sauipe,250,2011-02-07T00:00:00,2011-02-12T00:00:00,Clay,28,470200,$,MS004,QF,01:26:00,,F,2,A479,"6-2,6-4",N. Almagro,R. Machado,,,ESP,POR,6-2,6-4,,,,01:26:00,A,N. Almagro,R. Machado,ESP,POR,,,,,248,/en/stats/leaderboard?page=serve,9,12,47,34,72,79,27,34,42,16,38,75,6,8,9,195,/en/stats/leaderboard?page=serve,1,1,78,38,49,55,21,38,18,2,11,44,4,9,9,60,43,72,53,26,49,57,69,121,47,23,49,40,29,72,43,52,121,,,,,A479,MA49
533,2011,Costa do Sauipe,250,2011-02-07T00:00:00,2011-02-12T00:00:00,Clay,28,470200,$,MS005,QF,01:21:00,,F,2,C514,"6-1,6-2",J. Chela,T. Bellucci,,,ARG,BRA,6-1,6-2,,,,01:21:00,A,J. Chela,T. Bellucci,ARG,BRA,,,,,297,/en/stats/leaderboard?page=serve,1,0,64,34,53,71,24,34,63,12,19,100,3,3,8,201,/en/stats/leaderboard?page=serve,3,4,60,24,40,54,13,24,44,7,16,50,4,8,7,68,36,53,50,20,40,60,56,93,50,20,40,32,17,53,40,37,93,,,,,C514,BD20
533,2011,Costa do Sauipe,250,2011-02-07T00:00:00,2011-02-12T00:00:00,Clay,28,470200,$,MS006,QF,01:14:00,,F,2,D801,"6-3,6-4",A. Dolgopolov,P. Starace,,,UKR,ITA,6-3,6-4,,,,01:14:00,A,A. Dolgopolov,P. Starace,UKR,ITA,,,,,277,/en/stats/leaderboard?page=serve,3,10,48,30,63,80,24,30,52,17,33,86,6,7,10,254,/en/stats/leaderboard?page=serve,1,3,77,41,53,59,24,41,50,6,12,0,0,3,9,65,41,63,43,23,53,55,64,116,57,30,53,35,22,63,45,52,116,,,,,D801,S843
533,2011,Costa do Sauipe,250,2011-02-07T00:00:00,2011-02-12T00:00:00,Clay,28,470200,$,MS007,QF,00:59:00,,F,2,M708,"6-1,6-0",R. Mello,P. Andujar,,,BRA,ESP,6-1,6-0,,,,00:59:00,A,R. Mello,P. Andujar,BRA,ESP,,,,,314,/en/stats/leaderboard?page=serve,0,4,67,29,43,72,21,29,71,10,14,100,1,1,7,127,/en/stats/leaderboard?page=serve,4,1,55,18,33,39,7,18,20,3,15,0,0,5,6,72,31,43,70,23,33,71,54,76,30,10,33,28,12,43,29,22,76,,,,,M708,A596
533,2011,Costa do Sauipe,250,2011-02-07T00:00:00,2011-02-12T00:00:00,Clay,28,470200,$,MS008,R16,01:11:00,,F,2,A479,"6-2,6-2",N. Almagro,J. Souza,,,ESP,BRA,6-2,6-2,,,,01:11:00,A,N. Almagro,J. Souza,ESP,BRA,,,,,290,/en/stats/leaderboard?page=serve,1,7,41,21,51,86,18,21,57,17,30,100,1,1,8,209,/en/stats/leaderboard?page=serve,1,3,58,28,48,64,18,28,35,7,20,50,4,8,8,69,35,51,48,23,48,59,58,99,52,25,48,31,16,51,41,41,99,,,,,A479,SG64
533,2011,Costa do Sauipe,250,2011-02-07T00:00:00,2011-02-12T00:00:00,Clay,28,470200,$,MS009,R16,01:12:00,,F,2,MA49,"6-2,6-1",R. Machado,F. Volandri,,,POR,ITA,6-2,6-1,,,,01:12:00,A,R. Machado,F. Volandri,POR,ITA,,,,,325,/en/stats/leaderboard?page=serve,1,0,84,32,38,75,24,32,67,4,6,0,0,0,7,183,/en/stats/leaderboard?page=serve,1,0,58,32,55,59,19,32,30,7,23,62,8,13,8,74,28,38,53,29,55,61,57,93,47,26,55,26,10,38,39,36,93,,,,,MA49,V254
533,2011,Costa do Sauipe,250,2011-02-07T00:00:00,2011-02-12T00:00:00,Clay,28,470200,$,MS010,R16,01:44:00,,F,2,BD20,"6-4,7-5",T. Bellucci,C. Berlocq,,,BRA,ARG,6-4,7-5,,,,01:44:00,A,T. Bellucci,C. Berlocq,BRA,ARG,,,,,272,/en/stats/leaderboard?page=serve,3,6,60,36,60,86,31,36,42,10,24,50,2,4,11,235,/en/stats/leaderboard?page=serve,1,2,62,41,66,61,25,41,48,12,25,50,4,8,11,68,41,60,44,29,66,56,70,126,56,37,66,32,19,60,44,56,126,,,,,BD20,B884
