event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
468,2011,Estoril,250,2011-04-25T00:00:00,2011-05-01T00:00:00,Clay,28,398250,€,MS001,F,01:16:00,,F,2,D683,"6-2,6-2",J. del Potro,F. Verdasco,,,ARG,ESP,6-2,6-2,,,,01:16:00,A,J. del Potro,F. Verdasco,ARG,ESP,,,288,/en/stats/leaderboard?page=serve,2,2,73,35,48,74,26,35,54,7,13,67,2,3,8,184,/en/stats/leaderboard?page=serve,3,2,67,31,46,48,15,31,33,5,15,17,1,6,8,69,33,48,57,26,46,63,59,94,43,20,46,31,15,48,37,35,94,,,,,D683,V306
468,2011,Estoril,250,2011-04-25T00:00:00,2011-05-01T00:00:00,Clay,28,398250,€,MS002,SF,01:49:00,,F,2,D683,"6-2,7-6(8)",J. del Potro,P. Cuevas,,,ARG,URU,6-2,7-6(8),,,,01:49:00,A,J. del Potro,P. Cuevas,ARG,URU,,,311,/en/stats/leaderboard?page=serve,0,4,62,37,60,84,31,37,61,14,23,0,0,0,10,262,/en/stats/leaderboard?page=serve,0,3,55,41,75,68,28,41,56,19,34,85,11,13,10,75,45,60,37,28,75,54,73,135,63,47,75,25,15,60,46,62,135,8.0,6.0,,,D683,C882
468,2011,Estoril,250,2011-04-25T00:00:00,2011-05-01T00:00:00,Clay,28,398250,€,MS003,SF,00:42:00,,F,1,V306,6-4,F. Verdasco,M. Raonic,,,ESP,CAN,6-4,,,,,00:42:00,A,F. Verdasco,M. Raonic,ESP,CAN,,,317,/en/stats/leaderboard?page=serve,0,0,85,22,26,82,18,22,50,2,4,0,0,0,5,269,/en/stats/leaderboard?page=serve,2,6,61,19,31,74,14,19,50,6,12,50,1,2,5,77,20,26,35,11,31,54,31,57,65,20,31,23,6,26,46,26,57,,,,,V306,R975
468,2011,Estoril,250,2011-04-25T00:00:00,2011-05-01T00:00:00,Clay,28,398250,€,MS004,QF,01:57:00,,F,2,D683,"6-4,7-5",J. del Potro,R. Soderling,,,ARG,SWE,6-4,7-5,,,,01:57:00,A,J. del Potro,R. Soderling,ARG,SWE,,,275,/en/stats/leaderboard?page=serve,4,6,60,49,81,73,36,49,50,16,32,83,5,6,11,261,/en/stats/leaderboard?page=serve,3,3,68,41,60,68,28,41,53,10,19,40,2,5,11,64,52,81,37,22,60,52,74,141,63,38,60,36,29,81,48,67,141,,,,,D683,SA49
468,2011,Estoril,250,2011-04-25T00:00:00,2011-05-01T00:00:00,Clay,28,398250,€,MS005,QF,01:20:00,,F,2,C882,"6-4,6-2",P. Cuevas,T. Bellucci,,,URU,BRA,6-4,6-2,,,,01:20:00,A,P. Cuevas,T. Bellucci,URU,BRA,,,304,/en/stats/leaderboard?page=serve,1,5,56,29,52,83,24,29,61,14,23,100,2,2,9,237,/en/stats/leaderboard?page=serve,0,1,61,30,49,67,20,30,42,8,19,40,2,5,9,73,38,52,43,21,49,58,59,101,57,28,49,27,14,52,42,42,101,,,,,C882,BD20
468,2011,Estoril,250,2011-04-25T00:00:00,2011-05-01T00:00:00,Clay,28,398250,€,MS006,QF,02:31:00,,F,3,R975,"7-6(7),4-6,6-3",M. Raonic,G. Simon,,,CAN,FRA,7-6(7),4-6,6-3,,,02:31:00,A,M. Raonic,G. Simon,CAN,FRA,,,249,/en/stats/leaderboard?page=serve,1,7,64,70,109,70,49,70,41,16,39,38,3,8,16,241,/en/stats/leaderboard?page=serve,2,2,57,52,92,63,33,52,55,22,40,55,6,11,15,60,65,109,40,37,92,51,102,201,60,55,92,40,44,109,49,99,201,,,7.0,4.0,R975,SD32
468,2011,Estoril,250,2011-04-25T00:00:00,2011-05-01T00:00:00,Clay,28,398250,€,MS007,QF,02:36:00,,F,3,V306,"6-7(2),6-2,6-3",F. Verdasco,K. Anderson,,,ESP,RSA,6-7(2),6-2,6-3,,,02:36:00,A,F. Verdasco,K. Anderson,ESP,RSA,,,295,/en/stats/leaderboard?page=serve,1,3,84,83,99,72,60,83,44,7,16,80,4,5,15,266,/en/stats/leaderboard?page=serve,0,5,71,65,92,63,41,65,56,15,27,56,5,9,14,68,67,99,39,36,92,54,103,191,61,56,92,32,32,99,46,88,191,,,2.0,7.0,V306,A678
468,2011,Estoril,250,2011-04-25T00:00:00,2011-05-01T00:00:00,Clay,28,398250,€,MS008,R16,01:58:00,,F,3,SA49,"6-1,6-7(4),6-1",R. Soderling,J. Chardy,,,SWE,FRA,6-1,6-7(4),6-1,,,01:58:00,A,R. Soderling,J. Chardy,SWE,FRA,,,265,/en/stats/leaderboard?page=serve,2,5,58,49,84,69,34,49,57,20,35,40,2,5,14,188,/en/stats/leaderboard?page=serve,5,6,54,49,90,63,31,49,29,12,41,56,9,16,12,64,54,84,52,47,90,58,101,174,48,43,90,36,30,84,42,73,174,4.0,7.0,,,SA49,CA12
468,2011,Estoril,250,2011-04-25T00:00:00,2011-05-01T00:00:00,Clay,28,398250,€,MS009,R16,01:11:00,,F,2,D683,"6-2,6-1",J. del Potro,A. Falla,,,ARG,COL,6-2,6-1,,,,01:11:00,A,J. del Potro,A. Falla,ARG,COL,,,331,/en/stats/leaderboard?page=serve,0,3,61,23,38,87,20,23,80,12,15,0,0,0,8,200,/en/stats/leaderboard?page=serve,3,2,63,36,57,53,19,36,43,9,21,43,3,7,7,84,32,38,51,29,57,64,61,95,49,28,57,16,6,38,36,34,95,,,,,D683,F444
468,2011,Estoril,250,2011-04-25T00:00:00,2011-05-01T00:00:00,Clay,28,398250,€,MS010,R16,01:18:00,,F,2,C882,"6-2,7-6(7)",P. Cuevas,J. Tsonga,,,URU,FRA,6-2,7-6(7),,,,01:18:00,A,P. Cuevas,J. Tsonga,URU,FRA,,,314,/en/stats/leaderboard?page=serve,1,3,65,34,52,85,29,34,72,13,18,0,0,1,10,243,/en/stats/leaderboard?page=serve,2,3,65,39,60,64,25,39,43,9,21,57,4,7,10,81,42,52,43,26,60,61,68,112,57,34,60,19,10,52,39,44,112,7.0,0.0,,,C882,T786
