event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set5_winner,tiebreak_set5_loser,player_id_winner,player_id_loser
580,2021,Australian Open,GS,2021-02-08T00:00:00,2021-02-21T00:00:00,Hard,128,32790000,A$,MS001,F,01:53:00,,F,3,D643,"7-5,6-2,6-2",N. Djokovic,D. Medvedev,,,SRB,RUS,7-5,6-2,6-2,,,01:53:00,A,N. Djokovic,D. Medvedev,SRB,RUS,,,284,/en/stats/leaderboard?page=serve,2,3,67,52,78,73,38,52,58,15,26,50,2,4,14,217,/en/stats/leaderboard?page=serve,4,6,64,49,77,69,34,49,32,9,28,36,4,11,14,68,53,78,44,34,77,56,87,155,56,43,77,32,25,78,44,68,155,01:53:00,01:53:00,,,,,,,,,,,D643,MM58
580,2021,Australian Open,GS,2021-02-08T00:00:00,2021-02-21T00:00:00,Hard,128,32790000,A$,MS002,SF,01:53:00,,F,3,D643,"6-3,6-4,6-2",N. Djokovic,A. Karatsev,,,SRB,RUS,6-3,6-4,6-2,,,01:53:00,A,N. Djokovic,A. Karatsev,SRB,RUS,,,301,/en/stats/leaderboard?page=serve,2,17,68,55,81,71,39,55,62,16,26,60,3,5,14,208,/en/stats/leaderboard?page=serve,2,6,52,34,66,65,22,34,34,11,32,14,1,7,13,68,55,81,50,33,66,60,88,147,50,33,66,32,26,81,40,59,147,01:53:00,01:53:00,,,,,,,,,,,D643,KC56
580,2021,Australian Open,GS,2021-02-08T00:00:00,2021-02-21T00:00:00,Hard,128,32790000,A$,MS003,SF,02:09:00,,F,3,MM58,"6-4,6-2,7-5",D. Medvedev,S. Tsitsipas,,,RUS,GRE,6-4,6-2,7-5,,,02:09:00,A,D. Medvedev,S. Tsitsipas,RUS,GRE,,,310,/en/stats/leaderboard?page=serve,2,17,68,56,82,88,49,56,46,12,26,67,2,3,15,238,/en/stats/leaderboard?page=serve,3,3,69,70,101,61,43,70,42,13,31,44,4,9,15,74,61,82,45,45,101,58,106,183,55,56,101,26,21,82,42,77,183,02:09:00,02:09:00,,,,,,,,,,,MM58,TE51
580,2021,Australian Open,GS,2021-02-08T00:00:00,2021-02-21T00:00:00,Hard,128,32790000,A$,MS004,QF,03:30:00,,F,4,D643,"6-7(6),6-2,6-4,7-6(8)",N. Djokovic,A. Zverev,,,SRB,GER,6-7(6),6-2,6-4,7-6(8),,03:30:00,A,N. Djokovic,A. Zverev,SRB,GER,,,292,/en/stats/leaderboard?page=serve,5,23,73,119,162,72,86,119,44,19,43,75,9,12,21,274,/en/stats/leaderboard?page=serve,5,21,64,81,126,74,60,81,49,22,45,33,3,9,21,65,105,162,35,44,126,52,149,288,65,82,126,35,57,162,48,139,288,03:30:00,03:30:00,6,8,8,6,,,,,,,D643,Z355
580,2021,Australian Open,GS,2021-02-08T00:00:00,2021-02-21T00:00:00,Hard,128,32790000,A$,MS005,QF,02:32:00,,F,4,KC56,"2-6,6-4,6-1,6-2",A. Karatsev,G. Dimitrov,,,RUS,BUL,2-6,6-4,6-1,6-2,,02:32:00,A,A. Karatsev,G. Dimitrov,RUS,BUL,,,255,/en/stats/leaderboard?page=serve,6,9,55,58,105,67,39,58,55,26,47,71,10,14,16,221,/en/stats/leaderboard?page=serve,7,9,64,63,98,60,38,63,43,15,35,27,3,11,17,62,65,105,46,45,98,54,110,203,54,53,98,38,40,105,46,93,203,02:32:00,02:32:00,,,,,,,,,,,KC56,D875
580,2021,Australian Open,GS,2021-02-08T00:00:00,2021-02-21T00:00:00,Hard,128,32790000,A$,MS006,QF,02:05:00,,F,3,MM58,"7-5,6-3,6-2",D. Medvedev,A. Rublev,,,RUS,RUS,7-5,6-3,6-2,,,02:05:00,A,D. Medvedev,A. Rublev,RUS,RUS,,,296,/en/stats/leaderboard?page=serve,4,14,60,54,90,80,43,54,53,19,36,80,4,5,15,235,/en/stats/leaderboard?page=serve,3,8,47,40,85,63,25,40,56,25,45,55,6,11,14,69,62,90,41,35,85,55,97,175,59,50,85,31,28,90,45,78,175,02:05:00,02:05:00,,,,,,,,,,,MM58,RE44
580,2021,Australian Open,GS,2021-02-08T00:00:00,2021-02-21T00:00:00,Hard,128,32790000,A$,MS007,QF,04:05:00,,F,5,TE51,"3-6,2-6,7-6(7),6-4,7-5",S. Tsitsipas,R. Nadal,,,GRE,ESP,3-6,2-6,7-6(7),6-4,7-5,04:05:00,A,S. Tsitsipas,R. Nadal,GRE,ESP,,,315,/en/stats/leaderboard?page=serve,0,17,62,84,136,79,66,84,69,36,52,25,1,4,25,309,/en/stats/leaderboard?page=serve,2,15,68,103,151,78,80,103,58,28,48,60,3,5,26,75,102,136,28,43,151,51,145,287,72,108,151,25,34,136,49,142,287,04:05:00,04:05:00,,,,,7,4,,,,,TE51,N409
580,2021,Australian Open,GS,2021-02-08T00:00:00,2021-02-21T00:00:00,Hard,128,32790000,A$,MS008,R16,02:56:00,,F,4,D643,"7-6(7),4-6,6-1,6-4",N. Djokovic,M. Raonic,,,SRB,CAN,7-6(7),4-6,6-1,6-4,,02:56:00,A,N. Djokovic,M. Raonic,SRB,CAN,,,307,/en/stats/leaderboard?page=serve,3,10,68,82,121,78,64,82,59,23,39,67,2,3,20,292,/en/stats/leaderboard?page=serve,3,26,61,75,123,76,57,75,48,23,48,73,8,11,19,72,87,121,35,43,123,53,130,244,65,80,123,28,34,121,47,114,244,02:56:00,02:56:00,7,4,,,,,,,,,D643,R975
580,2021,Australian Open,GS,2021-02-08T00:00:00,2021-02-21T00:00:00,Hard,128,32790000,A$,MS009,R16,02:21:00,,F,3,Z355,"6-4,7-6(7),6-3",A. Zverev,D. Lajovic,,,GER,SRB,6-4,7-6(7),6-3,,,02:21:00,A,A. Zverev,D. Lajovic,GER,SRB,,,299,/en/stats/leaderboard?page=serve,3,15,72,70,97,76,53,70,52,14,27,33,1,3,16,256,/en/stats/leaderboard?page=serve,2,1,70,80,114,61,49,80,53,18,34,71,10,14,15,69,67,97,41,47,114,54,114,211,59,67,114,31,30,97,46,97,211,02:21:00,02:21:00,,,,,,,7,5,,,Z355,L987
580,2021,Australian Open,GS,2021-02-08T00:00:00,2021-02-21T00:00:00,Hard,128,32790000,A$,MS010,R16,02:01:00,,F,3,D875,"6-4,6-4,6-0",G. Dimitrov,D. Thiem,,,BUL,AUT,6-4,6-4,6-0,,,02:01:00,A,G. Dimitrov,D. Thiem,BUL,AUT,,,290,/en/stats/leaderboard?page=serve,1,10,68,52,76,71,37,52,58,14,24,71,5,7,13,206,/en/stats/leaderboard?page=serve,2,2,73,75,103,55,41,75,32,9,28,53,8,15,13,67,51,76,51,53,103,58,104,179,49,50,103,33,25,76,42,75,179,02:01:00,02:01:00,,,,,,,,,,,D875,TB69
580,2021,Australian Open,GS,2021-02-08T00:00:00,2021-02-21T00:00:00,Hard,128,32790000,A$,MS011,R16,03:25:00,,F,5,KC56,"3-6,1-6,6-3,6-3,6-4",A. Karatsev,F. Auger-Aliassime,,,RUS,CAN,3-6,1-6,6-3,6-3,6-4,03:25:00,A,A. Karatsev,F. Auger-Aliassime,RUS,CAN,,,268,/en/stats/leaderboard?page=serve,6,9,63,77,123,77,59,77,48,22,46,17,1,6,22,268,/en/stats/leaderboard?page=serve,3,11,58,72,125,74,53,72,51,27,53,64,9,14,22,66,81,123,36,45,125,51,126,248,64,80,125,34,42,123,49,122,248,03:25:00,03:25:00,,,,,,,,,,,KC56,AG37
580,2021,Australian Open,GS,2021-02-08T00:00:00,2021-02-21T00:00:00,Hard,128,32790000,A$,MS012,R16,01:17:00,,F,2,RE44,"6-2,7-6(7)",A. Rublev,C. Ruud,,,RUS,NOR,6-2,7-6(7),,,,01:17:00,A,A. Rublev,C. Ruud,RUS,NOR,,,278,/en/stats/leaderboard?page=serve,0,4,60,35,58,77,27,35,57,13,23,33,1,3,10,237,/en/stats/leaderboard?page=serve,2,5,69,41,59,61,25,41,44,8,18,60,6,10,10,69,40,58,44,26,59,56,66,117,56,33,59,31,18,58,44,51,117,01:17:00,01:17:00,,,,,,,7,3,,,RE44,RH16
580,2021,Australian Open,GS,2021-02-08T00:00:00,2021-02-21T00:00:00,Hard,128,32790000,A$,MS013,R16,01:29:00,,F,3,MM58,"6-4,6-2,6-3",D. Medvedev,M. McDonald,,,RUS,USA,6-4,6-2,6-3,,,01:29:00,A,D. Medvedev,M. McDonald,RUS,USA,,,300,/en/stats/leaderboard?page=serve,2,7,65,46,71,78,36,46,60,15,25,0,0,1,13,226,/en/stats/leaderboard?page=serve,2,1,60,42,70,67,28,42,43,12,28,14,1,7,14,72,51,71,43,30,70,57,81,141,57,40,70,28,20,71,43,60,141,01:29:00,01:29:00,,,,,,,,,,,MM58,MK66
580,2021,Australian Open,GS,2021-02-08T00:00:00,2021-02-21T00:00:00,Hard,128,32790000,A$,MS015,R16,02:16:00,,F,3,N409,"6-3,6-4,6-2",R. Nadal,F. Fognini,,,ESP,ITA,6-3,6-4,6-2,,,02:16:00,A,R. Nadal,F. Fognini,ESP,ITA,,,294,/en/stats/leaderboard?page=serve,3,6,60,43,72,77,33,43,69,20,29,67,4,6,14,218,/en/stats/leaderboard?page=serve,3,7,56,56,100,64,36,56,41,18,44,68,13,19,13,74,53,72,46,46,100,58,99,172,54,54,100,26,19,72,42,73,172,02:16:00,02:16:00,,,,,,,,,,,N409,F510
580,2021,Australian Open,GS,2021-02-08T00:00:00,2021-02-21T00:00:00,Hard,128,32790000,A$,MS016,R32,03:25:00,,F,5,D643,"7-6(7),6-4,3-6,4-6,6-2",N. Djokovic,T. Fritz,,,SRB,USA,7-6(7),6-4,3-6,4-6,6-2,03:25:00,A,N. Djokovic,T. Fritz,SRB,USA,,,288,/en/stats/leaderboard?page=serve,5,15,66,105,159,75,79,105,50,27,54,75,9,12,24,301,/en/stats/leaderboard?page=serve,1,24,64,98,153,70,69,98,60,33,55,56,5,9,25,67,106,159,33,51,153,50,157,312,67,102,153,33,53,159,50,155,312,03:25:00,03:25:00,7,1,,,,,,,,,D643,FB98
580,2021,Australian Open,GS,2021-02-08T00:00:00,2021-02-21T00:00:00,Hard,128,32790000,A$,MS017,R32,03:13:00,,F,4,R975,"7-6(7),5-7,6-2,6-2",M. Raonic,M. Fucsovics,,,CAN,HUN,7-6(7),5-7,6-2,6-2,,03:13:00,A,M. Raonic,M. Fucsovics,CAN,HUN,,,301,/en/stats/leaderboard?page=serve,5,13,56,61,109,84,51,61,63,30,48,33,1,3,20,236,/en/stats/leaderboard?page=serve,7,2,49,72,146,68,49,72,49,36,74,58,7,12,20,74,81,109,42,61,146,56,142,255,58,85,146,26,28,109,44,113,255,03:13:00,03:13:00,7,2,,,,,,,,,R975,F724
580,2021,Australian Open,GS,2021-02-08T00:00:00,2021-02-21T00:00:00,Hard,128,32790000,A$,MS018,R32,03:13:00,,F,4,L987,"6-7(6),7-5,6-1,6-4",D. Lajovic,P. Martinez,,,SRB,ESP,6-7(6),7-5,6-1,6-4,,03:13:00,A,D. Lajovic,P. Martinez,SRB,ESP,,,300,/en/stats/leaderboard?page=serve,3,10,73,87,120,75,65,87,55,18,33,67,4,6,20,242,/en/stats/leaderboard?page=serve,3,2,72,109,151,62,68,109,43,18,42,56,9,16,21,69,83,120,43,65,151,55,148,271,57,86,151,31,37,120,45,123,271,03:13:00,03:13:00,6,8,,,,,,,,,L987,MO44
580,2021,Australian Open,GS,2021-02-08T00:00:00,2021-02-21T00:00:00,Hard,128,32790000,A$,MS019,R32,01:43:00,,F,3,Z355,"6-3,6-3,6-1",A. Zverev,A. Mannarino,,,GER,FRA,6-3,6-3,6-1,,,01:43:00,A,A. Zverev,A. Mannarino,GER,FRA,,,319,/en/stats/leaderboard?page=serve,6,19,68,51,75,88,45,51,50,12,24,100,3,3,13,220,/en/stats/leaderboard?page=serve,3,4,51,41,80,61,25,41,49,19,39,58,7,12,12,76,57,75,45,36,80,60,93,155,55,44,80,24,18,75,40,62,155,01:43:00,01:43:00,,,,,,,,,,,Z355,ME82
580,2021,Australian Open,GS,2021-02-08T00:00:00,2021-02-21T00:00:00,Hard,128,32790000,A$,MS020,R32,03:21:00,,F,5,TB69,"4-6,4-6,6-3,6-4,6-4",D. Thiem,N. Kyrgios,,,AUT,AUS,4-6,4-6,6-3,6-4,6-4,03:21:00,A,D. Thiem,N. Kyrgios,AUT,AUS,,,318,/en/stats/leaderboard?page=serve,1,14,63,86,136,78,67,86,72,36,50,75,6,8,25,304,/en/stats/leaderboard?page=serve,2,25,72,108,149,81,88,108,41,17,41,70,7,10,24,76,103,136,30,44,149,52,147,285,70,105,149,24,33,136,48,138,285,03:21:00,03:21:00,,,,,,,,,,,TB69,KE17
580,2021,Australian Open,GS,2021-02-08T00:00:00,2021-02-21T00:00:00,Hard,128,32790000,A$,MS021,R32,00:38:00,,F,2,D875,"6-0,1-0",G. Dimitrov,P. Carreno Busta,,,BUL,ESP,6-0,1-0,,,,00:38:00,A,G. Dimitrov,P. Carreno Busta,BUL,ESP,,,299,/en/stats/leaderboard?page=serve,0,3,56,10,18,90,9,10,50,4,8,100,1,1,3,152,/en/stats/leaderboard?page=serve,0,1,80,24,30,38,9,24,33,2,6,50,4,8,4,72,13,18,63,19,30,67,32,48,37,11,30,28,5,18,33,16,48,00:38:00,00:38:00,,,,,,,,,,,D875,CD85
580,2021,Australian Open,GS,2021-02-08T00:00:00,2021-02-21T00:00:00,Hard,128,32790000,A$,MS022,R32,02:28:00,,F,3,AG37,"7-5,7-5,6-3",F. Auger-Aliassime,D. Shapovalov,,,CAN,CAN,7-5,7-5,6-3,,,02:28:00,A,F. Auger-Aliassime,D. Shapovalov,CAN,CAN,,,294,/en/stats/leaderboard?page=serve,2,8,64,61,95,77,47,61,59,20,34,60,3,5,17,235,/en/stats/leaderboard?page=serve,5,4,57,56,98,61,34,56,50,21,42,55,6,11,16,71,67,95,44,43,98,57,110,193,56,55,98,29,28,95,43,83,193,02:28:00,02:28:00,,,,,,,,,,,AG37,SU55
580,2021,Australian Open,GS,2021-02-08T00:00:00,2021-02-21T00:00:00,Hard,128,32790000,A$,MS023,R32,01:52:00,,F,3,KC56,"6-3,6-3,6-3",A. Karatsev,D. Schwartzman,,,RUS,ARG,6-3,6-3,6-3,,,01:52:00,A,A. Karatsev,D. Schwartzman,RUS,ARG,,,305,/en/stats/leaderboard?page=serve,1,9,71,64,90,72,46,64,62,16,26,91,10,11,14,241,/en/stats/leaderboard?page=serve,1,0,75,48,64,56,27,48,50,8,16,17,1,6,13,69,62,90,45,29,64,59,91,154,55,35,64,31,28,90,41,63,154,01:52:00,01:52:00,,,,,,,,,,,KC56,SM37
580,2021,Australian Open,GS,2021-02-08T00:00:00,2021-02-21T00:00:00,Hard,128,32790000,A$,MS024,R32,01:32:00,,F,3,RE44,"7-5,6-2,6-3",A. Rublev,F. Lopez,,,RUS,ESP,7-5,6-2,6-3,,,01:32:00,A,A. Rublev,F. Lopez,RUS,ESP,,,316,/en/stats/leaderboard?page=serve,3,12,52,42,81,93,39,42,62,24,39,100,3,3,15,254,/en/stats/leaderboard?page=serve,7,11,56,44,78,73,32,44,50,17,34,56,5,9,14,78,63,81,37,29,78,58,92,159,63,49,78,22,18,81,42,67,159,01:32:00,01:32:00,,,,,,,,,,,RE44,L397
