event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
573,2009,Valencia,500,2009-11-02T00:00:00,2009-11-08T00:00:00,Hard,32,1357000,€,MS001,F,01:08:00,,F,2,MC10,"6-3,6-2",A. Murray,M. Youzhny,,,GBR,RUS,6-3,6-2,,,,01:08:00,A,A. Murray,M. Youzhny,GBR,RUS,,,289,/en/stats/leaderboard?page=serve,1,8,59,29,49,90,26,29,45,9,20,67,2,3,9,206,/en/stats/leaderboard?page=serve,0,0,70,30,43,63,19,30,23,3,13,20,1,5,8,71,35,49,49,21,43,61,56,92,51,22,43,29,14,49,39,36,92,,,,,MC10,Y061
573,2009,Valencia,500,2009-11-02T00:00:00,2009-11-08T00:00:00,Hard,32,1357000,€,MS002,SF,02:02:00,,F,3,MC10,"6-3,2-6,6-3",A. Murray,F. Verdasco,,,GBR,ESP,6-3,2-6,6-3,,,02:02:00,A,A. Murray,F. Verdasco,GBR,ESP,,,260,/en/stats/leaderboard?page=serve,4,5,48,42,87,69,29,42,58,26,45,75,6,8,13,254,/en/stats/leaderboard?page=serve,3,5,54,40,74,75,30,40,47,16,34,63,5,8,13,63,55,87,38,28,74,52,83,161,62,46,74,37,32,87,48,78,161,,,,,MC10,V306
573,2009,Valencia,500,2009-11-02T00:00:00,2009-11-08T00:00:00,Hard,32,1357000,€,MS003,SF,02:24:00,,F,3,Y061,"3-6,6-4,6-3",M. Youzhny,N. Davydenko,,,RUS,RUS,3-6,6-4,6-3,,,02:24:00,A,M. Youzhny,N. Davydenko,RUS,RUS,,,245,/en/stats/leaderboard?page=serve,0,2,64,56,87,66,37,56,42,13,31,60,6,10,14,234,/en/stats/leaderboard?page=serve,2,2,59,57,97,61,35,57,50,20,40,62,8,13,14,57,50,87,43,42,97,50,92,184,57,55,97,43,37,87,50,92,184,,,,,Y061,D402
573,2009,Valencia,500,2009-11-02T00:00:00,2009-11-08T00:00:00,Hard,32,1357000,€,MS004,QF,01:14:00,,F,2,MC10,"6-4,6-2",A. Murray,A. Montanes,,,GBR,ESP,6-4,6-2,,,,01:14:00,A,A. Murray,A. Montanes,GBR,ESP,,,279,/en/stats/leaderboard?page=serve,1,3,60,31,52,77,24,31,52,11,21,50,1,2,9,220,/en/stats/leaderboard?page=serve,2,1,59,35,59,57,20,35,50,12,24,60,6,10,9,67,35,52,46,27,59,56,62,111,54,32,59,33,17,52,44,49,111,,,,,MC10,M824
573,2009,Valencia,500,2009-11-02T00:00:00,2009-11-08T00:00:00,Hard,32,1357000,€,MS005,QF,01:16:00,,F,2,V306,"6-3,6-2",F. Verdasco,T. Robredo,,,ESP,ESP,6-3,6-2,,,,01:16:00,A,F. Verdasco,T. Robredo,ESP,ESP,,,309,/en/stats/leaderboard?page=serve,1,5,64,35,55,71,25,35,70,14,20,100,2,2,9,227,/en/stats/leaderboard?page=serve,3,0,61,34,56,71,24,34,36,8,22,57,4,7,8,71,39,55,43,24,56,57,63,111,57,32,56,29,16,55,43,48,111,,,,,V306,R419
573,2009,Valencia,500,2009-11-02T00:00:00,2009-11-08T00:00:00,Hard,32,1357000,€,MS006,QF,01:37:00,,F,2,Y061,"6-4,6-4",M. Youzhny,G. Simon,,,RUS,FRA,6-4,6-4,,,,01:37:00,A,M. Youzhny,G. Simon,RUS,FRA,,,308,/en/stats/leaderboard?page=serve,0,4,71,55,77,65,36,55,68,15,22,100,11,11,10,270,/en/stats/leaderboard?page=serve,2,5,59,32,54,78,25,32,50,11,22,50,2,4,10,66,51,77,33,18,54,53,69,131,67,36,54,34,26,77,47,62,131,,,,,Y061,SD32
573,2009,Valencia,500,2009-11-02T00:00:00,2009-11-08T00:00:00,Hard,32,1357000,€,MS007,QF,01:57:00,,F,2,D402,"6-4,7-6(7)",N. Davydenko,G. Garcia-Lopez,,,RUS,ESP,6-4,7-6(7),,,,01:57:00,A,N. Davydenko,G. Garcia-Lopez,RUS,ESP,,,282,/en/stats/leaderboard?page=serve,2,9,48,30,62,83,25,30,63,20,32,50,2,4,11,241,/en/stats/leaderboard?page=serve,5,1,61,46,76,65,30,46,47,14,30,50,3,6,11,73,45,62,42,32,76,56,77,138,58,44,76,27,17,62,44,61,138,7.0,3.0,,,D402,G476
573,2009,Valencia,500,2009-11-02T00:00:00,2009-11-08T00:00:00,Hard,32,1357000,€,MS008,R16,02:22:00,,F,3,MC10,"6-4,3-6,6-3",A. Murray,L. Mayer,,,GBR,ARG,6-4,3-6,6-3,,,02:22:00,A,A. Murray,L. Mayer,GBR,ARG,,,269,/en/stats/leaderboard?page=serve,3,8,56,52,93,79,41,52,44,18,41,60,3,5,14,258,/en/stats/leaderboard?page=serve,1,3,54,49,90,65,32,49,59,24,41,77,10,13,14,63,59,93,38,34,90,51,93,183,62,56,90,37,34,93,49,90,183,,,,,MC10,MD56
573,2009,Valencia,500,2009-11-02T00:00:00,2009-11-08T00:00:00,Hard,32,1357000,€,MS010,R16,01:23:00,,F,2,V306,"6-3,6-3",F. Verdasco,J. Tipsarevic,,,ESP,SRB,6-3,6-3,,,,01:23:00,A,F. Verdasco,J. Tipsarevic,ESP,SRB,,,280,/en/stats/leaderboard?page=serve,2,7,66,40,61,78,31,40,43,9,21,83,5,6,9,224,/en/stats/leaderboard?page=serve,1,2,54,29,54,62,18,29,52,13,25,33,2,6,9,66,40,61,43,23,54,55,63,115,57,31,54,34,21,61,45,52,115,,,,,V306,T742
573,2009,Valencia,500,2009-11-02T00:00:00,2009-11-08T00:00:00,Hard,32,1357000,€,MS011,R16,01:42:00,,F,3,R419,"4-6,6-3,6-4",T. Robredo,F. Lopez,,,ESP,ESP,4-6,6-3,6-4,,,01:42:00,A,T. Robredo,F. Lopez,ESP,ESP,,,295,/en/stats/leaderboard?page=serve,1,7,60,48,80,77,37,48,66,21,32,67,4,6,15,289,/en/stats/leaderboard?page=serve,4,16,71,51,72,76,39,51,52,11,21,50,3,6,14,73,58,80,31,22,72,53,80,152,69,50,72,28,22,80,47,72,152,,,,,R419,L397
