event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS011,R16,00:30:00,,F,1,Y061,6-2,M. Youzhny,J. Tsonga,,,RUS,FRA,6-2,,,,,00:30:00,A,M. Youzhny,J. Tsonga,RUS,FRA,,,289,/en/stats/leaderboard?page=serve,0,0,71,12,17,83,10,12,60,3,5,0,0,1,4,135,/en/stats/leaderboard?page=serve,1,0,55,11,20,45,5,11,11,1,9,40,2,5,4,76,13,17,70,14,20,73,27,37,30,6,20,24,4,17,27,10,37,,,,,,,,,Y061,T786
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS012,R16,02:54:00,,F,4,M762,"7-6(8),4-6,6-1,6-4",J. Melzer,T. Gabashvili,,,AUT,RUS,7-6(8),4-6,6-1,6-4,,02:54:00,A,J. Melzer,T. Gabashvili,AUT,RUS,,,290,/en/stats/leaderboard?page=serve,1,11,54,69,128,78,54,69,58,34,59,75,6,8,20,267,/en/stats/leaderboard?page=serve,1,9,57,70,123,67,47,70,57,30,53,69,9,13,19,69,88,128,37,46,123,53,134,251,63,77,123,31,40,128,47,117,251,,,,,8.0,6.0,,,M762,G681
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS013,R16,02:17:00,,F,4,D643,"6-4,2-6,6-1,6-2",N. Djokovic,R. Ginepri,,,SRB,USA,6-4,2-6,6-1,6-2,,02:17:00,A,N. Djokovic,R. Ginepri,SRB,USA,,,281,/en/stats/leaderboard?page=serve,2,2,70,76,109,68,52,76,55,18,33,75,6,8,17,257,/en/stats/leaderboard?page=serve,0,3,74,64,87,69,44,64,43,10,23,44,4,9,16,64,70,109,38,33,87,53,103,196,62,54,87,36,39,109,47,93,196,,,,,,,,,D643,G569
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS014,R16,02:12:00,,F,4,A479,"6-1,4-6,6-1,6-4",N. Almagro,F. Verdasco,,,ESP,ESP,6-1,4-6,6-1,6-4,,02:12:00,A,N. Almagro,F. Verdasco,ESP,ESP,,,300,/en/stats/leaderboard?page=serve,1,6,51,45,88,80,36,45,70,30,43,0,0,1,17,249,/en/stats/leaderboard?page=serve,3,2,76,73,96,58,42,73,52,12,23,50,6,12,17,75,66,88,44,42,96,59,108,184,56,54,96,25,22,88,41,76,184,,,,,,,,,A479,V306
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS015,R16,02:33:00,,F,3,N409,"6-2,7-5,6-4",R. Nadal,T. Bellucci,,,ESP,BRA,6-2,7-5,6-4,,,02:33:00,A,R. Nadal,T. Bellucci,ESP,BRA,,,277,/en/stats/leaderboard?page=serve,0,2,74,65,88,63,41,65,65,15,23,56,5,9,15,197,/en/stats/leaderboard?page=serve,1,2,55,56,102,52,29,56,43,20,46,27,3,11,15,64,56,88,52,53,102,57,109,190,48,49,102,36,32,88,43,81,190,,,,,,,,,N409,BD20
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS016,R32,01:33:00,,F,3,F324,"6-4,6-0,6-4",R. Federer,J. Reister,,,SUI,GER,6-4,6-0,6-4,,,01:33:00,A,R. Federer,J. Reister,SUI,GER,,,309,/en/stats/leaderboard?page=serve,3,6,57,41,72,88,36,41,61,19,31,0,0,0,13,235,/en/stats/leaderboard?page=serve,2,1,76,61,80,52,32,61,47,9,19,62,8,13,13,76,55,72,49,39,80,62,94,152,51,41,80,24,17,72,38,58,152,,,,,,,,,F324,R782
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS017,R32,01:52:00,,F,3,W367,"6-3,6-4,6-1",S. Wawrinka,F. Fognini,,,SUI,ITA,6-3,6-4,6-1,,,01:52:00,A,S. Wawrinka,F. Fognini,SUI,ITA,,,285,/en/stats/leaderboard?page=serve,3,7,58,46,79,70,32,46,61,20,33,75,3,4,13,207,/en/stats/leaderboard?page=serve,6,1,58,52,90,62,32,52,39,15,38,45,5,11,13,66,52,79,48,43,90,56,95,169,52,47,90,34,27,79,44,74,169,,,,,,,,,W367,F510
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS018,R32,04:13:00,,F,5,C977,"6-4,3-6,7-5,6-7(5),6-4",M. Cilic,L. Mayer,,,CRO,ARG,6-4,3-6,7-5,6-7(5),6-4,04:13:00,A,M. Cilic,L. Mayer,CRO,ARG,,,279,/en/stats/leaderboard?page=serve,6,12,53,90,171,72,65,90,60,49,81,79,11,14,26,285,/en/stats/leaderboard?page=serve,6,23,58,95,163,79,75,95,50,34,68,55,6,11,27,67,114,171,33,54,163,50,168,334,67,109,163,33,57,171,50,166,334,,,5.0,7.0,,,,,C977,MD56
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS019,R32,02:29:00,,F,4,SA49,"6-4,7-5,2-6,6-3",R. Soderling,A. Montanes,,,SWE,ESP,6-4,7-5,2-6,6-3,,02:29:00,A,R. Soderling,A. Montanes,SWE,ESP,,,310,/en/stats/leaderboard?page=serve,2,20,64,72,113,79,57,72,59,24,41,71,5,7,20,277,/en/stats/leaderboard?page=serve,3,8,66,81,122,68,55,81,54,22,41,73,8,11,19,72,81,113,37,45,122,54,126,235,63,77,122,28,32,113,46,109,235,,,,,,,,,SA49,M824
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS020,R32,02:33:00,,F,4,MC10,"6-2,6-3,0-6,6-2",A. Murray,M. Baghdatis,,,GBR,CYP,6-2,6-3,0-6,6-2,,02:33:00,A,A. Murray,M. Baghdatis,GBR,CYP,,,229,/en/stats/leaderboard?page=serve,6,4,62,62,100,69,43,62,34,13,38,44,4,9,15,195,/en/stats/leaderboard?page=serve,6,5,42,49,116,59,29,49,45,30,67,56,10,18,16,56,56,100,49,57,116,52,113,216,51,59,116,44,44,100,48,103,216,,,,,,,,,MC10,B837
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS021,R32,01:33:00,,F,3,BA47,"6-2,6-2,6-1",T. Berdych,J. Isner,,,CZE,USA,6-2,6-2,6-1,,,01:33:00,A,T. Berdych,J. Isner,CZE,USA,,,323,/en/stats/leaderboard?page=serve,2,9,55,30,55,93,28,30,68,17,25,0,0,0,11,207,/en/stats/leaderboard?page=serve,1,9,74,67,91,55,37,67,29,7,24,42,5,12,12,82,45,55,52,47,91,63,92,146,48,44,91,18,10,55,37,54,146,,,,,,,,,BA47,I186
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS022,R32,02:50:00,,F,4,Y061,"2-6,7-6(7),6-2,6-3",M. Youzhny,V. Troicki,,,RUS,SRB,2-6,7-6(7),6-2,6-3,,02:50:00,A,M. Youzhny,V. Troicki,RUS,SRB,,,255,/en/stats/leaderboard?page=serve,2,3,63,64,101,70,45,64,49,18,37,17,1,6,18,247,/en/stats/leaderboard?page=serve,1,8,67,79,118,61,48,79,49,19,39,50,7,14,19,62,63,101,43,51,118,52,114,219,57,67,118,38,38,101,48,105,219,,,,,,,7.0,4.0,Y061,T840
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS023,R32,03:06:00,,F,4,T786,"6-7(6),7-6(7),6-3,6-4",J. Tsonga,T. de Bakker,,,FRA,NED,6-7(6),7-6(7),6-3,6-4,,03:06:00,A,J. Tsonga,T. de Bakker,FRA,NED,,,310,/en/stats/leaderboard?page=serve,5,16,66,94,143,81,76,94,57,28,49,67,2,3,22,284,/en/stats/leaderboard?page=serve,1,8,60,87,144,72,63,87,60,34,57,70,7,10,21,73,104,143,33,47,144,53,151,287,67,97,144,27,39,143,47,136,287,,,,,6.0,8.0,7.0,4.0,T786,D776
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS024,R32,01:54:00,,F,3,G681,"6-4,6-4,6-2",T. Gabashvili,A. Roddick,,,RUS,USA,6-4,6-4,6-2,,,01:54:00,A,T. Gabashvili,A. Roddick,RUS,USA,,,312,/en/stats/leaderboard?page=serve,1,9,53,46,86,78,36,46,73,29,40,100,3,3,14,257,/en/stats/leaderboard?page=serve,1,4,72,64,89,63,40,64,48,12,25,64,7,11,14,76,65,86,42,37,89,58,102,175,58,52,89,24,21,86,42,73,175,,,,,,,,,G681,R485
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS025,R32,01:56:00,,F,3,M762,"6-4,6-0,7-6(7)",J. Melzer,D. Ferrer,,,AUT,ESP,6-4,6-0,7-6(7),,,01:56:00,A,J. Melzer,D. Ferrer,AUT,ESP,,,318,/en/stats/leaderboard?page=serve,2,7,68,56,82,80,45,56,65,17,26,100,4,4,14,253,/en/stats/leaderboard?page=serve,2,4,64,64,100,55,35,64,61,22,36,69,9,13,14,76,62,82,43,43,100,58,105,182,57,57,100,24,20,82,42,77,182,7.0,1.0,,,,,,,M762,F401
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS026,R32,03:16:00,,F,5,G569,"7-5,6-3,3-6,2-6,6-4",R. Ginepri,J. Ferrero,,,USA,ESP,7-5,6-3,3-6,2-6,6-4,03:16:00,A,R. Ginepri,J. Ferrero,USA,ESP,,,262,/en/stats/leaderboard?page=serve,2,5,70,106,152,58,62,106,61,28,46,53,8,15,24,270,/en/stats/leaderboard?page=serve,1,5,76,107,140,62,66,107,58,19,33,42,5,12,24,59,90,152,39,55,140,50,145,292,61,85,140,41,62,152,50,147,292,,,,,,,,,G569,F316
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS027,R32,02:38:00,,F,4,D643,"6-3,3-6,6-3,6-2",N. Djokovic,V. Hanescu,,,SRB,ROU,6-3,3-6,6-3,6-2,,02:38:00,A,N. Djokovic,V. Hanescu,SRB,ROU,,,261,/en/stats/leaderboard?page=serve,8,2,67,67,100,75,50,67,48,16,33,20,1,5,18,242,/en/stats/leaderboard?page=serve,1,5,72,85,118,60,51,85,48,16,33,56,9,16,17,66,66,100,43,51,118,54,117,218,57,67,118,34,34,100,46,101,218,,,,,,,,,D643,H528
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS028,R32,04:02:00,,F,5,V306,"2-6,6-3,6-3,6-7(1),6-4",F. Verdasco,P. Kohlschreiber,,,ESP,GER,2-6,6-3,6-3,6-7(1),6-4,04:02:00,A,F. Verdasco,P. Kohlschreiber,ESP,GER,,,237,/en/stats/leaderboard?page=serve,15,5,75,128,170,66,85,128,36,15,42,56,9,16,24,225,/en/stats/leaderboard?page=serve,6,3,59,91,155,68,62,91,39,25,64,47,8,17,24,59,100,170,44,68,155,52,168,325,56,87,155,41,70,170,48,157,325,,,1.0,7.0,,,,,V306,K435
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS029,R32,01:53:00,,F,3,A479,"6-3,6-3,6-4",N. Almagro,A. Dolgopolov,,,ESP,UKR,6-3,6-3,6-4,,,01:53:00,A,N. Almagro,A. Dolgopolov,ESP,UKR,,,279,/en/stats/leaderboard?page=serve,3,6,47,42,90,74,31,42,63,30,48,83,5,6,14,242,/en/stats/leaderboard?page=serve,1,6,58,53,92,53,28,53,62,24,39,50,5,10,14,68,61,90,43,40,92,55,101,182,57,52,92,32,29,90,45,81,182,,,,,,,,,A479,D801
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS030,R32,02:20:00,,F,3,BD20,"7-6(7),6-2,6-4",T. Bellucci,I. Ljubicic,,,BRA,CRO,7-6(7),6-2,6-4,,,02:20:00,A,T. Bellucci,I. Ljubicic,BRA,CRO,,,253,/en/stats/leaderboard?page=serve,2,7,58,55,95,69,38,55,48,19,40,50,4,8,15,217,/en/stats/leaderboard?page=serve,2,7,63,64,102,64,41,64,32,12,38,46,6,13,15,60,57,95,48,49,102,54,106,197,52,53,102,40,38,95,46,91,197,,,,,7.0,4.0,,,BD20,L360
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS031,R32,02:28:00,,F,3,N409,"6-3,6-4,6-3",R. Nadal,L. Hewitt,,,ESP,AUS,6-3,6-4,6-3,,,02:28:00,A,R. Nadal,L. Hewitt,ESP,AUS,,,277,/en/stats/leaderboard?page=serve,1,1,76,60,79,70,42,60,53,10,19,50,3,6,14,208,/en/stats/leaderboard?page=serve,2,5,54,59,110,64,38,59,37,19,51,56,9,16,14,66,52,79,48,53,110,56,105,189,52,57,110,34,27,79,44,84,189,,,,,,,,,N409,H432
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS032,R64,02:00:00,,F,3,F324,"7-6(7),6-2,6-4",R. Federer,A. Falla,,,SUI,COL,7-6(7),6-2,6-4,,,02:00:00,A,R. Federer,A. Falla,SUI,COL,,,291,/en/stats/leaderboard?page=serve,0,6,63,65,104,75,49,65,54,21,39,88,7,8,15,259,/en/stats/leaderboard?page=serve,2,3,68,64,94,64,41,64,53,16,30,56,5,9,15,67,70,104,39,37,94,54,107,198,61,57,94,33,34,104,46,91,198,,,,,7.0,4.0,,,F324,F444
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS033,R64,02:13:00,,F,3,R782,"6-2,6-2,7-6(7)",J. Reister,O. Rochus,,,GER,BEL,6-2,6-2,7-6(7),,,02:13:00,A,J. Reister,O. Rochus,GER,BEL,,,286,/en/stats/leaderboard?page=serve,1,3,72,68,95,68,46,68,59,16,27,60,3,5,14,214,/en/stats/leaderboard?page=serve,3,0,63,58,92,53,31,58,44,15,34,40,4,10,14,65,62,95,50,46,92,58,108,187,50,46,92,35,33,95,42,79,187,7.0,5.0,,,,,,,R782,R397
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS034,R64,01:46:00,,F,3,W367,"6-1,6-4,6-4",S. Wawrinka,A. Beck,,,SUI,GER,6-1,6-4,6-4,,,01:46:00,A,S. Wawrinka,A. Beck,SUI,GER,,,315,/en/stats/leaderboard?page=serve,4,14,55,43,78,84,36,43,66,23,35,100,1,1,14,246,/en/stats/leaderboard?page=serve,3,3,63,60,95,57,34,60,57,20,35,64,7,11,13,76,59,78,43,41,95,58,100,173,57,54,95,24,19,78,42,73,173,,,,,,,,,W367,BA86
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS035,R64,04:16:00,,F,5,F510,"2-6,4-6,7-5,6-4,9-7",F. Fognini,G. Monfils,,,ITA,FRA,2-6,4-6,7-5,6-4,9-7,04:16:00,A,F. Fognini,G. Monfils,ITA,FRA,,,244,/en/stats/leaderboard?page=serve,7,3,66,110,167,67,74,110,44,25,57,50,8,16,28,253,/en/stats/leaderboard?page=serve,5,15,65,129,200,62,80,129,45,32,71,58,11,19,28,59,99,167,44,88,200,51,187,367,56,112,200,41,68,167,49,180,367,,,,,,,,,F510,MC65
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS036,R64,02:17:00,,F,3,C977,"6-3,7-6(7),6-2",M. Cilic,D. Gimeno-Traver,,,CRO,ESP,6-3,7-6(7),6-2,,,02:17:00,A,M. Cilic,D. Gimeno-Traver,CRO,ESP,,,295,/en/stats/leaderboard?page=serve,2,5,52,56,108,73,41,56,67,35,52,100,6,6,15,262,/en/stats/leaderboard?page=serve,2,7,59,56,95,66,37,56,54,21,39,67,6,9,14,70,76,108,39,37,95,56,113,203,61,58,95,30,32,108,44,90,203,,,,,,,7.0,4.0,C977,G676
520,2010,Roland Garros,GS,2010-05-24T00:00:00,2010-06-06T00:00:00,Clay,128,7580800,€,MS037,R64,03:12:00,,F,4,MD56,"6-7(4),6-3,6-4,6-4",L. Mayer,J. Benneteau,,,ARG,FRA,6-7(4),6-3,6-4,6-4,,03:12:00,A,L. Mayer,J. Benneteau,ARG,FRA,,,269,/en/stats/leaderboard?page=serve,3,8,63,81,128,78,63,81,43,20,47,56,5,9,21,244,/en/stats/leaderboard?page=serve,4,2,71,93,131,60,56,93,50,19,38,50,7,14,20,65,83,128,43,56,131,54,139,259,57,75,131,35,45,128,46,120,259,,,,,4.0,7.0,,,MD56,B747
