event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
6003,2011,Kuala Lumpur,250,2011-09-26T00:00:00,2011-10-02T00:00:00,Hard,28,850000,$,MS001,F,02:06:00,,F,2,T742,"6-4,7-5",J. Tipsarevic,M. Baghdatis,,,SRB,CYP,6-4,7-5,,,,02:06:00,A,J. Tipsarevic,M. Baghdatis,SRB,CYP,,,254,/en/stats/leaderboard?page=serve,0,9,51,40,79,68,27,40,54,21,39,73,8,11,11,217,/en/stats/leaderboard?page=serve,2,9,47,35,75,71,25,35,38,15,40,55,6,11,11,61,48,79,47,35,75,54,83,154,53,40,75,39,31,79,46,71,154,,,,,T742,B837
6003,2011,Kuala Lumpur,250,2011-09-26T00:00:00,2011-10-02T00:00:00,Hard,28,850000,$,MS002,SF,01:50:00,,F,2,T742,"6-4,6-3",J. Tipsarevic,K. Nishikori,,,SRB,JPN,6-4,6-3,,,,01:50:00,A,J. Tipsarevic,K. Nishikori,SRB,JPN,,,302,/en/stats/leaderboard?page=serve,2,4,67,40,60,83,33,40,50,10,20,100,6,6,9,252,/en/stats/leaderboard?page=serve,1,3,56,33,59,70,23,33,54,14,26,25,1,4,10,72,43,60,37,22,59,55,65,119,63,37,59,28,17,60,45,54,119,,,,,T742,N552
6003,2011,Kuala Lumpur,250,2011-09-26T00:00:00,2011-10-02T00:00:00,Hard,28,850000,$,MS003,SF,01:24:00,,F,2,B837,"6-3,6-1",M. Baghdatis,V. Troicki,,,CYP,SRB,6-3,6-1,,,,01:24:00,A,M. Baghdatis,V. Troicki,CYP,SRB,,,241,/en/stats/leaderboard?page=serve,0,3,48,29,61,62,18,29,53,17,32,71,5,7,8,145,/en/stats/leaderboard?page=serve,2,1,48,23,48,57,13,23,16,4,25,14,1,7,8,57,35,61,65,31,48,61,66,109,35,17,48,43,26,61,39,43,109,,,,,B837,T840
6003,2011,Kuala Lumpur,250,2011-09-26T00:00:00,2011-10-02T00:00:00,Hard,28,850000,$,MS004,QF,02:15:00,,F,3,N552,"6-7(5),6-4,6-4",K. Nishikori,N. Almagro,,,JPN,ESP,6-7(5),6-4,6-4,,,02:15:00,A,K. Nishikori,N. Almagro,JPN,ESP,,,275,/en/stats/leaderboard?page=serve,4,5,61,66,109,68,45,66,58,25,43,60,3,5,16,254,/en/stats/leaderboard?page=serve,5,2,55,53,97,72,38,53,55,24,44,33,2,6,16,64,70,109,36,35,97,51,105,206,64,62,97,36,39,109,49,101,206,5.0,7.0,,,N552,A479
6003,2011,Kuala Lumpur,250,2011-09-26T00:00:00,2011-10-02T00:00:00,Hard,28,850000,$,MS005,QF,00:22:00,,F,1,T742,3-1,J. Tipsarevic,N. Davydenko,,,SRB,RUS,3-1,,,,,00:22:00,A,J. Tipsarevic,N. Davydenko,SRB,RUS,,,200,/en/stats/leaderboard?page=serve,1,1,50,4,8,75,3,4,25,1,4,0,0,1,2,121,/en/stats/leaderboard?page=serve,0,0,91,10,11,30,3,10,0,0,1,33,1,3,2,50,4,8,73,8,11,63,12,19,27,3,11,50,4,8,37,7,19,,,,,T742,D402
6003,2011,Kuala Lumpur,250,2011-09-26T00:00:00,2011-10-02T00:00:00,Hard,28,850000,$,MS006,QF,01:29:00,,F,2,B837,"6-3,7-6(7)",M. Baghdatis,J. Melzer,,,CYP,AUT,6-3,7-6(7),,,,01:29:00,A,M. Baghdatis,J. Melzer,CYP,AUT,,,319,/en/stats/leaderboard?page=serve,2,13,60,40,67,85,34,40,63,17,27,100,4,4,11,287,/en/stats/leaderboard?page=serve,1,4,60,38,63,66,25,38,68,17,25,83,5,6,10,76,51,67,33,21,63,55,72,130,67,42,63,24,16,67,45,58,130,,,7.0,3.0,B837,M762
6003,2011,Kuala Lumpur,250,2011-09-26T00:00:00,2011-10-02T00:00:00,Hard,28,850000,$,MS007,QF,01:17:00,,F,2,T840,"6-4,6-4",V. Troicki,D. Tursunov,,,SRB,RUS,6-4,6-4,,,,01:17:00,A,V. Troicki,D. Tursunov,SRB,RUS,,,250,/en/stats/leaderboard?page=serve,3,8,58,33,57,79,26,33,38,9,24,25,1,4,10,213,/en/stats/leaderboard?page=serve,1,3,67,34,51,53,18,34,41,7,17,29,2,7,10,61,35,57,51,26,51,56,61,108,49,25,51,39,22,57,44,47,108,,,,,T840,T315
6003,2011,Kuala Lumpur,250,2011-09-26T00:00:00,2011-10-02T00:00:00,Hard,28,850000,$,MS008,R16,01:43:00,,F,2,A479,"7-6(7),7-6(7)",N. Almagro,A. Ramos-Vinolas,,,ESP,ESP,7-6(7),7-6(7),,,,01:43:00,A,N. Almagro,A. Ramos-Vinolas,ESP,ESP,,,266,/en/stats/leaderboard?page=serve,4,5,48,42,87,83,35,42,51,23,45,33,1,3,12,271,/en/stats/leaderboard?page=serve,2,5,60,52,86,63,33,52,62,21,34,33,1,3,12,67,58,87,37,32,86,52,90,173,63,54,86,33,29,87,48,83,173,7.0,2.0,7.0,4.0,A479,R772
6003,2011,Kuala Lumpur,250,2011-09-26T00:00:00,2011-10-02T00:00:00,Hard,28,850000,$,MS009,R16,02:19:00,,F,3,N552,"6-3,4-6,7-5",K. Nishikori,P. Petzschner,,,JPN,GER,6-3,4-6,7-5,,,02:19:00,A,K. Nishikori,P. Petzschner,JPN,GER,,,254,/en/stats/leaderboard?page=serve,5,6,63,68,108,65,44,68,50,20,40,43,3,7,16,235,/en/stats/leaderboard?page=serve,1,5,54,48,89,77,37,48,34,14,41,17,1,6,15,59,64,108,43,38,89,52,102,197,57,51,89,41,44,108,48,95,197,,,,,N552,P624
6003,2011,Kuala Lumpur,250,2011-09-26T00:00:00,2011-10-02T00:00:00,Hard,28,850000,$,MS010,R16,01:34:00,,F,2,T742,"6-2,6-4",J. Tipsarevic,F. Cipolla,,,SRB,ITA,6-2,6-4,,,,01:34:00,A,J. Tipsarevic,F. Cipolla,SRB,ITA,,,291,/en/stats/leaderboard?page=serve,1,5,56,25,45,88,22,25,55,11,20,50,1,2,9,233,/en/stats/leaderboard?page=serve,0,0,81,59,73,54,32,59,43,6,14,76,13,17,9,73,33,45,48,35,73,58,68,118,52,38,73,27,12,45,42,50,118,,,,,T742,C723
