event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set4_winner,tiebreak_set4_loser,player_id_winner,player_id_loser
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS011,R16,01:50:00,,F,3,F401,"6-2,6-2,6-4",D. Ferrer,M. Cilic,,,ESP,CRO,6-2,6-2,6-4,,,01:50:00,A,D. Ferrer,M. Cilic,ESP,CRO,,,302,/en/stats/leaderboard?page=serve,3,2,64,49,77,78,38,49,61,17,28,100,4,4,13,232,/en/stats/leaderboard?page=serve,3,6,59,51,86,63,32,51,46,16,35,55,6,11,13,71,55,77,44,38,86,57,93,163,56,48,86,29,22,77,43,70,163,01:50:00,01:50:00,,,,,,,,,F401,C977
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS012,R16,01:55:00,,F,3,N552,"6-3,6-4,6-2",K. Nishikori,T. Gabashvili,,,JPN,RUS,6-3,6-4,6-2,,,01:55:00,A,K. Nishikori,T. Gabashvili,JPN,RUS,,,285,/en/stats/leaderboard?page=serve,5,5,66,57,86,82,47,57,45,13,29,50,1,2,14,223,/en/stats/leaderboard?page=serve,5,2,59,60,101,60,36,60,46,19,41,69,11,16,13,70,60,86,46,46,101,57,106,187,54,55,101,30,26,86,43,81,187,01:55:00,01:55:00,,,,,,,,,N552,G681
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS013,R16,02:58:00,,F,4,T786,"6-3,6-2,6-7(5),6-3",J. Tsonga,T. Berdych,,,FRA,CZE,6-3,6-2,6-7(5),6-3,,02:58:00,A,J. Tsonga,T. Berdych,FRA,CZE,,,298,/en/stats/leaderboard?page=serve,4,13,65,79,121,77,61,79,57,24,42,50,2,4,20,249,/en/stats/leaderboard?page=serve,2,7,58,62,107,69,43,62,51,23,45,40,4,10,18,70,85,121,38,41,107,55,126,228,62,66,107,30,36,121,45,102,228,02:58:00,02:58:00,,,5,7,,,,,T786,BA47
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS014,R16,01:51:00,,F,3,W367,"6-1,6-4,6-2",S. Wawrinka,G. Simon,,,SUI,FRA,6-1,6-4,6-2,,,01:51:00,A,S. Wawrinka,G. Simon,SUI,FRA,,,274,/en/stats/leaderboard?page=serve,4,5,43,34,80,79,27,34,59,27,46,67,2,3,13,197,/en/stats/leaderboard?page=serve,7,3,43,37,87,62,23,37,46,23,50,70,14,20,12,68,54,80,47,41,87,57,95,167,53,46,87,33,26,80,43,72,167,01:51:00,01:51:00,,,,,,,,,W367,SD32
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS015,R16,02:10:00,,F,4,F324,"6-3,4-6,6-4,6-1",R. Federer,G. Monfils,,,SUI,FRA,6-3,4-6,6-4,6-1,,02:10:00,A,R. Federer,G. Monfils,SUI,FRA,,,288,/en/stats/leaderboard?page=serve,1,2,61,61,100,74,45,61,64,25,39,50,2,4,18,238,/en/stats/leaderboard?page=serve,4,6,62,76,122,62,47,76,46,21,46,54,7,13,18,70,70,100,44,54,122,56,124,222,56,68,122,30,30,100,44,98,222,02:10:00,02:10:00,,,,,,,,,F324,MC65
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS016,R32,01:49:00,,F,3,D643,"6-4,6-4,6-4",N. Djokovic,T. Kokkinakis,,,SRB,AUS,6-4,6-4,6-4,,,01:49:00,A,N. Djokovic,T. Kokkinakis,SRB,AUS,,,331,/en/stats/leaderboard?page=serve,0,4,76,58,76,84,49,58,67,12,18,0,0,0,15,283,/en/stats/leaderboard?page=serve,3,8,69,56,81,73,41,56,56,14,25,63,5,8,15,80,61,76,32,26,81,55,87,157,68,55,81,20,15,76,45,70,157,01:49:00,01:49:00,,,,,,,,,D643,KD46
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS017,R32,03:33:00,,F,4,G628,"4-6,7-6(7),7-5,6-4",R. Gasquet,K. Anderson,,,FRA,RSA,4-6,7-6(7),7-5,6-4,,03:33:00,A,R. Gasquet,K. Anderson,FRA,RSA,,,287,/en/stats/leaderboard?page=serve,3,3,56,81,144,77,62,81,59,37,63,92,12,13,22,298,/en/stats/leaderboard?page=serve,3,22,72,104,145,73,76,104,44,18,41,83,10,12,22,69,99,144,35,51,145,52,150,289,65,94,145,31,45,144,48,139,289,03:33:00,03:33:00,7,4,,,,,,,G628,A678
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS018,R32,01:46:00,,F,3,SM25,"6-2,6-1,6-4",J. Sock,B. Coric,,,USA,CRO,6-2,6-1,6-4,,,01:46:00,A,J. Sock,B. Coric,USA,CRO,,,298,/en/stats/leaderboard?page=serve,6,6,48,34,71,88,30,34,62,23,37,100,1,1,13,221,/en/stats/leaderboard?page=serve,2,3,53,41,77,59,24,41,50,18,36,50,5,10,12,75,53,71,45,35,77,59,88,148,55,42,77,25,18,71,41,60,148,01:46:00,01:46:00,,,,,,,,,SM25,CG80
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS019,R32,02:01:00,,F,3,N409,"6-1,6-3,6-2",R. Nadal,A. Kuznetsov,,,ESP,RUS,6-1,6-3,6-2,,,02:01:00,A,R. Nadal,A. Kuznetsov,ESP,RUS,,,269,/en/stats/leaderboard?page=serve,1,1,59,47,80,57,27,47,70,23,33,67,4,6,12,180,/en/stats/leaderboard?page=serve,2,2,54,44,81,50,22,44,43,16,37,43,6,14,12,63,50,80,53,43,81,58,93,161,47,38,81,38,30,80,42,68,161,02:01:00,02:01:00,,,,,,,,,N409,KB54
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS020,R32,01:59:00,,F,3,MC10,"6-4,6-2,6-3",A. Murray,N. Kyrgios,,,GBR,AUS,6-4,6-2,6-3,,,01:59:00,A,A. Murray,N. Kyrgios,GBR,AUS,,,270,/en/stats/leaderboard?page=serve,4,12,54,48,89,75,36,48,49,20,41,80,8,10,13,216,/en/stats/leaderboard?page=serve,7,2,76,78,102,53,41,78,42,10,24,46,6,13,14,63,56,89,50,51,102,56,107,191,50,51,102,37,33,89,44,84,191,01:59:00,01:59:00,,,,,,,,,MC10,KE17
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS021,R32,01:45:00,,F,3,CA12,"6-3,6-4,6-2",J. Chardy,D. Goffin,,,FRA,BEL,6-3,6-4,6-2,,,01:45:00,A,J. Chardy,D. Goffin,FRA,BEL,,,290,/en/stats/leaderboard?page=serve,0,5,69,59,85,69,41,59,62,16,26,50,2,4,14,226,/en/stats/leaderboard?page=serve,0,3,64,51,80,61,31,51,45,13,29,45,5,11,13,67,57,85,45,36,80,56,93,165,55,44,80,33,28,85,44,72,165,01:45:00,01:45:00,,,,,,,,,CA12,GB88
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS022,R32,02:05:00,,F,3,C977,"6-3,6-2,6-4",M. Cilic,L. Mayer,,,CRO,ARG,6-3,6-2,6-4,,,02:05:00,A,M. Cilic,L. Mayer,CRO,ARG,,,301,/en/stats/leaderboard?page=serve,0,10,66,58,88,76,44,58,57,17,30,83,5,6,14,227,/en/stats/leaderboard?page=serve,5,5,58,50,86,66,33,50,42,15,36,44,4,9,13,69,61,88,44,38,86,57,99,174,56,48,86,31,27,88,43,75,174,02:05:00,02:05:00,,,,,,,,,C977,MD56
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS023,R32,03:12:00,,F,5,F401,"6-3,1-6,5-7,6-0,6-1",D. Ferrer,S. Bolelli,,,ESP,ITA,6-3,1-6,5-7,6-0,6-1,03:12:00,A,D. Ferrer,S. Bolelli,ESP,ITA,,,271,/en/stats/leaderboard?page=serve,5,5,63,83,132,72,60,83,51,25,49,63,5,8,21,244,/en/stats/leaderboard?page=serve,3,3,69,101,146,69,70,101,36,16,45,74,17,23,20,64,85,132,41,60,146,52,145,278,59,86,146,36,47,132,48,133,278,03:12:00,03:12:00,,,,,,,,,F401,BA98
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS025,R32,01:37:00,,F,3,G681,"6-4,6-4,6-4",T. Gabashvili,L. Rosol,,,RUS,CZE,6-4,6-4,6-4,,,01:37:00,A,T. Gabashvili,L. Rosol,RUS,CZE,,,309,/en/stats/leaderboard?page=serve,2,8,65,55,84,73,40,55,72,21,29,86,6,7,15,249,/en/stats/leaderboard?page=serve,1,6,55,46,83,67,31,46,49,18,37,20,1,5,15,73,61,84,41,34,83,57,95,167,59,49,83,27,23,84,43,72,167,01:37:00,01:37:00,,,,,,,,,G681,R685
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS026,R32,02:31:00,,F,3,T786,"7-6(7),6-4,6-3",J. Tsonga,P. Andujar,,,FRA,ESP,7-6(7),6-4,6-3,,,02:31:00,A,J. Tsonga,P. Andujar,FRA,ESP,,,277,/en/stats/leaderboard?page=serve,4,11,66,65,99,74,48,65,50,17,34,50,3,6,15,237,/en/stats/leaderboard?page=serve,3,3,69,81,117,59,48,81,47,17,36,57,8,14,16,66,65,99,44,52,117,54,117,216,56,65,117,34,34,99,46,99,216,02:31:00,02:31:00,,,,,7,3,,,T786,A596
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS027,R32,02:37:00,,F,4,BA47,"6-1,6-7(5),6-3,6-4",T. Berdych,B. Paire,,,CZE,FRA,6-1,6-7(5),6-3,6-4,,02:37:00,A,T. Berdych,B. Paire,CZE,FRA,,,267,/en/stats/leaderboard?page=serve,6,1,58,71,122,76,54,71,53,27,51,40,2,5,20,218,/en/stats/leaderboard?page=serve,10,11,46,61,134,66,40,61,44,32,73,36,4,11,18,66,81,122,46,62,134,56,143,256,54,72,134,34,41,122,44,113,256,02:37:00,02:37:00,5,7,,,,,,,BA47,PD31
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS028,R32,01:29:00,,F,3,W367,"6-4,6-3,6-2",S. Wawrinka,S. Johnson,,,SUI,USA,6-4,6-3,6-2,,,01:29:00,A,S. Wawrinka,S. Johnson,SUI,USA,,,315,/en/stats/leaderboard?page=serve,0,8,54,41,76,93,38,41,60,21,35,0,0,0,14,243,/en/stats/leaderboard?page=serve,2,4,62,48,78,73,35,48,37,11,30,56,5,9,13,78,59,76,41,32,78,59,91,154,59,46,78,22,17,76,41,63,154,01:29:00,01:29:00,,,,,,,,,W367,J386
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS029,R32,03:47:00,,F,5,SD32,"6-2,6-7(6),6-7(6),6-3,6-1",G. Simon,N. Mahut,,,FRA,FRA,6-2,6-7(6),6-7(6),6-3,6-1,03:47:00,A,G. Simon,N. Mahut,FRA,FRA,,,269,/en/stats/leaderboard?page=serve,5,4,49,74,150,73,54,74,61,46,76,73,8,11,24,230,/en/stats/leaderboard?page=serve,4,5,61,94,153,70,66,94,36,21,59,40,6,15,24,67,100,150,43,66,153,55,166,303,57,87,153,33,50,150,45,137,303,03:47:00,03:47:00,6,8,6,8,,,,,SD32,M873
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS030,R32,03:23:00,,F,5,MC65,"4-6,7-6(7),3-6,6-4,6-3",G. Monfils,P. Cuevas,,,FRA,URU,4-6,7-6(7),3-6,6-4,6-3,03:23:00,A,G. Monfils,P. Cuevas,FRA,URU,,,261,/en/stats/leaderboard?page=serve,7,10,66,100,152,68,68,100,48,25,52,50,6,12,25,257,/en/stats/leaderboard?page=serve,6,5,64,109,169,61,67,109,57,34,60,71,15,21,25,61,93,152,40,68,169,50,161,321,60,101,169,39,59,152,50,160,321,03:23:00,03:23:00,7,1,,,,,,,MC65,C882
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS031,R32,01:28:00,,F,3,F324,"6-4,6-3,6-2",R. Federer,D. Dzumhur,,,SUI,BIH,6-4,6-3,6-2,,,01:28:00,A,R. Federer,D. Dzumhur,SUI,BIH,,,294,/en/stats/leaderboard?page=serve,1,4,65,53,82,68,36,53,66,19,29,80,4,5,13,234,/en/stats/leaderboard?page=serve,2,3,70,57,81,56,32,57,50,12,24,25,2,8,14,67,55,82,46,37,81,56,92,163,54,44,81,33,27,82,44,71,163,01:28:00,01:28:00,,,,,,,,,F324,D923
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS032,R64,01:46:00,,F,3,D643,"6-1,6-4,6-4",N. Djokovic,G. Muller,,,SRB,LUX,6-1,6-4,6-4,,,01:46:00,A,N. Djokovic,G. Muller,SRB,LUX,,,311,/en/stats/leaderboard?page=serve,1,3,68,50,73,84,42,50,65,15,23,75,3,4,14,221,/en/stats/leaderboard?page=serve,6,4,54,46,85,67,31,46,41,16,39,58,7,12,13,78,57,73,45,38,85,60,95,158,55,47,85,22,16,73,40,63,158,01:46:00,01:46:00,,,,,,,,,D643,MA30
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS033,R64,03:22:00,,F,5,KD46,"3-6,3-6,6-3,6-4,8-6",T. Kokkinakis,B. Tomic,,,AUS,AUS,3-6,3-6,6-3,6-4,8-6,03:22:00,A,T. Kokkinakis,B. Tomic,AUS,AUS,,,282,/en/stats/leaderboard?page=serve,8,19,59,83,141,80,66,83,52,30,58,64,9,14,26,264,/en/stats/leaderboard?page=serve,3,6,62,106,171,67,71,106,52,34,65,77,17,22,25,68,96,141,39,66,171,52,162,312,61,105,171,32,45,141,48,150,312,03:22:00,03:22:00,,,,,,,,,KD46,TA46
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS034,R64,03:22:00,,F,5,G628,"3-6,6-3,6-1,4-6,6-1",R. Gasquet,C. Berlocq,,,FRA,ARG,3-6,6-3,6-1,4-6,6-1,03:22:00,A,R. Gasquet,C. Berlocq,FRA,ARG,,,279,/en/stats/leaderboard?page=serve,2,2,65,77,119,79,61,77,45,19,42,0,0,2,21,248,/en/stats/leaderboard?page=serve,1,4,55,73,132,68,50,73,51,30,59,57,8,14,21,67,80,119,39,52,132,53,132,251,61,80,132,33,39,119,47,119,251,03:22:00,03:22:00,,,,,,,,,G628,B884
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS035,R64,02:47:00,,F,4,A678,"5-7,6-4,6-4,6-4",K. Anderson,Y. Lu,,,RSA,TPE,5-7,6-4,6-4,6-4,,02:47:00,A,K. Anderson,Y. Lu,RSA,TPE,,,299,/en/stats/leaderboard?page=serve,1,21,68,83,122,77,64,83,49,19,39,50,3,6,21,257,/en/stats/leaderboard?page=serve,3,8,55,73,132,75,55,73,46,27,59,64,9,14,21,68,83,122,38,50,132,52,133,254,62,82,132,32,39,122,48,121,254,02:47:00,02:47:00,,,,,,,,,A678,L575
520,2015,Roland Garros,GS,2015-05-24T00:00:00,2015-06-07T00:00:00,Clay,128,13008000,€,MS036,R64,03:27:00,,F,4,SM25,"6-7(2),7-6(7),6-1,7-6(7)",J. Sock,P. Carreno Busta,,,USA,ESP,6-7(2),7-6(7),6-1,7-6(7),,03:27:00,A,J. Sock,P. Carreno Busta,USA,ESP,,,250,/en/stats/leaderboard?page=serve,13,6,49,90,182,71,64,90,51,47,92,80,12,15,22,258,/en/stats/leaderboard?page=serve,2,6,60,81,135,70,57,81,48,26,54,38,3,8,21,61,111,182,39,52,135,51,163,317,61,83,135,39,71,182,49,154,317,03:27:00,03:27:00,7,4,,,2,7,7,4,SM25,CD85
