event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set5_winner,tiebreak_set5_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS033,R64,01:56:00,,F,4,R397,"4-6,6-2,6-1,6-3",O. Rochus,A. Montanes,,,BEL,ESP,4-6,6-2,6-1,6-3,,01:56:00,,,261,/en/stats/leaderboard?page=serve,5,5,59,55,94,75,41,55,51,20,39,50,4,8,17,198,/en/stats/leaderboard?page=serve,7,9,56,55,98,65,36,55,28,12,43,25,3,12,17,65,61,94,51,50,98,58,111,192,49,48,98,35,33,94,42,81,192,A,,,,,,,,,O. Rochus,A. Montanes,R397,M824,BEL,ESP,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS034,R64,04:01:00,,F,5,C487,"6-2,7-6(7),2-6,6-7(4),6-0",A. Clement,A. Murray,,,FRA,GBR,6-2,7-6(7),2-6,6-7(4),6-0,04:01:00,,,273,/en/stats/leaderboard?page=serve,4,8,54,91,169,71,65,91,58,45,78,67,6,9,23,258,/en/stats/leaderboard?page=serve,14,26,53,83,157,75,62,83,45,33,74,68,13,19,23,65,110,169,39,62,157,53,172,326,61,95,157,35,59,169,47,154,326,A,7.0,2.0,,,4.0,7.0,,,A. Clement,A. Murray,C487,MC10,FRA,GBR,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS035,R64,03:29:00,,F,5,K316,"4-6,4-6,6-4,6-3,6-3",N. Kiefer,R. Stepanek,,,GER,CZE,4-6,4-6,6-4,6-3,6-3,03:29:00,,,288,/en/stats/leaderboard?page=serve,4,14,51,75,147,76,57,75,60,43,72,78,7,9,24,269,/en/stats/leaderboard?page=serve,7,10,55,82,149,74,61,82,54,36,67,76,13,17,24,68,100,147,35,52,149,51,152,296,65,97,149,32,47,147,49,144,296,A,,,,,,,,,N. Kiefer,R. Stepanek,K316,S694,GER,CZE,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS036,R64,02:47:00,,F,4,N301,"7-6(7),1-6,6-2,7-6(7)",D. Nalbandian,P. Wessels,,,ARG,NED,7-6(7),1-6,6-2,7-6(7),,02:47:00,,,249,/en/stats/leaderboard?page=serve,2,8,56,72,128,61,44,72,61,34,56,50,7,14,20,232,/en/stats/leaderboard?page=serve,8,7,50,69,138,80,55,69,35,24,69,63,10,16,19,61,78,128,43,59,138,52,137,266,57,79,138,39,50,128,48,129,266,A,,,,,7.0,4.0,7.0,4.0,D. Nalbandian,P. Wessels,N301,W254,ARG,NED,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS037,R64,02:12:00,,F,4,G415,"6-4,3-6,6-4,6-3",F. Gonzalez,D. Tursunov,,,CHI,RUS,6-4,3-6,6-4,6-3,,02:12:00,,,283,/en/stats/leaderboard?page=serve,5,12,61,66,108,79,52,66,52,22,42,40,2,5,19,253,/en/stats/leaderboard?page=serve,4,6,56,68,121,65,44,68,57,30,53,55,6,11,19,69,74,108,39,47,121,53,121,229,61,74,121,31,34,108,47,108,229,A,,,,,,,,,F. Gonzalez,D. Tursunov,G415,T315,CHI,RUS,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS038,R64,02:14:00,,F,4,S480,"3-6,6-1,6-2,6-4",D. Sanguinetti,C. Moya,,,ITA,ESP,3-6,6-1,6-2,6-4,,02:14:00,,,264,/en/stats/leaderboard?page=serve,1,11,61,71,116,68,48,71,49,22,45,64,7,11,17,207,/en/stats/leaderboard?page=serve,4,3,54,61,114,59,36,61,43,23,53,43,6,14,17,60,70,116,48,55,114,54,125,230,52,59,114,40,46,116,46,105,230,A,,,,,,,,,D. Sanguinetti,C. Moya,S480,M605,ITA,ESP,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS039,R64,02:20:00,,F,3,S675,"6-4,7-5,6-3",P. Srichaphan,N. Davydenko,,,THA,RUS,6-4,7-5,6-3,,,02:20:00,,,292,/en/stats/leaderboard?page=serve,3,9,65,59,91,75,44,59,59,19,32,75,6,8,16,249,/en/stats/leaderboard?page=serve,2,7,69,77,111,62,48,77,47,16,34,71,12,17,15,69,63,91,42,47,111,54,110,202,58,64,111,31,28,91,46,92,202,A,,,,,,,,,P. Srichaphan,N. Davydenko,S675,D402,THA,RUS,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS040,R64,02:30:00,,F,3,H432,"7-6(8),7-6(7),6-2",L. Hewitt,J. Acasuso,,,AUS,ARG,7-6(8),7-6(7),6-2,,,02:30:00,,,282,/en/stats/leaderboard?page=serve,3,10,57,65,115,83,54,65,48,24,50,71,5,7,16,247,/en/stats/leaderboard?page=serve,6,11,46,51,111,73,37,51,48,29,60,50,4,8,16,68,78,115,41,45,111,54,123,226,59,66,111,32,37,115,46,103,226,A,7.0,3.0,,,,,8.0,6.0,L. Hewitt,J. Acasuso,H432,A389,AUS,ARG,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS041,R64,02:33:00,,F,4,D362,"6-3,6-2,4-6,7-5",T. Dent,N. Almagro,,,USA,ESP,6-3,6-2,4-6,7-5,,02:33:00,,,280,/en/stats/leaderboard?page=serve,9,17,50,56,113,77,43,56,60,34,57,25,1,4,20,238,/en/stats/leaderboard?page=serve,7,11,56,84,150,65,55,84,45,30,66,63,10,16,19,68,77,113,43,65,150,54,142,263,57,85,150,32,36,113,46,121,263,A,,,,,,,,,T. Dent,N. Almagro,D362,A479,USA,ESP,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS042,R64,01:38:00,,F,3,F401,"6-3,6-0,6-2",D. Ferrer,K. Kucera,,,ESP,SVK,6-3,6-0,6-2,,,01:38:00,,,321,/en/stats/leaderboard?page=serve,3,3,76,59,78,71,42,59,74,14,19,100,10,10,12,198,/en/stats/leaderboard?page=serve,3,3,57,43,76,44,19,43,52,17,33,68,13,19,11,72,56,78,53,40,76,62,96,154,47,36,76,28,22,78,38,58,154,A,,,,,,,,,D. Ferrer,K. Kucera,F401,K237,ESP,SVK,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS043,R64,01:32:00,,F,3,H377,"6-1,6-1,6-3",D. Hrbaty,M. Lammer,,,SVK,SUI,6-1,6-1,6-3,,,01:32:00,,,291,/en/stats/leaderboard?page=serve,1,6,67,42,63,81,34,42,48,10,21,67,2,3,11,155,/en/stats/leaderboard?page=serve,6,1,44,34,78,44,15,34,39,17,44,33,4,12,12,70,44,63,59,46,78,64,90,141,41,32,78,30,19,63,36,51,141,A,,,,,,,,,D. Hrbaty,M. Lammer,H377,L523,SVK,SUI,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS044,R64,02:11:00,,F,3,V306,"6-4,6-2,7-5",F. Verdasco,P. Capdeville,,,ESP,CHI,6-4,6-2,7-5,,,02:11:00,,,274,/en/stats/leaderboard?page=serve,11,5,70,69,98,86,59,69,31,9,29,92,11,12,15,232,/en/stats/leaderboard?page=serve,4,2,58,62,107,61,38,62,49,22,45,55,6,11,15,69,68,98,44,47,107,56,115,205,56,60,107,31,30,98,44,90,205,A,,,,,,,,,F. Verdasco,P. Capdeville,V306,C634,ESP,CHI,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS045,R64,03:27:00,,F,4,D643,"6-3,5-7,7-6(7),6-3",N. Djokovic,M. Ancic,,,SRB,CRO,6-3,5-7,7-6(7),6-3,,03:27:00,7.0,4.0,269,/en/stats/leaderboard?page=serve,4,6,62,85,138,75,64,85,49,26,53,43,3,7,22,263,/en/stats/leaderboard?page=serve,3,8,66,88,133,73,64,88,44,20,45,62,8,13,20,65,90,138,37,49,133,51,139,271,63,84,133,35,48,138,49,132,271,A,,,,,,,,,N. Djokovic,M. Ancic,D643,A385,SRB,CRO,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS046,R64,02:51:00,,F,4,M595,"7-6(7),6-7(4),6-4,7-6(7)",M. Mirnyi,F. Serra,,,BLR,FRA,7-6(7),6-7(4),6-4,7-6(7),,02:51:00,,,290,/en/stats/leaderboard?page=serve,11,26,52,75,144,83,62,75,54,37,69,57,4,7,23,275,/en/stats/leaderboard?page=serve,4,10,60,87,145,74,64,87,53,31,58,33,2,6,23,69,99,144,34,50,145,52,149,289,66,95,145,31,45,144,48,140,289,A,4.0,7.0,,,7.0,4.0,7.0,5.0,M. Mirnyi,F. Serra,M595,S963,BLR,FRA,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS047,R64,02:31:00,,F,4,N289,"6-2,6-4,5-7,6-4",J. Nieminen,B. Phau,,,FIN,GER,6-2,6-4,5-7,6-4,,02:31:00,,,262,/en/stats/leaderboard?page=serve,3,0,58,69,118,72,50,69,55,27,49,43,3,7,20,224,/en/stats/leaderboard?page=serve,11,5,52,64,122,77,49,64,36,21,58,50,7,14,20,65,77,118,43,52,122,54,129,240,57,70,122,35,41,118,46,111,240,A,,,,,,,,,J. Nieminen,B. Phau,N289,P436,FIN,GER,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS048,R64,01:50:00,,F,3,C524,"6-2,6-3,6-2",G. Coria,V. Spadea,,,ARG,USA,6-2,6-3,6-2,,,01:50:00,,,264,/en/stats/leaderboard?page=serve,4,3,55,42,77,81,34,42,46,16,35,71,5,7,12,177,/en/stats/leaderboard?page=serve,3,2,49,41,84,61,25,41,30,13,43,50,8,16,13,65,50,77,55,46,84,60,96,161,45,38,84,35,27,77,40,65,161,A,,,,,,,,,G. Coria,V. Spadea,C524,S544,ARG,USA,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS049,R64,01:41:00,,F,3,SA49,"6-2,6-2,7-6(8)",R. Soderling,F. Lopez,,,SWE,ESP,6-2,6-2,7-6(8),,,01:41:00,8.0,6.0,313,/en/stats/leaderboard?page=serve,3,7,62,54,87,80,43,54,67,22,33,100,4,4,14,248,/en/stats/leaderboard?page=serve,4,10,53,51,97,75,38,51,43,20,46,64,7,11,14,75,65,87,40,39,97,57,104,184,60,58,97,25,22,87,43,80,184,A,,,,,,,,,R. Soderling,F. Lopez,SA49,L397,SWE,ESP,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS051,R64,03:18:00,,F,5,W367,"3-6,6-4,6-3,6-7(4),6-1",S. Wawrinka,M. Puerta,,,SUI,ARG,3-6,6-4,6-3,6-7(4),6-1,03:18:00,,,287,/en/stats/leaderboard?page=serve,13,24,60,89,149,82,73,89,47,28,60,63,5,8,24,250,/en/stats/leaderboard?page=serve,8,4,66,109,166,64,70,109,51,29,57,68,13,19,23,68,101,149,40,67,166,53,168,315,60,99,166,32,48,149,47,147,315,A,,,,,4.0,7.0,,,S. Wawrinka,M. Puerta,W367,P372,SUI,ARG,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS052,R64,01:42:00,,F,4,G628,"6-1,3-6,6-3,3-2",R. Gasquet,G. Galimberti,,,FRA,ITA,6-1,3-6,6-3,3-2,,01:42:00,,,309,/en/stats/leaderboard?page=serve,2,5,76,59,78,76,45,59,68,13,19,50,2,4,15,239,/en/stats/leaderboard?page=serve,3,2,62,59,95,59,35,59,53,19,36,38,3,8,15,74,58,78,43,41,95,57,99,173,57,54,95,26,20,78,43,74,173,A,,,,,,,,,R. Gasquet,G. Galimberti,G628,G334,FRA,ITA,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS053,R64,02:57:00,,F,4,L360,"7-6(7),5-7,6-4,6-4",I. Ljubicic,C. Saulnier,,,CRO,FRA,7-6(7),5-7,6-4,6-4,,02:57:00,,,339,/en/stats/leaderboard?page=serve,4,33,68,89,131,83,74,89,64,27,42,91,10,11,22,295,/en/stats/leaderboard?page=serve,3,10,58,78,135,73,57,78,67,38,57,78,7,9,22,77,101,131,30,40,135,53,141,266,70,95,135,23,30,131,47,125,266,A,,,,,,,7.0,5.0,I. Ljubicic,C. Saulnier,L360,S681,CRO,FRA,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS054,R64,01:55:00,,F,3,H355,"7-6(7),6-2,6-0",T. Haas,R. Schuettler,,,GER,GER,7-6(7),6-2,6-0,,,01:55:00,,,309,/en/stats/leaderboard?page=serve,2,15,52,39,75,85,33,39,67,24,36,67,2,3,13,213,/en/stats/leaderboard?page=serve,7,10,53,57,108,67,38,57,37,19,51,45,5,11,13,76,57,75,47,51,108,59,108,183,53,57,108,24,18,75,41,75,183,A,,,,,,,7.0,5.0,T. Haas,R. Schuettler,H355,S636,GER,GER,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS055,R64,01:19:00,,F,3,G569,"6-1,6-1,6-4",R. Ginepri,G. Muller,,,USA,LUX,6-1,6-1,6-4,,,01:19:00,,,316,/en/stats/leaderboard?page=serve,0,5,55,35,64,80,28,35,76,22,29,100,4,4,12,209,/en/stats/leaderboard?page=serve,1,5,55,38,69,58,22,38,42,13,31,40,4,10,12,78,50,64,49,34,69,63,84,133,51,35,69,22,14,64,37,49,133,A,,,,,,,,,R. Ginepri,G. Muller,G569,MA30,USA,LUX,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS056,R64,02:28:00,,F,3,A092,"7-6(7),7-6(7),7-6(7)",A. Agassi,I. Karlovic,,,USA,CRO,7-6(7),7-6(7),7-6(7),,,02:28:00,7.0,4.0,326,/en/stats/leaderboard?page=serve,1,5,80,92,115,78,72,92,70,16,23,50,1,2,18,308,/en/stats/leaderboard?page=serve,7,28,67,93,139,80,74,93,46,21,46,91,10,11,18,77,88,115,32,44,139,52,132,254,68,95,139,23,27,115,48,122,254,A,7.0,5.0,,,,,7.0,4.0,A. Agassi,I. Karlovic,A092,K336,USA,CRO,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS057,R64,01:29:00,,F,3,BA47,"6-3,6-2,6-0",T. Berdych,R. Mello,,,CZE,BRA,6-3,6-2,6-0,,,01:29:00,,,304,/en/stats/leaderboard?page=serve,3,13,45,33,74,88,29,33,61,25,41,100,4,4,12,190,/en/stats/leaderboard?page=serve,4,2,59,42,71,57,24,42,31,9,29,40,4,10,11,73,54,74,54,38,71,63,92,145,46,33,71,27,20,74,37,53,145,A,,,,,,,,,T. Berdych,R. Mello,BA47,M708,CZE,BRA,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS058,R64,01:50:00,,F,3,Y061,"6-4,6-4,6-3",M. Youzhny,J. Bjorkman,,,RUS,SWE,6-4,6-4,6-3,,,01:50:00,,,277,/en/stats/leaderboard?page=serve,2,5,54,44,81,84,37,44,51,19,37,60,3,5,14,225,/en/stats/leaderboard?page=serve,4,4,48,44,92,77,34,44,40,19,48,63,10,16,15,69,56,81,42,39,92,55,95,173,58,53,92,31,25,81,45,78,173,A,,,,,,,,,M. Youzhny,J. Bjorkman,Y061,B446,RUS,SWE,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS059,R64,02:42:00,,F,4,M680,"6-7(5),6-2,6-3,6-4",X. Malisse,B. Baker,,,BEL,USA,6-7(5),6-2,6-3,6-4,,02:42:00,,,308,/en/stats/leaderboard?page=serve,7,21,63,89,142,82,73,89,49,26,53,100,12,12,20,268,/en/stats/leaderboard?page=serve,3,9,58,74,127,68,50,74,58,31,53,67,8,12,19,70,99,142,36,46,127,54,145,269,64,81,127,30,43,142,46,124,269,A,,,,,,,5.0,7.0,X. Malisse,B. Baker,M680,BA23,BEL,USA,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS060,R64,02:20:00,,F,4,G379,"6-3,6-2,4-6,6-2",S. Grosjean,T. Johansson,,,FRA,SWE,6-3,6-2,4-6,6-2,,02:20:00,,,303,/en/stats/leaderboard?page=serve,1,10,51,50,98,82,41,50,67,32,48,67,2,3,18,248,/en/stats/leaderboard?page=serve,4,2,58,55,95,67,37,55,55,22,40,17,1,6,17,74,73,98,38,36,95,56,109,193,62,59,95,26,25,98,44,84,193,A,,,,,,,,,S. Grosjean,T. Johansson,G379,J129,FRA,SWE,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS061,R64,02:43:00,,F,4,R419,"5-7,7-6(7),6-3,6-2",T. Robredo,G. Kuerten,,,ESP,BRA,5-7,7-6(7),6-3,6-2,,02:43:00,,,312,/en/stats/leaderboard?page=serve,6,15,65,81,124,85,69,81,58,25,43,80,4,5,21,267,/en/stats/leaderboard?page=serve,3,9,46,64,139,77,49,64,53,40,75,79,11,14,20,76,94,124,36,50,139,55,144,263,64,89,139,24,30,124,45,119,263,A,7.0,3.0,,,,,,,T. Robredo,G. Kuerten,R419,K293,ESP,BRA,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS062,R64,01:36:00,,F,3,B676,"6-2,6-2,6-4",J. Blake,I. Andreev,,,USA,RUS,6-2,6-2,6-4,,,01:36:00,,,309,/en/stats/leaderboard?page=serve,3,7,63,45,71,84,38,45,58,15,26,0,0,0,13,232,/en/stats/leaderboard?page=serve,3,3,68,63,93,63,40,63,40,12,30,62,8,13,13,75,53,71,44,41,93,57,94,164,56,52,93,25,18,71,43,70,164,A,,,,,,,,,J. Blake,I. Andreev,B676,A511,USA,RUS,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS063,R64,02:26:00,,F,3,N409,"6-4,7-5,6-4",R. Nadal,S. Jenkins,,,ESP,USA,6-4,7-5,6-4,,,02:26:00,,,319,/en/stats/leaderboard?page=serve,2,4,65,52,80,77,40,52,82,23,28,83,5,6,16,245,/en/stats/leaderboard?page=serve,8,5,58,68,117,66,45,68,49,24,49,69,9,13,16,79,63,80,41,48,117,56,111,197,59,69,117,21,17,80,44,86,197,A,,,,,,,,,R. Nadal,S. Jenkins,N409,J290,ESP,USA,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS064,R128,01:03:00,,F,3,F324,"6-1,6-1,6-1",R. Federer,I. Minar,,,SUI,CZE,6-1,6-1,6-1,,,01:03:00,,,314,/en/stats/leaderboard?page=serve,2,11,71,45,63,84,38,45,50,9,18,100,1,1,11,168,/en/stats/leaderboard?page=serve,3,3,59,35,59,54,19,35,25,6,24,30,3,10,10,75,47,63,58,34,59,66,81,122,42,25,59,25,16,63,34,41,122,A,,,,,,,,,R. Federer,I. Minar,F324,MA41,SUI,CZE,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS065,R128,01:45:00,,F,3,S424,"6-2,6-1,6-3",F. Santoro,J. Melzer,,,FRA,AUT,6-2,6-1,6-3,,,01:45:00,,,280,/en/stats/leaderboard?page=serve,0,9,60,45,75,78,35,45,50,15,30,78,7,9,12,173,/en/stats/leaderboard?page=serve,4,0,58,51,88,51,26,51,35,13,37,50,8,16,12,67,50,75,56,49,88,61,99,163,44,39,88,33,25,75,39,64,163,A,,,,,,,,,F. Santoro,J. Melzer,S424,M762,FRA,AUT,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS066,R128,01:53:00,,F,4,M824,"6-4,3-6,6-3,2-1",A. Montanes,V. Hanescu,,,ESP,ROU,6-4,3-6,6-3,2-1,,01:53:00,,,279,/en/stats/leaderboard?page=serve,1,7,56,53,95,74,39,53,57,24,42,33,1,3,15,258,/en/stats/leaderboard?page=serve,8,9,55,52,94,77,40,52,50,21,42,56,5,9,16,66,63,95,35,33,94,51,96,189,65,61,94,34,32,95,49,93,189,A,,,,,,,,,A. Montanes,V. Hanescu,M824,H528,ESP,ROU,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS067,R128,02:40:00,,F,4,R397,"5-7,6-2,6-2,6-2",O. Rochus,R. Vik,,,BEL,CZE,5-7,6-2,6-2,6-2,,02:40:00,,,247,/en/stats/leaderboard?page=serve,11,4,59,76,129,71,54,76,47,25,53,67,8,12,18,208,/en/stats/leaderboard?page=serve,8,10,57,69,122,59,41,69,40,21,53,50,9,18,18,61,79,129,49,60,122,55,139,251,51,62,122,39,50,129,45,112,251,A,,,,,,,,,O. Rochus,R. Vik,R397,V247,BEL,CZE,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS068,R128,02:37:00,,F,3,C487,"7-5,7-5,6-1",A. Clement,J. Ferrero,,,FRA,ESP,7-5,7-5,6-1,,,02:37:00,,,271,/en/stats/leaderboard?page=serve,4,8,46,46,101,83,38,46,51,28,55,71,5,7,16,220,/en/stats/leaderboard?page=serve,4,5,58,59,101,61,36,59,40,17,42,60,9,15,15,65,66,101,48,48,101,56,114,202,52,53,101,35,35,101,44,88,202,A,,,,,,,,,A. Clement,J. Ferrero,C487,F316,FRA,ESP,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS069,R128,03:12:00,,F,5,MC10,"6-3,3-6,3-6,6-1,6-4",A. Murray,A. Pavel,,,GBR,ROU,6-3,3-6,3-6,6-1,6-4,03:12:00,,,247,/en/stats/leaderboard?page=serve,4,13,47,67,142,72,48,67,47,35,75,25,2,8,22,238,/en/stats/leaderboard?page=serve,3,11,63,94,149,66,62,94,38,21,55,53,9,17,22,58,83,142,44,66,149,51,149,291,56,83,149,42,59,142,49,142,291,A,,,,,,,,,A. Murray,A. Pavel,MC10,P280,GBR,ROU,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS070,R128,01:55:00,,F,3,K316,"6-4,6-2,6-3",N. Kiefer,J. Vanek,,,GER,CZE,6-4,6-2,6-3,,,01:55:00,,,277,/en/stats/leaderboard?page=serve,7,13,53,52,98,83,43,52,43,20,46,92,11,12,14,216,/en/stats/leaderboard?page=serve,8,4,55,43,78,70,30,43,34,12,35,0,0,5,13,64,63,98,46,36,78,56,99,176,54,42,78,36,35,98,44,77,176,A,,,,,,,,,N. Kiefer,J. Vanek,K316,V207,GER,CZE,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS071,R128,02:30:00,,F,3,S694,"7-5,7-6(7),6-1",R. Stepanek,N. Lapentti,,,CZE,ECU,7-5,7-6(7),6-1,,,02:30:00,,,296,/en/stats/leaderboard?page=serve,2,13,60,64,106,80,51,64,52,22,42,75,3,4,16,255,/en/stats/leaderboard?page=serve,1,6,60,61,101,62,38,61,55,22,40,60,6,10,15,69,73,106,41,41,101,55,114,207,59,60,101,31,33,106,45,93,207,A,7.0,5.0,,,,,,,R. Stepanek,N. Lapentti,S694,L290,CZE,ECU,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS072,R128,02:18:00,,F,3,N301,"6-2,7-5,6-4",D. Nalbandian,A. Bogomolov Jr.,,,ARG,RUS,6-2,7-5,6-4,,,02:18:00,,,248,/en/stats/leaderboard?page=serve,3,5,58,57,99,63,36,57,52,22,42,60,6,10,15,199,/en/stats/leaderboard?page=serve,5,4,63,66,104,59,39,66,32,12,38,64,14,22,15,59,58,99,51,53,104,55,111,203,49,51,104,41,41,99,45,92,203,A,,,,,,,,,D. Nalbandian,A. Bogomolov Jr.,N301,B842,ARG,RUS,,
560,2005,US Open,GS,2005-08-29T00:00:00,2005-09-11T00:00:00,Hard,128,7950000,$,MS073,R128,02:36:00,,F,4,W254,"6-7(4),6-3,6-4,6-4",P. Wessels,C. Rochus,,,NED,BEL,6-7(4),6-3,6-4,6-4,,02:36:00,,,309,/en/stats/leaderboard?page=serve,5,26,59,83,140,81,67,83,53,30,57,89,8,9,21,256,/en/stats/leaderboard?page=serve,8,4,53,71,133,75,53,71,52,32,62,50,4,8,20,69,97,140,36,48,133,53,145,273,64,85,133,31,43,140,47,128,273,A,,,,,,,4.0,7.0,P. Wessels,C. Rochus,W254,R336,NED,BEL,,
