event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
9158,2024,Cordoba,250,2024-02-05T00:00:00,2024-02-11T00:00:00,Clay,28,562345,$,MS001,F,01:25:00,,F,2,D0FJ,"6-1,6-4",L. Darderi,F. Bagnis,,,ITA,ARG,6-1,6-4,,,,01:25:00,A,L. Darderi,F. Bagnis,ITA,ARG,,,289,/en/stats/leaderboard?page=serve,0,8,54,27,50,78,21,27,61,14,23,50,1,2,9,206,/en/stats/leaderboard?page=serve,1,1,62,37,60,51,19,37,43,10,23,60,6,10,8,70,35,50,52,31,60,60,66,110,48,29,60,30,15,50,40,44,110,01:25:00,01:25:00,,,,,D0FJ,BF23
9158,2024,Cordoba,250,2024-02-05T00:00:00,2024-02-11T00:00:00,Clay,28,562345,$,MS002,SF,01:58:00,,F,2,BF23,"6-3,7-5",F. Bagnis,F. Coria,,,ARG,ARG,6-3,7-5,,,,01:58:00,A,F. Bagnis,F. Coria,ARG,ARG,,,276,/en/stats/leaderboard?page=serve,1,5,68,55,81,76,42,55,38,10,26,91,10,11,11,267,/en/stats/leaderboard?page=serve,1,0,74,49,66,59,29,49,65,11,17,40,2,5,10,64,52,81,39,26,66,53,78,147,61,40,66,36,29,81,47,69,147,01:58:00,01:58:00,,,,,BF23,CE77
9158,2024,Cordoba,250,2024-02-05T00:00:00,2024-02-11T00:00:00,Clay,28,562345,$,MS003,SF,02:22:00,,F,3,D0FJ,"6-1,3-6,6-3",L. Darderi,S. Baez,,,ITA,ARG,6-1,3-6,6-3,,,02:22:00,A,L. Darderi,S. Baez,ITA,ARG,,,247,/en/stats/leaderboard?page=serve,2,3,52,54,103,59,32,54,59,29,49,67,6,9,13,233,/en/stats/leaderboard?page=serve,1,1,74,54,73,59,32,54,42,8,19,44,4,9,12,59,61,103,45,33,73,53,94,176,55,40,73,41,42,103,47,82,176,02:22:00,02:22:00,,,,,D0FJ,B0BI
9158,2024,Cordoba,250,2024-02-05T00:00:00,2024-02-11T00:00:00,Clay,28,562345,$,MS004,QF,02:24:00,,F,2,BF23,"7-5,6-4",F. Bagnis,J. Munar,,,ARG,ESP,7-5,6-4,,,,02:24:00,A,F. Bagnis,J. Munar,ARG,ESP,,,250,/en/stats/leaderboard?page=serve,0,1,65,53,81,66,35,53,46,13,28,75,9,12,11,237,/en/stats/leaderboard?page=serve,3,3,73,52,71,52,27,52,58,11,19,58,7,12,11,59,48,81,46,33,71,53,81,152,54,38,71,41,33,81,47,71,152,02:24:00,02:24:00,,,,,BF23,MU94
9158,2024,Cordoba,250,2024-02-05T00:00:00,2024-02-11T00:00:00,Clay,28,562345,$,MS005,QF,01:49:00,,F,2,CE77,"6-3,6-4",F. Coria,T. Etcheverry,,,ARG,ARG,6-3,6-4,,,,01:49:00,A,F. Coria,T. Etcheverry,ARG,ARG,,,317,/en/stats/leaderboard?page=serve,0,1,59,30,51,90,27,30,67,14,21,0,0,0,10,253,/en/stats/leaderboard?page=serve,2,4,53,33,62,73,24,33,48,14,29,75,6,8,9,80,41,51,39,24,62,58,65,113,61,38,62,20,10,51,42,48,113,01:49:00,01:49:00,,,,,CE77,EA24
9158,2024,Cordoba,250,2024-02-05T00:00:00,2024-02-11T00:00:00,Clay,28,562345,$,MS006,QF,01:38:00,,F,2,D0FJ,"7-6(7),6-1",L. Darderi,Y. Hanfmann,,,ITA,GER,7-6(7),6-1,,,,01:38:00,A,L. Darderi,Y. Hanfmann,ITA,GER,,,262,/en/stats/leaderboard?page=serve,1,5,63,43,68,74,32,43,44,11,25,71,5,7,9,216,/en/stats/leaderboard?page=serve,1,5,60,34,57,59,20,34,43,10,23,55,6,11,10,63,43,68,47,27,57,56,70,125,53,30,57,37,25,68,44,55,125,01:38:00,01:38:00,7,2,,,D0FJ,H997
9158,2024,Cordoba,250,2024-02-05T00:00:00,2024-02-11T00:00:00,Clay,28,562345,$,MS007,QF,01:06:00,,F,2,B0BI,"6-3,6-1",S. Baez,F. Diaz Acosta,,,ARG,ARG,6-3,6-1,,,,01:06:00,A,S. Baez,F. Diaz Acosta,ARG,ARG,,,286,/en/stats/leaderboard?page=serve,1,2,65,30,46,77,23,30,56,9,16,0,0,1,8,174,/en/stats/leaderboard?page=serve,4,1,60,25,42,56,14,25,24,4,17,0,0,5,8,70,32,46,57,24,42,64,56,88,43,18,42,30,14,46,36,32,88,01:06:00,01:06:00,,,,,B0BI,D0CG
9158,2024,Cordoba,250,2024-02-05T00:00:00,2024-02-11T00:00:00,Clay,28,562345,$,MS008,R16,01:55:00,,F,2,MU94,"7-5,6-4",J. Munar,F. Cerundolo,,,ESP,ARG,7-5,6-4,,,,01:55:00,A,J. Munar,F. Cerundolo,ESP,ARG,,,263,/en/stats/leaderboard?page=serve,2,0,70,56,80,64,36,56,50,12,24,83,10,12,11,246,/en/stats/leaderboard?page=serve,1,1,77,55,71,56,31,55,50,8,16,50,4,8,11,60,48,80,45,32,71,53,80,151,55,39,71,40,32,80,47,71,151,01:55:00,01:55:00,,,,,MU94,C0AU
9158,2024,Cordoba,250,2024-02-05T00:00:00,2024-02-11T00:00:00,Clay,28,562345,$,MS009,R16,02:33:00,,F,2,BF23,"7-6(7),6-4",F. Bagnis,R. Carballes Baena,,,ARG,ESP,7-6(7),6-4,,,,02:33:00,A,F. Bagnis,R. Carballes Baena,ARG,ESP,,,266,/en/stats/leaderboard?page=serve,3,2,57,44,77,77,34,44,52,17,33,50,2,4,11,240,/en/stats/leaderboard?page=serve,5,1,70,57,82,74,42,57,28,7,25,57,4,7,11,66,51,77,40,33,82,53,84,159,60,49,82,34,26,77,47,75,159,02:33:00,02:33:00,7,5,,,BF23,CF59
9158,2024,Cordoba,250,2024-02-05T00:00:00,2024-02-11T00:00:00,Clay,28,562345,$,MS010,R16,02:18:00,,F,2,EA24,"7-5,6-4",T. Etcheverry,B. Zapata Miralles,,,ARG,ESP,7-5,6-4,,,,02:18:00,A,T. Etcheverry,B. Zapata Miralles,ARG,ESP,,,283,/en/stats/leaderboard?page=serve,2,5,77,59,77,69,41,59,44,8,18,83,5,6,11,255,/en/stats/leaderboard?page=serve,1,1,68,54,79,59,32,54,56,14,25,70,7,10,11,64,49,77,42,33,79,53,82,156,58,46,79,36,28,77,47,74,156,02:18:00,02:18:00,,,,,EA24,Z419
