event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,doublefaults_isstatbetter_tot_winner,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
73,1997,Tashkent,GP,1997-09-08T00:00:00,1997-09-14T00:00:00,Hard,32,328000,$,MS016,R32,01:03:00,,F,2,K267,"6-4,6-2",Y. Kafelnikov,D. Tomashevich,,,RUS,UZB,6-4,6-2,,,,01:03:00,,,223,/en/stats/leaderboard?page=serve,5,0,43,24,56,63,15,24,56,18,32,40,2,5,9,175,/en/stats/leaderboard?page=serve,2,1,53,26,49,42,11,26,48,11,23,25,2,8,9,59,33,56,55,27,49,57,60,105,45,22,49,41,23,56,43,45,105,A,,,,,,Y. Kafelnikov,D. Tomashevich,K267,T212,RUS,UZB,,
73,1997,Tashkent,GP,1997-09-08T00:00:00,1997-09-14T00:00:00,Hard,32,328000,$,MS017,R32,01:03:00,,F,2,W208,"6-4,6-2",N. Welgreen,C. Caratti,,,ISR,ITA,6-4,6-2,,,,01:03:00,,,261,/en/stats/leaderboard?page=serve,3,0,77,41,53,68,28,41,42,5,12,60,3,5,9,188,/en/stats/leaderboard?page=serve,3,4,54,33,61,64,21,33,25,7,28,62,8,13,9,62,33,53,54,33,61,58,66,114,46,28,61,38,20,53,42,48,114,A,,,,,,N. Welgreen,C. Caratti,W208,C270,ISR,ITA,,
73,1997,Tashkent,GP,1997-09-08T00:00:00,1997-09-14T00:00:00,Hard,32,328000,$,MS018,R32,01:19:00,,F,2,O127,"6-4,7-5",O. Ogorodov,I. Heuberger,,,UZB,SUI,6-4,7-5,,,,01:19:00,,,266,/en/stats/leaderboard?page=serve,5,5,55,43,78,81,35,43,40,14,35,88,7,8,11,250,/en/stats/leaderboard?page=serve,5,12,60,38,63,71,27,38,40,10,25,57,4,7,11,63,49,78,41,26,63,53,75,141,59,37,63,37,29,78,47,66,141,A,,,,,,O. Ogorodov,I. Heuberger,O127,H380,UZB,SUI,,
73,1997,Tashkent,GP,1997-09-08T00:00:00,1997-09-14T00:00:00,Hard,32,328000,$,MS019,R32,01:46:00,,F,3,S688,"6-4,6-7(2),6-1",A. Stoliarov,N. Kiefer,,,RUS,GER,6-4,6-7(2),6-1,,,01:46:00,,,283,/en/stats/leaderboard?page=serve,1,9,41,37,91,76,28,37,65,35,54,0,0,1,15,258,/en/stats/leaderboard?page=serve,4,14,56,46,82,74,34,46,47,17,36,33,2,6,14,69,63,91,38,31,82,54,94,173,62,51,82,31,28,91,46,79,173,A,2,7,,,,A. Stoliarov,N. Kiefer,S688,K316,RUS,GER,,
73,1997,Tashkent,GP,1997-09-08T00:00:00,1997-09-14T00:00:00,Hard,32,328000,$,MS020,R32,01:17:00,,F,2,R214,"6-4,6-2",M. Rosset,A. Cherkasov,,,SUI,RUS,6-4,6-2,,,,01:17:00,,,281,/en/stats/leaderboard?page=serve,6,6,49,24,49,92,22,24,52,13,25,67,2,3,9,206,/en/stats/leaderboard?page=serve,2,0,56,33,59,70,23,33,27,7,26,43,3,7,9,71,35,49,49,29,59,59,64,108,51,30,59,29,14,49,41,44,108,A,,,,,,M. Rosset,A. Cherkasov,R214,C260,SUI,RUS,,
73,1997,Tashkent,GP,1997-09-08T00:00:00,1997-09-14T00:00:00,Hard,32,328000,$,MS021,R32,01:14:00,,F,2,S413,"6-4,6-3",V. Santopadre,A. Merinov,,,ITA,RUS,6-4,6-3,,,,01:14:00,,,271,/en/stats/leaderboard?page=serve,,11,56,39,70,72,28,39,52,16,31,75,6,8,10,214,/en/stats/leaderboard?page=serve,3,0,57,31,54,48,15,31,57,13,23,43,3,7,9,63,44,70,48,26,54,56,70,124,52,28,54,37,26,70,44,54,124,A,,,,,False,V. Santopadre,A. Merinov,S413,M440,ITA,RUS,,
73,1997,Tashkent,GP,1997-09-08T00:00:00,1997-09-14T00:00:00,Hard,32,328000,$,MS022,R32,01:39:00,,F,3,K310,"4-6,6-1,6-2",S. Koubek,R. Sabau,,,AUT,ROU,4-6,6-1,6-2,,,01:39:00,,,278,/en/stats/leaderboard?page=serve,4,6,61,46,75,65,30,46,66,19,29,33,1,3,13,207,/en/stats/leaderboard?page=serve,8,1,51,60,118,60,36,60,45,26,58,77,17,22,12,65,49,75,47,56,118,54,105,193,53,62,118,35,26,75,46,88,193,A,,,,,,S. Koubek,R. Sabau,K310,S535,AUT,ROU,,
73,1997,Tashkent,GP,1997-09-08T00:00:00,1997-09-14T00:00:00,Hard,32,328000,$,MS023,R32,01:33:00,,F,3,A226,"4-6,6-4,6-3",H. Arazi,R. Delgado,,,MAR,PAR,4-6,6-4,6-3,,,01:33:00,,,238,/en/stats/leaderboard?page=serve,7,2,76,67,88,72,48,67,24,5,21,64,7,11,14,236,/en/stats/leaderboard?page=serve,3,6,73,66,90,62,41,66,38,9,24,68,13,19,15,60,53,88,44,40,90,52,93,178,56,50,90,40,35,88,48,85,178,A,,,,,,H. Arazi,R. Delgado,A226,D316,MAR,PAR,,
73,1997,Tashkent,GP,1997-09-08T00:00:00,1997-09-14T00:00:00,Hard,32,328000,$,MS024,R32,01:18:00,,F,2,C252,"6-3,6-3",F. Clavet,G. Canas,,,ESP,ARG,6-3,6-3,,,,01:18:00,,,272,/en/stats/leaderboard?page=serve,2,0,57,35,61,71,25,35,58,15,26,80,4,5,9,203,/en/stats/leaderboard?page=serve,3,0,46,27,59,67,18,27,38,12,32,56,5,9,9,66,40,61,49,29,59,58,69,120,51,30,59,34,21,61,43,51,120,A,,,,,,F. Clavet,G. Canas,C252,C433,ESP,ARG,,
73,1997,Tashkent,GP,1997-09-08T00:00:00,1997-09-14T00:00:00,Hard,32,328000,$,MS025,R32,01:25:00,,F,2,E135,"7-5,7-5",E. Erlich,A. Makhkamov,,,ISR,UZB,7-5,7-5,,,,01:25:00,,,272,/en/stats/leaderboard?page=serve,4,7,66,50,76,70,35,50,50,13,26,67,4,6,12,234,/en/stats/leaderboard?page=serve,6,4,52,34,66,65,22,34,53,17,32,20,1,5,12,63,48,76,41,27,66,53,75,142,59,39,66,37,28,76,47,67,142,A,,,,,,E. Erlich,A. Makhkamov,E135,M745,ISR,UZB,,
73,1997,Tashkent,GP,1997-09-08T00:00:00,1997-09-14T00:00:00,Hard,32,328000,$,MS026,R32,02:00:00,,F,3,P280,"6-7(7),6-2,6-3",A. Pavel,R. Weidenfeld,,,ROU,ISR,6-7(7),6-2,6-3,,,02:00:00,7,9,287,/en/stats/leaderboard?page=serve,1,0,65,65,100,66,43,65,71,25,35,67,4,6,15,229,/en/stats/leaderboard?page=serve,7,1,53,46,86,63,29,46,55,22,40,44,4,9,14,68,68,100,41,35,86,55,103,186,59,51,86,32,32,100,45,83,186,A,,,,,,A. Pavel,R. Weidenfeld,P280,W121,ROU,ISR,,
73,1997,Tashkent,GP,1997-09-08T00:00:00,1997-09-14T00:00:00,Hard,32,328000,$,MS027,R32,00:45:00,,F,2,S015,"6-2,6-0",J. Sanchez,J. Kroslak,,,ESP,SVK,6-2,6-0,,,,00:45:00,,,308,/en/stats/leaderboard?page=serve,,1,71,27,38,78,21,27,73,8,11,,0,,7,156,/en/stats/leaderboard?page=serve,8,0,53,24,45,54,13,24,29,6,21,29,2,7,7,76,29,38,58,26,45,66,55,83,42,19,45,24,9,38,34,28,83,A,,,,,False,J. Sanchez,J. Kroslak,S015,K296,ESP,SVK,,
73,1997,Tashkent,GP,1997-09-08T00:00:00,1997-09-14T00:00:00,Hard,32,328000,$,MS028,R32,01:54:00,,F,3,S544,"2-6,6-2,6-3",V. Spadea,S. Campbell,,,USA,USA,2-6,6-2,6-3,,,01:54:00,,,254,/en/stats/leaderboard?page=serve,2,4,51,44,86,68,30,44,57,24,42,70,7,10,13,225,/en/stats/leaderboard?page=serve,4,1,56,52,93,65,34,52,41,17,41,60,6,10,12,63,54,86,45,42,93,54,96,179,55,51,93,37,32,86,46,83,179,A,,,,,,V. Spadea,S. Campbell,S544,C355,USA,USA,,
73,1997,Tashkent,GP,1997-09-08T00:00:00,1997-09-14T00:00:00,Hard,32,328000,$,MS029,R32,01:12:00,,F,2,R243,"6-3,6-3",E. Ran,G. Pozzi,,,ISR,ITA,6-3,6-3,,,,01:12:00,,,260,/en/stats/leaderboard?page=serve,1,5,60,34,57,71,24,34,48,11,23,50,2,4,9,195,/en/stats/leaderboard?page=serve,2,3,67,33,49,64,21,33,19,3,16,0,0,5,9,61,35,57,51,25,49,57,60,106,49,24,49,39,22,57,43,46,106,A,,,,,,E. Ran,G. Pozzi,R243,P045,ISR,ITA,,
73,1997,Tashkent,GP,1997-09-08T00:00:00,1997-09-14T00:00:00,Hard,32,328000,$,MS030,R32,01:43:00,,F,3,V037,"6-4,1-6,6-3",A. Volkov,K. Carlsen,,,RUS,DEN,6-4,1-6,6-3,,,01:43:00,,,251,/en/stats/leaderboard?page=serve,8,4,39,34,88,82,28,34,50,27,54,75,6,8,13,271,/en/stats/leaderboard?page=serve,7,14,45,35,77,71,25,35,64,27,42,60,3,5,13,63,55,88,32,25,77,48,80,165,68,52,77,38,33,88,52,85,165,A,,,,,,A. Volkov,K. Carlsen,V037,C328,RUS,DEN,,
73,1997,Tashkent,GP,1997-09-08T00:00:00,1997-09-14T00:00:00,Hard,32,328000,$,MS031,R32,02:12:00,,F,3,H336,"6-4,6-7(5),7-6(7)",T. Henman,T. Champion,,,GBR,FRA,6-4,6-7(5),7-6(7),,,02:12:00,,,299,/en/stats/leaderboard?page=serve,8,16,57,61,107,77,47,61,63,29,46,80,4,5,17,281,/en/stats/leaderboard?page=serve,2,4,63,69,110,72,50,69,56,23,41,60,3,5,17,71,76,107,34,37,110,52,113,217,66,73,110,29,31,107,48,104,217,A,5,7,7,4,,T. Henman,T. Champion,H336,C028,GBR,FRA,,
