event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set4_winner,tiebreak_set4_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS011,R16,03:42:00,,F,5,L397,"5-7,6-2,3-6,7-6(7),8-6",F. Lopez,M. Baghdatis,,,ESP,CYP,5-7,6-2,3-6,7-6(7),8-6,03:42:00,A,F. Lopez,M. Baghdatis,ESP,CYP,,,,,7.0,4.0,312,/en/stats/leaderboard?page=serve,3,25,62,106,171,78,83,106,58,38,65,83,10,12,27,293,/en/stats/leaderboard?page=serve,5,18,57,98,173,78,76,98,56,42,75,70,7,10,28,71,121,171,32,55,173,51,176,344,68,118,173,29,50,171,49,168,344,,,,,L397,B837
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS012,R16,03:06:00,,F,4,S636,"6-4,3-6,6-4,7-6(7)",R. Schuettler,J. Tipsarevic,,,GER,SRB,6-4,3-6,6-4,7-6(7),,03:06:00,A,R. Schuettler,J. Tipsarevic,GER,SRB,,,,,7.0,4.0,295,/en/stats/leaderboard?page=serve,5,11,57,74,129,84,62,74,53,29,55,80,4,5,20,298,/en/stats/leaderboard?page=serve,4,20,58,78,135,81,63,78,53,30,57,82,9,11,21,71,91,129,31,42,135,50,133,264,69,93,135,29,38,129,50,131,264,,,,,S636,T742
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS013,R16,01:58:00,,F,3,C487,"6-3,7-5,6-2",A. Clement,M. Cilic,,,FRA,CRO,6-3,7-5,6-2,,,01:58:00,A,A. Clement,M. Cilic,FRA,CRO,,,,,,,293,/en/stats/leaderboard?page=serve,0,6,62,58,94,74,43,58,58,21,36,75,3,4,15,248,/en/stats/leaderboard?page=serve,3,16,55,48,87,75,36,48,41,16,39,44,4,9,14,68,64,94,40,35,87,55,99,181,60,52,87,32,30,94,45,82,181,,,,,C487,C977
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS014,R16,03:58:00,,F,5,MC10,"5-7,3-6,7-6(7),6-2,6-4",A. Murray,R. Gasquet,,,GBR,FRA,5-7,3-6,7-6(7),6-2,6-4,03:58:00,A,A. Murray,R. Gasquet,GBR,FRA,,,7.0,3.0,,,279,/en/stats/leaderboard?page=serve,6,15,55,103,187,76,78,103,51,43,84,83,15,18,25,269,/en/stats/leaderboard?page=serve,6,12,61,114,188,75,85,114,43,32,74,73,11,15,26,65,121,187,38,71,188,51,192,375,62,117,188,35,66,187,49,183,375,,,,,MC10,G628
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS015,R16,02:11:00,,F,3,N409,"6-3,6-3,6-1",R. Nadal,M. Youzhny,,,ESP,RUS,6-3,6-3,6-1,,,02:11:00,A,R. Nadal,M. Youzhny,ESP,RUS,,,,,,,304,/en/stats/leaderboard?page=serve,1,3,70,49,70,78,38,49,62,13,21,75,3,4,13,204,/en/stats/leaderboard?page=serve,5,4,63,60,95,58,35,60,34,12,35,63,10,16,12,73,51,70,51,48,95,60,99,165,49,47,95,27,19,70,40,66,165,,,,,N409,Y061
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS016,R32,01:22:00,,F,3,F324,"6-3,6-3,6-1",R. Federer,M. Gicquel,,,SUI,FRA,6-3,6-3,6-1,,,01:22:00,A,R. Federer,M. Gicquel,SUI,FRA,,,,,,,315,/en/stats/leaderboard?page=serve,1,10,72,49,68,84,41,49,58,11,19,67,2,3,13,211,/en/stats/leaderboard?page=serve,1,5,67,55,82,64,35,55,26,7,27,54,7,13,12,76,52,68,49,40,82,61,92,150,51,42,82,24,16,68,39,58,150,,,,,F324,G436
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS017,R32,02:05:00,,F,3,H432,"6-1,6-3,7-6(7)",L. Hewitt,S. Bolelli,,,AUS,ITA,6-1,6-3,7-6(7),,,02:05:00,A,L. Hewitt,S. Bolelli,AUS,ITA,,,7.0,2.0,,,327,/en/stats/leaderboard?page=serve,0,14,53,40,76,93,37,40,67,24,36,0,0,0,14,246,/en/stats/leaderboard?page=serve,4,12,63,64,102,67,43,64,37,14,38,67,8,12,14,80,61,76,44,45,102,60,106,178,56,57,102,20,15,76,40,72,178,,,,,H432,BA98
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS018,R32,01:40:00,,F,3,V306,"6-4,6-4,6-0",F. Verdasco,T. Berdych,,,ESP,CZE,6-4,6-4,6-0,,,01:40:00,A,F. Verdasco,T. Berdych,ESP,CZE,,,,,,,325,/en/stats/leaderboard?page=serve,0,11,61,42,69,90,38,42,63,17,27,0,0,0,13,230,/en/stats/leaderboard?page=serve,2,4,52,44,85,66,29,44,49,20,41,50,5,10,13,80,55,69,42,36,85,59,91,154,58,49,85,20,14,69,41,63,154,,,,,V306,BA47
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS019,R32,03:11:00,,F,4,A385,"6-4,6-4,6-7(5),7-6(7)",M. Ancic,D. Ferrer,,,CRO,ESP,6-4,6-4,6-7(5),7-6(7),,03:11:00,A,M. Ancic,D. Ferrer,CRO,ESP,,,5.0,7.0,7.0,3.0,322,/en/stats/leaderboard?page=serve,3,23,60,87,144,84,73,87,58,33,57,100,6,6,22,290,/en/stats/leaderboard?page=serve,3,5,70,92,131,77,71,92,51,20,39,50,2,4,22,74,106,144,31,40,131,53,146,275,69,91,131,26,38,144,47,129,275,,,,,A385,F401
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS020,R32,02:56:00,,F,4,S741,"7-6(7),3-6,7-6(7),6-4",M. Safin,A. Seppi,,,RUS,ITA,7-6(7),3-6,7-6(7),6-4,,02:56:00,A,M. Safin,A. Seppi,RUS,ITA,,,7.0,3.0,,,278,/en/stats/leaderboard?page=serve,5,16,58,78,134,79,62,78,50,28,56,50,4,8,21,272,/en/stats/leaderboard?page=serve,4,4,65,93,143,70,65,93,56,28,50,43,3,7,22,67,90,134,35,50,143,51,140,277,65,93,143,33,44,134,49,137,277,,,7.0,5.0,S741,SA93
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS021,R32,01:22:00,,F,2,W367,"7-5,6-1",S. Wawrinka,M. Zverev,,,SUI,GER,7-5,6-1,,,,01:22:00,A,S. Wawrinka,M. Zverev,SUI,GER,,,,,,,295,/en/stats/leaderboard?page=serve,4,8,57,39,69,77,30,39,57,17,30,100,4,4,10,255,/en/stats/leaderboard?page=serve,1,1,69,42,61,62,26,42,58,11,19,57,4,7,9,68,47,69,39,24,61,55,71,130,61,37,61,32,22,69,45,59,130,,,,,W367,Z168
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS022,R32,02:00:00,,F,3,B837,"7-6(7),6-4,6-2",M. Baghdatis,S. Stadler,,,CYP,GER,7-6(7),6-4,6-2,,,02:00:00,A,M. Baghdatis,S. Stadler,CYP,GER,,,,,,,289,/en/stats/leaderboard?page=serve,2,5,60,60,100,75,45,60,58,23,40,75,3,4,15,260,/en/stats/leaderboard?page=serve,2,0,72,67,93,67,45,67,50,13,26,50,4,8,15,68,68,100,38,35,93,53,103,193,62,58,93,32,32,100,47,90,193,,,7.0,2.0,B837,S944
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS023,R32,02:15:00,,F,4,L397,"6-4,7-5,4-6,6-4",F. Lopez,B. Reynolds,,,ESP,USA,6-4,7-5,4-6,6-4,,02:15:00,A,F. Lopez,B. Reynolds,ESP,USA,,,,,,,334,/en/stats/leaderboard?page=serve,0,24,69,74,108,84,62,74,62,21,34,67,2,3,21,294,/en/stats/leaderboard?page=serve,2,17,64,77,120,74,57,77,56,24,43,50,3,6,21,77,83,108,33,39,120,54,122,228,68,81,120,23,25,108,46,106,228,,,,,L397,R483
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS024,R32,02:23:00,,F,3,T742,"7-6(7),7-6(7),6-3",J. Tipsarevic,D. Tursunov,,,SRB,RUS,7-6(7),7-6(7),6-3,,,02:23:00,A,J. Tipsarevic,D. Tursunov,SRB,RUS,,,,,,,315,/en/stats/leaderboard?page=serve,4,13,63,71,113,83,59,71,60,25,42,100,7,7,17,303,/en/stats/leaderboard?page=serve,5,16,60,63,105,79,50,63,60,25,42,86,6,7,16,74,84,113,29,30,105,52,114,218,71,75,105,26,29,113,48,104,218,7.0,3.0,7.0,1.0,T742,T315
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS025,R32,02:03:00,,F,3,S636,"6-2,6-3,6-4",R. Schuettler,G. Garcia-Lopez,,,GER,ESP,6-2,6-3,6-4,,,02:03:00,A,R. Schuettler,G. Garcia-Lopez,GER,ESP,,,,,,,260,/en/stats/leaderboard?page=serve,2,4,52,41,79,73,30,41,55,21,38,40,2,5,14,200,/en/stats/leaderboard?page=serve,4,0,64,56,87,55,31,56,39,12,31,50,7,14,13,65,51,79,51,44,87,57,95,166,49,43,87,35,28,79,43,71,166,,,,,S636,G476
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS026,R32,02:59:00,,F,4,C977,"6-7(5),6-3,6-4,7-6(9)",M. Cilic,P. Mathieu,,,CRO,FRA,6-7(5),6-3,6-4,7-6(9),,02:59:00,A,M. Cilic,P. Mathieu,CRO,FRA,,,,,9.0,7.0,307,/en/stats/leaderboard?page=serve,5,18,62,90,146,78,70,90,59,33,56,83,5,6,22,282,/en/stats/leaderboard?page=serve,2,6,57,72,126,71,51,72,65,35,54,25,1,4,21,71,103,146,32,40,126,53,143,272,68,86,126,29,43,146,47,129,272,,,5.0,7.0,C977,M850
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS027,R32,02:37:00,,F,4,C487,"4-6,6-3,6-4,6-4",A. Clement,J. Melzer,,,FRA,AUT,4-6,6-3,6-4,6-4,,02:37:00,A,A. Clement,J. Melzer,FRA,AUT,,,,,,,296,/en/stats/leaderboard?page=serve,3,16,56,68,121,75,51,68,62,33,53,71,5,7,20,267,/en/stats/leaderboard?page=serve,4,16,54,62,115,76,47,62,47,25,53,56,5,9,19,69,84,121,37,43,115,54,127,236,63,72,115,31,37,121,46,109,236,,,,,C487,M762
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS029,R32,02:35:00,,F,4,MC10,"6-4,6-7(4),6-3,6-2",A. Murray,T. Haas,,,GBR,GER,6-4,6-7(4),6-3,6-2,,02:35:00,A,A. Murray,T. Haas,GBR,GER,,,,,,,296,/en/stats/leaderboard?page=serve,4,14,54,68,127,81,55,68,56,33,59,75,3,4,20,258,/en/stats/leaderboard?page=serve,6,11,62,68,109,79,54,68,39,16,41,58,7,12,19,69,88,127,36,39,109,54,127,236,64,70,109,31,39,127,46,109,236,4.0,7.0,,,MC10,H355
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS030,R32,04:15:00,,F,5,Y061,"7-5,6-7(5),6-4,6-7(4),6-3",M. Youzhny,R. Stepanek,,,RUS,CZE,7-5,6-7(5),6-4,6-7(4),6-3,04:15:00,A,M. Youzhny,R. Stepanek,RUS,CZE,,,,,4.0,7.0,297,/en/stats/leaderboard?page=serve,2,12,63,131,209,73,96,131,55,43,78,93,14,15,28,293,/en/stats/leaderboard?page=serve,7,17,67,105,157,77,81,105,54,28,52,60,6,10,27,67,139,209,31,48,157,51,187,366,69,109,157,33,70,209,49,179,366,5.0,7.0,,,Y061,S694
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS031,R32,02:22:00,,F,3,N409,"7-6(7),6-2,6-3",R. Nadal,N. Kiefer,,,ESP,GER,7-6(7),6-2,6-3,,,02:22:00,A,R. Nadal,N. Kiefer,ESP,GER,,,,,,,318,/en/stats/leaderboard?page=serve,1,5,78,68,87,75,51,68,68,13,19,50,1,2,15,250,/en/stats/leaderboard?page=serve,2,13,52,46,88,83,38,46,33,14,42,33,2,6,14,74,64,87,41,36,88,57,100,175,59,52,88,26,23,87,43,75,175,,,7.0,3.0,N409,K316
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS032,R64,02:01:00,,F,3,F324,"6-3,6-4,7-6(7)",R. Federer,R. Soderling,,,SUI,SWE,6-3,6-4,7-6(7),,,02:01:00,A,R. Federer,R. Soderling,SUI,SWE,,,7.0,3.0,,,307,/en/stats/leaderboard?page=serve,0,15,60,58,96,81,47,58,58,22,38,75,3,4,16,255,/en/stats/leaderboard?page=serve,5,6,55,63,114,70,44,63,49,25,51,63,5,8,15,72,69,96,39,45,114,54,114,210,61,69,114,28,27,96,46,96,210,,,,,F324,SA49
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS033,R64,03:32:00,,F,5,G436,"4-6,5-7,7-6(7),7-6(7),6-3",M. Gicquel,I. Bozoljac,,,FRA,SRB,4-6,5-7,7-6(7),7-6(7),6-3,03:32:00,A,M. Gicquel,I. Bozoljac,FRA,SRB,,,7.0,1.0,7.0,,313,/en/stats/leaderboard?page=serve,2,16,62,101,162,78,79,101,67,41,61,71,5,7,28,303,/en/stats/leaderboard?page=serve,13,31,52,92,176,82,75,92,55,46,84,91,10,11,27,74,120,162,31,55,176,52,175,338,69,121,176,26,42,162,48,163,338,,,,,G436,BA57
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS034,R64,01:52:00,,F,3,H432,"7-6(7),6-0,6-2",L. Hewitt,A. Montanes,,,AUS,ESP,7-6(7),6-0,6-2,,,01:52:00,A,L. Hewitt,A. Montanes,AUS,ESP,,,,,,,308,/en/stats/leaderboard?page=serve,0,9,51,41,81,85,35,41,63,25,40,100,4,4,13,226,/en/stats/leaderboard?page=serve,6,7,52,48,92,71,34,48,41,18,44,50,5,10,13,74,60,81,43,40,92,58,100,173,57,52,92,26,21,81,42,73,173,,,7.0,4.0,H432,M824
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS035,R64,03:02:00,,F,4,BA98,"7-6(10),7-6(9),3-6,7-6(7)",S. Bolelli,F. Gonzalez,,,ITA,CHI,7-6(10),7-6(9),3-6,7-6(7),,03:02:00,A,S. Bolelli,F. Gonzalez,ITA,CHI,,,,,7.0,4.0,292,/en/stats/leaderboard?page=serve,4,8,64,98,153,73,72,98,65,36,55,79,11,14,22,302,/en/stats/leaderboard?page=serve,7,18,63,90,144,80,72,90,57,31,54,33,1,3,23,71,108,153,28,41,144,50,149,297,72,103,144,29,45,153,50,148,297,9.0,7.0,10.0,8.0,BA98,G415
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS036,R64,02:15:00,,F,4,BA47,"6-7(5),7-6(8),6-1,6-2",T. Berdych,V. Hanescu,,,CZE,ROU,6-7(5),7-6(8),6-1,6-2,,02:15:00,A,T. Berdych,V. Hanescu,CZE,ROU,,,,,,,324,/en/stats/leaderboard?page=serve,4,13,59,64,108,92,59,64,64,28,44,100,2,2,19,268,/en/stats/leaderboard?page=serve,5,11,67,81,121,70,57,81,50,20,40,44,4,9,20,81,87,108,36,44,121,57,131,229,64,77,121,19,21,108,43,98,229,8.0,6.0,5.0,7.0,BA47,H528
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS037,R64,02:33:00,,F,4,V306,"7-6(7),6-7(5),6-1,6-1",F. Verdasco,O. Rochus,,,ESP,BEL,7-6(7),6-7(5),6-1,6-1,,02:33:00,A,F. Verdasco,O. Rochus,ESP,BEL,,,,,,,278,/en/stats/leaderboard?page=serve,3,15,68,82,120,67,55,82,58,22,38,44,4,9,19,204,/en/stats/leaderboard?page=serve,3,2,64,77,121,55,42,77,39,17,44,38,6,16,19,64,77,120,51,62,121,58,139,241,49,59,121,36,43,120,42,102,241,5.0,7.0,7.0,4.0,V306,R397
