event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
1720,2008,Bangkok,WS,2008-09-22T00:00:00,2008-09-28T00:00:00,Hard,28,551000,$,MS001,F,01:41:00,,F,2,T786,"7-6(7),6-4",J. Tsonga,N. Djokovic,,,FRA,SRB,7-6(7),6-4,,,,01:41:00,A,J. Tsonga,N. Djokovic,FRA,SRB,,,7,4,286,/en/stats/leaderboard?page=serve,1,8,58,41,71,78,32,41,53,16,30,83,5,6,11,267,/en/stats/leaderboard?page=serve,1,3,62,44,71,70,31,44,52,14,27,33,1,3,11,68,48,71,37,26,71,52,74,142,63,45,71,32,23,71,48,68,142,,,,,T786,D643
1720,2008,Bangkok,WS,2008-09-22T00:00:00,2008-09-28T00:00:00,Hard,28,551000,$,MS002,SF,01:21:00,,F,2,D643,"7-5,6-1",N. Djokovic,T. Berdych,,,SRB,CZE,7-5,6-1,,,,01:21:00,A,N. Djokovic,T. Berdych,SRB,CZE,,,,,303,/en/stats/leaderboard?page=serve,2,6,66,42,64,74,31,42,59,13,22,100,3,3,10,229,/en/stats/leaderboard?page=serve,3,1,53,26,49,69,18,26,43,10,23,0,0,3,9,69,44,64,43,21,49,58,65,113,57,28,49,31,20,64,42,48,113,,,,,D643,BA47
1720,2008,Bangkok,WS,2008-09-22T00:00:00,2008-09-28T00:00:00,Hard,28,551000,$,MS003,SF,01:00:00,,F,2,T786,"6-0,6-3",J. Tsonga,G. Monfils,,,FRA,FRA,6-0,6-3,,,,01:00:00,A,J. Tsonga,G. Monfils,FRA,FRA,,,,,315,/en/stats/leaderboard?page=serve,2,7,60,26,43,85,22,26,65,11,17,100,1,1,8,204,/en/stats/leaderboard?page=serve,1,5,60,24,40,67,16,24,31,5,16,33,2,6,7,77,33,43,48,19,40,63,52,83,53,21,40,23,10,43,37,31,83,,,,,T786,MC65
1720,2008,Bangkok,WS,2008-09-22T00:00:00,2008-09-28T00:00:00,Hard,28,551000,$,MS004,QF,01:28:00,,F,2,D643,"6-4,7-5",N. Djokovic,R. Soderling,,,SRB,SWE,6-4,7-5,,,,01:28:00,A,N. Djokovic,R. Soderling,SRB,SWE,,,,,300,/en/stats/leaderboard?page=serve,0,9,71,48,68,75,36,48,55,11,20,80,4,5,11,257,/en/stats/leaderboard?page=serve,2,12,67,46,69,78,36,46,30,7,23,67,6,9,11,69,47,68,38,26,69,53,73,137,62,43,69,31,21,68,47,64,137,,,,,D643,SA49
1720,2008,Bangkok,WS,2008-09-22T00:00:00,2008-09-28T00:00:00,Hard,28,551000,$,MS005,QF,01:44:00,,F,2,BA47,"7-6(8),6-3",T. Berdych,N. Mahut,,,CZE,FRA,7-6(8),6-3,,,,01:44:00,A,T. Berdych,N. Mahut,CZE,FRA,,,8,6,324,/en/stats/leaderboard?page=serve,0,11,69,47,68,77,36,47,67,14,21,100,2,2,10,265,/en/stats/leaderboard?page=serve,5,10,71,65,91,66,43,65,42,11,26,82,9,11,11,74,50,68,41,37,91,55,87,159,59,54,91,26,18,68,45,72,159,,,,,BA47,M873
1720,2008,Bangkok,WS,2008-09-22T00:00:00,2008-09-28T00:00:00,Hard,28,551000,$,MS006,QF,02:21:00,,F,2,MC65,"7-6(8),6-4",G. Monfils,P. Petzschner,,,FRA,GER,7-6(8),6-4,,,,02:21:00,A,G. Monfils,P. Petzschner,FRA,GER,,,8,6,300,/en/stats/leaderboard?page=serve,1,9,69,47,68,81,38,47,52,11,21,50,1,2,11,273,/en/stats/leaderboard?page=serve,2,3,61,41,67,76,31,41,54,14,26,67,4,6,11,72,49,68,33,22,67,53,71,135,67,45,67,28,19,68,47,64,135,,,,,MC65,P624
1720,2008,Bangkok,WS,2008-09-22T00:00:00,2008-09-28T00:00:00,Hard,28,551000,$,MS007,QF,01:00:00,,F,2,T786,"6-3,6-2",J. Tsonga,J. Melzer,,,FRA,AUT,6-3,6-2,,,,01:00:00,A,J. Tsonga,J. Melzer,FRA,AUT,,,,,340,/en/stats/leaderboard?page=serve,1,13,66,31,47,81,25,31,81,13,16,100,1,1,9,249,/en/stats/leaderboard?page=serve,1,2,66,33,50,61,20,33,59,10,17,50,3,6,8,81,38,47,40,20,50,60,58,97,60,30,50,19,9,47,40,39,97,,,,,T786,M762
1720,2008,Bangkok,WS,2008-09-22T00:00:00,2008-09-28T00:00:00,Hard,28,551000,$,MS008,R16,01:06:00,,F,2,D643,"6-1,6-3",N. Djokovic,S. Stadler,,,SRB,GER,6-1,6-3,,,,01:06:00,A,N. Djokovic,S. Stadler,SRB,GER,,,,,289,/en/stats/leaderboard?page=serve,1,5,59,30,51,63,19,30,76,16,21,50,1,2,8,193,/en/stats/leaderboard?page=serve,2,1,85,47,55,47,22,47,25,2,8,44,4,9,8,69,35,51,56,31,55,62,66,106,44,24,55,31,16,51,38,40,106,,,,,D643,S944
1720,2008,Bangkok,WS,2008-09-22T00:00:00,2008-09-28T00:00:00,Hard,28,551000,$,MS009,R16,00:47:00,,F,2,SA49,"6-1,6-3",R. Soderling,T. Gabashvili,,,SWE,RUS,6-1,6-3,,,,00:47:00,A,R. Soderling,T. Gabashvili,SWE,RUS,,,,,342,/en/stats/leaderboard?page=serve,1,11,62,23,37,91,21,23,79,11,14,0,0,0,8,205,/en/stats/leaderboard?page=serve,3,4,63,30,48,63,19,30,28,5,18,50,4,8,8,86,32,37,50,24,48,66,56,85,50,24,48,14,5,37,34,29,85,,,,,SA49,G681
1720,2008,Bangkok,WS,2008-09-22T00:00:00,2008-09-28T00:00:00,Hard,28,551000,$,MS010,R16,01:23:00,,F,2,BA47,"7-5,6-1",T. Berdych,S. Bolelli,,,CZE,ITA,7-5,6-1,,,,01:23:00,A,T. Berdych,S. Bolelli,CZE,ITA,,,,,296,/en/stats/leaderboard?page=serve,2,10,63,39,62,74,29,39,61,14,23,75,3,4,10,221,/en/stats/leaderboard?page=serve,3,5,61,37,61,57,21,37,46,11,24,50,4,8,9,69,43,62,48,29,61,59,72,123,52,32,61,31,19,62,41,51,123,,,,,BA47,BA98
