event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_isstatbetter_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,doublefaults_tot_winner,doublefaults_isstatbetter_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
402,1996,Memphis,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Hard,48,683000,$,MS014,R16,00:55:00,,F,2,P338,"6-3,6-2",M. Philippoussis,P. Haarhuis,,,AUS,NED,6-3,6-2,,,,00:55:00,,,298,/en/stats/leaderboard?page=serve,,11,56,27,48,96,26,27,52,11,21,,0,,9,251,/en/stats/leaderboard?page=serve,,1,64,28,44,61,17,28,63,10,16,57,4,7,8,77,37,48,39,17,44,59,54,92,61,27,44,23,11,48,41,38,92,A,5,False,,,,,M. Philippoussis,P. Haarhuis,P338,H223,AUS,NED,,
402,1996,Memphis,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Hard,48,683000,$,MS015,R16,01:10:00,,F,2,N254,"6-4,6-4",J. Novak,L. Jensen,,,CZE,USA,6-4,6-4,,,,01:10:00,,,288,/en/stats/leaderboard?page=serve,False,1,68,47,69,70,33,47,59,13,22,88,7,8,10,252,/en/stats/leaderboard?page=serve,4,4,61,36,59,64,23,36,57,13,23,25,1,4,10,67,46,69,39,23,59,54,69,128,61,36,59,33,23,69,46,59,128,A,,,,,,,J. Novak,L. Jensen,N254,J009,CZE,USA,,
402,1996,Memphis,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Hard,48,683000,$,MS016,R32,01:15:00,,F,2,S402,"6-3,7-6(7)",P. Sampras,R. Reneberg,,,USA,USA,6-3,7-6(7),,,,01:15:00,7,4,298,/en/stats/leaderboard?page=serve,,19,58,34,59,85,29,34,56,14,25,33,1,3,11,239,/en/stats/leaderboard?page=serve,2,9,53,40,76,65,26,40,44,16,36,63,5,8,10,73,43,59,45,34,76,57,77,135,55,42,76,27,16,59,43,58,135,A,1,,,,,,P. Sampras,R. Reneberg,S402,R016,USA,USA,,
402,1996,Memphis,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Hard,48,683000,$,MS017,R32,02:10:00,,F,3,R237,"6-7(4),7-6(7),7-5",G. Rusedski,M. Tebbutt,,,GBR,AUS,6-7(4),7-6(7),7-5,,,02:10:00,7,4,310,/en/stats/leaderboard?page=serve,False,14,68,79,116,81,64,79,59,22,37,,0,,18,300,/en/stats/leaderboard?page=serve,4,15,55,63,114,87,55,63,53,27,51,80,4,5,18,74,86,116,28,32,114,51,118,230,72,82,114,26,30,116,49,112,230,A,,,4,7,,,G. Rusedski,M. Tebbutt,R237,T195,GBR,AUS,,
402,1996,Memphis,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Hard,48,683000,$,MS018,R32,01:03:00,,F,2,W035,"6-3,6-2",M. Woodforde,R. Fromberg,,,AUS,AUS,6-3,6-2,,,,01:03:00,,,234,/en/stats/leaderboard?page=serve,,5,52,31,60,87,27,31,48,14,29,,0,,9,238,/en/stats/leaderboard?page=serve,4,7,52,23,44,83,19,23,38,8,21,40,2,5,8,68,41,60,39,17,44,56,58,104,61,27,44,32,19,60,44,46,104,A,2,,,,,,M. Woodforde,R. Fromberg,W035,F164,AUS,AUS,,
402,1996,Memphis,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Hard,48,683000,$,MS019,R32,01:15:00,,F,2,R286,"6-3,6-3",M. Rios,J. Stoltenberg,,,CHI,AUS,6-3,6-3,,,,01:15:00,,,267,/en/stats/leaderboard?page=serve,,3,54,32,59,72,23,32,52,14,27,50,1,2,9,206,/en/stats/leaderboard?page=serve,5,3,48,30,63,53,16,30,52,17,33,50,4,8,9,63,37,59,48,30,63,55,67,122,52,33,63,37,22,59,45,55,122,A,2,,,,,,M. Rios,J. Stoltenberg,R286,S331,CHI,AUS,,
402,1996,Memphis,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Hard,48,683000,$,MS020,R32,02:04:00,,F,3,C274,"6-3,5-7,6-2",M. Chang,S. Draper,,,USA,AUS,6-3,5-7,6-2,,,02:04:00,,,272,/en/stats/leaderboard?page=serve,,12,46,44,95,84,37,44,49,25,51,60,3,5,15,245,/en/stats/leaderboard?page=serve,4,8,57,61,107,70,43,61,43,20,46,76,13,17,14,65,62,95,41,44,107,52,106,202,59,63,107,35,33,95,48,96,202,A,5,,,,,,M. Chang,S. Draper,C274,D270,USA,AUS,,
402,1996,Memphis,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Hard,48,683000,$,MS021,R32,01:09:00,,F,2,C179,"7-5,6-2",C. Costa,C. Moya,,,ESP,ESP,7-5,6-2,,,,01:09:00,,,275,/en/stats/leaderboard?page=serve,,2,58,35,60,83,29,35,44,11,25,67,2,3,10,222,/en/stats/leaderboard?page=serve,4,2,46,26,57,73,19,26,45,14,31,0,0,4,10,67,40,60,42,24,57,55,64,117,58,33,57,33,20,60,45,53,117,A,2,,,,,,C. Costa,C. Moya,C179,M605,ESP,ESP,,
402,1996,Memphis,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Hard,48,683000,$,MS022,R32,01:03:00,,F,2,B397,"6-3,6-4",B. Black,N. Marques,,,ZIM,POR,6-3,6-4,,,,01:03:00,,,286,/en/stats/leaderboard?page=serve,,6,68,39,57,85,33,39,39,7,18,50,1,2,10,254,/en/stats/leaderboard?page=serve,2,5,70,37,53,65,24,37,50,8,16,25,1,4,9,70,40,57,40,21,53,55,61,110,60,32,53,30,17,57,45,49,110,A,2,,,,,,B. Black,N. Marques,B397,M197,ZIM,POR,,
402,1996,Memphis,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Hard,48,683000,$,MS023,R32,01:11:00,,F,2,W124,"7-6(7),6-3",M. Washington,J. Kroslak,,,USA,SVK,7-6(7),6-3,,,,01:11:00,,,236,/en/stats/leaderboard?page=serve,,6,67,39,58,90,35,39,74,14,19,0,0,,11,274,/en/stats/leaderboard?page=serve,5,1,68,47,69,70,33,47,50,11,22,50,1,2,10,84,49,58,36,25,69,58,74,127,64,44,69,16,9,58,42,53,127,A,1,,7,4,,,M. Washington,J. Kroslak,W124,K296,USA,SVK,,
402,1996,Memphis,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Hard,48,683000,$,MS024,R32,01:10:00,,F,2,M442,"6-1,7-6(7)",T. Martin,M. Tillstrom,,,USA,SWE,6-1,7-6(7),,,,01:10:00,7,3,300,/en/stats/leaderboard?page=serve,,11,62,39,63,72,28,39,67,16,24,67,2,3,10,235,/en/stats/leaderboard?page=serve,,1,52,29,56,79,23,29,37,10,27,0,0,3,9,70,44,63,41,23,56,56,67,119,59,33,56,30,19,63,44,52,119,A,2,False,,,,,T. Martin,M. Tillstrom,M442,T166,USA,SWE,,
402,1996,Memphis,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Hard,48,683000,$,MS025,R32,02:10:00,,F,3,W136,"6-4,6-7(2),6-1",T. Woodbridge,G. Stafford,,,AUS,RSA,6-4,6-7(2),6-1,,,02:10:00,2,7,259,/en/stats/leaderboard?page=serve,,8,60,69,115,67,46,69,46,21,46,83,10,12,14,227,/en/stats/leaderboard?page=serve,3,2,61,59,96,64,38,59,43,16,37,45,5,11,15,58,67,115,44,42,96,52,109,211,56,54,96,42,48,115,48,102,211,A,7,,,,,,T. Woodbridge,G. Stafford,W136,S406,AUS,RSA,,
402,1996,Memphis,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Hard,48,683000,$,MS026,R32,02:24:00,,F,3,S321,"6-3,5-7,6-4",B. Steven,L. Roux,,,NZL,FRA,6-3,5-7,6-4,,,02:24:00,,,271,/en/stats/leaderboard?page=serve,,3,67,67,100,69,46,67,55,18,33,73,8,11,16,244,/en/stats/leaderboard?page=serve,4,6,49,50,102,70,35,50,50,26,52,69,9,13,15,64,64,100,40,41,102,52,105,202,60,61,102,36,36,100,48,97,202,A,4,,,,,,B. Steven,L. Roux,S321,R280,NZL,FRA,,
402,1996,Memphis,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Hard,48,683000,$,MS027,R32,02:19:00,,F,3,E113,"7-6(7),3-6,7-6(12)",T. Enqvist,K. Evans,,,SWE,USA,7-6(7),3-6,7-6(12),,,02:19:00,,,280,/en/stats/leaderboard?page=serve,,9,59,59,100,81,48,59,54,22,41,57,4,7,16,286,/en/stats/leaderboard?page=serve,11,23,55,65,119,75,49,65,56,30,54,80,8,10,17,70,70,100,34,40,119,50,110,219,66,79,119,30,30,100,50,109,219,A,4,,7,3,12,10,T. Enqvist,K. Evans,E113,E116,SWE,USA,,
402,1996,Memphis,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Hard,48,683000,$,MS028,R32,01:46:00,,F,3,H223,"6-2,5-7,6-4",P. Haarhuis,J. Tarango,,,NED,USA,6-2,5-7,6-4,,,01:46:00,,,290,/en/stats/leaderboard?page=serve,,12,68,56,82,77,43,56,50,13,26,33,1,3,15,248,/en/stats/leaderboard?page=serve,3,2,58,52,89,67,35,52,51,19,37,50,4,8,15,68,56,82,39,35,89,53,91,171,61,54,89,32,26,82,47,80,171,A,3,,,,,,P. Haarhuis,J. Tarango,H223,T136,NED,USA,,
402,1996,Memphis,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Hard,48,683000,$,MS029,R32,01:13:00,,F,2,P338,"7-5,6-2",M. Philippoussis,C. Adams,,,AUS,USA,7-5,6-2,,,,01:13:00,,,299,/en/stats/leaderboard?page=serve,,11,47,24,51,100,24,24,56,15,27,0,0,1,10,223,/en/stats/leaderboard?page=serve,5,1,57,41,72,49,20,41,61,19,31,64,7,11,10,76,39,51,46,33,72,59,72,123,54,39,72,,0,,,0,,A,5,,,,,,M. Philippoussis,C. Adams,P338,A199,AUS,USA,,
402,1996,Memphis,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Hard,48,683000,$,MS030,R32,01:45:00,,F,3,N254,"7-6(7),4-6,6-1",J. Novak,J. Grabb,,,CZE,USA,7-6(7),4-6,6-1,,,01:45:00,,,286,/en/stats/leaderboard?page=serve,False,1,72,69,96,68,47,69,59,16,27,67,4,6,15,261,/en/stats/leaderboard?page=serve,5,6,58,49,84,78,38,49,46,16,35,67,6,9,14,66,63,96,36,30,84,52,93,180,64,54,84,34,33,96,48,87,180,A,,,7,5,,,J. Novak,J. Grabb,N254,G039,CZE,USA,,
402,1996,Memphis,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Hard,48,683000,$,MS031,R32,01:01:00,,F,2,J009,"6-2,6-4",L. Jensen,A. Agassi,,,USA,USA,6-2,6-4,,,,01:01:00,,,273,/en/stats/leaderboard?page=serve,,3,73,40,55,78,31,40,33,5,15,83,5,6,9,204,/en/stats/leaderboard?page=serve,3,5,46,32,69,50,16,32,51,19,37,78,14,18,9,65,36,55,49,34,69,56,70,124,51,35,69,35,19,55,44,54,124,A,2,,,,,,L. Jensen,A. Agassi,J009,A092,USA,USA,,
