event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,doublefaults_isstatbetter_tot_winner,tiebreak_set4_winner,tiebreak_set4_loser,doublefaults_isstatbetter_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS033,R64,02:30:00,,F,3,M442,"6-4,7-6(7),6-2",T. Martin,M. Wilander,,,USA,SWE,6-4,7-6(7),6-2,,,02:30:00,,,,,301,/en/stats/leaderboard?page=serve,2,12,77,91,118,80,73,91,41,11,27,88,7,8,15,248,/en/stats/leaderboard?page=serve,1,3,82,94,114,66,62,94,25,5,20,67,8,12,15,71,84,118,41,47,114,56,131,232,59,67,114,29,34,118,44,101,232,A,,,,,7,5,T. Martin,M. Wilander,M442,W023,USA,SWE,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS034,R64,02:45:00,,F,4,D270,"2-6,6-3,6-2,6-4",S. Draper,G. Schaller,,,AUS,AUT,2-6,6-3,6-2,6-4,,02:45:00,,,,,250,/en/stats/leaderboard?page=serve,3,11,47,73,154,75,55,73,43,35,81,69,9,13,18,236,/en/stats/leaderboard?page=serve,6,1,75,91,122,57,52,91,45,14,31,57,8,14,17,58,90,154,46,56,122,53,146,276,54,66,122,42,64,154,47,130,276,A,,,,,,,S. Draper,G. Schaller,D270,S315,AUS,AUT,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS035,R64,01:28:00,,F,3,T136,"6-4,6-4,6-1",J. Tarango,F. Squillari,,,USA,ARG,6-4,6-4,6-1,,,01:28:00,,,,,289,/en/stats/leaderboard?page=serve,2,1,79,58,73,79,46,58,40,6,15,75,3,4,13,206,/en/stats/leaderboard?page=serve,6,1,58,57,99,63,36,57,33,14,42,45,5,11,14,71,52,73,49,49,99,59,101,172,51,50,99,29,21,73,41,71,172,A,,,,,,,J. Tarango,F. Squillari,T136,S568,USA,ARG,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS036,R64,03:10:00,,F,4,F196,"4-6,7-6(9),6-1,7-6(7)",W. Ferreira,S. Dosedel,,,RSA,CZE,4-6,7-6(9),6-1,7-6(7),,03:10:00,,,,,270,/en/stats/leaderboard?page=serve,6,15,56,107,191,70,75,107,50,42,84,81,13,16,21,258,/en/stats/leaderboard?page=serve,4,6,57,90,158,62,56,90,57,39,68,64,7,11,20,61,117,191,40,63,158,52,180,349,60,95,158,39,74,191,48,169,349,A,,7,4,,9,7,W. Ferreira,S. Dosedel,F196,D198,RSA,CZE,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS037,R64,01:31:00,,F,3,F192,"6-0,6-2,6-4",R. Furlan,B. Steven,,,ITA,NZL,6-0,6-2,6-4,,,01:31:00,,,,,321,/en/stats/leaderboard?page=serve,,2,77,55,71,76,42,55,75,12,16,,0,,12,219,/en/stats/leaderboard?page=serve,1,4,67,53,79,57,30,53,42,11,26,50,6,12,12,76,54,71,48,38,79,61,92,150,52,41,79,24,17,71,39,58,150,A,False,,,,,,R. Furlan,B. Steven,F192,S321,ITA,NZL,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS038,R64,03:44:00,,F,5,K237,"7-6(7),6-4,6-7(5),4-6,6-2",K. Kucera,M. Norman,,,SVK,SWE,7-6(7),6-4,6-7(5),4-6,6-2,03:44:00,7,5,5,7,256,/en/stats/leaderboard?page=serve,9,11,58,119,205,73,87,119,43,37,86,58,7,12,26,260,/en/stats/leaderboard?page=serve,3,7,63,111,176,69,77,111,51,33,65,50,7,14,26,60,124,205,38,66,176,50,190,381,63,110,176,40,81,205,50,191,381,A,,,,,,,K. Kucera,M. Norman,K237,N250,SVK,SWE,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS039,R64,01:35:00,,F,3,C243,"6-3,6-2,6-2",J. Courier,D. Rikl,,,USA,CZE,6-3,6-2,6-2,,,01:35:00,,,,,292,/en/stats/leaderboard?page=serve,2,2,56,40,72,85,34,40,59,19,32,67,2,3,13,200,/en/stats/leaderboard?page=serve,3,3,53,47,89,57,27,47,40,17,42,45,5,11,12,74,53,72,51,45,89,61,98,161,49,44,89,26,19,72,39,63,161,A,,,,,,,J. Courier,D. Rikl,C243,R203,USA,CZE,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS040,R64,03:03:00,,F,5,W212,"4-6,6-4,6-7(7),6-3,6-2",C. Woodruff,A. Agassi,,,USA,USA,4-6,6-4,6-7(7),6-3,6-2,03:03:00,,,7,9,250,/en/stats/leaderboard?page=serve,6,9,56,105,188,64,67,105,55,46,83,59,10,17,25,211,/en/stats/leaderboard?page=serve,10,5,55,93,170,68,63,93,35,27,77,50,10,20,24,60,113,188,47,80,170,54,193,358,53,90,170,40,75,188,46,165,358,A,,,,,,,C. Woodruff,A. Agassi,W212,A092,USA,USA,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS041,R64,02:55:00,,F,4,B446,"5-7,6-1,6-4,6-0",J. Bjorkman,T. Champion,,,SWE,FRA,5-7,6-1,6-4,6-0,,02:55:00,,,,,244,/en/stats/leaderboard?page=serve,3,8,53,80,150,69,55,80,47,33,70,67,10,15,17,199,/en/stats/leaderboard?page=serve,2,2,71,94,133,49,46,94,41,16,39,48,10,21,18,59,88,150,53,71,133,56,159,283,47,62,133,41,62,150,44,124,283,A,,,,,,,J. Bjorkman,T. Champion,B446,C028,SWE,FRA,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS042,R64,03:04:00,,F,4,W136,"3-6,6-4,7-6(7),7-6(7)",T. Woodbridge,M. Philippoussis,,,AUS,AUS,3-6,6-4,7-6(7),7-6(7),,03:04:00,,,7,1,242,/en/stats/leaderboard?page=serve,13,8,53,97,183,69,67,97,48,41,86,71,12,17,22,258,/en/stats/leaderboard?page=serve,8,9,61,94,153,70,66,94,46,27,59,56,5,9,21,59,108,183,39,60,153,50,168,336,61,93,153,41,75,183,50,168,336,A,,7,2,,,,T. Woodbridge,M. Philippoussis,W136,P338,AUS,AUS,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS043,R64,01:56:00,,F,4,K214,"6-2,4-6,7-6(7),6-2",R. Krajicek,T. Carbonell,,,NED,ESP,6-2,4-6,7-6(7),6-2,,01:56:00,,,7,2,326,/en/stats/leaderboard?page=serve,3,27,61,83,137,90,75,83,57,31,54,50,1,2,19,278,/en/stats/leaderboard?page=serve,3,9,71,87,122,74,64,87,49,17,35,56,5,9,19,77,106,137,34,41,122,57,147,259,66,81,122,23,31,137,43,112,259,A,,,,,,,R. Krajicek,T. Carbonell,K214,C216,NED,ESP,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS044,R64,02:50:00,,F,4,C252,"6-4,6-3,4-6,7-6(8)",F. Clavet,A. Costa,,,ESP,ESP,6-4,6-3,4-6,7-6(8),,02:50:00,,,,,264,/en/stats/leaderboard?page=serve,4,2,62,85,137,62,53,85,62,32,52,78,14,18,20,281,/en/stats/leaderboard?page=serve,1,7,81,114,141,64,73,114,59,16,27,33,3,9,21,62,85,137,37,52,141,49,137,278,63,89,141,38,52,137,51,141,278,A,,8,6,,,,F. Clavet,A. Costa,C252,C378,ESP,ESP,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS045,R64,03:28:00,,F,5,F035,"6-4,6-4,3-6,3-6,6-3",G. Forget,K. Goossens,,,FRA,BEL,6-4,6-4,3-6,3-6,6-3,03:28:00,,,,,278,/en/stats/leaderboard?page=serve,,6,72,111,155,65,72,111,57,25,44,62,8,13,23,239,/en/stats/leaderboard?page=serve,11,10,49,90,182,70,63,90,46,42,92,70,14,20,24,63,97,155,42,77,182,52,174,337,58,105,182,37,58,155,48,163,337,A,False,,,,,,G. Forget,K. Goossens,F035,G285,FRA,BEL,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS046,R64,02:43:00,,F,3,M535,"7-6(7),6-2,6-4",F. Mantilla,A. Corretja,,,ESP,ESP,7-6(7),6-2,6-4,,,02:43:00,7,2,,,298,/en/stats/leaderboard?page=serve,1,8,60,69,115,77,53,69,61,28,46,88,7,8,15,237,/en/stats/leaderboard?page=serve,9,7,54,66,122,74,49,66,38,21,56,60,6,10,15,70,81,115,43,52,122,56,133,237,57,70,122,30,34,115,44,104,237,A,,,,,,,F. Mantilla,A. Corretja,M535,C344,ESP,ESP,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS047,R64,01:50:00,,F,3,K267,"6-2,7-5,6-3",Y. Kafelnikov,T. Johansson,,,RUS,SWE,6-2,7-5,6-3,,,01:50:00,,,,,287,/en/stats/leaderboard?page=serve,5,13,55,63,114,86,54,63,45,23,51,86,6,7,15,222,/en/stats/leaderboard?page=serve,2,2,44,38,87,61,23,38,53,26,49,29,2,7,14,68,77,114,44,38,87,57,115,201,56,49,87,32,37,114,43,86,201,A,,,,,,,Y. Kafelnikov,T. Johansson,K267,J129,RUS,SWE,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS048,R64,01:45:00,,F,3,I034,"7-5,6-2,6-4",G. Ivanisevic,D. Wheaton,,,CRO,USA,7-5,6-2,6-4,,,01:45:00,,,,,294,/en/stats/leaderboard?page=serve,6,15,59,63,106,89,56,63,44,19,43,75,3,4,15,255,/en/stats/leaderboard?page=serve,,6,64,62,97,65,40,62,54,19,35,50,5,10,15,71,75,106,39,38,97,56,113,203,61,59,97,29,31,106,44,90,203,A,,,,False,,,G. Ivanisevic,D. Wheaton,I034,W123,CRO,USA,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS049,R64,02:46:00,,F,4,U032,"6-3,6-7(10),6-1,6-4",B. Ulihrach,A. Medvedev,,,CZE,UKR,6-3,6-7(10),6-1,6-4,,02:46:00,,,,,269,/en/stats/leaderboard?page=serve,2,5,62,72,117,71,51,72,56,25,45,33,2,6,18,227,/en/stats/leaderboard?page=serve,3,9,66,128,194,55,71,128,50,33,66,68,21,31,20,65,76,117,46,90,194,53,166,311,54,104,194,35,41,117,47,145,311,A,,,,,10,12,B. Ulihrach,A. Medvedev,U032,M475,CZE,UKR,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS050,R64,01:52:00,,F,3,K190,"6-3,6-4,6-4",B. Karbacher,A. Gaudenzi,,,GER,ITA,6-3,6-4,6-4,,,01:52:00,,,,,271,/en/stats/leaderboard?page=serve,3,3,55,56,101,77,43,56,53,24,45,78,7,9,15,228,/en/stats/leaderboard?page=serve,5,1,60,54,90,69,37,54,39,14,36,29,2,7,14,66,67,101,43,39,90,55,106,191,57,51,90,34,34,101,45,85,191,A,,,,,,,B. Karbacher,A. Gaudenzi,K190,G254,GER,ITA,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS051,R64,02:50:00,,F,4,H223,"7-5,2-6,6-2,6-4",P. Haarhuis,A. Boetsch,,,NED,FRA,7-5,2-6,6-2,6-4,,02:50:00,,,,,235,/en/stats/leaderboard?page=serve,1,3,57,74,129,70,52,74,38,21,55,54,7,13,19,214,/en/stats/leaderboard?page=serve,4,3,57,78,137,62,48,78,39,23,59,53,9,17,19,57,73,129,48,66,137,52,139,266,52,71,137,43,56,129,48,127,266,A,,,,,,,P. Haarhuis,A. Boetsch,H223,B053,NED,FRA,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS052,R64,01:45:00,,F,3,R214,"6-2,6-4,6-3",M. Rosset,J. Novak,,,SUI,CZE,6-2,6-4,6-3,,,01:45:00,,,,,258,/en/stats/leaderboard?page=serve,4,3,73,61,83,75,46,61,27,6,22,50,2,4,13,205,/en/stats/leaderboard?page=serve,1,2,89,85,95,55,47,85,10,1,10,46,6,13,14,63,52,83,49,47,95,56,99,178,51,48,95,37,31,83,44,79,178,A,,,,,,,M. Rosset,J. Novak,R214,N254,SUI,CZE,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS053,R64,02:30:00,,F,4,H025,"6-2,1-6,6-3,7-6(7)",J. Hlasek,J. Siemerink,,,SUI,NED,6-2,1-6,6-3,7-6(7),,02:30:00,,,,,263,/en/stats/leaderboard?page=serve,5,6,61,90,147,67,60,90,51,29,57,70,7,10,18,250,/en/stats/leaderboard?page=serve,4,3,54,67,123,72,48,67,48,27,56,73,11,15,18,61,89,147,39,48,123,51,137,270,61,75,123,39,58,147,49,133,270,A,,7,3,,,,J. Hlasek,J. Siemerink,H025,S381,SUI,NED,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS054,R64,01:31:00,,F,3,E004,"6-2,6-2,6-1",S. Edberg,C. Moya,,,SWE,ESP,6-2,6-2,6-1,,,01:31:00,,,,,271,/en/stats/leaderboard?page=serve,4,2,58,49,85,71,35,49,53,19,36,67,2,3,12,190,/en/stats/leaderboard?page=serve,2,0,73,59,81,56,33,59,27,6,22,42,5,12,11,64,54,85,52,42,81,58,96,166,48,39,81,36,31,85,42,70,166,A,,,,,,,S. Edberg,C. Moya,E004,M605,SWE,ESP,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS055,R64,02:50:00,,F,4,C274,"6-4,3-6,7-6(7),6-4",M. Chang,R. Fromberg,,,USA,AUS,6-4,3-6,7-6(7),6-4,,02:50:00,,,7,5,257,/en/stats/leaderboard?page=serve,2,9,48,71,148,79,56,71,48,37,77,50,5,10,20,264,/en/stats/leaderboard?page=serve,4,16,61,93,153,78,73,93,42,25,60,57,8,14,21,63,93,148,36,55,153,49,148,301,64,98,153,37,55,148,51,153,301,A,,,,,,,M. Chang,R. Fromberg,C274,F164,USA,AUS,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS056,R64,01:53:00,,F,3,P226,"7-5,6-2,6-3",C. Pioline,R. Reneberg,,,FRA,USA,7-5,6-2,6-3,,,01:53:00,,,,,278,/en/stats/leaderboard?page=serve,2,5,54,51,95,69,35,51,66,29,44,78,7,9,15,208,/en/stats/leaderboard?page=serve,3,2,50,41,82,68,28,41,34,14,41,25,2,8,14,67,64,95,49,40,82,59,104,177,51,42,82,33,31,95,41,73,177,A,,,,,,,C. Pioline,R. Reneberg,P226,R016,FRA,USA,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS057,R64,01:20:00,,F,3,B428,"6-2,6-2,6-3",A. Berasategui,H. Dreekmann,,,ESP,GER,6-2,6-2,6-3,,,01:20:00,,,,,289,/en/stats/leaderboard?page=serve,2,1,74,59,80,73,43,59,52,11,21,75,3,4,12,174,/en/stats/leaderboard?page=serve,10,2,49,47,95,68,32,47,19,9,48,50,7,14,13,68,54,80,57,54,95,62,108,175,43,41,95,33,26,80,38,67,175,A,,,,,,,A. Berasategui,H. Dreekmann,B428,D249,ESP,GER,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS058,R64,01:55:00,,F,3,K148,"7-5,6-4,6-4",P. Korda,L. Roux,,,CZE,FRA,7-5,6-4,6-4,,,01:55:00,,,,,285,/en/stats/leaderboard?page=serve,4,3,64,65,102,80,52,65,49,18,37,83,5,6,16,258,/en/stats/leaderboard?page=serve,1,3,57,51,90,75,38,51,49,19,39,50,4,8,16,69,70,102,37,33,90,54,103,192,63,57,90,31,32,102,46,89,192,A,,,,,,,P. Korda,L. Roux,K148,R280,CZE,FRA,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS059,R64,01:47:00,,F,3,R286,"6-4,6-3,6-3",M. Rios,J. Stoltenberg,,,CHI,AUS,6-4,6-3,6-3,,,01:47:00,,,,,276,/en/stats/leaderboard?page=serve,3,5,45,42,94,79,33,42,58,30,52,75,3,4,14,221,/en/stats/leaderboard?page=serve,7,5,45,46,103,72,33,46,42,24,57,50,5,10,14,67,63,94,45,46,103,55,109,197,55,57,103,33,31,94,45,88,197,A,,,,,,,M. Rios,J. Stoltenberg,R286,S331,CHI,AUS,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS060,R64,01:43:00,,F,3,S351,"6-3,7-5,6-3",M. Stich,G. Rusedski,,,GER,GBR,6-3,7-5,6-3,,,01:43:00,,,,,284,/en/stats/leaderboard?page=serve,2,15,59,67,114,82,55,67,64,30,47,,0,,15,263,/en/stats/leaderboard?page=serve,3,7,59,57,96,65,37,57,62,24,39,56,5,9,15,75,85,114,36,35,96,57,120,210,64,61,96,25,29,114,43,90,210,A,,,,,,,M. Stich,G. Rusedski,S351,R237,GER,GBR,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS061,R64,03:02:00,,F,5,T166,"5-7,6-3,1-6,6-4,6-3",M. Tillstrom,M. Knowles,,,SWE,BAH,5-7,6-3,1-6,6-4,6-3,03:02:00,,,,,253,/en/stats/leaderboard?page=serve,2,1,64,95,148,73,69,95,42,22,53,50,6,12,24,250,/en/stats/leaderboard?page=serve,10,14,54,92,170,78,72,92,41,32,78,71,15,21,23,61,91,148,39,66,170,49,157,318,61,104,170,39,57,148,51,161,318,A,,,,,,,M. Tillstrom,M. Knowles,T166,K171,SWE,BAH,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS062,R64,02:47:00,,F,4,V166,"5-7,6-3,6-4,6-2",A. Voinea,S. Schalken,,,ROU,NED,5-7,6-3,6-4,6-2,,02:47:00,,,,,285,/en/stats/leaderboard?page=serve,4,12,59,79,133,77,61,79,56,30,54,57,4,7,20,228,/en/stats/leaderboard?page=serve,7,4,58,88,151,64,56,88,41,26,63,70,14,20,19,68,91,133,46,69,151,56,160,284,54,82,151,32,42,133,44,124,284,A,,,,,,,A. Voinea,S. Schalken,V166,S572,ROU,NED,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS063,R64,01:25:00,,F,3,M099,"6-1,6-3,6-0",T. Muster,G. Solves,,,AUT,FRA,6-1,6-3,6-0,,,01:25:00,,,,,269,/en/stats/leaderboard?page=serve,2,1,61,39,64,82,32,39,64,16,25,,0,,11,180,/en/stats/leaderboard?page=serve,5,6,49,43,88,63,27,43,31,14,45,30,3,10,11,75,48,64,53,47,88,63,95,152,47,41,88,25,16,64,38,57,152,A,,,,,,,T. Muster,G. Solves,M099,S523,AUT,FRA,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS064,R128,02:07:00,,F,3,S402,"6-1,7-5,7-6(7)",P. Sampras,M. Gustafsson,,,USA,SWE,6-1,7-5,7-6(7),,,02:07:00,,,7,5,307,/en/stats/leaderboard?page=serve,5,24,60,82,137,84,69,82,51,28,55,75,3,4,16,251,/en/stats/leaderboard?page=serve,2,3,71,74,104,69,51,74,37,11,30,43,3,7,15,71,97,137,40,42,104,58,139,241,60,62,104,29,40,137,42,102,241,A,,,,,,,P. Sampras,M. Gustafsson,S402,G182,USA,SWE,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS065,R128,02:10:00,,F,3,B350,"6-1,7-5,6-4",S. Bruguera,J. Sanchez,,,ESP,ESP,6-1,7-5,6-4,,,02:10:00,,,,,278,/en/stats/leaderboard?page=serve,1,5,50,51,102,84,43,51,53,27,51,78,7,9,16,219,/en/stats/leaderboard?page=serve,5,7,58,73,125,71,52,73,31,16,52,57,8,14,14,69,70,102,46,57,125,56,127,227,54,68,125,31,32,102,44,100,227,A,,,,,,,S. Bruguera,J. Sanchez,B350,S015,ESP,ESP,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS066,R128,02:08:00,,F,3,W023,"7-5,6-4,6-1",M. Wilander,J. Fleurian,,,SWE,FRA,7-5,6-4,6-1,,,02:08:00,,,,,282,/en/stats/leaderboard?page=serve,2,5,71,68,96,76,52,68,46,13,28,50,2,4,15,217,/en/stats/leaderboard?page=serve,4,5,59,71,120,69,49,71,31,15,49,67,12,18,14,68,65,96,47,56,120,56,121,216,53,64,120,32,31,96,44,95,216,A,,,,,,,M. Wilander,J. Fleurian,W023,F031,SWE,FRA,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS067,R128,02:30:00,,F,4,M442,"6-1,6-1,6-7(5),6-2",T. Martin,K. Carlsen,,,USA,DEN,6-1,6-1,6-7(5),6-2,,02:30:00,,,5,7,301,/en/stats/leaderboard?page=serve,1,11,68,78,114,79,62,78,56,20,36,60,3,5,17,203,/en/stats/leaderboard?page=serve,3,6,57,81,142,65,53,81,31,19,61,59,13,22,17,72,82,114,49,70,142,59,152,256,51,72,142,28,32,114,41,104,256,A,,,,,,,T. Martin,K. Carlsen,M442,C328,USA,DEN,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS068,R128,01:41:00,,F,3,D270,"7-5,6-3,6-0",S. Draper,B. Black,,,AUS,ZIM,7-5,6-3,6-0,,,01:41:00,,,,,295,/en/stats/leaderboard?page=serve,1,6,59,54,92,76,41,54,63,24,38,83,5,6,14,218,/en/stats/leaderboard?page=serve,2,0,65,60,92,52,31,60,50,16,32,40,4,10,13,71,65,92,49,45,92,60,110,184,51,47,92,29,27,92,40,74,184,A,,,,,,,S. Draper,B. Black,D270,B397,AUS,ZIM,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS069,R128,02:15:00,,F,3,S315,"6-3,6-4,7-5",G. Schaller,S. Simian,,,AUT,FRA,6-3,6-4,7-5,,,02:15:00,,,,,262,/en/stats/leaderboard?page=serve,3,0,90,90,100,64,58,90,30,3,10,67,6,9,16,204,/en/stats/leaderboard?page=serve,10,3,63,86,137,70,60,86,18,9,51,73,16,22,15,61,61,100,50,68,137,54,129,237,50,69,137,39,39,100,46,108,237,A,,,,,,,G. Schaller,S. Simian,S315,S454,AUT,FRA,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS070,R128,03:20:00,,F,5,T136,"4-6,6-2,4-6,6-3,6-4",J. Tarango,M. Damm,,,USA,CZE,4-6,6-2,4-6,6-3,6-4,03:20:00,,,,,287,/en/stats/leaderboard?page=serve,1,5,90,154,172,64,99,154,50,9,18,75,15,20,24,261,/en/stats/leaderboard?page=serve,8,22,76,156,204,69,107,156,33,16,48,70,16,23,23,63,108,172,40,81,204,50,189,376,60,123,204,37,64,172,50,187,376,A,,,,,,,J. Tarango,M. Damm,T136,D214,USA,CZE,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS071,R128,01:37:00,,F,3,S568,"7-6(7),6-4,3-0",F. Squillari,M. Washington,,,ARG,USA,7-6(7),6-4,3-0,,,01:37:00,7,4,,,262,/en/stats/leaderboard?page=serve,1,3,52,40,77,78,31,40,54,20,37,25,1,4,13,190,/en/stats/leaderboard?page=serve,9,3,47,50,107,70,35,50,26,15,57,54,7,13,13,66,51,77,53,57,107,59,108,184,47,50,107,34,26,77,41,76,184,A,,,,,,,F. Squillari,M. Washington,S568,W124,ARG,USA,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS072,R128,01:59:00,,F,3,F196,"6-4,7-5,7-6(7)",W. Ferreira,G. Kuerten,,,RSA,BRA,6-4,7-5,7-6(7),,,01:59:00,,,7,4,279,/en/stats/leaderboard?page=serve,1,10,69,90,130,76,68,90,43,17,40,73,8,11,17,242,/en/stats/leaderboard?page=serve,1,3,61,68,112,66,45,68,43,19,44,38,3,8,17,65,85,130,43,48,112,55,133,242,57,64,112,35,45,130,45,109,242,A,,,,,,,W. Ferreira,G. Kuerten,F196,K293,RSA,BRA,,
