event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
419,2007,Indianapolis,WS,2007-07-23T00:00:00,2007-07-29T00:00:00,Hard,32,500000,$,MS001,F,01:17:00,,F,2,T315,"6-4,7-5",D. Tursunov,F. Dancevic,,,RUS,CAN,6-4,7-5,,,,01:17:00,A,D. Tursunov,F. Dancevic,RUS,CAN,,,313,/en/stats/leaderboard?page=serve,2,3,48,26,54,100,26,26,64,18,28,0,0,0,11,270,/en/stats/leaderboard?page=serve,4,11,45,29,65,90,26,29,47,17,36,50,2,4,11,81,44,54,34,22,65,55,66,119,66,43,65,19,10,54,45,53,119,,,,,,,T315,D499
419,2007,Indianapolis,WS,2007-07-23T00:00:00,2007-07-29T00:00:00,Hard,32,500000,$,MS002,SF,01:36:00,,F,2,D499,"6-4,7-6(7)",F. Dancevic,A. Roddick,,,CAN,USA,6-4,7-6(7),,,,01:36:00,A,F. Dancevic,A. Roddick,CAN,USA,,,301,/en/stats/leaderboard?page=serve,1,15,52,34,66,76,26,34,69,22,32,83,5,6,11,252,/en/stats/leaderboard?page=serve,5,8,47,37,78,70,26,37,51,21,41,60,3,5,11,73,48,66,40,31,78,55,79,144,60,47,78,27,18,66,45,65,144,7.0,1.0,,,,,D499,R485
419,2007,Indianapolis,WS,2007-07-23T00:00:00,2007-07-29T00:00:00,Hard,32,500000,$,MS003,SF,01:14:00,,F,2,T315,"7-6(7),6-2",D. Tursunov,S. Querrey,,,RUS,USA,7-6(7),6-2,,,,01:14:00,A,D. Tursunov,S. Querrey,RUS,USA,,,303,/en/stats/leaderboard?page=serve,2,7,59,33,56,79,26,33,70,16,23,0,0,1,10,247,/en/stats/leaderboard?page=serve,3,10,56,36,64,78,28,36,36,10,28,57,4,7,10,75,42,56,41,26,64,57,68,120,59,38,64,25,14,56,43,52,120,,,7.0,5.0,,,T315,Q927
419,2007,Indianapolis,WS,2007-07-23T00:00:00,2007-07-29T00:00:00,Hard,32,500000,$,MS004,QF,02:07:00,,F,3,R485,"6-3,6-7(7),6-1",A. Roddick,H. Lee,,,USA,KOR,6-3,6-7(7),6-1,,,02:07:00,A,A. Roddick,H. Lee,USA,KOR,,,340,/en/stats/leaderboard?page=serve,1,16,59,47,79,85,40,47,81,26,32,100,3,3,15,253,/en/stats/leaderboard?page=serve,5,4,57,56,98,71,40,56,50,21,42,67,6,9,13,84,66,79,38,37,98,58,103,177,62,61,98,16,13,79,42,74,177,7.0,9.0,,,,,R485,L311
419,2007,Indianapolis,WS,2007-07-23T00:00:00,2007-07-29T00:00:00,Hard,32,500000,$,MS005,QF,01:27:00,,F,2,D499,"6-4,7-6(7)",F. Dancevic,I. Kunitsyn,,,CAN,RUS,6-4,7-6(7),,,,01:27:00,A,F. Dancevic,I. Kunitsyn,CAN,RUS,,,271,/en/stats/leaderboard?page=serve,2,11,55,35,64,83,29,35,52,15,29,67,6,9,11,227,/en/stats/leaderboard?page=serve,2,1,51,32,63,56,18,32,58,18,31,33,2,6,11,69,44,64,43,27,63,56,71,127,57,36,63,31,20,64,44,56,127,7.0,3.0,,,,,D499,K403
419,2007,Indianapolis,WS,2007-07-23T00:00:00,2007-07-29T00:00:00,Hard,32,500000,$,MS006,QF,01:11:00,,F,2,T315,"6-1,6-4",D. Tursunov,K. Nishikori,,,RUS,JPN,6-1,6-4,,,,01:11:00,A,D. Tursunov,K. Nishikori,RUS,JPN,,,275,/en/stats/leaderboard?page=serve,3,8,55,33,60,79,26,33,48,13,27,83,5,6,9,203,/en/stats/leaderboard?page=serve,4,5,48,28,58,57,16,28,47,14,30,60,6,10,8,65,39,60,48,28,58,57,67,118,52,30,58,35,21,60,43,51,118,,,,,,,T315,N552
419,2007,Indianapolis,WS,2007-07-23T00:00:00,2007-07-29T00:00:00,Hard,32,500000,$,MS007,QF,02:05:00,,F,3,Q927,"7-6(8),6-7(4),7-6(7)",S. Querrey,J. Blake,,,USA,USA,7-6(8),6-7(4),7-6(7),,,02:05:00,A,S. Querrey,J. Blake,USA,USA,,,336,/en/stats/leaderboard?page=serve,3,34,64,76,119,88,67,76,53,23,43,0,0,0,18,304,/en/stats/leaderboard?page=serve,3,10,54,66,122,86,57,66,57,32,56,100,1,1,18,76,90,119,27,33,122,51,123,241,73,89,122,24,29,119,49,118,241,4.0,7.0,8.0,6.0,7.0,4.0,Q927,B676
419,2007,Indianapolis,WS,2007-07-23T00:00:00,2007-07-29T00:00:00,Hard,32,500000,$,MS009,R16,01:06:00,,F,2,L311,"6-3,6-3",H. Lee,P. Goldstein,,,KOR,USA,6-3,6-3,,,,01:06:00,A,H. Lee,P. Goldstein,KOR,USA,,,284,/en/stats/leaderboard?page=serve,1,4,47,22,47,86,19,22,60,15,25,0,0,1,9,212,/en/stats/leaderboard?page=serve,4,4,45,27,60,70,19,27,42,14,33,56,5,9,9,72,34,47,45,27,60,57,61,107,55,33,60,28,13,47,43,46,107,,,,,,,L311,G333
419,2007,Indianapolis,WS,2007-07-23T00:00:00,2007-07-29T00:00:00,Hard,32,500000,$,MS010,R16,00:50:00,,F,1,K403,6-4,I. Kunitsyn,M. Fish,,,RUS,USA,6-4,,,,,00:50:00,A,I. Kunitsyn,M. Fish,RUS,USA,,,310,/en/stats/leaderboard?page=serve,1,2,58,15,26,87,13,15,64,7,11,0,0,0,5,248,/en/stats/leaderboard?page=serve,1,3,52,17,33,76,13,17,38,6,16,0,0,1,5,77,20,26,42,14,33,58,34,59,58,19,33,23,6,26,42,25,59,,,,,,,K403,F339
419,2007,Indianapolis,WS,2007-07-23T00:00:00,2007-07-29T00:00:00,Hard,32,500000,$,MS011,R16,02:10:00,,F,3,D499,"3-6,7-6(7),6-4",F. Dancevic,J. del Potro,,,CAN,ARG,3-6,7-6(7),6-4,,,02:10:00,A,F. Dancevic,J. del Potro,CAN,ARG,,,295,/en/stats/leaderboard?page=serve,2,17,54,50,92,78,39,50,62,26,42,60,3,5,15,267,/en/stats/leaderboard?page=serve,9,7,52,58,111,83,48,58,47,25,53,67,4,6,16,71,65,92,34,38,111,51,103,203,66,73,111,29,27,92,49,100,203,7.0,5.0,,,,,D499,D683
419,2007,Indianapolis,WS,2007-07-23T00:00:00,2007-07-29T00:00:00,Hard,32,500000,$,MS012,R16,01:37:00,,F,3,N552,"6-3,3-6,6-1",K. Nishikori,M. Berrer,,,JPN,GER,6-3,3-6,6-1,,,01:37:00,A,K. Nishikori,M. Berrer,JPN,GER,,,291,/en/stats/leaderboard?page=serve,1,2,65,51,79,76,39,51,57,16,28,75,3,4,13,264,/en/stats/leaderboard?page=serve,2,6,66,45,68,71,32,45,48,11,23,63,5,8,12,70,55,79,37,25,68,54,80,147,63,43,68,30,24,79,46,67,147,,,,,,,N552,B678
419,2007,Indianapolis,WS,2007-07-23T00:00:00,2007-07-29T00:00:00,Hard,32,500000,$,MS013,R16,01:22:00,,F,3,T315,"6-3,0-6,6-2",D. Tursunov,T. Gabashvili,,,RUS,RUS,6-3,0-6,6-2,,,01:22:00,A,D. Tursunov,T. Gabashvili,RUS,RUS,,,250,/en/stats/leaderboard?page=serve,8,7,54,36,67,67,24,36,55,17,31,25,1,4,12,261,/en/stats/leaderboard?page=serve,3,7,66,42,64,69,29,42,50,11,22,57,4,7,11,61,41,67,38,24,64,50,65,131,63,40,64,39,26,67,50,66,131,,,,,,,T315,G681
419,2007,Indianapolis,WS,2007-07-23T00:00:00,2007-07-29T00:00:00,Hard,32,500000,$,MS014,R16,02:20:00,,F,3,Q927,"5-7,7-5,7-6(8)",S. Querrey,I. Karlovic,,,USA,CRO,5-7,7-5,7-6(8),,,02:20:00,A,S. Querrey,I. Karlovic,USA,CRO,,,310,/en/stats/leaderboard?page=serve,2,14,51,52,101,90,47,52,63,31,49,67,2,3,18,306,/en/stats/leaderboard?page=serve,2,17,60,65,108,86,56,65,51,22,43,86,6,7,18,77,78,101,28,30,108,52,108,209,72,78,108,23,23,101,48,101,209,,,,,8.0,6.0,Q927,K336
419,2007,Indianapolis,WS,2007-07-23T00:00:00,2007-07-29T00:00:00,Hard,32,500000,$,MS015,R16,01:07:00,,F,2,B676,"6-4,6-2",J. Blake,R. Mello,,,USA,BRA,6-4,6-2,,,,01:07:00,A,J. Blake,R. Mello,USA,BRA,,,315,/en/stats/leaderboard?page=serve,0,8,55,26,47,85,22,26,67,14,21,0,0,0,9,242,/en/stats/leaderboard?page=serve,2,3,61,41,67,56,23,41,58,15,26,63,5,8,9,77,36,47,43,29,67,57,65,114,57,38,67,23,11,47,43,49,114,,,,,,,B676,M708
