event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
807,2000,Mexico City,CS,2000-02-21T00:00:00,2000-02-27T00:00:00,Clay,32,700000,$,MS001,F,01:40:00,,F,2,C514,"6-4,7-6(7)",J. Chela,M. Puerta,,,ARG,ARG,6-4,7-6(7),,,,01:40:00,7,4,270,/en/stats/leaderboard?page=serve,2,12,67,64,95,67,43,64,45,14,31,83,10,12,11,267,/en/stats/leaderboard?page=serve,1,3,61,36,59,58,21,36,74,17,23,40,2,5,11,60,57,95,36,21,59,51,78,154,64,38,59,40,38,95,49,76,154,A,,,J. Chela,M. Puerta,C514,P372,ARG,ARG,,
807,2000,Mexico City,CS,2000-02-21T00:00:00,2000-02-27T00:00:00,Clay,32,700000,$,MS002,SF,01:19:00,,F,2,C514,"7-6(7),6-3",J. Chela,S. Koubek,,,ARG,AUT,7-6(7),6-3,,,,01:19:00,,,275,/en/stats/leaderboard?page=serve,1,4,52,41,79,80,33,41,50,19,38,50,1,2,11,247,/en/stats/leaderboard?page=serve,5,4,48,29,61,76,22,29,44,14,32,33,1,3,10,66,52,79,41,25,61,55,77,140,59,36,61,34,27,79,45,63,140,A,7,2,J. Chela,S. Koubek,C514,K310,ARG,AUT,,
807,2000,Mexico City,CS,2000-02-21T00:00:00,2000-02-27T00:00:00,Clay,32,700000,$,MS003,SF,00:56:00,,F,2,P372,"6-4,6-1",M. Puerta,F. Squillari,,,ARG,ARG,6-4,6-1,,,,00:56:00,,,326,/en/stats/leaderboard?page=serve,0,0,72,34,47,85,29,34,69,9,13,100,1,1,9,227,/en/stats/leaderboard?page=serve,4,1,53,25,47,60,15,25,55,12,22,25,1,4,8,81,38,47,43,20,47,62,58,94,57,27,47,19,9,47,38,36,94,A,,,M. Puerta,F. Squillari,P372,S568,ARG,ARG,,
807,2000,Mexico City,CS,2000-02-21T00:00:00,2000-02-27T00:00:00,Clay,32,700000,$,MS004,QF,01:47:00,,F,2,C514,"6-3,7-6(7)",J. Chela,M. Hantschk,,,ARG,GER,6-3,7-6(7),,,,01:47:00,7,3,257,/en/stats/leaderboard?page=serve,6,2,52,44,84,66,29,44,53,21,40,91,10,11,10,234,/en/stats/leaderboard?page=serve,3,2,49,38,78,66,25,38,48,19,40,63,5,8,11,60,50,84,44,34,78,52,84,162,56,44,78,40,34,84,48,78,162,A,,,J. Chela,M. Hantschk,C514,H366,ARG,GER,,
807,2000,Mexico City,CS,2000-02-21T00:00:00,2000-02-27T00:00:00,Clay,32,700000,$,MS005,QF,01:32:00,,F,2,K310,"7-6(7),6-4",S. Koubek,G. Gaudio,,,AUT,ARG,7-6(7),6-4,,,,01:32:00,,,259,/en/stats/leaderboard?page=serve,5,7,53,40,76,65,26,40,58,21,36,33,1,3,11,242,/en/stats/leaderboard?page=serve,2,2,53,40,75,68,27,40,49,17,35,50,3,6,11,62,47,76,41,31,75,52,78,151,59,44,75,38,29,76,48,73,151,A,7,5,S. Koubek,G. Gaudio,K310,G374,AUT,ARG,,
807,2000,Mexico City,CS,2000-02-21T00:00:00,2000-02-27T00:00:00,Clay,32,700000,$,MS006,QF,01:03:00,,F,2,P372,"6-2,6-3",M. Puerta,G. Canas,,,ARG,ARG,6-2,6-3,,,,01:03:00,,,304,/en/stats/leaderboard?page=serve,2,4,64,32,50,88,28,32,50,9,18,0,0,0,9,221,/en/stats/leaderboard?page=serve,4,6,49,22,45,73,16,22,35,8,23,40,2,5,8,74,37,50,47,21,45,61,58,95,53,24,45,26,13,50,39,37,95,A,,,M. Puerta,G. Canas,P372,C433,ARG,ARG,,
807,2000,Mexico City,CS,2000-02-21T00:00:00,2000-02-27T00:00:00,Clay,32,700000,$,MS007,QF,01:42:00,,F,2,S568,"6-4,7-6(7)",F. Squillari,N. Lapentti,,,ARG,ECU,6-4,7-6(7),,,,01:42:00,7,3,238,/en/stats/leaderboard?page=serve,7,6,58,38,66,82,31,38,36,10,28,20,1,5,11,205,/en/stats/leaderboard?page=serve,9,1,64,58,90,64,37,58,31,10,32,67,10,15,11,62,41,66,48,43,90,54,84,156,52,47,90,38,25,66,46,72,156,A,,,F. Squillari,N. Lapentti,S568,L290,ARG,ECU,,
807,2000,Mexico City,CS,2000-02-21T00:00:00,2000-02-27T00:00:00,Clay,32,700000,$,MS008,R16,01:51:00,,F,3,C514,"3-6,7-6(10),6-4",J. Chela,G. Kuerten,,,ARG,BRA,3-6,7-6(10),6-4,,,01:51:00,10,8,290,/en/stats/leaderboard?page=serve,5,9,63,60,96,73,44,60,64,23,36,33,1,3,15,274,/en/stats/leaderboard?page=serve,5,10,57,66,116,79,52,66,46,23,50,60,3,5,16,70,67,96,35,41,116,51,108,212,65,75,116,30,29,96,49,104,212,A,,,J. Chela,G. Kuerten,C514,K293,ARG,BRA,,
807,2000,Mexico City,CS,2000-02-21T00:00:00,2000-02-27T00:00:00,Clay,32,700000,$,MS009,R16,01:33:00,,F,3,H366,"6-3,1-6,6-2",M. Hantschk,O. Stanoytchev,,,GER,BUL,6-3,1-6,6-2,,,01:33:00,,,279,/en/stats/leaderboard?page=serve,1,2,56,35,63,71,25,35,68,19,28,33,1,3,12,258,/en/stats/leaderboard?page=serve,6,11,62,48,77,71,34,48,45,13,29,73,8,11,12,70,44,63,39,30,77,53,74,140,61,47,77,30,19,63,47,66,140,A,,,M. Hantschk,O. Stanoytchev,H366,S519,GER,BUL,,
807,2000,Mexico City,CS,2000-02-21T00:00:00,2000-02-27T00:00:00,Clay,32,700000,$,MS010,R16,02:17:00,,F,3,K310,"6-7(5),6-4,6-4",S. Koubek,R. Fromberg,,,AUT,AUS,6-7(5),6-4,6-4,,,02:17:00,,,243,/en/stats/leaderboard?page=serve,10,6,50,56,111,77,43,56,45,25,55,33,2,6,16,223,/en/stats/leaderboard?page=serve,9,8,59,77,130,65,50,77,38,20,53,71,15,21,16,61,68,111,46,60,130,53,128,241,54,70,130,39,43,111,47,113,241,A,5,7,S. Koubek,R. Fromberg,K310,F164,AUT,AUS,,
