event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,settime_tot_winner,settime_tot_loser,player_id_winner,player_id_loser
424,2023,Dallas,250,2023-02-06T00:00:00,2023-02-12T00:00:00,Hard,28,737170,$,MS011,R16,01:45:00,,F,2,ME82,"6-2,7-6(7)",A. Mannarino,J. Thompson,,,FRA,AUS,6-2,7-6(7),,,,01:45:00,A,A. Mannarino,J. Thompson,FRA,AUS,,,296,/en/stats/leaderboard?page=serve,1,10,64,46,72,83,38,46,50,13,26,75,3,4,10,249,/en/stats/leaderboard?page=serve,0,8,59,37,63,70,26,37,42,11,26,40,2,5,10,71,51,72,41,26,63,57,77,135,59,37,63,29,21,72,43,58,135,,,7,3,,,01:45:00,01:45:00,ME82,TC61
424,2023,Dallas,250,2023-02-06T00:00:00,2023-02-12T00:00:00,Hard,28,737170,$,MS012,R16,01:17:00,,F,2,I186,"6-3,7-6(7)",J. Isner,D. Altmaier,,,USA,GER,6-3,7-6(7),,,,01:17:00,A,J. Isner,D. Altmaier,USA,GER,,,362,/en/stats/leaderboard?page=serve,0,18,80,44,55,91,40,44,73,8,11,0,0,0,11,301,/en/stats/leaderboard?page=serve,3,9,63,35,56,80,28,35,62,13,21,67,2,3,10,87,48,55,27,15,56,57,63,111,73,41,56,13,7,55,43,48,111,,,7,1,,,01:17:00,01:17:00,I186,AE14
424,2023,Dallas,250,2023-02-06T00:00:00,2023-02-12T00:00:00,Hard,28,737170,$,MS013,R16,02:10:00,,F,3,GA36,"2-6,7-6(7),6-4",E. Gomez,M. Kecmanovic,,,ECU,SRB,2-6,7-6(7),6-4,,,02:10:00,A,E. Gomez,M. Kecmanovic,ECU,SRB,,,262,/en/stats/leaderboard?page=serve,2,5,71,65,92,78,51,65,30,8,27,63,5,8,15,291,/en/stats/leaderboard?page=serve,2,13,59,51,86,75,38,51,60,21,35,71,5,7,15,64,59,92,31,27,86,48,86,178,69,59,86,36,33,92,52,92,178,,,7,4,,,02:10:00,02:10:00,GA36,KI95
424,2023,Dallas,250,2023-02-06T00:00:00,2023-02-12T00:00:00,Hard,28,737170,$,MS014,R16,01:47:00,,F,2,W09G,"6-3,7-6(7)",J. Wolf,R. Albot,,,USA,MDA,6-3,7-6(7),,,,01:47:00,A,J. Wolf,R. Albot,USA,MDA,,,275,/en/stats/leaderboard?page=serve,3,10,52,43,83,81,35,43,45,18,40,90,9,10,11,285,/en/stats/leaderboard?page=serve,1,6,72,46,64,67,31,46,61,11,18,50,2,4,10,64,53,83,34,22,64,51,75,147,66,42,64,36,30,83,49,72,147,,,7,5,,,01:47:00,01:47:00,W09G,A829
424,2023,Dallas,250,2023-02-06T00:00:00,2023-02-12T00:00:00,Hard,28,737170,$,MS015,R16,00:59:00,,F,2,TD51,"6-1,6-3",F. Tiafoe,M. McDonald,,,USA,USA,6-1,6-3,,,,00:59:00,A,F. Tiafoe,M. McDonald,USA,USA,,,323,/en/stats/leaderboard?page=serve,1,5,72,33,46,85,28,33,62,8,13,100,1,1,8,215,/en/stats/leaderboard?page=serve,0,4,61,28,46,61,17,28,39,7,18,33,2,6,8,78,36,46,48,22,46,63,58,92,52,24,46,22,10,46,37,34,92,,,,,,,00:59:00,00:59:00,TD51,MK66
424,2023,Dallas,250,2023-02-06T00:00:00,2023-02-12T00:00:00,Hard,28,737170,$,MS017,R32,03:04:00,,F,3,SM25,"7-6(7),4-6,6-4",J. Sock,I. Ivashka,,,USA,BLR,7-6(7),4-6,6-4,,,03:04:00,A,J. Sock,I. Ivashka,USA,BLR,,,249,/en/stats/leaderboard?page=serve,10,9,56,75,133,75,56,75,38,22,58,83,15,18,16,270,/en/stats/leaderboard?page=serve,3,7,72,73,101,70,51,73,43,12,28,67,6,9,16,59,78,133,38,38,101,50,116,234,62,63,101,41,55,133,50,118,234,7,2,,,,,03:04:00,03:04:00,SM25,I305
424,2023,Dallas,250,2023-02-06T00:00:00,2023-02-12T00:00:00,Hard,28,737170,$,MS018,R32,01:49:00,,F,3,O449,"6-4,4-6,6-2",O. Otte,C. Eubanks,,,GER,USA,6-4,4-6,6-2,,,01:49:00,A,O. Otte,C. Eubanks,GER,USA,,,293,/en/stats/leaderboard?page=serve,4,15,58,45,77,80,36,45,59,19,32,60,3,5,14,252,/en/stats/leaderboard?page=serve,2,6,64,58,90,60,35,58,53,17,32,60,6,10,14,71,55,77,42,38,90,56,93,167,58,52,90,29,22,77,44,74,167,,,,,,,01:49:00,01:49:00,O449,E865
424,2023,Dallas,250,2023-02-06T00:00:00,2023-02-12T00:00:00,Hard,28,737170,$,MS019,R32,02:14:00,,F,3,GC88,"6-4,6-7(1),6-1",M. Giron,A. Rybakov,,,USA,USA,6-4,6-7(1),6-1,,,02:14:00,A,M. Giron,A. Rybakov,USA,USA,,,305,/en/stats/leaderboard?page=serve,0,10,71,64,90,77,49,64,54,14,26,83,5,6,15,274,/en/stats/leaderboard?page=serve,2,7,76,78,103,58,45,78,64,16,25,56,5,9,14,70,63,90,41,42,103,54,105,193,59,61,103,30,27,90,46,88,193,,,1,7,,,02:14:00,02:14:00,GC88,RG42
424,2023,Dallas,250,2023-02-06T00:00:00,2023-02-12T00:00:00,Hard,28,737170,$,MS021,R32,02:10:00,,F,3,WB32,"6-3,3-6,6-3",Y. Wu,M. Mmoh,,,CHN,USA,6-3,3-6,6-3,,,02:10:00,A,Y. Wu,M. Mmoh,CHN,USA,,,283,/en/stats/leaderboard?page=serve,1,9,66,58,88,71,41,58,53,16,30,71,5,7,14,269,/en/stats/leaderboard?page=serve,3,12,63,54,86,65,35,54,56,18,32,67,6,9,13,65,57,88,38,33,86,52,90,174,62,53,86,35,31,88,48,84,174,,,,,,,02:10:00,02:10:00,WB32,MP01
424,2023,Dallas,250,2023-02-06T00:00:00,2023-02-12T00:00:00,Hard,28,737170,$,MS022,R32,01:27:00,,F,2,TC61,"6-1,7-5",J. Thompson,D. Kudla,,,AUS,USA,6-1,7-5,,,,01:27:00,A,J. Thompson,D. Kudla,AUS,USA,,,333,/en/stats/leaderboard?page=serve,0,10,67,35,52,80,28,35,76,13,17,100,3,3,10,247,/en/stats/leaderboard?page=serve,1,2,63,38,60,58,22,38,59,13,22,57,4,7,9,79,41,52,42,25,60,59,66,112,58,35,60,21,11,52,41,46,112,,,,,,,01:27:00,01:27:00,TC61,KB09
424,2023,Dallas,250,2023-02-06T00:00:00,2023-02-12T00:00:00,Hard,28,737170,$,MS023,R32,01:33:00,,F,2,ME82,"7-6(8),6-2",A. Mannarino,S. Johnson,,,FRA,USA,7-6(8),6-2,,,,01:33:00,A,A. Mannarino,S. Johnson,FRA,USA,,,329,/en/stats/leaderboard?page=serve,0,13,68,39,57,92,36,39,56,10,18,0,0,0,10,256,/en/stats/leaderboard?page=serve,3,10,55,44,80,75,33,44,39,14,36,67,4,6,10,81,46,57,41,33,80,58,79,137,59,47,80,19,11,57,42,58,137,8,6,,,,,01:33:00,01:33:00,ME82,J386
424,2023,Dallas,250,2023-02-06T00:00:00,2023-02-12T00:00:00,Hard,28,737170,$,MS024,R32,01:48:00,,F,2,I186,"7-6(7),7-6(7)",J. Isner,C. Tseng,,,USA,TPE,7-6(7),7-6(7),,,,01:48:00,A,J. Isner,C. Tseng,USA,TPE,,,352,/en/stats/leaderboard?page=serve,0,22,79,56,71,84,47,56,67,10,15,100,1,1,12,308,/en/stats/leaderboard?page=serve,2,5,73,59,81,73,43,59,59,13,22,100,5,5,12,80,57,71,31,25,81,54,82,152,69,56,81,20,14,71,46,70,152,7,5,7,1,,,01:48:00,01:48:00,I186,T0AP
424,2023,Dallas,250,2023-02-06T00:00:00,2023-02-12T00:00:00,Hard,28,737170,$,MS025,R32,01:26:00,,F,2,AE14,"6-2,6-4",D. Altmaier,Z. Svajda,,,GER,USA,6-2,6-4,,,,01:26:00,A,D. Altmaier,Z. Svajda,GER,USA,,,296,/en/stats/leaderboard?page=serve,1,6,54,35,65,80,28,35,57,17,30,100,3,3,9,244,/en/stats/leaderboard?page=serve,0,6,63,32,51,72,23,32,37,7,19,0,0,3,9,69,45,65,41,21,51,57,66,116,59,30,51,31,20,65,43,50,116,,,,,,,01:26:00,01:26:00,AE14,S0K7
424,2023,Dallas,250,2023-02-06T00:00:00,2023-02-12T00:00:00,Hard,28,737170,$,MS026,R32,02:42:00,,F,3,GA36,"6-4,6-7(5),7-6(7)",E. Gomez,G. Diallo,,,ECU,CAN,6-4,6-7(5),7-6(7),,,02:42:00,A,E. Gomez,G. Diallo,ECU,CAN,,,306,/en/stats/leaderboard?page=serve,3,8,67,71,106,86,61,71,54,19,35,75,3,4,17,310,/en/stats/leaderboard?page=serve,2,18,76,86,113,74,64,86,56,15,27,33,1,3,17,75,80,106,30,34,113,52,114,219,70,79,113,25,26,106,48,105,219,,,5,7,7,5,02:42:00,02:42:00,GA36,D0F6
424,2023,Dallas,250,2023-02-06T00:00:00,2023-02-12T00:00:00,Hard,28,737170,$,MS028,R32,01:10:00,,F,2,W09G,"6-3,6-3",J. Wolf,B. Holt,,,USA,USA,6-3,6-3,,,,01:10:00,A,J. Wolf,B. Holt,USA,USA,,,318,/en/stats/leaderboard?page=serve,3,9,60,27,45,96,26,27,56,10,18,0,0,0,9,244,/en/stats/leaderboard?page=serve,2,7,74,46,62,61,28,46,38,6,16,50,3,6,9,80,36,45,45,28,62,60,64,107,55,34,62,20,9,45,40,43,107,,,,,,,01:10:00,01:10:00,W09G,H09P
424,2023,Dallas,250,2023-02-06T00:00:00,2023-02-12T00:00:00,Hard,28,737170,$,MS029,R32,01:47:00,,F,3,A829,"2-6,6-4,6-2",R. Albot,L. Krall,,,MDA,USA,2-6,6-4,6-2,,,01:47:00,A,R. Albot,L. Krall,MDA,USA,,,288,/en/stats/leaderboard?page=serve,0,6,70,50,71,76,38,50,52,11,21,33,1,3,13,260,/en/stats/leaderboard?page=serve,4,6,61,49,80,76,37,49,45,14,31,40,2,5,13,69,49,71,36,29,80,52,78,151,64,51,80,31,22,71,48,73,151,,,,,,,01:47:00,01:47:00,A829,K0IR
424,2023,Dallas,250,2023-02-06T00:00:00,2023-02-12T00:00:00,Hard,28,737170,$,MS030,R32,01:04:00,,F,2,MK66,"6-3,6-0",M. McDonald,F. Verdasco,,,USA,ESP,6-3,6-0,,,,01:04:00,A,M. McDonald,F. Verdasco,USA,ESP,,,284,/en/stats/leaderboard?page=serve,0,3,57,27,47,67,18,27,70,14,20,75,3,4,8,168,/en/stats/leaderboard?page=serve,0,0,72,33,46,45,15,33,23,3,13,50,5,10,7,68,32,47,61,28,46,65,60,93,39,18,46,32,15,47,35,33,93,,,,,,,01:04:00,01:04:00,MK66,V306
