event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set4_winner,tiebreak_set4_loser,settime_tot_winner,settime_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set5_winner,tiebreak_set5_loser,player_id_winner,player_id_loser
7696,2023,Next Gen ATP Finals,XXI,2023-11-28T00:00:00,2023-12-02T00:00:00,Hard,8,2000000,$,MS001,F,02:12:00,,F,5,M0JF,"3-4(6),4-1,4-2,3-4(9),4-1",H. Medjedovic,A. Fils,,,SRB,FRA,3-4(6),4-1,4-2,3-4(9),4-1,02:12:00,A,H. Medjedovic,A. Fils,SRB,FRA,,,328,/en/stats/leaderboard?page=serve,1,19,76,70,92,89,62,70,45,10,22,100,4,4,15,273,/en/stats/leaderboard?page=serve,1,11,66,57,87,81,46,57,40,12,30,25,1,4,13,78,72,92,33,29,87,56,101,179,67,58,87,22,20,92,44,78,179,6,8,9,11,02:12:00,02:12:00,,,,,,,M0JF,F0F1
7696,2023,Next Gen ATP Finals,XXI,2023-11-28T00:00:00,2023-12-02T00:00:00,Hard,8,2000000,$,MS002,SF,01:37:00,,F,4,F0F1,"2-4,4-1,4-3(7),4-3(8)",A. Fils,L. Van Assche,,,FRA,FRA,2-4,4-1,4-3(7),4-3(8),,01:37:00,A,A. Fils,L. Van Assche,FRA,FRA,,,303,/en/stats/leaderboard?page=serve,4,9,64,45,70,87,39,45,56,14,25,67,2,3,12,299,/en/stats/leaderboard?page=serve,1,6,66,43,65,74,32,43,64,14,22,67,2,3,11,76,53,70,29,19,65,53,72,135,71,46,65,24,17,70,47,63,135,,,8,6,01:37:00,01:37:00,7,1,,,,,F0F1,V0DZ
7696,2023,Next Gen ATP Finals,XXI,2023-11-28T00:00:00,2023-12-02T00:00:00,Hard,8,2000000,$,MS003,SF,00:33:00,,F,2,M0JF,"4-3(7),2-1",H. Medjedovic,D. Stricker,,,SRB,SUI,4-3(7),2-1,,,,00:33:00,A,H. Medjedovic,D. Stricker,SRB,SUI,,,353,/en/stats/leaderboard?page=serve,0,5,76,19,25,89,17,19,83,5,6,0,0,0,4,277,/en/stats/leaderboard?page=serve,0,6,55,18,33,83,15,18,53,8,15,0,0,1,5,88,22,25,30,10,33,55,32,58,70,23,33,12,3,25,45,26,58,7,5,,,00:33:00,00:33:00,,,,,,,M0JF,S0LA
7696,2023,Next Gen ATP Finals,XXI,2023-11-28T00:00:00,2023-12-02T00:00:00,Hard,8,2000000,$,MS008,RR,01:45:00,,F,4,F0F1,"4-2,3-4(3),4-2,4-3(7)",A. Fils,D. Stricker,,,FRA,SUI,4-2,3-4(3),4-2,4-3(7),,01:45:00,A,A. Fils,D. Stricker,FRA,SUI,,,290,/en/stats/leaderboard?page=serve,3,8,60,46,77,76,35,46,58,18,31,67,2,3,12,262,/en/stats/leaderboard?page=serve,3,6,68,56,82,70,39,56,46,12,26,73,8,11,12,69,53,77,38,31,82,53,84,159,62,51,82,31,24,77,47,75,159,,,7,5,01:45:00,01:45:00,,,3,7,,,F0F1,S0LA
7696,2023,Next Gen ATP Finals,XXI,2023-11-28T00:00:00,2023-12-02T00:00:00,Hard,8,2000000,$,MS009,RR,01:00:00,,F,3,F0F1,"4-1,4-2,4-2",A. Fils,F. Cobolli,,,FRA,ITA,4-1,4-2,4-2,,,01:00:00,A,A. Fils,F. Cobolli,FRA,ITA,,,300,/en/stats/leaderboard?page=serve,1,5,67,32,48,72,23,32,69,11,16,50,1,2,9,199,/en/stats/leaderboard?page=serve,3,5,49,19,39,58,11,19,40,8,20,20,1,5,8,71,34,48,51,20,39,62,54,87,49,19,39,29,14,48,38,33,87,,,,,01:00:00,01:00:00,,,,,,,F0F1,C0E9
7696,2023,Next Gen ATP Finals,XXI,2023-11-28T00:00:00,2023-12-02T00:00:00,Hard,8,2000000,$,MS010,RR,02:03:00,,F,5,F0F1,"2-4,4-3(8),4-2,1-4,4-2",A. Fils,L. Nardi,,,FRA,ITA,2-4,4-3(8),4-2,1-4,4-2,02:03:00,A,A. Fils,L. Nardi,FRA,ITA,,,273,/en/stats/leaderboard?page=serve,7,5,51,41,80,80,33,41,59,23,39,0,0,2,14,281,/en/stats/leaderboard?page=serve,1,5,72,65,90,75,49,65,44,11,25,60,3,5,15,70,56,80,33,30,90,51,86,170,67,60,90,30,24,80,49,84,170,,,,,02:03:00,02:03:00,,,8,6,,,F0F1,N0BG
7696,2023,Next Gen ATP Finals,XXI,2023-11-28T00:00:00,2023-12-02T00:00:00,Hard,8,2000000,$,MS011,RR,01:39:00,,F,4,C0E9,"4-2,3-4(7),4-1,4-2",F. Cobolli,D. Stricker,,,ITA,SUI,4-2,3-4(7),4-1,4-2,,01:39:00,A,F. Cobolli,D. Stricker,ITA,SUI,,,266,/en/stats/leaderboard?page=serve,3,6,54,44,81,75,33,44,43,16,37,92,11,12,12,250,/en/stats/leaderboard?page=serve,1,5,60,42,70,69,29,42,54,15,28,20,1,5,11,60,49,81,37,26,70,50,75,151,63,44,70,40,32,81,50,76,151,,,,,01:39:00,01:39:00,,,7,9,,,C0E9,S0LA
7696,2023,Next Gen ATP Finals,XXI,2023-11-28T00:00:00,2023-12-02T00:00:00,Hard,8,2000000,$,MS012,RR,00:54:00,,F,3,S0LA,"4-1,4-1,4-2",D. Stricker,L. Nardi,,,SUI,ITA,4-1,4-1,4-2,,,00:54:00,A,D. Stricker,L. Nardi,SUI,ITA,,,309,/en/stats/leaderboard?page=serve,0,3,64,28,44,79,22,28,63,10,16,100,4,4,8,215,/en/stats/leaderboard?page=serve,3,1,73,35,48,63,22,35,31,4,13,33,2,6,8,73,32,44,46,22,48,59,54,92,54,26,48,27,12,44,41,38,92,,,,,00:54:00,00:54:00,,,,,,,S0LA,N0BG
7696,2023,Next Gen ATP Finals,XXI,2023-11-28T00:00:00,2023-12-02T00:00:00,Hard,8,2000000,$,MS013,RR,02:14:00,,F,5,N0BG,"3-4(4),4-2,4-3(7),1-4,4-3(7)",L. Nardi,F. Cobolli,,,ITA,ITA,3-4(4),4-2,4-3(7),1-4,4-3(7),02:14:00,A,L. Nardi,F. Cobolli,ITA,ITA,,,292,/en/stats/leaderboard?page=serve,0,5,72,67,93,76,51,67,54,14,26,71,5,7,14,266,/en/stats/leaderboard?page=serve,2,3,54,52,97,81,42,52,44,20,45,60,3,5,15,70,65,93,36,35,97,53,100,190,64,62,97,30,28,93,47,90,190,4,7,,,02:14:00,02:14:00,7,1,,,7,3,N0BG,C0E9
