event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
807,2013,Acapulco,500,2013-02-25T00:00:00,2013-03-02T00:00:00,Clay,32,1212750,$,MS001,F,01:05:00,,F,2,N409,"6-0,6-2",R. Nadal,D. Ferrer,,,ESP,ESP,6-0,6-2,,,,01:05:00,A,R. Nadal,D. Ferrer,ESP,ESP,,,299,/en/stats/leaderboard?page=serve,1,0,63,27,43,81,22,27,56,9,16,100,2,2,7,165,/en/stats/leaderboard?page=serve,2,1,60,27,45,56,15,27,22,4,18,38,3,8,7,72,31,43,58,26,45,65,57,88,42,19,45,28,12,43,35,31,88,01:05:00,01:05:00,,,,,,,N409,F401
807,2013,Acapulco,500,2013-02-25T00:00:00,2013-03-02T00:00:00,Clay,32,1212750,$,MS002,SF,02:23:00,,F,3,F401,"6-3,6-7(5),6-1",D. Ferrer,F. Fognini,,,ESP,ITA,6-3,6-7(5),6-1,,,02:23:00,A,D. Ferrer,F. Fognini,ESP,ITA,,,269,/en/stats/leaderboard?page=serve,3,2,59,65,110,69,45,65,56,25,45,83,10,12,15,228,/en/stats/leaderboard?page=serve,2,1,55,51,93,61,31,51,52,22,42,38,3,8,13,64,70,110,43,40,93,54,110,203,57,53,93,36,40,110,46,93,203,02:23:00,02:23:00,5,7,,,,,F401,F510
807,2013,Acapulco,500,2013-02-25T00:00:00,2013-03-02T00:00:00,Clay,32,1212750,$,MS003,SF,01:49:00,,F,2,N409,"7-5,6-4",R. Nadal,N. Almagro,,,ESP,ESP,7-5,6-4,,,,01:49:00,A,R. Nadal,N. Almagro,ESP,ESP,,,288,/en/stats/leaderboard?page=serve,3,2,66,55,83,73,40,55,50,14,28,100,4,4,11,276,/en/stats/leaderboard?page=serve,0,7,65,44,68,73,32,44,50,12,24,67,4,6,11,65,54,83,35,24,68,52,78,151,65,44,68,35,29,83,48,73,151,01:49:00,01:49:00,,,,,,,N409,A479
807,2013,Acapulco,500,2013-02-25T00:00:00,2013-03-02T00:00:00,Clay,32,1212750,$,MS004,QF,01:12:00,,F,2,F401,"6-3,6-1",D. Ferrer,P. Lorenzi,,,ESP,ITA,6-3,6-1,,,,01:12:00,A,D. Ferrer,P. Lorenzi,ESP,ITA,,,279,/en/stats/leaderboard?page=serve,0,1,74,32,43,81,26,32,36,4,11,0,0,1,8,177,/en/stats/leaderboard?page=serve,3,0,58,32,55,50,16,32,35,8,23,44,4,9,8,70,30,43,56,31,55,62,61,98,44,24,55,30,13,43,38,37,98,01:12:00,01:12:00,,,,,,,F401,L503
807,2013,Acapulco,500,2013-02-25T00:00:00,2013-03-02T00:00:00,Clay,32,1212750,$,MS005,QF,01:29:00,,F,2,F510,"7-5,6-4",F. Fognini,S. Giraldo,,,ITA,COL,7-5,6-4,,,,01:29:00,A,F. Fognini,S. Giraldo,ITA,COL,,,268,/en/stats/leaderboard?page=serve,3,2,65,48,74,69,33,48,54,14,26,50,2,4,11,234,/en/stats/leaderboard?page=serve,3,1,63,45,71,64,29,45,46,12,26,43,3,7,11,64,47,74,42,30,71,53,77,145,58,41,71,36,27,74,47,68,145,01:29:00,01:29:00,,,,,,,F510,G725
807,2013,Acapulco,500,2013-02-25T00:00:00,2013-03-02T00:00:00,Clay,32,1212750,$,MS006,QF,01:11:00,,F,2,A479,"6-3,6-4",N. Almagro,H. Zeballos,,,ESP,ARG,6-3,6-4,,,,01:11:00,A,N. Almagro,H. Zeballos,ESP,ARG,,,346,/en/stats/leaderboard?page=serve,0,10,79,38,48,87,33,38,70,7,10,0,0,0,10,264,/en/stats/leaderboard?page=serve,1,5,65,40,62,68,27,40,50,11,22,71,5,7,9,83,40,48,39,24,62,58,64,110,61,38,62,17,8,48,42,46,110,01:11:00,01:11:00,,,,,,,A479,Z184
807,2013,Acapulco,500,2013-02-25T00:00:00,2013-03-02T00:00:00,Clay,32,1212750,$,MS007,QF,01:41:00,,F,2,N409,"6-1,7-5",R. Nadal,L. Mayer,,,ESP,ARG,6-1,7-5,,,,01:41:00,A,R. Nadal,L. Mayer,ESP,ARG,,,311,/en/stats/leaderboard?page=serve,0,4,64,34,53,85,29,34,58,11,19,100,2,2,9,225,/en/stats/leaderboard?page=serve,6,5,62,48,78,67,32,48,37,11,30,50,4,8,10,75,40,53,45,35,78,57,75,131,55,43,78,25,13,53,43,56,131,01:41:00,01:41:00,,,,,,,N409,MD56
807,2013,Acapulco,500,2013-02-25T00:00:00,2013-03-02T00:00:00,Clay,32,1212750,$,MS008,R16,01:19:00,,F,2,F401,"6-2,6-1",D. Ferrer,W. Odesnik,,,ESP,USA,6-2,6-1,,,,01:19:00,A,D. Ferrer,W. Odesnik,ESP,USA,,,291,/en/stats/leaderboard?page=serve,0,5,62,33,53,67,22,33,70,14,20,86,6,7,8,168,/en/stats/leaderboard?page=serve,3,2,60,33,55,58,19,33,23,5,22,64,9,14,7,68,36,53,56,31,55,62,67,108,44,24,55,32,17,53,38,41,108,01:19:00,01:19:00,,,,,,,F401,O234
807,2013,Acapulco,500,2013-02-25T00:00:00,2013-03-02T00:00:00,Clay,32,1212750,$,MS009,R16,01:34:00,,F,2,L503,"6-4,6-3",P. Lorenzi,P. Andujar,,,ITA,ESP,6-4,6-3,,,,01:34:00,A,P. Lorenzi,P. Andujar,ITA,ESP,,,252,/en/stats/leaderboard?page=serve,2,1,52,25,48,76,19,25,48,11,23,33,1,3,9,194,/en/stats/leaderboard?page=serve,2,0,51,42,82,45,19,42,50,20,40,58,7,12,10,63,30,48,52,43,82,56,73,130,48,39,82,38,18,48,44,57,130,01:34:00,01:34:00,,,,,,,L503,A596
807,2013,Acapulco,500,2013-02-25T00:00:00,2013-03-02T00:00:00,Clay,32,1212750,$,MS010,R16,02:16:00,,F,3,F510,"2-6,6-4,7-6(7)",F. Fognini,A. Bedene,,,ITA,SLO,2-6,6-4,7-6(7),,,02:16:00,A,F. Fognini,A. Bedene,ITA,SLO,,,269,/en/stats/leaderboard?page=serve,4,2,73,70,96,67,47,70,58,15,26,33,2,6,15,261,/en/stats/leaderboard?page=serve,8,10,57,55,96,71,39,55,51,21,41,25,1,4,15,65,62,96,38,36,96,51,98,192,63,60,96,35,34,96,49,94,192,02:16:00,02:16:00,,,7,4,,,F510,BH09
