event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
404,2010,ATP Masters 1000 Indian Wells,1000,2010-03-11T00:00:00,2010-03-21T00:00:00,Hard,96,3645000,$,MS001,F,02:07:00,,F,2,L360,"7-6(7),7-6(7)",I. Ljubicic,A. Roddick,,,CRO,USA,7-6(7),7-6(7),,,,02:07:00,A,I. Ljubicic,A. Roddick,CRO,USA,,,7,3,7,5,312,/en/stats/leaderboard?page=serve,2,21,56,54,96,87,47,54,50,21,42,100,6,6,12,332,/en/stats/leaderboard?page=serve,0,12,72,52,72,83,43,52,65,13,20,100,3,3,12,71,68,96,22,16,72,50,84,168,78,56,72,29,28,96,50,84,168,,,L360,R485
404,2010,ATP Masters 1000 Indian Wells,1000,2010-03-11T00:00:00,2010-03-21T00:00:00,Hard,96,3645000,$,MS002,SF,01:47:00,,F,3,R485,"6-4,3-6,6-3",A. Roddick,R. Soderling,,,USA,SWE,6-4,3-6,6-3,,,01:47:00,A,A. Roddick,R. Soderling,USA,SWE,,,,,,,270,/en/stats/leaderboard?page=serve,1,12,65,53,82,75,40,53,41,12,29,50,3,6,14,262,/en/stats/leaderboard?page=serve,6,11,63,48,76,73,35,48,50,14,28,43,3,7,14,63,52,82,36,27,76,50,79,158,64,49,76,37,30,82,50,79,158,,,R485,SA49
404,2010,ATP Masters 1000 Indian Wells,1000,2010-03-11T00:00:00,2010-03-21T00:00:00,Hard,96,3645000,$,MS003,SF,02:35:00,,F,3,L360,"3-6,6-4,7-6(7)",I. Ljubicic,R. Nadal,,,CRO,ESP,3-6,6-4,7-6(7),,,02:35:00,A,I. Ljubicic,R. Nadal,CRO,ESP,,,,,,,271,/en/stats/leaderboard?page=serve,6,17,58,59,102,81,48,59,40,17,43,70,7,10,16,289,/en/stats/leaderboard?page=serve,2,5,63,55,88,73,40,55,64,21,33,67,4,6,15,64,65,102,31,27,88,48,92,190,69,61,88,36,37,102,52,98,190,7,1,L360,N409
404,2010,ATP Masters 1000 Indian Wells,1000,2010-03-11T00:00:00,2010-03-21T00:00:00,Hard,96,3645000,$,MS004,QF,01:18:00,,F,2,R485,"6-3,7-5",A. Roddick,T. Robredo,,,USA,ESP,6-3,7-5,,,,01:18:00,A,A. Roddick,T. Robredo,USA,ESP,,,,,,,326,/en/stats/leaderboard?page=serve,2,6,69,36,52,97,35,36,56,9,16,0,0,0,11,265,/en/stats/leaderboard?page=serve,2,5,54,29,54,76,22,29,52,13,25,0,0,2,10,85,44,52,35,19,54,59,63,106,65,35,54,15,8,52,41,43,106,,,R485,R419
404,2010,ATP Masters 1000 Indian Wells,1000,2010-03-11T00:00:00,2010-03-21T00:00:00,Hard,96,3645000,$,MS005,QF,01:35:00,,F,2,SA49,"6-1,7-6(7)",R. Soderling,A. Murray,,,SWE,GBR,6-1,7-6(7),,,,01:35:00,A,R. Soderling,A. Murray,SWE,GBR,,,,,7,4,286,/en/stats/leaderboard?page=serve,4,10,64,45,70,82,37,45,44,11,25,88,7,8,10,237,/en/stats/leaderboard?page=serve,2,10,51,39,76,69,27,39,43,16,37,73,8,11,9,69,48,70,43,33,76,55,81,146,57,43,76,31,22,70,45,65,146,,,SA49,MC10
404,2010,ATP Masters 1000 Indian Wells,1000,2010-03-11T00:00:00,2010-03-21T00:00:00,Hard,96,3645000,$,MS006,QF,02:12:00,,F,2,N409,"6-4,7-6(7)",R. Nadal,T. Berdych,,,ESP,CZE,6-4,7-6(7),,,,02:12:00,A,R. Nadal,T. Berdych,ESP,CZE,,,,,7,4,285,/en/stats/leaderboard?page=serve,1,3,73,51,70,71,36,51,58,11,19,71,5,7,11,244,/en/stats/leaderboard?page=serve,3,6,57,47,83,68,32,47,44,16,36,50,3,6,11,67,47,70,42,35,83,54,82,153,58,48,83,33,23,70,46,71,153,,,N409,BA47
404,2010,ATP Masters 1000 Indian Wells,1000,2010-03-11T00:00:00,2010-03-21T00:00:00,Hard,96,3645000,$,MS007,QF,01:48:00,,F,3,L360,"4-6,6-2,6-1",I. Ljubicic,J. Monaco,,,CRO,ARG,4-6,6-2,6-1,,,01:48:00,A,I. Ljubicic,J. Monaco,CRO,ARG,,,,,,,306,/en/stats/leaderboard?page=serve,2,11,58,38,65,84,32,38,63,17,27,0,0,1,13,239,/en/stats/leaderboard?page=serve,3,2,69,56,81,61,34,56,44,11,25,50,4,8,12,75,49,65,44,36,81,58,85,146,56,45,81,25,16,65,42,61,146,,,L360,MA21
404,2010,ATP Masters 1000 Indian Wells,1000,2010-03-11T00:00:00,2010-03-21T00:00:00,Hard,96,3645000,$,MS008,R16,02:19:00,,F,3,R419,"7-5,0-6,6-4",T. Robredo,M. Baghdatis,,,ESP,CYP,7-5,0-6,6-4,,,02:19:00,A,T. Robredo,M. Baghdatis,ESP,CYP,,,,,,,255,/en/stats/leaderboard?page=serve,2,6,61,63,103,67,42,63,45,18,40,81,13,16,14,283,/en/stats/leaderboard?page=serve,1,8,60,50,84,72,36,50,59,20,34,60,3,5,14,58,60,103,33,28,84,47,88,187,67,56,84,42,43,103,53,99,187,,,R419,B837
404,2010,ATP Masters 1000 Indian Wells,1000,2010-03-11T00:00:00,2010-03-21T00:00:00,Hard,96,3645000,$,MS009,R16,01:31:00,,F,2,R485,"7-6(7),6-4",A. Roddick,J. Melzer,,,USA,AUT,7-6(7),6-4,,,,01:31:00,A,A. Roddick,J. Melzer,USA,AUT,,,7,5,,,333,/en/stats/leaderboard?page=serve,0,13,69,46,67,80,37,46,71,15,21,0,0,0,11,297,/en/stats/leaderboard?page=serve,2,9,71,48,68,79,38,48,50,10,20,67,2,3,11,78,52,67,29,20,68,53,72,135,71,48,68,22,15,67,47,63,135,,,R485,M762
404,2010,ATP Masters 1000 Indian Wells,1000,2010-03-11T00:00:00,2010-03-21T00:00:00,Hard,96,3645000,$,MS010,R16,00:38:00,,F,2,MC10,"6-2,1-0",A. Murray,N. Almagro,,,GBR,ESP,6-2,1-0,,,,00:38:00,A,A. Murray,N. Almagro,GBR,ESP,,,,,,,262,/en/stats/leaderboard?page=serve,2,3,63,17,27,88,15,17,30,3,10,50,1,2,5,144,/en/stats/leaderboard?page=serve,1,1,56,10,18,50,5,10,13,1,8,25,1,4,4,67,18,27,67,12,18,67,30,45,33,6,18,33,9,27,33,15,45,,,MC10,A479
