event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
433,2004,Scottsdale,WS,2004-03-01T00:00:00,2004-03-07T00:00:00,Hard,32,355000,$,MS001,F,02:44:00,,F,3,S544,"7-5,6-7(5),6-3",V. Spadea,N. Kiefer,,,USA,GER,7-5,6-7(5),6-3,,,02:44:00,5.0,7.0,281,/en/stats/leaderboard?page=serve,2,3,64,74,116,66,49,74,62,26,42,78,7,9,17,242,/en/stats/leaderboard?page=serve,8,9,47,49,105,73,36,49,46,26,56,43,3,7,16,65,75,116,41,43,105,53,118,221,59,62,105,35,41,116,47,103,221,A,,,V. Spadea,N. Kiefer,S544,K316,USA,GER,,
433,2004,Scottsdale,WS,2004-03-01T00:00:00,2004-03-07T00:00:00,Hard,32,355000,$,MS002,SF,02:03:00,,F,3,S544,"6-7(5),6-3,6-4",V. Spadea,A. Roddick,,,USA,USA,6-7(5),6-3,6-4,,,02:03:00,,,279,/en/stats/leaderboard?page=serve,3,4,61,64,105,67,43,64,63,26,41,50,2,4,16,247,/en/stats/leaderboard?page=serve,5,6,62,59,95,69,41,59,42,15,36,43,3,7,15,66,69,105,41,39,95,54,108,200,59,56,95,34,36,105,46,92,200,A,5.0,7.0,V. Spadea,A. Roddick,S544,R485,USA,USA,,
433,2004,Scottsdale,WS,2004-03-01T00:00:00,2004-03-07T00:00:00,Hard,32,355000,$,MS003,SF,02:33:00,,F,3,K316,"4-6,7-5,6-4",N. Kiefer,V. Hanescu,,,GER,ROU,4-6,7-5,6-4,,,02:33:00,,,247,/en/stats/leaderboard?page=serve,5,8,52,59,113,73,43,59,44,24,54,56,5,9,16,245,/en/stats/leaderboard?page=serve,4,13,60,62,104,68,42,62,40,17,42,50,5,10,16,59,67,113,43,45,104,52,112,217,57,59,104,41,46,113,48,105,217,A,,,N. Kiefer,V. Hanescu,K316,H528,GER,ROU,,
433,2004,Scottsdale,WS,2004-03-01T00:00:00,2004-03-07T00:00:00,Hard,32,355000,$,MS004,QF,01:49:00,,F,3,R485,"6-7(4),6-4,6-3",A. Roddick,J. Gambill,,,USA,USA,6-7(4),6-4,6-3,,,01:49:00,,,336,/en/stats/leaderboard?page=serve,1,13,74,60,81,88,53,60,62,13,21,100,2,2,15,281,/en/stats/leaderboard?page=serve,5,21,61,66,108,80,53,66,43,18,42,75,9,12,16,81,66,81,34,37,108,54,103,189,66,71,108,19,15,81,46,86,189,A,4.0,7.0,A. Roddick,J. Gambill,R485,G352,USA,USA,,
433,2004,Scottsdale,WS,2004-03-01T00:00:00,2004-03-07T00:00:00,Hard,32,355000,$,MS005,QF,01:59:00,,F,3,S544,"6-4,2-6,7-5",V. Spadea,J. Blake,,,USA,USA,6-4,2-6,7-5,,,01:59:00,,,246,/en/stats/leaderboard?page=serve,1,1,59,60,101,63,38,60,51,21,41,43,3,7,15,247,/en/stats/leaderboard?page=serve,4,2,55,51,93,73,37,51,48,20,42,43,3,7,15,58,59,101,39,36,93,49,95,194,61,57,93,42,42,101,51,99,194,A,,,V. Spadea,J. Blake,S544,B676,USA,USA,,
433,2004,Scottsdale,WS,2004-03-01T00:00:00,2004-03-07T00:00:00,Hard,32,355000,$,MS006,QF,01:29:00,,F,2,K316,"6-3,7-6(8)",N. Kiefer,R. Ginepri,,,GER,USA,6-3,7-6(8),,,,01:29:00,8.0,6.0,245,/en/stats/leaderboard?page=serve,4,7,55,39,71,77,30,39,38,12,32,0,0,3,11,218,/en/stats/leaderboard?page=serve,5,2,61,37,61,62,23,37,38,9,24,20,1,5,10,59,42,71,48,29,61,54,71,132,52,32,61,41,29,71,46,61,132,A,,,N. Kiefer,R. Ginepri,K316,G569,GER,USA,,
433,2004,Scottsdale,WS,2004-03-01T00:00:00,2004-03-07T00:00:00,Hard,32,355000,$,MS007,QF,01:09:00,,F,2,H528,"7-5,6-4",V. Hanescu,M. Verkerk,,,ROU,NED,7-5,6-4,,,,01:09:00,,,332,/en/stats/leaderboard?page=serve,2,9,71,42,59,83,35,42,71,12,17,0,0,0,11,265,/en/stats/leaderboard?page=serve,1,4,64,45,70,73,33,45,44,11,25,50,2,4,11,80,47,59,37,26,70,57,73,129,63,44,70,20,12,59,43,56,129,A,,,V. Hanescu,M. Verkerk,H528,V232,ROU,NED,,
433,2004,Scottsdale,WS,2004-03-01T00:00:00,2004-03-07T00:00:00,Hard,32,355000,$,MS008,R16,01:07:00,,F,2,R485,"6-4,6-3",A. Roddick,A. Bogomolov Jr.,,,USA,RUS,6-4,6-3,,,,01:07:00,,,285,/en/stats/leaderboard?page=serve,2,11,72,41,57,83,34,41,31,5,16,67,2,3,10,257,/en/stats/leaderboard?page=serve,1,1,69,37,54,51,19,37,71,12,17,25,1,4,9,68,39,57,43,23,54,56,62,111,57,31,54,32,18,57,44,49,111,A,,,A. Roddick,A. Bogomolov Jr.,R485,B842,USA,RUS,,
433,2004,Scottsdale,WS,2004-03-01T00:00:00,2004-03-07T00:00:00,Hard,32,355000,$,MS009,R16,01:41:00,,F,2,G352,"7-5,7-5",J. Gambill,L. Burgsmuller,,,USA,GER,7-5,7-5,,,,01:41:00,,,265,/en/stats/leaderboard?page=serve,4,16,59,60,101,77,46,60,34,14,41,87,13,15,12,256,/en/stats/leaderboard?page=serve,3,2,69,45,65,62,28,45,60,12,20,50,4,8,12,59,60,101,38,25,65,51,85,166,62,40,65,41,41,101,49,81,166,A,,,J. Gambill,L. Burgsmuller,G352,B484,USA,GER,,
433,2004,Scottsdale,WS,2004-03-01T00:00:00,2004-03-07T00:00:00,Hard,32,355000,$,MS010,R16,00:58:00,,F,2,S544,"6-3,6-2",V. Spadea,W. Arthurs,,,USA,AUS,6-3,6-2,,,,00:58:00,,,286,/en/stats/leaderboard?page=serve,2,1,65,32,49,75,24,32,59,10,17,67,2,3,9,209,/en/stats/leaderboard?page=serve,4,7,52,27,52,56,15,27,48,12,25,56,5,9,8,69,34,49,48,25,52,58,59,101,52,27,52,31,15,49,42,42,101,A,,,V. Spadea,W. Arthurs,S544,A202,USA,AUS,,
