event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set4_winner,tiebreak_set4_loser,player_id_winner,player_id_loser
520,2014,Roland Garros,GS,2014-05-26T00:00:00,2014-06-08T00:00:00,Clay,128,11552000,€,MS001,F,03:31:00,,F,4,N409,"3-6,7-5,6-2,6-4",R. Nadal,N. Djokovic,,,ESP,SRB,3-6,7-5,6-2,6-4,,03:31:00,A,R. Nadal,N. Djokovic,ESP,SRB,,,276,/en/stats/leaderboard?page=serve,4,3,70,84,120,73,61,84,50,18,36,67,6,9,19,251,/en/stats/leaderboard?page=serve,3,11,65,82,126,72,59,82,36,16,44,40,4,10,20,66,79,120,40,51,126,53,130,246,60,75,126,34,41,120,47,116,246,03:31:00,03:31:00,,,,,,,,,N409,D643
520,2014,Roland Garros,GS,2014-05-26T00:00:00,2014-06-08T00:00:00,Clay,128,11552000,€,MS002,SF,01:40:00,,F,3,N409,"6-3,6-2,6-1",R. Nadal,A. Murray,,,ESP,GBR,6-3,6-2,6-1,,,01:40:00,A,R. Nadal,A. Murray,ESP,GBR,,,324,/en/stats/leaderboard?page=serve,2,2,76,45,59,91,41,45,57,8,14,0,0,0,12,198,/en/stats/leaderboard?page=serve,3,2,52,35,67,63,22,35,34,11,32,0,0,6,12,83,49,59,51,34,67,66,83,126,49,33,67,17,10,59,34,43,126,01:40:00,01:40:00,,,,,,,,,N409,MC10
520,2014,Roland Garros,GS,2014-05-26T00:00:00,2014-06-08T00:00:00,Clay,128,11552000,€,MS003,SF,02:34:00,,F,4,D643,"6-3,6-3,3-6,6-3",N. Djokovic,E. Gulbis,,,SRB,LAT,6-3,6-3,3-6,6-3,,02:34:00,A,N. Djokovic,E. Gulbis,SRB,LAT,,,286,/en/stats/leaderboard?page=serve,1,9,67,74,111,80,59,74,43,16,37,71,5,7,18,260,/en/stats/leaderboard?page=serve,5,13,57,60,105,70,42,60,53,24,45,50,5,10,18,68,75,111,37,39,105,53,114,216,63,66,105,32,36,111,47,102,216,02:34:00,02:34:00,,,,,,,,,D643,G858
520,2014,Roland Garros,GS,2014-05-26T00:00:00,2014-06-08T00:00:00,Clay,128,11552000,€,MS004,QF,02:34:00,,F,4,N409,"4-6,6-4,6-0,6-1",R. Nadal,D. Ferrer,,,ESP,ESP,4-6,6-4,6-0,6-1,,02:34:00,A,R. Nadal,D. Ferrer,ESP,ESP,,,267,/en/stats/leaderboard?page=serve,1,1,62,63,102,68,43,63,56,22,39,79,11,14,16,207,/en/stats/leaderboard?page=serve,1,2,63,60,95,53,32,60,43,15,35,36,5,14,17,64,65,102,51,48,95,57,113,197,49,47,95,36,37,102,43,84,197,02:34:00,02:34:00,,,,,,,,,N409,F401
520,2014,Roland Garros,GS,2014-05-26T00:00:00,2014-06-08T00:00:00,Clay,128,11552000,€,MS005,QF,03:15:00,,F,5,MC10,"6-4,6-1,4-6,1-6,6-0",A. Murray,G. Monfils,,,GBR,FRA,6-4,6-1,4-6,1-6,6-0,03:15:00,A,A. Murray,G. Monfils,GBR,FRA,,,267,/en/stats/leaderboard?page=serve,2,1,62,84,135,65,55,84,61,31,51,69,9,13,20,241,/en/stats/leaderboard?page=serve,5,4,76,105,139,60,63,105,41,14,34,61,11,18,20,64,86,135,45,62,139,54,148,274,55,77,139,36,49,135,46,126,274,03:15:00,03:15:00,,,,,,,,,MC10,MC65
520,2014,Roland Garros,GS,2014-05-26T00:00:00,2014-06-08T00:00:00,Clay,128,11552000,€,MS006,QF,01:59:00,,F,3,G858,"6-3,6-2,6-4",E. Gulbis,T. Berdych,,,LAT,CZE,6-3,6-2,6-4,,,01:59:00,A,E. Gulbis,T. Berdych,LAT,CZE,,,300,/en/stats/leaderboard?page=serve,1,10,59,47,79,81,38,47,59,19,32,67,2,3,14,225,/en/stats/leaderboard?page=serve,2,3,50,39,78,69,27,39,44,17,39,38,3,8,13,72,57,79,44,34,78,58,91,157,56,44,78,28,22,79,42,66,157,01:59:00,01:59:00,,,,,,,,,G858,BA47
520,2014,Roland Garros,GS,2014-05-26T00:00:00,2014-06-08T00:00:00,Clay,128,11552000,€,MS007,QF,02:22:00,,F,3,D643,"7-5,7-6(7),6-4",N. Djokovic,M. Raonic,,,SRB,CAN,7-5,7-6(7),6-4,,,02:22:00,A,N. Djokovic,M. Raonic,SRB,CAN,,,314,/en/stats/leaderboard?page=serve,1,4,68,67,98,75,50,67,74,23,31,50,1,2,17,277,/en/stats/leaderboard?page=serve,4,21,70,80,114,79,63,80,29,10,34,67,6,9,17,74,73,98,36,41,114,54,114,212,64,73,114,26,25,98,46,98,212,02:22:00,02:22:00,7,5,,,,,,,D643,R975
520,2014,Roland Garros,GS,2014-05-26T00:00:00,2014-06-08T00:00:00,Clay,128,11552000,€,MS008,R16,01:33:00,,F,3,N409,"6-1,6-2,6-1",R. Nadal,D. Lajovic,,,ESP,SRB,6-1,6-2,6-1,,,01:33:00,A,R. Nadal,D. Lajovic,ESP,SRB,,,297,/en/stats/leaderboard?page=serve,1,0,63,37,59,81,30,37,64,14,22,75,3,4,11,140,/en/stats/leaderboard?page=serve,3,3,49,28,57,50,14,28,14,4,29,20,2,10,11,75,44,59,68,39,57,72,83,116,32,18,57,25,15,59,28,33,116,01:33:00,01:33:00,,,,,,,,,N409,L987
520,2014,Roland Garros,GS,2014-05-26T00:00:00,2014-06-08T00:00:00,Clay,128,11552000,€,MS009,R16,02:51:00,,F,4,F401,"6-3,6-3,6-7(5),6-1",D. Ferrer,K. Anderson,,,ESP,RSA,6-3,6-3,6-7(5),6-1,,02:51:00,A,D. Ferrer,K. Anderson,ESP,RSA,,,280,/en/stats/leaderboard?page=serve,4,2,72,89,123,74,66,89,47,16,34,71,5,7,19,234,/en/stats/leaderboard?page=serve,4,9,64,81,126,64,52,81,40,18,45,56,9,16,18,67,82,123,44,56,126,55,138,249,56,70,126,33,41,123,45,111,249,02:51:00,02:51:00,,,5,7,,,,,F401,A678
520,2014,Roland Garros,GS,2014-05-26T00:00:00,2014-06-08T00:00:00,Clay,128,11552000,€,MS010,R16,01:58:00,,F,3,MC65,"6-0,6-2,7-5",G. Monfils,G. Garcia-Lopez,,,FRA,ESP,6-0,6-2,7-5,,,01:58:00,A,G. Monfils,G. Garcia-Lopez,FRA,ESP,,,272,/en/stats/leaderboard?page=serve,6,4,58,45,77,76,34,45,56,18,32,50,2,4,13,179,/en/stats/leaderboard?page=serve,0,0,51,42,82,50,21,42,40,16,40,53,9,17,13,68,52,77,55,45,82,61,97,159,45,37,82,32,25,77,39,62,159,01:58:00,01:58:00,,,,,,,,,MC65,G476
