event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set5_winner,tiebreak_set5_loser,tiebreak_set4_winner,tiebreak_set4_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS011,R16,02:59:00,,F,4,D402,"6-1,5-7,6-3,6-0",N. Davydenko,A. Murray,,,RUS,GBR,6-1,5-7,6-3,6-0,,02:59:00,258,/en/stats/leaderboard?page=serve,4,3,67,83,123,70,58,83,40,16,40,75,9,12,17,201,/en/stats/leaderboard?page=serve,5,7,47,51,108,65,33,51,40,23,57,44,7,16,17,60,74,123,48,52,108,55,126,231,52,56,108,40,49,123,45,105,231,A,,,,,,,,,,,N. Davydenko,A. Murray,D402,MC10,RUS,GBR,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS012,R16,01:35:00,,F,3,R485,"6-3,6-4,6-3",A. Roddick,B. Becker,,,USA,GER,6-3,6-4,6-3,,,01:35:00,348,/en/stats/leaderboard?page=serve,0,20,76,53,70,87,46,53,65,11,17,0,0,0,14,239,/en/stats/leaderboard?page=serve,5,9,49,43,87,74,32,43,41,18,44,33,2,6,14,81,57,70,43,37,87,60,94,157,57,50,87,19,13,70,40,63,157,A,,,,,,,,,,,A. Roddick,B. Becker,R485,B896,USA,GER,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS013,R16,03:30:00,,F,5,H432,"6-4,6-4,4-6,3-6,6-3",L. Hewitt,R. Gasquet,,,AUS,FRA,6-4,6-4,4-6,3-6,6-3,03:30:00,263,/en/stats/leaderboard?page=serve,3,17,54,88,164,63,55,88,57,43,76,60,9,15,24,254,/en/stats/leaderboard?page=serve,5,7,67,94,140,69,65,94,46,21,46,50,7,14,24,60,98,164,39,54,140,50,152,304,61,86,140,40,66,164,50,152,304,A,,,,,,,,,,,L. Hewitt,R. Gasquet,H432,G628,AUS,FRA,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS014,R16,01:17:00,,F,3,Y061,"6-2,6-0,6-1",M. Youzhny,T. Robredo,,,RUS,ESP,6-2,6-0,6-1,,,01:17:00,306,/en/stats/leaderboard?page=serve,1,2,56,34,61,82,28,34,67,18,27,100,1,1,11,159,/en/stats/leaderboard?page=serve,5,2,58,34,59,38,13,34,36,9,25,56,9,16,10,75,46,61,63,37,59,69,83,120,37,22,59,25,15,61,31,37,120,A,,,,,,,,,,,M. Youzhny,T. Robredo,Y061,R419,RUS,ESP,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS015,R16,02:09:00,,F,3,N409,"6-1,7-6(7),6-4",R. Nadal,J. Novak,,,ESP,CZE,6-1,7-6(7),6-4,,,02:09:00,299,/en/stats/leaderboard?page=serve,1,6,60,54,90,80,43,54,61,22,36,50,1,2,15,253,/en/stats/leaderboard?page=serve,5,9,67,62,92,68,42,62,43,13,30,64,7,11,14,72,65,90,40,37,92,56,102,182,60,55,92,28,25,90,44,80,182,A,,,,,7.0,3.0,,,,,R. Nadal,J. Novak,N409,N254,ESP,CZE,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS016,R32,01:28:00,,F,3,F324,"6-3,6-3,6-0",R. Federer,V. Spadea,,,SUI,USA,6-3,6-3,6-0,,,01:28:00,309,/en/stats/leaderboard?page=serve,0,7,62,46,74,83,38,46,57,16,28,100,4,4,12,210,/en/stats/leaderboard?page=serve,2,2,56,42,75,52,22,42,52,17,33,45,5,11,12,73,54,74,48,36,75,60,90,149,52,39,75,27,20,74,40,59,149,A,,,,,,,,,,,R. Federer,V. Spadea,F324,S544,SUI,USA,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS017,R32,03:16:00,,F,5,G436,"6-0,4-6,4-6,6-1,7-6(7)",M. Gicquel,G. Gaudio,,,FRA,ARG,6-0,4-6,4-6,6-1,7-6(7),03:16:00,259,/en/stats/leaderboard?page=serve,2,12,60,90,150,78,70,90,38,23,60,60,9,15,23,221,/en/stats/leaderboard?page=serve,9,7,62,93,151,59,55,93,43,25,58,57,12,21,22,62,93,150,47,71,151,54,164,301,53,80,151,38,57,150,46,137,301,A,,,,,,,7.0,3.0,,,M. Gicquel,G. Gaudio,G436,G374,FRA,ARG,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS018,R32,03:12:00,,F,5,BA47,"6-7(2),6-3,3-6,6-3,6-4",T. Berdych,D. Tursunov,,,CZE,RUS,6-7(2),6-3,3-6,6-3,6-4,03:12:00,287,/en/stats/leaderboard?page=serve,2,18,56,92,165,80,74,92,47,34,73,79,11,14,25,276,/en/stats/leaderboard?page=serve,5,21,54,84,156,74,62,84,53,38,72,62,8,13,24,65,108,165,36,56,156,51,164,321,64,100,156,35,57,165,49,157,321,A,2.0,7.0,,,,,,,,,T. Berdych,D. Tursunov,BA47,T315,CZE,RUS,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS019,R32,02:34:00,,F,4,B676,"6-4,7-6(8),2-6,6-3",J. Blake,C. Moya,,,USA,ESP,6-4,7-6(8),2-6,6-3,,02:34:00,283,/en/stats/leaderboard?page=serve,2,7,61,73,120,77,56,73,55,26,47,50,3,6,20,269,/en/stats/leaderboard?page=serve,5,10,64,94,148,72,68,94,44,24,54,79,11,14,19,68,82,120,38,56,148,51,138,268,62,92,148,32,38,120,49,130,268,A,,,,,8.0,6.0,,,,,J. Blake,C. Moya,B676,M605,USA,ESP,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS020,R32,01:31:00,,F,3,S741,"6-3,6-2,6-3",M. Safin,O. Rochus,,,RUS,BEL,6-3,6-2,6-3,,,01:31:00,308,/en/stats/leaderboard?page=serve,2,12,58,38,66,84,32,38,64,18,28,0,0,1,13,219,/en/stats/leaderboard?page=serve,6,1,67,54,81,63,34,54,41,11,27,45,5,11,13,76,50,66,44,36,81,59,86,147,56,45,81,24,16,66,41,61,147,A,,,,,,,,,,,M. Safin,O. Rochus,S741,R397,RUS,BEL,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS021,R32,03:23:00,,F,5,H355,"7-6(7),6-4,3-6,3-6,7-6(7)",T. Haas,R. Ginepri,,,GER,USA,7-6(7),6-4,3-6,3-6,7-6(7),03:23:00,283,/en/stats/leaderboard?page=serve,10,20,59,96,164,80,77,96,50,34,68,64,7,11,26,296,/en/stats/leaderboard?page=serve,3,15,63,97,154,75,73,97,54,31,57,67,4,6,26,68,111,164,32,50,154,51,161,318,68,104,154,32,53,164,49,157,318,A,7.0,1.0,,,,,7.0,1.0,,,T. Haas,R. Ginepri,H355,G569,GER,USA,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS022,R32,02:41:00,,F,5,MC10,"6-3,3-6,2-6,6-3,6-2",A. Murray,F. Gonzalez,,,GBR,CHI,6-3,3-6,2-6,6-3,6-2,02:41:00,259,/en/stats/leaderboard?page=serve,8,4,57,68,119,76,52,68,53,27,51,29,2,7,22,258,/en/stats/leaderboard?page=serve,4,9,69,94,136,70,66,94,43,18,42,65,11,17,21,66,79,119,38,52,136,51,131,255,62,84,136,34,40,119,49,124,255,A,,,,,,,,,,,A. Murray,F. Gonzalez,MC10,G415,GBR,CHI,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS023,R32,01:40:00,,F,3,D402,"6-4,6-1,6-1",N. Davydenko,L. Kubot,,,RUS,POL,6-4,6-1,6-1,,,01:40:00,315,/en/stats/leaderboard?page=serve,1,2,74,54,73,72,39,54,68,13,19,100,6,6,12,199,/en/stats/leaderboard?page=serve,4,1,53,38,72,58,22,38,41,14,34,25,2,8,12,71,52,73,50,36,72,61,88,145,50,36,72,29,21,73,39,57,145,A,,,,,,,,,,,N. Davydenko,L. Kubot,D402,K540,RUS,POL,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS024,R32,03:01:00,,F,4,B896,"7-5,6-7(4),6-4,7-5",B. Becker,A. Agassi,,,GER,USA,7-5,6-7(4),6-4,7-5,,03:01:00,293,/en/stats/leaderboard?page=serve,4,27,49,77,157,71,55,77,59,47,80,80,8,10,23,273,/en/stats/leaderboard?page=serve,6,20,60,90,150,68,61,90,53,32,60,62,8,13,23,65,102,157,38,57,150,52,159,307,62,93,150,35,55,157,48,148,307,A,,,,,4.0,7.0,,,,,B. Becker,A. Agassi,B896,A092,GER,USA,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS025,R32,03:19:00,,F,5,R485,"6-7(5),6-3,6-4,6-7(4),6-2",A. Roddick,F. Verdasco,,,USA,ESP,6-7(5),6-3,6-4,6-7(4),6-2,03:19:00,306,/en/stats/leaderboard?page=serve,2,14,69,111,162,76,84,111,57,29,51,71,5,7,26,280,/en/stats/leaderboard?page=serve,7,8,78,116,149,70,81,116,55,18,33,14,1,7,25,70,113,162,34,50,149,52,163,311,66,99,149,30,49,162,48,148,311,A,5.0,7.0,,,,,,,4.0,7.0,A. Roddick,F. Verdasco,R485,V306,USA,ESP,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS026,R32,01:29:00,,F,3,H432,"6-3,6-1,6-2",L. Hewitt,N. Djokovic,,,AUS,SRB,6-3,6-1,6-2,,,01:29:00,305,/en/stats/leaderboard?page=serve,3,10,52,37,71,78,29,37,68,23,34,100,5,5,12,207,/en/stats/leaderboard?page=serve,7,3,67,56,83,57,32,56,37,10,27,45,5,11,12,73,52,71,49,41,83,60,93,154,51,42,83,27,19,71,40,61,154,A,,,,,,,,,,,L. Hewitt,N. Djokovic,H432,D643,AUS,SRB,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS027,R32,02:51:00,,F,4,G628,"7-6(7),6-3,2-6,7-6(7)",R. Gasquet,M. Chiudinelli,,,FRA,SUI,7-6(7),6-3,2-6,7-6(7),,02:51:00,269,/en/stats/leaderboard?page=serve,4,11,53,72,135,72,52,72,57,36,63,50,4,8,20,256,/en/stats/leaderboard?page=serve,4,3,59,78,133,76,59,78,42,23,55,56,5,9,21,65,88,135,38,51,133,52,139,268,62,82,133,35,47,135,48,129,268,A,7.0,2.0,,,,,,,7.0,2.0,R. Gasquet,M. Chiudinelli,G628,C582,FRA,SUI,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS028,R32,01:53:00,,F,3,R419,"6-3,6-4,6-2",T. Robredo,S. Wawrinka,,,ESP,SUI,6-3,6-4,6-2,,,01:53:00,266,/en/stats/leaderboard?page=serve,1,4,69,49,71,73,36,49,45,10,22,57,4,7,13,193,/en/stats/leaderboard?page=serve,5,2,55,52,95,62,32,52,37,16,43,58,11,19,14,65,46,71,49,47,95,56,93,166,51,48,95,35,25,71,44,73,166,A,,,,,,,,,,,T. Robredo,S. Wawrinka,R419,W367,ESP,SUI,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS029,R32,02:55:00,,F,4,Y061,"4-6,6-4,7-5,6-4",M. Youzhny,D. Ferrer,,,RUS,ESP,4-6,6-4,7-5,6-4,,02:55:00,257,/en/stats/leaderboard?page=serve,7,10,51,78,152,77,60,78,46,34,74,81,17,21,21,242,/en/stats/leaderboard?page=serve,5,3,63,77,123,73,56,77,37,17,46,54,7,13,21,62,94,152,41,50,123,52,144,275,59,73,123,38,58,152,48,131,275,A,,,,,,,,,,,M. Youzhny,D. Ferrer,Y061,F401,RUS,ESP,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS030,R32,02:28:00,,F,4,N254,"6-7(6),6-3,6-4,6-4",J. Novak,X. Malisse,,,CZE,BEL,6-7(6),6-3,6-4,6-4,,02:28:00,295,/en/stats/leaderboard?page=serve,1,6,67,84,126,76,64,84,57,24,42,33,1,3,21,262,/en/stats/leaderboard?page=serve,4,10,56,71,126,72,51,71,53,29,55,64,9,14,20,70,88,126,37,46,126,53,134,252,63,80,126,30,38,126,47,118,252,A,6.0,8.0,,,,,,,,,J. Novak,X. Malisse,N254,M680,CZE,BEL,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS031,R32,02:49:00,,F,3,N409,"6-4,7-6(7),7-6(7)",R. Nadal,W. Moodie,,,ESP,RSA,6-4,7-6(7),7-6(7),,,02:49:00,323,/en/stats/leaderboard?page=serve,3,8,73,74,101,77,57,74,74,20,27,67,2,3,17,280,/en/stats/leaderboard?page=serve,7,11,70,94,134,70,66,94,48,19,40,80,8,10,17,76,77,101,37,49,134,54,126,235,63,85,134,24,24,101,46,109,235,A,,,7.0,4.0,7.0,5.0,,,,,R. Nadal,W. Moodie,N409,M759,ESP,RSA,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS032,R64,02:01:00,,F,3,F324,"6-3,6-4,7-5",R. Federer,T. Henman,,,SUI,GBR,6-3,6-4,7-5,,,02:01:00,317,/en/stats/leaderboard?page=serve,1,6,69,56,81,82,46,56,68,17,25,0,0,1,16,238,/en/stats/leaderboard?page=serve,6,2,57,64,113,69,44,64,43,21,49,69,9,13,15,78,63,81,42,48,113,57,111,194,58,65,113,22,18,81,43,83,194,A,,,,,,,,,,,R. Federer,T. Henman,F324,H336,SUI,GBR,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS033,R64,02:25:00,,F,3,S544,"6-4,7-6(7),6-2",V. Spadea,J. Bjorkman,,,USA,SWE,6-4,7-6(7),6-2,,,02:25:00,265,/en/stats/leaderboard?page=serve,4,6,63,75,120,67,50,75,53,24,45,79,11,14,15,217,/en/stats/leaderboard?page=serve,8,1,55,51,93,61,31,51,48,20,42,40,4,10,15,62,74,120,45,42,93,54,116,213,55,51,93,38,46,120,46,97,213,A,,,,,7.0,4.0,,,,,V. Spadea,J. Bjorkman,S544,B446,USA,SWE,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS034,R64,02:02:00,,F,4,G374,"3-6,6-2,6-1,6-4",G. Gaudio,S. Querrey,,,ARG,USA,3-6,6-2,6-1,6-4,,02:02:00,301,/en/stats/leaderboard?page=serve,3,3,62,61,98,77,47,61,68,25,37,89,8,9,17,240,/en/stats/leaderboard?page=serve,7,10,55,62,113,65,40,62,47,24,51,50,5,10,17,73,72,98,43,49,113,57,121,211,57,64,113,27,26,98,43,90,211,A,,,,,,,,,,,G. Gaudio,S. Querrey,G374,Q927,ARG,USA,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS035,R64,01:51:00,,F,3,G436,"7-5,6-3,6-4",M. Gicquel,J. Ferrero,,,FRA,ESP,7-5,6-3,6-4,,,01:51:00,303,/en/stats/leaderboard?page=serve,4,9,54,52,96,83,43,52,61,27,44,100,2,2,16,276,/en/stats/leaderboard?page=serve,0,2,72,65,90,66,43,65,56,14,25,77,10,13,15,73,70,96,37,33,90,55,103,186,63,57,90,27,26,96,45,83,186,A,,,,,,,,,,,M. Gicquel,J. Ferrero,G436,F316,FRA,ESP,,
560,2006,US Open,GS,2006-08-28T00:00:00,2006-09-10T00:00:00,Hard,128,8332000,$,MS036,R64,01:46:00,,F,4,BA47,"6-1,3-6,6-3,6-3",T. Berdych,F. Mayer,,,CZE,GER,6-1,3-6,6-3,6-3,,01:46:00,289,/en/stats/leaderboard?page=serve,4,12,58,52,90,88,46,52,47,18,38,0,0,2,17,233,/en/stats/leaderboard?page=serve,3,4,66,69,104,65,45,69,37,13,35,33,3,9,17,71,64,90,44,46,104,57,110,194,56,58,104,29,26,90,43,84,194,A,,,,,,,,,,,T. Berdych,F. Mayer,BA47,MB02,CZE,GER,,
