event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set5_winner,tiebreak_set5_loser,player_id_winner,player_id_loser
580,2024,Australian Open,GS,2024-01-14T00:00:00,2024-01-28T00:00:00,Hard,128,38923200,A$,MS001,F,03:44:00,,F,5,S0AG,"3-6,3-6,6-4,6-4,6-3",J. Sinner,D. Medvedev,,,ITA,RUS,3-6,3-6,6-4,6-4,6-3,03:44:00,A,J. Sinner,D. Medvedev,ITA,RUS,,,281,/en/stats/leaderboard?page=serve,5,14,61,88,144,74,65,88,54,30,56,67,8,12,24,279,/en/stats/leaderboard?page=serve,3,11,68,95,139,76,72,95,45,20,44,56,5,9,23,66,95,144,34,47,139,50,142,283,66,92,139,34,49,144,50,141,283,03:44:00,03:44:00,,,,,,,,,,,S0AG,MM58
580,2024,Australian Open,GS,2024-01-14T00:00:00,2024-01-28T00:00:00,Hard,128,38923200,A$,MS002,SF,03:22:00,,F,4,S0AG,"6-1,6-2,6-7(6),6-3",J. Sinner,N. Djokovic,,,ITA,SRB,6-1,6-2,6-7(6),6-3,,03:22:00,A,J. Sinner,N. Djokovic,ITA,SRB,,,312,/en/stats/leaderboard?page=serve,1,9,58,64,110,83,53,64,63,29,46,0,0,0,19,254,/en/stats/leaderboard?page=serve,4,7,68,79,116,67,53,79,46,17,37,55,6,11,17,75,82,110,40,46,116,57,128,226,60,70,116,25,28,110,43,98,226,03:22:00,03:22:00,6,8,,,,,,,,,S0AG,D643
580,2024,Australian Open,GS,2024-01-14T00:00:00,2024-01-28T00:00:00,Hard,128,38923200,A$,MS003,SF,04:18:00,,F,5,MM58,"5-7,3-6,7-6(7),7-6(7),6-3",D. Medvedev,A. Zverev,,,RUS,GER,5-7,3-6,7-6(7),7-6(7),6-3,04:18:00,A,D. Medvedev,A. Zverev,RUS,GER,,,282,/en/stats/leaderboard?page=serve,6,14,60,94,156,77,72,94,56,35,62,50,5,10,27,305,/en/stats/leaderboard?page=serve,1,14,78,132,170,71,94,132,58,22,38,71,10,14,27,69,107,156,32,54,170,49,161,326,68,116,170,31,49,156,51,165,326,04:18:00,04:18:00,7,4,7,5,,,,,,,MM58,Z355
580,2024,Australian Open,GS,2024-01-14T00:00:00,2024-01-28T00:00:00,Hard,128,38923200,A$,MS004,QF,03:45:00,,F,4,D643,"7-6(7),4-6,6-2,6-3",N. Djokovic,T. Fritz,,,SRB,USA,7-6(7),4-6,6-2,6-3,,03:45:00,A,N. Djokovic,T. Fritz,SRB,USA,,,310,/en/stats/leaderboard?page=serve,3,20,63,72,115,82,59,72,58,25,43,67,4,6,20,264,/en/stats/leaderboard?page=serve,2,16,58,90,154,66,59,90,48,31,64,81,17,21,19,73,84,115,42,64,154,55,148,269,58,90,154,27,31,115,45,121,269,03:45:00,03:45:00,,,,,7,3,,,,,D643,FB98
580,2024,Australian Open,GS,2024-01-14T00:00:00,2024-01-28T00:00:00,Hard,128,38923200,A$,MS005,QF,02:39:00,,F,3,S0AG,"6-4,7-6(7),6-3",J. Sinner,A. Rublev,,,ITA,RUS,6-4,7-6(7),6-3,,,02:39:00,A,J. Sinner,A. Rublev,ITA,RUS,,,299,/en/stats/leaderboard?page=serve,3,10,64,75,117,76,57,75,52,22,42,100,8,8,16,277,/en/stats/leaderboard?page=serve,2,10,70,71,101,76,54,71,37,11,30,71,5,7,15,68,79,117,36,36,101,53,115,218,64,65,101,32,38,117,47,103,218,02:39:00,02:39:00,,,,,,,7,5,,,S0AG,RE44
580,2024,Australian Open,GS,2024-01-14T00:00:00,2024-01-28T00:00:00,Hard,128,38923200,A$,MS006,QF,03:59:00,,F,5,MM58,"7-6(7),2-6,6-3,5-7,6-4",D. Medvedev,H. Hurkacz,,,RUS,POL,7-6(7),2-6,6-3,5-7,6-4,03:59:00,A,D. Medvedev,H. Hurkacz,RUS,POL,,,261,/en/stats/leaderboard?page=serve,10,11,61,110,180,78,86,110,41,29,70,67,10,15,26,293,/en/stats/leaderboard?page=serve,5,16,64,89,140,81,72,89,53,27,51,56,5,9,25,64,115,180,29,41,140,49,156,320,71,99,140,36,65,180,51,164,320,03:59:00,03:59:00,,,,,7,4,,,,,MM58,HB71
580,2024,Australian Open,GS,2024-01-14T00:00:00,2024-01-28T00:00:00,Hard,128,38923200,A$,MS007,QF,03:05:00,,F,4,Z355,"6-1,6-3,6-7(2),6-4",A. Zverev,C. Alcaraz,,,GER,ESP,6-1,6-3,6-7(2),6-4,,03:05:00,A,A. Zverev,C. Alcaraz,GER,ESP,,,300,/en/stats/leaderboard?page=serve,1,7,85,94,111,73,69,94,47,8,17,60,3,5,19,244,/en/stats/leaderboard?page=serve,2,6,68,79,117,67,53,79,42,16,38,30,3,10,19,69,77,111,41,48,117,55,125,228,59,69,117,31,34,111,45,103,228,03:05:00,03:05:00,2,7,,,,,,,,,Z355,A0E2
580,2024,Australian Open,GS,2024-01-14T00:00:00,2024-01-28T00:00:00,Hard,128,38923200,A$,MS008,R16,01:44:00,,F,3,D643,"6-0,6-0,6-3",N. Djokovic,A. Mannarino,,,SRB,FRA,6-0,6-0,6-3,,,01:44:00,A,N. Djokovic,A. Mannarino,SRB,FRA,,,325,/en/stats/leaderboard?page=serve,5,17,70,48,69,81,39,48,62,13,21,100,3,3,11,173,/en/stats/leaderboard?page=serve,0,1,59,34,58,50,17,34,33,8,24,36,4,11,10,75,52,69,57,33,58,67,85,127,43,25,58,25,17,69,33,42,127,01:44:00,01:44:00,,,,,,,,,,,D643,ME82
580,2024,Australian Open,GS,2024-01-14T00:00:00,2024-01-28T00:00:00,Hard,128,38923200,A$,MS009,R16,03:01:00,,F,4,FB98,"7-6(7),5-7,6-3,6-3",T. Fritz,S. Tsitsipas,,,USA,GRE,7-6(7),5-7,6-3,6-3,,03:01:00,A,T. Fritz,S. Tsitsipas,USA,GRE,,,310,/en/stats/leaderboard?page=serve,2,13,70,79,113,86,68,79,53,18,34,50,2,4,21,268,/en/stats/leaderboard?page=serve,7,12,63,86,136,76,65,86,44,22,50,64,7,11,21,76,86,113,36,49,136,54,135,249,64,87,136,24,27,113,46,114,249,03:01:00,03:01:00,,,,,7,3,,,,,FB98,TE51
580,2024,Australian Open,GS,2024-01-14T00:00:00,2024-01-28T00:00:00,Hard,128,38923200,A$,MS010,R16,02:34:00,,F,3,S0AG,"6-4,7-5,6-3",J. Sinner,K. Khachanov,,,ITA,RUS,6-4,7-5,6-3,,,02:34:00,A,J. Sinner,K. Khachanov,ITA,RUS,,,289,/en/stats/leaderboard?page=serve,3,8,54,52,97,79,41,52,58,26,45,90,9,10,15,255,/en/stats/leaderboard?page=serve,0,7,67,61,91,66,40,61,47,14,30,38,3,8,16,69,67,97,41,37,91,55,104,188,59,54,91,31,30,97,45,84,188,02:34:00,02:34:00,,,,,,,,,,,S0AG,KE29
