event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS001,F,01:21:00,,F,2,RE44,"6-3,6-4",A. Rublev,J. Vesely,,,RUS,CZE,6-3,6-4,,,,01:21:00,A,A. Rublev,J. Vesely,RUS,CZE,,,308,/en/stats/leaderboard?page=serve,1,13,74,43,58,79,34,43,53,8,15,75,3,4,10,228,/en/stats/leaderboard?page=serve,8,6,59,34,58,76,26,34,29,7,24,63,5,8,9,72,42,58,43,25,58,58,67,116,57,33,58,28,16,58,42,49,116,01:21:00,01:21:00,,,,,,,RE44,V708
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS002,SF,03:13:00,,F,3,V708,"6-7(7),7-6(7),7-6(7)",J. Vesely,D. Shapovalov,,,CZE,CAN,6-7(7),7-6(7),7-6(7),,,03:13:00,A,J. Vesely,D. Shapovalov,CZE,CAN,,,297,/en/stats/leaderboard?page=serve,7,19,65,77,119,82,63,77,50,21,42,50,2,4,18,268,/en/stats/leaderboard?page=serve,14,7,63,76,120,79,60,76,45,20,44,78,7,9,18,71,84,119,33,40,120,52,124,239,67,80,120,29,35,119,48,115,239,03:13:00,03:13:00,7,9,7,2,7,3,V708,SU55
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS003,SF,02:23:00,,F,3,RE44,"3-6,7-5,7-6(7)",A. Rublev,H. Hurkacz,,,RUS,POL,3-6,7-5,7-6(7),,,02:23:00,A,A. Rublev,H. Hurkacz,RUS,POL,,,313,/en/stats/leaderboard?page=serve,2,9,67,62,92,79,49,62,67,20,30,50,1,2,16,320,/en/stats/leaderboard?page=serve,1,27,70,72,103,88,63,72,42,13,31,86,6,7,17,75,69,92,26,27,103,49,96,195,74,76,103,25,23,92,51,99,195,02:23:00,02:23:00,,,,,7,5,RE44,HB71
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS004,QF,01:58:00,,F,2,V708,"6-4,7-6(7)",J. Vesely,N. Djokovic,,,CZE,SRB,6-4,7-6(7),,,,01:58:00,A,J. Vesely,N. Djokovic,CZE,SRB,,,278,/en/stats/leaderboard?page=serve,3,9,66,49,74,69,34,49,56,14,25,60,3,5,11,259,/en/stats/leaderboard?page=serve,4,9,66,47,71,74,35,47,42,10,24,63,5,8,11,65,48,74,37,26,71,51,74,145,63,45,71,35,26,74,49,71,145,01:58:00,01:58:00,,,7,4,,,V708,D643
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS005,QF,01:31:00,,F,2,SU55,"7-6(7),6-3",D. Shapovalov,R. Berankis,,,CAN,LTU,7-6(7),6-3,,,,01:31:00,A,D. Shapovalov,R. Berankis,CAN,LTU,,,318,/en/stats/leaderboard?page=serve,6,14,69,40,58,85,34,40,56,10,18,0,0,0,10,258,/en/stats/leaderboard?page=serve,2,0,54,37,68,73,27,37,52,16,31,33,1,3,11,76,44,58,37,25,68,55,69,126,63,43,68,24,14,58,45,57,126,01:31:00,01:31:00,7,4,,,,,SU55,BE90
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS006,QF,01:25:00,,F,2,HB71,"6-3,6-3",H. Hurkacz,J. Sinner,,,POL,ITA,6-3,6-3,,,,01:25:00,A,H. Hurkacz,J. Sinner,POL,ITA,,,305,/en/stats/leaderboard?page=serve,2,6,57,28,49,82,23,28,62,13,21,0,0,0,9,238,/en/stats/leaderboard?page=serve,1,4,70,42,60,71,30,42,28,5,18,63,5,8,9,73,36,49,42,25,60,56,61,109,58,35,60,27,13,49,44,48,109,01:25:00,01:25:00,,,,,,,HB71,S0AG
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS007,QF,01:43:00,,F,3,RE44,"2-6,6-3,6-1",A. Rublev,M. McDonald,,,RUS,USA,2-6,6-3,6-1,,,01:43:00,A,A. Rublev,M. McDonald,RUS,USA,,,254,/en/stats/leaderboard?page=serve,2,3,62,45,73,73,33,45,43,12,28,50,3,6,12,220,/en/stats/leaderboard?page=serve,2,6,58,43,74,65,28,43,35,11,31,17,1,6,12,62,45,73,47,35,74,54,80,147,53,39,74,38,28,73,46,67,147,01:43:00,01:43:00,,,,,,,RE44,MK66
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS008,R16,01:38:00,,F,2,D643,"6-3,7-6(7)",N. Djokovic,K. Khachanov,,,SRB,RUS,6-3,7-6(7),,,,01:38:00,A,N. Djokovic,K. Khachanov,SRB,RUS,,,291,/en/stats/leaderboard?page=serve,3,6,67,46,69,83,38,46,48,11,23,75,3,4,11,273,/en/stats/leaderboard?page=serve,2,2,68,43,63,65,28,43,60,12,20,60,3,5,10,71,49,69,37,23,63,55,72,132,63,40,63,29,20,69,45,60,132,01:38:00,01:38:00,,,7,2,,,D643,KE29
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS009,R16,01:18:00,,F,2,V708,"6-2,6-4",J. Vesely,R. Bautista Agut,,,CZE,ESP,6-2,6-4,,,,01:18:00,A,J. Vesely,R. Bautista Agut,CZE,ESP,,,332,/en/stats/leaderboard?page=serve,1,10,69,31,45,90,28,31,64,9,14,100,1,1,9,237,/en/stats/leaderboard?page=serve,4,7,67,41,61,66,27,41,35,7,20,25,1,4,9,82,37,45,44,27,61,60,64,106,56,34,61,18,8,45,40,42,106,01:18:00,01:18:00,,,,,,,V708,BD06
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS010,R16,01:31:00,,F,2,BE90,"6-4,7-6(9)",R. Berankis,A. Popyrin,,,LTU,AUS,6-4,7-6(9),,,,01:31:00,A,R. Berankis,A. Popyrin,LTU,AUS,,,320,/en/stats/leaderboard?page=serve,0,5,62,41,66,85,35,41,68,17,25,100,1,1,11,306,/en/stats/leaderboard?page=serve,0,13,65,43,66,77,33,43,61,14,23,50,1,2,11,79,52,66,29,19,66,54,71,132,71,47,66,21,14,66,46,61,132,01:31:00,01:31:00,,,9,7,,,BE90,P09Z
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS011,R16,01:24:00,,F,2,SU55,"6-4,6-3",D. Shapovalov,T. Daniel,,,CAN,JPN,6-4,6-3,,,,01:24:00,A,D. Shapovalov,T. Daniel,CAN,JPN,,,339,/en/stats/leaderboard?page=serve,1,6,57,24,42,88,21,24,89,16,18,100,1,1,9,249,/en/stats/leaderboard?page=serve,2,4,72,46,64,72,33,46,33,6,18,63,5,8,10,88,37,42,39,25,64,58,62,106,61,39,64,12,5,42,42,44,106,01:24:00,01:24:00,,,,,,,SU55,DA81
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS012,R16,01:12:00,,F,2,HB71,"6-3,6-2",H. Hurkacz,A. Molcan,,,POL,SVK,6-3,6-2,,,,01:12:00,A,H. Hurkacz,A. Molcan,POL,SVK,,,292,/en/stats/leaderboard?page=serve,3,6,60,33,55,88,29,33,41,9,22,100,6,6,8,242,/en/stats/leaderboard?page=serve,2,5,78,43,55,56,24,43,50,6,12,56,5,9,9,69,38,55,45,25,55,57,63,110,55,30,55,31,17,55,43,47,110,01:12:00,01:12:00,,,,,,,HB71,MV14
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS013,R16,01:44:00,,F,2,S0AG,"7-5,6-2",J. Sinner,A. Murray,,,ITA,GBR,7-5,6-2,,,,01:44:00,A,J. Sinner,A. Murray,ITA,GBR,,,297,/en/stats/leaderboard?page=serve,1,4,70,40,57,83,33,40,41,7,17,0,0,0,10,231,/en/stats/leaderboard?page=serve,5,7,46,33,71,79,26,33,34,13,38,70,7,10,10,70,40,57,45,32,71,56,72,128,55,39,71,30,17,57,44,56,128,01:44:00,01:44:00,,,,,,,S0AG,MC10
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS014,R16,01:54:00,,F,2,MK66,"6-4,7-6(9)",M. McDonald,F. Krajinovic,,,USA,SRB,6-4,7-6(9),,,,01:54:00,A,M. McDonald,F. Krajinovic,USA,SRB,,,230,/en/stats/leaderboard?page=serve,4,6,54,41,76,71,29,41,40,14,35,33,2,6,11,211,/en/stats/leaderboard?page=serve,3,2,56,48,86,63,30,48,39,15,38,50,5,10,11,57,43,76,48,41,86,52,84,162,52,45,86,43,33,76,48,78,162,01:54:00,01:54:00,,,9,7,,,MK66,KB05
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS015,R16,01:43:00,,F,3,RE44,"4-6,6-0,6-3",A. Rublev,S. Kwon,,,RUS,KOR,4-6,6-0,6-3,,,01:43:00,A,A. Rublev,S. Kwon,RUS,KOR,,,305,/en/stats/leaderboard?page=serve,2,15,59,41,70,93,38,41,48,14,29,67,2,3,13,249,/en/stats/leaderboard?page=serve,4,7,62,52,84,62,32,52,56,18,32,73,11,15,12,74,52,70,40,34,84,56,86,154,60,50,84,26,18,70,44,68,154,01:43:00,01:43:00,,,,,,,RE44,KF17
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS016,R32,01:14:00,,F,2,D643,"6-3,6-3",N. Djokovic,L. Musetti,,,SRB,ITA,6-3,6-3,,,,01:14:00,A,N. Djokovic,L. Musetti,SRB,ITA,,,307,/en/stats/leaderboard?page=serve,2,5,56,31,55,77,24,31,71,17,24,100,7,7,9,253,/en/stats/leaderboard?page=serve,2,3,68,34,50,62,21,34,56,9,16,25,1,4,9,75,41,55,40,20,50,58,61,105,60,30,50,25,14,55,42,44,105,01:14:00,01:14:00,,,,,,,D643,M0EJ
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS017,R32,02:47:00,,F,3,KE29,"6-3,6-7(1),7-5",K. Khachanov,A. de Minaur,,,RUS,AUS,6-3,6-7(1),7-5,,,02:47:00,A,K. Khachanov,A. de Minaur,RUS,AUS,,,247,/en/stats/leaderboard?page=serve,5,10,67,81,121,72,58,81,33,13,40,62,8,13,17,227,/en/stats/leaderboard?page=serve,2,6,59,69,116,59,41,69,49,23,47,50,7,14,16,59,71,121,45,52,116,52,123,237,55,64,116,41,50,121,48,114,237,02:47:00,02:47:00,,,1,7,,,KE29,DH58
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS018,R32,01:54:00,,F,2,V708,"6-4,7-6(7)",J. Vesely,M. Cilic,,,CZE,CRO,6-4,7-6(7),,,,01:54:00,A,J. Vesely,M. Cilic,CZE,CRO,,,295,/en/stats/leaderboard?page=serve,2,7,61,41,67,85,35,41,54,14,26,80,4,5,11,276,/en/stats/leaderboard?page=serve,2,17,58,45,77,78,35,45,44,14,32,83,10,12,11,73,49,67,36,28,77,53,77,144,64,49,77,27,18,67,47,67,144,01:54:00,01:54:00,,,7,3,,,V708,C977
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS019,R32,01:07:00,,F,2,BD06,"6-3,6-4",R. Bautista Agut,A. Rinderknech,,,ESP,FRA,6-3,6-4,,,,01:07:00,A,R. Bautista Agut,A. Rinderknech,ESP,FRA,,,325,/en/stats/leaderboard?page=serve,0,4,69,35,51,83,29,35,69,11,16,0,0,0,10,280,/en/stats/leaderboard?page=serve,3,12,76,37,49,76,28,37,42,5,12,0,0,2,9,78,40,51,33,16,49,56,56,100,67,33,49,22,11,51,44,44,100,01:07:00,01:07:00,,,,,,,BD06,RC91
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS020,R32,00:59:00,,F,2,P09Z,"6-2,6-3",A. Popyrin,N. Basilashvili,,,AUS,GEO,6-2,6-3,,,,00:59:00,A,A. Popyrin,N. Basilashvili,AUS,GEO,,,308,/en/stats/leaderboard?page=serve,0,5,59,30,51,77,23,30,67,14,21,100,3,3,9,228,/en/stats/leaderboard?page=serve,3,2,50,24,48,71,17,24,46,11,24,40,2,5,8,73,37,51,42,20,48,58,57,99,58,28,48,27,14,51,42,42,99,00:59:00,00:59:00,,,,,,,P09Z,BG23
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS021,R32,01:37:00,,F,3,BE90,"6-1,3-6,6-3",R. Berankis,J. Struff,,,LTU,GER,6-1,3-6,6-3,,,01:37:00,A,R. Berankis,J. Struff,LTU,GER,,,273,/en/stats/leaderboard?page=serve,2,6,61,48,79,79,38,48,45,14,31,50,2,4,13,248,/en/stats/leaderboard?page=serve,2,6,62,45,73,62,28,45,54,15,28,56,5,9,12,66,52,79,41,30,73,54,82,152,59,43,73,34,27,79,46,70,152,01:37:00,01:37:00,,,,,,,BE90,SL28
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS022,R32,01:52:00,,F,2,DA81,"6-3,7-6(7)",T. Daniel,D. Goffin,,,JPN,BEL,6-3,7-6(7),,,,01:52:00,A,T. Daniel,D. Goffin,JPN,BEL,,,283,/en/stats/leaderboard?page=serve,2,12,63,44,70,75,33,44,54,14,26,67,4,6,11,247,/en/stats/leaderboard?page=serve,2,5,70,50,71,66,33,50,38,8,21,57,4,7,10,67,47,70,42,30,71,55,77,141,58,41,71,33,23,70,45,64,141,01:52:00,01:52:00,,,7,5,,,DA81,GB88
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS023,R32,02:27:00,,F,3,SU55,"4-6,6-4,7-5",D. Shapovalov,M. Fucsovics,,,CAN,HUN,4-6,6-4,7-5,,,02:27:00,A,D. Shapovalov,M. Fucsovics,CAN,HUN,,,269,/en/stats/leaderboard?page=serve,6,8,64,60,94,75,45,60,47,16,34,70,7,10,16,263,/en/stats/leaderboard?page=serve,0,2,59,54,92,69,37,54,58,22,38,43,3,7,16,65,61,94,36,33,92,51,94,186,64,59,92,35,33,94,49,92,186,02:27:00,02:27:00,,,,,,,SU55,F724
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS024,R32,01:00:00,,F,2,HB71,"6-3,6-1",H. Hurkacz,A. Bublik,,,POL,KAZ,6-3,6-1,,,,01:00:00,A,H. Hurkacz,A. Bublik,POL,KAZ,,,306,/en/stats/leaderboard?page=serve,1,3,63,29,46,76,22,29,65,11,17,0,0,0,8,204,/en/stats/leaderboard?page=serve,8,8,50,28,56,75,21,28,29,8,28,56,5,9,8,72,33,46,48,27,56,59,60,102,52,29,56,28,13,46,41,42,102,01:00:00,01:00:00,,,,,,,HB71,BK92
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS025,R32,01:05:00,,F,2,MV14,"6-3,6-3",A. Molcan,L. Harris,,,SVK,RSA,6-3,6-3,,,,01:05:00,A,A. Molcan,L. Harris,SVK,RSA,,,330,/en/stats/leaderboard?page=serve,1,8,72,34,47,82,28,34,69,9,13,0,0,0,9,241,/en/stats/leaderboard?page=serve,1,7,60,32,53,66,21,32,43,9,21,50,3,6,9,79,37,47,43,23,53,60,60,100,57,30,53,21,10,47,40,40,100,01:05:00,01:05:00,,,,,,,MV14,HG86
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS026,R32,02:51:00,,F,3,MC10,"6-7(4),6-3,7-5",A. Murray,C. O'Connell,,,GBR,AUS,6-7(4),6-3,7-5,,,02:51:00,A,A. Murray,C. O'Connell,GBR,AUS,,,294,/en/stats/leaderboard?page=serve,4,11,58,65,112,74,48,65,62,29,47,88,7,8,16,273,/en/stats/leaderboard?page=serve,0,2,67,70,104,66,46,70,62,21,34,60,6,10,17,69,77,112,36,37,104,53,114,216,64,67,104,31,35,112,47,102,216,02:51:00,02:51:00,4,7,,,,,MC10,O483
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS027,R32,02:32:00,,F,3,S0AG,"4-6,7-6(8),6-3",J. Sinner,A. Davidovich Fokina,,,ITA,ESP,4-6,7-6(8),6-3,,,02:32:00,A,J. Sinner,A. Davidovich Fokina,ITA,ESP,,,290,/en/stats/leaderboard?page=serve,2,5,63,59,93,78,46,59,59,20,34,0,0,2,16,284,/en/stats/leaderboard?page=serve,1,2,72,79,109,65,51,79,60,18,30,75,6,8,15,71,66,93,37,40,109,52,106,202,63,69,109,29,27,93,48,96,202,02:32:00,02:32:00,,,8,6,,,S0AG,DH50
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS028,R32,01:38:00,,F,2,MK66,"7-5,6-3",M. McDonald,A. Karatsev,,,USA,RUS,7-5,6-3,,,,01:38:00,A,M. McDonald,A. Karatsev,USA,RUS,,,285,/en/stats/leaderboard?page=serve,4,15,60,46,77,76,35,46,48,15,31,88,7,8,10,245,/en/stats/leaderboard?page=serve,2,5,70,45,64,67,30,45,42,8,19,20,1,5,11,65,50,77,41,26,64,54,76,141,59,38,64,35,27,77,46,65,141,01:38:00,01:38:00,,,,,,,MK66,KC56
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS029,R32,02:19:00,,F,3,KB05,"6-7(4),6-2,6-4",F. Krajinovic,M. Jaziri,,,SRB,TUN,6-7(4),6-2,6-4,,,02:19:00,A,F. Krajinovic,M. Jaziri,SRB,TUN,,,313,/en/stats/leaderboard?page=serve,0,12,67,56,83,82,46,56,59,16,27,67,2,3,15,256,/en/stats/leaderboard?page=serve,2,7,53,51,97,75,38,51,50,23,46,43,3,7,15,75,62,83,37,36,97,54,98,180,63,61,97,25,21,83,46,82,180,02:19:00,02:19:00,4,7,,,,,KB05,J267
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS030,R32,01:16:00,,F,2,KF17,"6-3,6-2",S. Kwon,I. Ivashka,,,KOR,BLR,6-3,6-2,,,,01:16:00,A,S. Kwon,I. Ivashka,KOR,BLR,,,327,/en/stats/leaderboard?page=serve,1,7,63,30,48,80,24,30,78,14,18,100,1,1,9,222,/en/stats/leaderboard?page=serve,1,5,61,41,67,68,28,41,27,7,26,70,7,10,8,79,38,48,48,32,67,61,70,115,52,35,67,21,10,48,39,45,115,01:16:00,01:16:00,,,,,,,KF17,I305
495,2022,Dubai,500,2022-02-21T00:00:00,2022-02-26T00:00:00,Hard,32,2794840,$,MS031,R32,01:37:00,,F,2,RE44,"6-4,7-5",A. Rublev,D. Evans,,,RUS,GBR,6-4,7-5,,,,01:37:00,A,A. Rublev,D. Evans,RUS,GBR,,,285,/en/stats/leaderboard?page=serve,1,8,61,35,57,77,27,35,59,13,22,50,2,4,11,229,/en/stats/leaderboard?page=serve,0,2,58,42,73,64,27,42,42,13,31,64,7,11,11,70,40,57,45,33,73,56,73,130,55,40,73,30,17,57,44,57,130,01:37:00,01:37:00,,,,,,,RE44,E687
