event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set5_winner,tiebreak_set5_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set4_winner,tiebreak_set4_loser,player_id_winner,player_id_loser
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS031,R32,02:03:00,,F,3,N409,"7-6(7),6-2,6-1",R. Nadal,J. Tsonga,,,ESP,FRA,7-6(7),6-2,6-1,,,02:03:00,A,R. Nadal,J. Tsonga,ESP,FRA,,,7.0,3.0,,,322,/en/stats/leaderboard?page=serve,3,2,74,62,84,81,50,62,68,15,22,100,2,2,14,261,/en/stats/leaderboard?page=serve,1,7,71,55,77,65,36,55,50,11,22,33,2,6,13,77,65,84,39,30,77,59,95,161,61,47,77,23,19,84,41,66,161,,,,,,,N409,T786
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS032,R64,01:28:00,,F,3,F324,"6-1,6-4,6-4",R. Federer,P. Capdeville,,,SUI,CHI,6-1,6-4,6-4,,,01:28:00,A,R. Federer,P. Capdeville,SUI,CHI,,,,,,,311,/en/stats/leaderboard?page=serve,1,5,65,47,72,74,35,47,76,19,25,0,0,1,14,229,/en/stats/leaderboard?page=serve,2,5,61,51,84,65,33,51,39,13,33,44,4,9,13,75,54,72,45,38,84,59,92,156,55,46,84,25,18,72,41,64,156,,,,,,,F324,C634
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS033,R64,01:54:00,,F,3,I186,"6-3,6-3,7-6(7)",J. Isner,R. De Voest,,,USA,RSA,6-3,6-3,7-6(7),,,01:54:00,A,J. Isner,R. De Voest,USA,RSA,,,,,,,319,/en/stats/leaderboard?page=serve,1,14,69,65,94,72,47,65,72,21,29,80,4,5,15,260,/en/stats/leaderboard?page=serve,2,7,65,62,96,61,38,62,56,19,34,64,7,11,15,72,68,94,41,39,96,56,107,190,59,57,96,28,26,94,44,83,190,,,7.0,4.0,,,I186,D424
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS034,R64,03:32:00,,F,5,L397,"6-7(3),7-5,3-6,6-4,7-6(7)",F. Lopez,I. Andreev,,,ESP,RUS,6-7(3),7-5,3-6,6-4,7-6(7),03:32:00,A,F. Lopez,I. Andreev,ESP,RUS,,,3.0,7.0,,,301,/en/stats/leaderboard?page=serve,7,13,65,100,154,79,79,100,59,32,54,33,1,3,27,298,/en/stats/leaderboard?page=serve,3,7,69,113,163,72,81,113,64,32,50,25,1,4,28,72,111,154,31,50,163,51,161,317,69,113,163,28,43,154,49,156,317,7.0,5.0,,,,,L397,A511
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS036,R64,01:35:00,,F,3,BA47,"7-5,6-3,6-3",T. Berdych,S. Bolelli,,,CZE,ITA,7-5,6-3,6-3,,,01:35:00,A,T. Berdych,S. Bolelli,CZE,ITA,,,,,,,341,/en/stats/leaderboard?page=serve,0,13,59,41,70,90,37,41,79,23,29,0,0,0,15,264,/en/stats/leaderboard?page=serve,0,6,73,61,83,67,41,61,45,10,22,50,4,8,15,86,60,70,39,32,83,60,92,153,61,51,83,14,10,70,40,61,153,,,,,,,BA47,BA98
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS037,R64,01:33:00,,F,3,V306,"6-0,6-4,6-3",F. Verdasco,G. Simon,,,ESP,FRA,6-0,6-4,6-3,,,01:33:00,A,F. Verdasco,G. Simon,ESP,FRA,,,,,,,304,/en/stats/leaderboard?page=serve,3,5,77,51,66,69,35,51,73,11,15,60,3,5,12,181,/en/stats/leaderboard?page=serve,2,2,51,42,83,48,20,42,44,18,41,53,9,17,13,70,46,66,54,45,83,61,91,149,46,38,83,30,20,66,39,58,149,,,,,,,V306,SD32
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS038,R64,03:43:00,,F,4,J129,"6-4,7-6(7),6-7(9),7-6(7)",T. Johansson,A. Clement,,,SWE,FRA,6-4,7-6(7),6-7(9),7-6(7),,03:43:00,A,T. Johansson,A. Clement,SWE,FRA,,,,,7.0,4.0,303,/en/stats/leaderboard?page=serve,5,18,65,102,157,83,85,102,51,28,55,82,9,11,23,280,/en/stats/leaderboard?page=serve,8,18,53,81,152,75,61,81,56,40,71,40,2,5,23,72,113,157,34,51,152,53,164,309,66,101,152,28,44,157,47,145,309,,,9.0,11.0,7.0,1.0,J129,C487
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS039,R64,01:32:00,,F,3,R485,"4-6,6-1,6-2",A. Roddick,J. Acasuso,,,USA,ARG,4-6,6-1,6-2,,,01:32:00,A,A. Roddick,J. Acasuso,USA,ARG,,,,,,,321,/en/stats/leaderboard?page=serve,1,12,66,41,62,85,35,41,67,14,21,0,0,1,13,233,/en/stats/leaderboard?page=serve,3,5,53,39,74,72,28,39,40,14,35,50,4,8,12,79,49,62,43,32,74,60,81,136,57,42,74,21,13,62,40,55,136,,,,,,,R485,A389
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS040,R64,01:44:00,,F,3,D402,"6-2,6-2,6-2",N. Davydenko,N. Kiefer,,,RUS,GER,6-2,6-2,6-2,,,01:44:00,A,N. Davydenko,N. Kiefer,RUS,GER,,,,,,,328,/en/stats/leaderboard?page=serve,3,5,83,53,64,79,42,53,64,7,11,100,2,2,12,204,/en/stats/leaderboard?page=serve,4,6,53,40,76,63,25,40,36,13,36,50,6,12,12,77,49,64,50,38,76,62,87,140,50,38,76,23,15,64,38,53,140,,,,,,,D402,K316
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS041,R64,01:16:00,,F,3,A479,"6-4,6-2,2-1",N. Almagro,L. Horna,,,ESP,PER,6-4,6-2,2-1,,,01:16:00,A,N. Almagro,L. Horna,ESP,PER,,,,,,,309,/en/stats/leaderboard?page=serve,1,11,52,30,58,83,25,30,64,18,28,100,4,4,10,232,/en/stats/leaderboard?page=serve,4,3,60,37,62,62,23,37,48,12,25,20,1,5,11,74,43,58,44,27,62,58,70,120,56,35,62,26,15,58,42,50,120,,,,,,,A479,H390
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS042,R64,03:35:00,,F,5,MC10,"5-7,6-3,6-1,4-6,6-1",A. Murray,J. Bjorkman,,,GBR,SWE,5-7,6-3,6-1,4-6,6-1,03:35:00,A,A. Murray,J. Bjorkman,GBR,SWE,,,,,,,260,/en/stats/leaderboard?page=serve,7,17,54,81,151,70,57,81,49,34,70,69,11,16,22,219,/en/stats/leaderboard?page=serve,5,7,60,107,177,60,64,107,41,29,70,47,9,19,23,60,91,151,47,84,177,53,175,328,53,93,177,40,60,151,47,153,328,,,,,,,MC10,B446
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS043,R64,02:22:00,,F,3,L311,"7-5,7-5,6-3",H. Lee,G. Canas,,,KOR,ARG,7-5,7-5,6-3,,,02:22:00,A,H. Lee,G. Canas,KOR,ARG,,,,,,,270,/en/stats/leaderboard?page=serve,3,3,63,62,99,74,46,62,51,19,37,50,3,6,17,236,/en/stats/leaderboard?page=serve,6,16,47,47,100,77,36,47,40,21,53,50,6,12,16,66,65,99,43,43,100,54,108,199,57,57,100,34,34,99,46,91,199,,,,,,,L311,C433
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS044,R64,02:34:00,,F,4,H355,"4-6,6-3,6-2,7-5",T. Haas,P. Petzschner,,,GER,GER,4-6,6-3,6-2,7-5,,02:34:00,A,T. Haas,P. Petzschner,GER,GER,,,,,,,277,/en/stats/leaderboard?page=serve,4,8,63,83,131,75,62,83,50,24,48,79,11,14,20,242,/en/stats/leaderboard?page=serve,5,12,49,57,116,72,41,57,46,27,59,45,5,11,19,66,86,131,41,48,116,54,134,247,59,68,116,34,45,131,46,113,247,,,,,,,H355,P624
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS045,R64,03:06:00,,F,4,G379,"6-4,6-7(6),6-4,6-3",S. Grosjean,M. Mirnyi,,,FRA,BLR,6-4,6-7(6),6-4,6-3,,03:06:00,A,S. Grosjean,M. Mirnyi,FRA,BLR,,,,,6.0,8.0,307,/en/stats/leaderboard?page=serve,2,13,58,70,120,89,62,70,54,27,50,50,1,2,21,254,/en/stats/leaderboard?page=serve,15,14,50,68,136,75,51,68,50,34,68,43,3,7,20,74,89,120,38,51,136,55,140,256,63,85,136,26,31,120,45,116,256,,,,,,,G379,M595
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS046,R64,01:23:00,,F,3,K310,"6-1,6-3,6-3",S. Koubek,M. Llodra,,,AUT,FRA,6-1,6-3,6-3,,,01:23:00,A,S. Koubek,M. Llodra,AUT,FRA,,,,,,,304,/en/stats/leaderboard?page=serve,2,8,64,47,74,79,37,47,63,17,27,83,5,6,13,222,/en/stats/leaderboard?page=serve,2,4,64,46,72,48,22,46,58,15,26,25,2,8,12,73,54,74,49,35,72,61,89,146,51,37,72,27,20,74,39,57,146,,,,,,,K310,L428
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS047,R64,03:22:00,,F,5,B676,"6-4,3-6,6-2,4-6,6-4",J. Blake,F. Santoro,,,USA,FRA,6-4,3-6,6-2,4-6,6-4,03:22:00,A,J. Blake,F. Santoro,USA,FRA,,,,,,,235,/en/stats/leaderboard?page=serve,8,7,49,73,149,71,52,73,47,36,76,59,10,17,23,238,/en/stats/leaderboard?page=serve,2,4,64,93,145,66,61,93,44,23,52,59,13,22,24,59,88,149,42,61,145,51,149,294,58,84,145,41,61,149,49,145,294,,,,,,,B676,S424
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS048,R64,03:27:00,,F,5,R419,"6-4,3-6,6-4,6-7(7),6-4",T. Robredo,M. Fish,,,ESP,USA,6-4,3-6,6-4,6-7(7),6-4,03:27:00,A,T. Robredo,M. Fish,ESP,USA,,,,,,,295,/en/stats/leaderboard?page=serve,2,2,76,115,152,69,79,115,62,23,37,57,4,7,25,285,/en/stats/leaderboard?page=serve,4,21,54,84,155,76,64,84,58,41,71,50,5,10,26,67,102,152,32,50,155,50,152,307,68,105,155,33,50,152,50,155,307,,,,,7.0,9.0,R419,F339
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS049,R64,01:46:00,,F,3,G858,"7-6(7),6-2,6-1",E. Gulbis,M. Berrer,,,LAT,GER,7-6(7),6-2,6-1,,,01:46:00,A,E. Gulbis,M. Berrer,LAT,GER,,,7.0,4.0,,,289,/en/stats/leaderboard?page=serve,3,9,62,52,84,77,40,52,59,19,32,60,3,5,14,228,/en/stats/leaderboard?page=serve,1,4,62,53,85,60,32,53,50,16,32,40,4,10,13,70,59,84,44,37,85,57,96,169,56,48,85,30,25,84,43,73,169,,,,,,,G858,B678
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS050,R64,02:07:00,,F,3,M605,"6-4,6-4,7-5",C. Moya,I. Kunitsyn,,,ESP,RUS,6-4,6-4,7-5,,,02:07:00,A,C. Moya,I. Kunitsyn,ESP,RUS,,,,,,,285,/en/stats/leaderboard?page=serve,2,10,62,64,103,72,46,64,56,22,39,82,9,11,16,230,/en/stats/leaderboard?page=serve,4,1,56,53,95,64,34,53,45,19,42,17,1,6,16,66,68,103,44,42,95,56,110,198,56,53,95,34,35,103,44,88,198,,,,,,,M605,K403
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS051,R64,02:56:00,,F,4,K435,"3-6,6-4,6-3,6-3",P. Kohlschreiber,M. Youzhny,,,GER,RUS,3-6,6-4,6-3,6-3,,02:56:00,A,P. Kohlschreiber,M. Youzhny,GER,RUS,,,,,,,273,/en/stats/leaderboard?page=serve,7,5,50,63,125,76,48,63,55,34,62,91,10,11,18,253,/en/stats/leaderboard?page=serve,4,6,59,71,120,69,49,71,45,22,49,50,4,8,19,66,82,125,41,49,120,53,131,245,59,71,120,34,43,125,47,114,245,,,,,,,K435,Y061
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS052,R64,02:41:00,,F,4,C478,"4-6,6-4,6-4,6-2",A. Calleri,L. Hewitt,,,ARG,AUS,4-6,6-4,6-4,6-2,,02:41:00,A,A. Calleri,L. Hewitt,ARG,AUS,,,,,,,281,/en/stats/leaderboard?page=serve,3,13,58,73,126,78,57,73,51,27,53,79,11,14,19,244,/en/stats/leaderboard?page=serve,4,10,60,68,114,71,48,68,39,18,46,45,5,11,19,67,84,126,42,48,114,55,132,240,58,66,114,33,42,126,45,108,240,,,,,,,C478,H432
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS053,R64,02:31:00,,F,4,MA21,"6-4,6-0,6-7(1),6-4",J. Monaco,D. Sela,,,ARG,ISR,6-4,6-0,6-7(1),6-4,,02:31:00,A,J. Monaco,D. Sela,ARG,ISR,,,,,,,267,/en/stats/leaderboard?page=serve,6,6,60,80,133,61,49,80,62,33,53,75,9,12,19,221,/en/stats/leaderboard?page=serve,5,3,62,72,116,61,44,72,43,19,44,38,5,13,19,62,82,133,46,53,116,54,135,249,54,63,116,38,51,133,46,114,249,,,1.0,7.0,,,MA21,SC56
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS054,R64,01:35:00,,F,3,D683,"6-3,6-1,6-4",J. del Potro,J. Melzer,,,ARG,AUT,6-3,6-1,6-4,,,01:35:00,A,J. del Potro,J. Melzer,ARG,AUT,,,,,,,269,/en/stats/leaderboard?page=serve,6,11,60,42,70,74,31,42,54,15,28,0,0,3,13,194,/en/stats/leaderboard?page=serve,3,5,69,61,88,52,32,61,33,9,27,38,5,13,13,66,46,70,53,47,88,59,93,158,47,41,88,34,24,70,41,65,158,,,,,,,D683,M762
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS055,R64,04:41:00,,F,5,D643,"6-7(4),7-6(7),5-7,7-5,7-6(7)",N. Djokovic,R. Stepanek,,,SRB,CZE,6-7(4),7-6(7),5-7,7-5,7-6(7),04:41:00,A,N. Djokovic,R. Stepanek,SRB,CZE,,,4.0,7.0,7.0,5.0,301,/en/stats/leaderboard?page=serve,4,18,55,97,175,79,77,97,63,49,78,57,4,7,30,290,/en/stats/leaderboard?page=serve,2,12,62,113,181,78,88,113,50,34,68,25,1,4,30,72,126,175,33,59,181,52,185,356,67,122,181,28,49,175,48,171,356,7.0,2.0,,,,,D643,S694
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS056,R64,01:15:00,,F,3,G569,"6-2,6-3,6-1",R. Ginepri,T. Gabashvili,,,USA,RUS,6-2,6-3,6-1,,,01:15:00,A,R. Ginepri,T. Gabashvili,USA,RUS,,,,,,,312,/en/stats/leaderboard?page=serve,0,8,81,46,57,76,35,46,64,7,11,0,0,2,12,180,/en/stats/leaderboard?page=serve,5,6,57,38,67,58,22,38,31,9,29,33,4,12,12,74,42,57,54,36,67,63,78,124,46,31,67,26,15,57,37,46,124,,,,,,,G569,G681
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS057,R64,01:56:00,,F,3,W367,"6-3,6-3,6-3",S. Wawrinka,M. Safin,,,SUI,RUS,6-3,6-3,6-3,,,01:56:00,A,S. Wawrinka,M. Safin,SUI,RUS,,,,,,,321,/en/stats/leaderboard?page=serve,0,13,54,44,82,80,35,44,74,28,38,100,4,4,14,231,/en/stats/leaderboard?page=serve,6,5,55,53,96,68,36,53,40,17,43,60,6,10,13,77,63,82,45,43,96,60,106,178,55,53,96,23,19,82,40,72,178,,,,,,,W367,S741
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS058,R64,01:51:00,,F,3,C514,"6-3,6-1,7-5",J. Chela,W. Odesnik,,,ARG,USA,6-3,6-1,7-5,,,01:51:00,A,J. Chela,W. Odesnik,ARG,USA,,,,,,,286,/en/stats/leaderboard?page=serve,1,3,53,42,80,81,34,42,58,22,38,0,0,1,14,224,/en/stats/leaderboard?page=serve,6,9,61,54,89,63,34,54,40,14,35,57,8,14,14,70,56,80,46,41,89,57,97,169,54,48,89,30,24,80,43,72,169,,,,,,,C514,O234
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS059,R64,02:28:00,,F,3,L360,"6-3,6-4,7-6(8)",I. Ljubicic,A. Pavel,,,CRO,ROU,6-3,6-4,7-6(8),,,02:28:00,A,I. Ljubicic,A. Pavel,CRO,ROU,,,,,,,313,/en/stats/leaderboard?page=serve,3,18,51,50,99,92,46,50,55,27,49,0,0,0,16,268,/en/stats/leaderboard?page=serve,7,8,64,69,108,71,49,69,46,18,39,80,8,10,15,74,73,99,38,41,108,55,114,207,62,67,108,26,26,99,45,93,207,,,8.0,6.0,,,L360,P280
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS060,R64,02:34:00,,F,4,F401,"4-6,6-3,6-3,6-2",D. Ferrer,F. Serra,,,ESP,FRA,4-6,6-3,6-3,6-2,,02:34:00,A,D. Ferrer,F. Serra,ESP,FRA,,,,,,,267,/en/stats/leaderboard?page=serve,2,9,64,76,118,64,49,76,55,23,42,64,7,11,18,212,/en/stats/leaderboard?page=serve,6,4,50,61,121,62,38,61,47,28,60,47,7,15,18,61,72,118,45,55,121,53,127,239,55,66,121,39,46,118,47,112,239,,,,,,,F401,S963
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS061,R64,01:49:00,,F,3,N301,"6-4,6-4,6-2",D. Nalbandian,X. Malisse,,,ARG,BEL,6-4,6-4,6-2,,,01:49:00,A,D. Nalbandian,X. Malisse,ARG,BEL,,,,,,,297,/en/stats/leaderboard?page=serve,2,7,53,39,73,82,32,39,65,22,34,50,1,2,14,228,/en/stats/leaderboard?page=serve,4,5,54,50,93,72,36,50,37,16,43,29,2,7,14,74,54,73,44,41,93,57,95,166,56,52,93,26,19,73,43,71,166,,,,,,,N301,M680
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS062,R64,02:37:00,,F,4,T786,"7-6(7),2-6,7-5,6-4",J. Tsonga,T. Henman,,,FRA,GBR,7-6(7),2-6,7-5,6-4,,02:37:00,A,J. Tsonga,T. Henman,FRA,GBR,,,7.0,2.0,,,294,/en/stats/leaderboard?page=serve,1,10,71,85,119,79,67,85,50,17,34,25,1,4,21,273,/en/stats/leaderboard?page=serve,5,5,69,91,131,71,65,91,48,19,40,70,7,10,21,71,84,119,36,47,131,52,131,250,64,84,131,29,35,119,48,119,250,,,,,,,T786,H336
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS063,R64,01:37:00,,F,3,N409,"6-2,6-3,3-2",R. Nadal,J. Tipsarevic,,,ESP,SRB,6-2,6-3,3-2,,,01:37:00,A,R. Nadal,J. Tipsarevic,ESP,SRB,,,,,,,314,/en/stats/leaderboard?page=serve,1,5,69,40,58,68,27,40,83,15,18,50,1,2,11,219,/en/stats/leaderboard?page=serve,3,11,59,40,68,73,29,40,25,7,28,55,6,11,11,72,42,58,47,32,68,59,74,126,53,36,68,28,16,58,41,52,126,,,,,,,N409,T742
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS064,R128,01:30:00,,F,3,F324,"6-3,6-2,6-4",R. Federer,S. Jenkins,,,SUI,USA,6-3,6-2,6-4,,,01:30:00,A,R. Federer,S. Jenkins,SUI,USA,,,,,,,328,/en/stats/leaderboard?page=serve,2,13,63,46,73,87,40,46,67,18,27,100,2,2,14,248,/en/stats/leaderboard?page=serve,7,9,67,54,81,69,37,54,41,11,27,56,5,9,13,79,58,73,41,33,81,59,91,154,59,48,81,21,15,73,41,63,154,,,,,,,F324,J290
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS065,R128,03:39:00,,F,5,C634,"5-7,6-3,6-7(4),6-4,6-3",P. Capdeville,R. Schuettler,,,CHI,GER,5-7,6-3,6-7(4),6-4,6-3,03:39:00,A,P. Capdeville,R. Schuettler,CHI,GER,,,,,,,248,/en/stats/leaderboard?page=serve,5,11,59,89,151,63,56,89,52,32,62,43,6,14,25,235,/en/stats/leaderboard?page=serve,4,14,67,129,193,56,72,129,47,30,64,61,19,31,27,58,88,151,47,91,193,52,179,344,53,102,193,42,63,151,48,165,344,,,4.0,7.0,,,C634,S636
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS066,R128,00:45:00,,F,2,D424,"6-2,3-0",R. De Voest,T. Ascione,,,RSA,FRA,6-2,3-0,,,,00:45:00,A,R. De Voest,T. Ascione,RSA,FRA,,,,,,,297,/en/stats/leaderboard?page=serve,1,6,58,23,40,87,20,23,47,8,17,100,1,1,6,176,/en/stats/leaderboard?page=serve,6,1,63,22,35,55,12,22,23,3,13,40,2,5,5,70,28,40,57,20,35,64,48,75,43,15,35,30,12,40,36,27,75,,,,,,,D424,A356
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS067,R128,03:08:00,,F,4,I186,"6-7(4),7-6(7),7-6(7),6-4",J. Isner,J. Nieminen,,,USA,FIN,6-7(4),7-6(7),7-6(7),6-4,,03:08:00,A,J. Isner,J. Nieminen,USA,FIN,,,4.0,7.0,7.0,4.0,336,/en/stats/leaderboard?page=serve,5,36,64,98,154,80,78,98,61,34,56,100,7,7,23,306,/en/stats/leaderboard?page=serve,8,13,69,101,147,78,79,101,59,27,46,67,2,3,23,73,112,154,28,41,147,51,153,301,72,106,147,27,42,154,49,148,301,,,7.0,5.0,,,I186,N289
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS068,R128,01:43:00,,F,3,L397,"6-3,6-4,6-4",F. Lopez,J. Ferrero,,,ESP,ESP,6-3,6-4,6-4,,,01:43:00,A,F. Lopez,J. Ferrero,ESP,ESP,,,,,,,301,/en/stats/leaderboard?page=serve,7,18,56,46,82,85,39,46,56,20,36,67,2,3,15,244,/en/stats/leaderboard?page=serve,6,8,55,48,88,63,30,48,53,21,40,56,5,9,14,72,59,82,42,37,88,56,96,170,58,51,88,28,23,82,44,74,170,,,,,,,L397,F316
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS069,R128,02:10:00,,F,3,A511,"7-6(7),6-3,6-4",I. Andreev,R. Kendrick,,,RUS,USA,7-6(7),6-3,6-4,,,02:10:00,A,I. Andreev,R. Kendrick,RUS,USA,,,7.0,4.0,,,280,/en/stats/leaderboard?page=serve,2,4,61,62,101,74,46,62,56,22,39,33,1,3,16,238,/en/stats/leaderboard?page=serve,5,5,54,59,109,69,41,59,42,21,50,69,9,13,15,67,68,101,43,47,109,55,115,210,57,62,109,33,33,101,45,95,210,,,,,,,A511,K448
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS070,R128,02:28:00,,F,4,Y124,"6-7(2),6-3,6-2,6-3",D. Young,C. Guccione,,,USA,AUS,6-7(2),6-3,6-2,6-3,,02:28:00,A,D. Young,C. Guccione,USA,AUS,,,2.0,7.0,,,301,/en/stats/leaderboard?page=serve,3,7,61,72,119,85,61,72,51,24,47,100,2,2,19,252,/en/stats/leaderboard?page=serve,4,9,64,92,143,71,65,92,39,20,51,58,7,12,19,71,85,119,41,58,143,55,143,262,59,85,143,29,34,119,45,119,262,,,,,,,Y124,G621
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS071,R128,01:37:00,,F,3,G628,"7-5,6-1,6-2",R. Gasquet,S. Roitman,,,FRA,ARG,7-5,6-1,6-2,,,01:37:00,A,R. Gasquet,S. Roitman,FRA,ARG,,,,,,,295,/en/stats/leaderboard?page=serve,2,11,53,41,77,85,35,41,56,20,36,75,3,4,14,212,/en/stats/leaderboard?page=serve,0,3,57,46,81,59,27,46,40,14,35,33,3,9,13,71,55,77,49,40,81,60,95,158,51,41,81,29,22,77,40,63,158,,,,,,,G628,R388
