event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS011,R16,03:09:00,,F,4,KE29,"7-5,6-3,3-6,6-3",K. Khachanov,J. del Potro,,,RUS,ARG,7-5,6-3,3-6,6-3,,03:09:00,281,/en/stats/leaderboard?page=serve,4,6,59,75,128,75,56,75,55,29,53,78,7,9,20,255,/en/stats/leaderboard?page=serve,7,11,66,87,131,71,62,87,36,16,44,69,9,13,19,66,85,128,40,53,131,53,138,259,60,78,131,34,43,128,47,121,259,A,,,,,,,,,K. Khachanov,J. del Potro,KE29,D683,RUS,ARG,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS012,R16,05:09:00,,F,5,W367,"7-6(8),5-7,6-4,3-6,8-6",S. Wawrinka,S. Tsitsipas,,,SUI,GRE,7-6(8),5-7,6-4,3-6,8-6,05:09:00,279,/en/stats/leaderboard?page=serve,3,16,62,128,206,71,91,128,51,40,78,81,22,27,28,268,/en/stats/leaderboard?page=serve,6,3,68,124,183,74,92,124,47,28,59,64,9,14,29,64,131,206,34,63,183,50,194,389,66,120,183,36,75,206,50,195,389,A,8,6,,,,,,,S. Wawrinka,S. Tsitsipas,W367,TE51,SUI,GRE,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS013,R16,01:42:00,,F,3,F324,"6-2,6-3,6-3",R. Federer,L. Mayer,,,SUI,ARG,6-2,6-3,6-3,,,01:42:00,324,/en/stats/leaderboard?page=serve,0,4,67,47,70,83,39,47,70,16,23,0,0,0,13,219,/en/stats/leaderboard?page=serve,4,0,52,45,87,62,28,45,48,20,42,50,5,10,13,79,55,70,45,39,87,60,94,157,55,48,87,21,15,70,40,63,157,A,,,,,,,,,R. Federer,L. Mayer,F324,MD56,SUI,ARG,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS014,R16,03:55:00,,F,5,N552,"6-2,6-7(8),6-2,6-7(8),7-5",K. Nishikori,B. Paire,,,JPN,FRA,6-2,6-7(8),6-2,6-7(8),7-5,03:55:00,258,/en/stats/leaderboard?page=serve,6,3,65,118,182,68,80,118,48,31,64,58,7,12,26,219,/en/stats/leaderboard?page=serve,15,8,54,95,177,72,68,95,39,32,82,47,9,19,26,61,111,182,44,77,177,52,188,359,56,100,177,39,71,182,48,171,359,A,,,,,8,10,8,10,K. Nishikori,B. Paire,N552,PD31,JPN,FRA,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS015,R16,02:13:00,,F,3,N409,"6-2,6-3,6-3",R. Nadal,J. Londero,,,ESP,ARG,6-2,6-3,6-3,,,02:13:00,301,/en/stats/leaderboard?page=serve,1,6,71,54,76,74,40,54,59,13,22,80,4,5,13,213,/en/stats/leaderboard?page=serve,2,4,57,47,82,64,30,47,37,13,35,50,6,12,13,70,53,76,48,39,82,58,92,158,52,43,82,30,23,76,42,66,158,A,,,,,,,,,R. Nadal,J. Londero,N409,LB84,ESP,ARG,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS016,R32,02:04:00,,F,3,D643,"6-3,6-3,6-2",N. Djokovic,S. Caruso,,,SRB,ITA,6-3,6-3,6-2,,,02:04:00,314,/en/stats/leaderboard?page=serve,0,8,69,52,75,85,44,52,52,12,23,100,5,5,13,229,/en/stats/leaderboard?page=serve,2,0,69,56,81,57,32,56,44,11,25,55,6,11,13,75,56,75,47,38,81,60,94,156,53,43,81,25,19,75,40,62,156,A,,,,,,,,,N. Djokovic,S. Caruso,D643,CE25,SRB,ITA,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS017,R32,04:22:00,,F,5,SL28,"4-6,6-1,4-6,7-6(7),11-9",J. Struff,B. Coric,,,GER,CRO,4-6,6-1,4-6,7-6(7),11-9,04:22:00,285,/en/stats/leaderboard?page=serve,6,21,51,103,201,76,78,103,57,56,98,80,16,20,30,278,/en/stats/leaderboard?page=serve,8,18,56,93,167,81,75,93,49,36,74,38,3,8,29,67,134,201,34,56,167,52,190,368,66,111,167,33,67,201,48,178,368,A,,,,,7,1,,,J. Struff,B. Coric,SL28,CG80,GER,CRO,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS018,R32,03:10:00,,F,4,F510,"7-6(7),6-4,4-6,6-1",F. Fognini,R. Bautista Agut,,,ITA,ESP,7-6(7),6-4,4-6,6-1,,03:10:00,243,/en/stats/leaderboard?page=serve,6,11,51,64,126,70,45,64,47,29,62,25,2,8,20,213,/en/stats/leaderboard?page=serve,6,0,61,82,134,63,52,82,38,20,52,50,8,16,19,59,74,126,46,62,134,52,136,260,54,72,134,41,52,126,48,124,260,A,7,5,,,,,,,F. Fognini,R. Bautista Agut,F510,BD06,ITA,ESP,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS019,R32,03:03:00,,F,5,Z355,"6-4,6-2,4-6,1-6,6-2",A. Zverev,D. Lajovic,,,GER,SRB,6-4,6-2,4-6,1-6,6-2,03:03:00,241,/en/stats/leaderboard?page=serve,14,18,62,85,138,73,62,85,34,18,53,59,10,17,22,239,/en/stats/leaderboard?page=serve,3,0,70,92,131,62,57,92,49,19,39,58,11,19,21,58,80,138,42,55,131,50,135,269,58,76,131,42,58,138,50,134,269,A,,,,,,,,,A. Zverev,D. Lajovic,Z355,L987,GER,SRB,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS020,R32,02:36:00,,F,4,TB69,"6-3,4-6,6-2,7-5",D. Thiem,P. Cuevas,,,AUT,URU,6-3,4-6,6-2,7-5,,02:36:00,275,/en/stats/leaderboard?page=serve,2,5,63,71,113,77,55,71,52,22,42,50,4,8,20,229,/en/stats/leaderboard?page=serve,5,3,64,75,117,64,48,75,40,17,42,42,5,12,19,68,77,113,44,52,117,56,129,230,56,65,117,32,36,113,44,101,230,A,,,,,,,,,D. Thiem,P. Cuevas,TB69,C882,AUT,URU,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS021,R32,02:00:00,,F,3,MC65,"6-3,6-2,6-3",G. Monfils,A. Hoang,,,FRA,FRA,6-3,6-2,6-3,,,02:00:00,287,/en/stats/leaderboard?page=serve,3,7,53,41,78,76,31,41,62,23,37,75,3,4,13,208,/en/stats/leaderboard?page=serve,9,1,70,68,97,59,40,68,34,10,29,50,6,12,13,69,54,78,48,47,97,58,101,175,52,50,97,31,24,78,42,74,175,A,,,,,,,,,G. Monfils,A. Hoang,MC65,HA71,FRA,FRA,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS022,R32,01:41:00,,F,3,KE29,"6-1,6-4,6-3",K. Khachanov,M. Klizan,,,RUS,SVK,6-1,6-4,6-3,,,01:41:00,290,/en/stats/leaderboard?page=serve,1,11,66,46,70,80,37,46,50,12,24,33,1,3,13,199,/en/stats/leaderboard?page=serve,3,1,61,49,80,49,24,49,45,14,31,22,2,9,13,70,49,70,53,42,80,61,91,150,48,38,80,30,21,70,39,59,150,A,,,,,,,,,K. Khachanov,M. Klizan,KE29,K966,RUS,SVK,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS023,R32,02:01:00,,F,3,D683,"6-4,6-4,6-0",J. del Potro,J. Thompson,,,ARG,AUS,6-4,6-4,6-0,,,02:01:00,309,/en/stats/leaderboard?page=serve,1,12,71,50,70,80,40,50,55,11,20,50,1,2,13,221,/en/stats/leaderboard?page=serve,2,8,65,59,91,59,35,59,38,12,32,63,10,16,13,73,51,70,48,44,91,59,95,161,52,47,91,27,19,70,41,66,161,A,,,,,,,,,J. del Potro,J. Thompson,D683,TC61,ARG,AUS,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS024,R32,03:34:00,,F,4,TE51,"7-5,6-3,6-7(5),7-6(8)",S. Tsitsipas,F. Krajinovic,,,GRE,SRB,7-5,6-3,6-7(5),7-6(8),,03:34:00,264,/en/stats/leaderboard?page=serve,8,8,60,95,158,75,71,95,51,32,63,69,11,16,23,248,/en/stats/leaderboard?page=serve,4,2,65,91,141,65,59,91,52,26,50,53,8,15,22,65,103,158,40,56,141,53,159,299,60,85,141,35,55,158,47,140,299,A,,,5,7,8,6,,,S. Tsitsipas,F. Krajinovic,TE51,KB05,GRE,SRB,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS025,R32,03:16:00,,F,3,W367,"7-6(7),7-6(7),7-6(10)",S. Wawrinka,G. Dimitrov,,,SUI,BUL,7-6(7),7-6(7),7-6(10),,,03:16:00,286,/en/stats/leaderboard?page=serve,4,14,51,64,126,77,49,64,60,37,62,50,2,4,18,280,/en/stats/leaderboard?page=serve,3,4,69,99,144,69,68,99,53,24,45,85,11,13,18,68,86,126,36,52,144,51,138,270,64,92,144,32,40,126,49,132,270,A,7,5,10,8,,,7,4,S. Wawrinka,G. Dimitrov,W367,D875,SUI,BUL,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS026,R32,03:27:00,,F,4,MD56,"3-6,7-6(7),6-4,7-6(7)",L. Mayer,N. Mahut,,,ARG,FRA,3-6,7-6(7),6-4,7-6(7),,03:27:00,315,/en/stats/leaderboard?page=serve,6,29,60,75,126,79,59,75,63,32,51,33,1,3,21,273,/en/stats/leaderboard?page=serve,3,9,59,98,167,70,69,98,48,33,69,86,12,14,22,72,91,126,39,65,167,53,156,293,61,102,167,28,35,126,47,137,293,A,,,,,7,3,7,3,L. Mayer,N. Mahut,MD56,M873,ARG,FRA,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS027,R32,02:11:00,,F,3,F324,"6-3,6-1,7-6(10)",R. Federer,C. Ruud,,,SUI,NOR,6-3,6-1,7-6(10),,,02:11:00,293,/en/stats/leaderboard?page=serve,3,11,62,60,97,80,48,60,51,19,37,80,4,5,14,227,/en/stats/leaderboard?page=serve,6,2,68,73,107,67,49,73,32,11,34,58,7,12,14,69,67,97,44,47,107,56,114,204,56,60,107,31,30,97,44,90,204,A,,,10,8,,,,,R. Federer,C. Ruud,F324,RH16,SUI,NOR,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS028,R32,04:26:00,,F,5,N552,"6-4,6-7(6),6-3,4-6,8-6",K. Nishikori,L. Djere,,,JPN,SRB,6-4,6-7(6),6-3,4-6,8-6,04:26:00,264,/en/stats/leaderboard?page=serve,6,7,66,113,171,70,79,113,50,29,58,57,8,14,27,245,/en/stats/leaderboard?page=serve,6,11,60,114,189,64,73,114,49,37,75,57,12,21,28,63,108,171,42,79,189,52,187,360,58,110,189,37,63,171,48,173,360,A,,,,,,,6,8,K. Nishikori,L. Djere,N552,DB63,JPN,SRB,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS029,R32,02:03:00,,F,3,PD31,"6-2,4-6,7-6(7)",B. Paire,P. Carreno Busta,,,FRA,ESP,6-2,4-6,7-6(7),,,02:03:00,289,/en/stats/leaderboard?page=serve,4,17,54,51,94,78,40,51,58,25,43,78,7,9,15,267,/en/stats/leaderboard?page=serve,3,2,68,62,91,68,42,62,52,15,29,0,0,3,15,69,65,94,37,34,91,54,99,185,63,57,91,31,29,94,46,86,185,A,,,7,1,,,,,B. Paire,P. Carreno Busta,PD31,CD85,FRA,ESP,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS030,R32,03:28:00,,F,5,LB84,"2-6,6-3,6-4,5-7,6-4",J. Londero,C. Moutet,,,ARG,FRA,2-6,6-3,6-4,5-7,6-4,03:28:00,249,/en/stats/leaderboard?page=serve,6,5,54,86,159,67,58,86,53,39,73,57,8,14,25,263,/en/stats/leaderboard?page=serve,7,5,70,101,145,65,66,101,55,24,44,65,11,17,24,61,97,159,38,55,145,50,152,304,62,90,145,39,62,159,50,152,304,A,,,,,,,,,J. Londero,C. Moutet,LB84,MW02,ARG,FRA,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS031,R32,02:49:00,,F,4,N409,"6-1,6-3,4-6,6-3",R. Nadal,D. Goffin,,,ESP,BEL,6-1,6-3,4-6,6-3,,02:49:00,301,/en/stats/leaderboard?page=serve,5,5,58,56,96,79,44,56,70,28,40,50,1,2,18,247,/en/stats/leaderboard?page=serve,1,3,60,63,105,63,40,63,52,22,42,50,5,10,17,75,72,96,41,43,105,57,115,201,59,62,105,25,24,96,43,86,201,A,,,,,,,,,R. Nadal,D. Goffin,N409,GB88,ESP,BEL,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS032,R64,01:33:00,,F,3,D643,"6-1,6-4,6-3",N. Djokovic,H. Laaksonen,,,SRB,SUI,6-1,6-4,6-3,,,01:33:00,298,/en/stats/leaderboard?page=serve,2,4,67,44,66,82,36,44,55,12,22,0,0,1,13,224,/en/stats/leaderboard?page=serve,1,6,61,50,82,64,32,50,41,13,32,40,4,10,13,73,48,66,45,37,82,57,85,148,55,45,82,27,18,66,43,63,148,A,,,,,,,,,N. Djokovic,H. Laaksonen,D643,L949,SRB,SUI,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS033,R64,02:18:00,,F,3,CE25,"6-1,6-2,6-4",S. Caruso,G. Simon,,,ITA,FRA,6-1,6-2,6-4,,,02:18:00,295,/en/stats/leaderboard?page=serve,1,0,78,76,98,67,51,76,59,13,22,89,8,9,13,212,/en/stats/leaderboard?page=serve,2,6,56,43,77,67,29,43,35,12,34,54,7,13,12,65,64,98,47,36,77,57,100,175,53,41,77,35,34,98,43,75,175,A,,,,,,,,,S. Caruso,G. Simon,CE25,SD32,ITA,FRA,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS034,R64,03:14:00,,F,4,SL28,"7-6(7),7-6(7),6-7(4),6-2",J. Struff,R. Albot,,,GER,MDA,7-6(7),7-6(7),6-7(4),6-2,,03:14:00,284,/en/stats/leaderboard?page=serve,3,15,54,79,145,82,65,79,50,33,66,57,4,7,22,265,/en/stats/leaderboard?page=serve,3,6,70,109,155,63,69,109,52,24,46,62,8,13,22,68,98,145,40,62,155,53,160,300,60,93,155,32,47,145,47,140,300,A,7,2,4,7,,,7,3,J. Struff,R. Albot,SL28,A829,GER,MDA,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS035,R64,02:05:00,,F,3,CG80,"6-2,6-3,7-6(7)",B. Coric,L. Harris,,,CRO,RSA,6-2,6-3,7-6(7),,,02:05:00,304,/en/stats/leaderboard?page=serve,1,5,60,49,82,78,38,49,70,23,33,67,2,3,14,247,/en/stats/leaderboard?page=serve,3,7,66,59,90,66,39,59,45,14,31,44,4,9,15,74,61,82,41,37,90,57,98,172,59,53,90,26,21,82,43,74,172,A,,,7,2,,,,,B. Coric,L. Harris,CG80,HG86,CRO,RSA,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS036,R64,02:24:00,,F,4,F510,"6-4,3-6,6-3,6-3",F. Fognini,F. Delbonis,,,ITA,ARG,6-4,3-6,6-3,6-3,,02:24:00,275,/en/stats/leaderboard?page=serve,2,1,72,89,123,62,55,89,65,22,34,67,8,12,18,239,/en/stats/leaderboard?page=serve,3,4,65,68,104,68,46,68,42,15,36,36,4,11,19,63,77,123,41,43,104,53,120,227,59,61,104,37,46,123,47,107,227,A,,,,,,,,,F. Fognini,F. Delbonis,F510,D874,ITA,ARG,,
520,2019,Roland Garros,GS,2019-05-26T00:00:00,2019-06-09T00:00:00,Clay,128,20060000,€,MS037,R64,01:28:00,,F,3,BD06,"6-2,6-3,6-2",R. Bautista Agut,T. Fritz,,,ESP,USA,6-2,6-3,6-2,,,01:28:00,297,/en/stats/leaderboard?page=serve,2,4,63,42,67,88,37,42,52,13,25,50,1,2,13,211,/en/stats/leaderboard?page=serve,4,11,51,36,71,72,26,36,31,11,35,40,4,10,12,75,50,67,48,34,71,61,84,138,52,37,71,25,17,67,39,54,138,A,,,,,,,,,R. Bautista Agut,T. Fritz,BD06,FB98,ESP,USA,,
