event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_winner,doublefaults_isstatbetter_tot_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
327,1997,Toulouse,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Hard,32,375000,$,MS001,F,02:03:00,,F,3,K316,"7-5,5-7,6-4",N. Kiefer,M. Philippoussis,,,GER,AUS,7-5,5-7,6-4,,,02:03:00,248,/en/stats/leaderboard?page=serve,1,3,54,51,94,73,37,51,49,21,43,38,3,8,17,245,/en/stats/leaderboard?page=serve,4,17,58,62,106,69,43,62,41,18,44,60,9,15,17,62,58,94,42,45,106,52,103,200,58,61,106,38,36,94,49,97,200,A,,,,,,,,,N. Kiefer,M. Philippoussis,K316,P338,GER,AUS,,
327,1997,Toulouse,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Hard,32,375000,$,MS002,SF,01:31:00,,F,2,P338,"7-5,6-4",M. Philippoussis,V. Spadea,,,AUS,USA,7-5,6-4,,,,01:31:00,253,/en/stats/leaderboard?page=serve,1,4,66,46,70,76,35,46,54,13,24,,0,,11,266,/en/stats/leaderboard?page=serve,2,3,52,40,77,70,28,40,62,23,37,80,8,10,11,69,48,70,34,26,77,50,74,147,66,51,77,31,22,70,50,73,147,A,,,,,,,,,M. Philippoussis,V. Spadea,P338,S544,AUS,USA,,
327,1997,Toulouse,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Hard,32,375000,$,MS003,SF,01:55:00,,F,3,K316,"6-3,2-6,7-6(8)",N. Kiefer,A. Radulescu,,,GER,GER,6-3,2-6,7-6(8),,,01:55:00,273,/en/stats/leaderboard?page=serve,2,7,67,62,93,71,44,62,52,16,31,57,4,7,14,267,/en/stats/leaderboard?page=serve,4,13,50,45,90,84,38,45,44,20,45,50,3,6,15,65,60,93,36,32,90,50,92,183,64,58,90,35,33,93,50,91,183,A,8,6,,,,,,,N. Kiefer,A. Radulescu,K316,R284,GER,GER,,
327,1997,Toulouse,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Hard,32,375000,$,MS004,QF,01:39:00,,F,2,S544,"6-3,7-6(7)",V. Spadea,J. Gimelstob,,,USA,USA,6-3,7-6(7),,,,01:39:00,279,/en/stats/leaderboard?page=serve,1,7,51,35,68,80,28,35,61,20,33,33,1,3,11,244,/en/stats/leaderboard?page=serve,6,3,60,43,72,58,25,43,59,17,29,25,1,4,10,71,48,68,42,30,72,56,78,140,58,42,72,29,20,68,44,62,140,A,,,7,4,,,,,V. Spadea,J. Gimelstob,S544,G354,USA,USA,,
327,1997,Toulouse,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Hard,32,375000,$,MS005,QF,01:56:00,,F,3,P338,"7-5,3-6,7-6(7)",M. Philippoussis,A. Clement,,,AUS,FRA,7-5,3-6,7-6(7),,,01:56:00,286,/en/stats/leaderboard?page=serve,3,16,66,68,103,79,54,68,46,16,35,67,6,9,17,290,/en/stats/leaderboard?page=serve,1,9,49,45,92,82,37,45,64,30,47,60,3,5,16,68,70,103,27,25,92,49,95,195,73,67,92,32,33,103,51,100,195,A,7,5,,,,,,,M. Philippoussis,A. Clement,P338,C487,AUS,FRA,,
327,1997,Toulouse,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Hard,32,375000,$,MS006,QF,00:58:00,,F,2,R284,"6-1,6-4",A. Radulescu,T. Haas,,,GER,GER,6-1,6-4,,,,00:58:00,272,/en/stats/leaderboard?page=serve,1,8,69,41,59,80,33,41,39,7,18,,0,,9,222,/en/stats/leaderboard?page=serve,3,3,53,25,47,80,20,25,27,6,22,25,1,4,8,68,40,59,45,21,47,58,61,106,55,26,47,32,19,59,42,45,106,A,,,,,,,,,A. Radulescu,T. Haas,R284,H355,GER,GER,,
327,1997,Toulouse,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Hard,32,375000,$,MS007,QF,02:01:00,,F,3,K316,"6-2,6-7(2),7-5",N. Kiefer,G. Raoux,,,GER,FRA,6-2,6-7(2),7-5,,,02:01:00,297,/en/stats/leaderboard?page=serve,5,16,57,49,86,94,46,49,54,20,37,,0,,16,269,/en/stats/leaderboard?page=serve,2,5,56,55,98,69,38,55,60,26,43,50,3,6,16,77,66,86,35,34,98,54,100,184,65,64,98,23,20,86,46,84,184,A,,,2,7,,,,,N. Kiefer,G. Raoux,K316,R186,GER,FRA,,
327,1997,Toulouse,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Hard,32,375000,$,MS008,R16,01:25:00,,F,2,S544,"7-5,6-1",V. Spadea,P. Haarhuis,,,USA,NED,7-5,6-1,,,,01:25:00,262,/en/stats/leaderboard?page=serve,2,0,66,54,82,61,33,54,57,16,28,82,9,11,10,197,/en/stats/leaderboard?page=serve,2,4,58,32,55,63,20,32,30,7,23,17,1,6,9,60,49,82,51,28,55,56,77,137,49,27,55,40,33,82,44,60,137,A,,,,,,,,,V. Spadea,P. Haarhuis,S544,H223,USA,NED,,
327,1997,Toulouse,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Hard,32,375000,$,MS009,R16,01:56:00,,F,3,G354,"3-6,7-6(9),6-0",J. Gimelstob,J. Siemerink,,,USA,NED,3-6,7-6(9),6-0,,,01:56:00,274,/en/stats/leaderboard?page=serve,2,2,56,46,82,76,35,46,58,21,36,67,4,6,13,242,/en/stats/leaderboard?page=serve,5,5,56,53,95,70,37,53,45,19,42,64,7,11,14,68,56,82,41,39,95,54,95,177,59,56,95,32,26,82,46,82,177,A,,,9,7,,,,,J. Gimelstob,J. Siemerink,G354,S381,USA,NED,,
327,1997,Toulouse,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Hard,32,375000,$,MS010,R16,01:44:00,,F,3,P338,"6-3,6-7(5),6-3",M. Philippoussis,L. Roux,,,AUS,FRA,6-3,6-7(5),6-3,,,01:44:00,330,/en/stats/leaderboard?page=serve,3,23,63,55,88,75,41,55,79,26,33,67,2,3,16,278,/en/stats/leaderboard?page=serve,2,11,55,45,82,87,39,45,49,18,37,50,3,6,14,76,67,88,30,25,82,54,92,170,70,57,82,24,21,88,46,78,170,A,,,5,7,,,,,M. Philippoussis,L. Roux,P338,R280,AUS,FRA,,
327,1997,Toulouse,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Hard,32,375000,$,MS011,R16,02:02:00,,F,3,C487,"7-6(11),3-6,6-4",A. Clement,M. Larsson,,,FRA,SWE,7-6(11),3-6,6-4,,,02:02:00,260,/en/stats/leaderboard?page=serve,8,12,55,66,119,67,44,66,53,28,53,50,3,6,16,286,/en/stats/leaderboard?page=serve,4,12,61,59,97,78,46,59,53,20,38,67,4,6,15,61,72,119,32,31,97,48,103,216,68,66,97,39,47,119,52,113,216,A,,,,,11,9,,,A. Clement,M. Larsson,C487,L206,FRA,SWE,,
327,1997,Toulouse,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Hard,32,375000,$,MS012,R16,01:16:00,,F,2,R284,"6-2,6-3",A. Radulescu,F. Santoro,,,GER,FRA,6-2,6-3,,,,01:16:00,209,/en/stats/leaderboard?page=serve,3,7,70,38,54,79,30,38,56,9,16,0,0,,9,219,/en/stats/leaderboard?page=serve,3,1,52,34,66,76,26,34,31,10,32,63,5,8,8,72,39,54,45,30,66,58,69,120,55,36,66,28,15,54,43,51,120,A,,,,,,,,,A. Radulescu,F. Santoro,R284,S424,GER,FRA,,
