event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
328,2006,Basel,WS,2006-10-23T00:00:00,2006-10-29T00:00:00,Carpet,32,975000,$,MS001,F,01:59:00,,F,3,F324,"6-3,6-2,7-6(7)",R. Federer,F. Gonzalez,,,SUI,CHI,6-3,6-2,7-6(7),,,01:59:00,7,3,343,/en/stats/leaderboard?page=serve,1,14,78,67,86,84,56,67,68,13,19,100,2,2,15,246,/en/stats/leaderboard?page=serve,5,6,55,67,121,73,49,67,39,21,54,73,8,11,14,80,69,86,42,51,121,58,120,207,58,70,121,20,17,86,42,87,207,A,,,,,R. Federer,F. Gonzalez,F324,G415,SUI,CHI,,
328,2006,Basel,WS,2006-10-23T00:00:00,2006-10-29T00:00:00,Carpet,32,975000,$,MS002,SF,01:58:00,,F,3,F324,"6-4,3-6,7-6(7)",R. Federer,P. Srichaphan,,,SUI,THA,6-4,3-6,7-6(7),,,01:58:00,7,5,323,/en/stats/leaderboard?page=serve,0,8,72,60,83,80,48,60,70,16,23,0,0,1,15,284,/en/stats/leaderboard?page=serve,3,6,53,58,110,79,46,58,56,29,52,86,6,7,16,77,64,83,32,35,110,51,99,193,68,75,110,23,19,83,49,94,193,A,,,,,R. Federer,P. Srichaphan,F324,S675,SUI,THA,,
328,2006,Basel,WS,2006-10-23T00:00:00,2006-10-29T00:00:00,Carpet,32,975000,$,MS003,SF,01:19:00,,F,2,G415,"6-4,6-4",F. Gonzalez,S. Wawrinka,,,CHI,SUI,6-4,6-4,,,,01:19:00,,,309,/en/stats/leaderboard?page=serve,0,4,69,40,58,80,32,40,56,10,18,100,3,3,10,263,/en/stats/leaderboard?page=serve,2,2,54,31,57,71,22,31,58,15,26,67,4,6,10,72,42,58,35,20,57,54,62,115,65,37,57,28,16,58,46,53,115,A,,,,,F. Gonzalez,S. Wawrinka,G415,W367,CHI,SUI,,
328,2006,Basel,WS,2006-10-23T00:00:00,2006-10-29T00:00:00,Carpet,32,975000,$,MS004,QF,01:27:00,,F,2,F324,"6-3,7-6(16)",R. Federer,D. Ferrer,,,SUI,ESP,6-3,7-6(16),,,,01:27:00,,,284,/en/stats/leaderboard?page=serve,1,2,61,41,67,76,31,41,65,17,26,0,0,2,11,243,/en/stats/leaderboard?page=serve,5,3,59,40,68,70,28,40,46,13,28,25,1,4,10,72,48,67,40,27,68,56,75,135,60,41,68,28,19,67,44,60,135,A,16,14,,,R. Federer,D. Ferrer,F324,F401,SUI,ESP,,
328,2006,Basel,WS,2006-10-23T00:00:00,2006-10-29T00:00:00,Carpet,32,975000,$,MS005,QF,01:27:00,,F,2,S675,"7-6(7),6-3",P. Srichaphan,J. Acasuso,,,THA,ARG,7-6(7),6-3,,,,01:27:00,,,311,/en/stats/leaderboard?page=serve,1,7,45,28,62,89,25,28,71,24,34,100,1,1,10,268,/en/stats/leaderboard?page=serve,1,8,55,39,71,69,27,39,56,18,32,60,3,5,11,79,49,62,37,26,71,56,75,133,63,45,71,21,13,62,44,58,133,A,,,7,2,P. Srichaphan,J. Acasuso,S675,A389,THA,ARG,,
328,2006,Basel,WS,2006-10-23T00:00:00,2006-10-29T00:00:00,Carpet,32,975000,$,MS006,QF,02:13:00,,F,3,G415,"5-7,6-4,6-4",F. Gonzalez,J. del Potro,,,CHI,ARG,5-7,6-4,6-4,,,02:13:00,,,283,/en/stats/leaderboard?page=serve,2,10,60,61,102,79,48,61,49,20,41,67,4,6,16,281,/en/stats/leaderboard?page=serve,4,4,71,69,97,68,47,69,61,17,28,73,8,11,16,67,68,102,34,33,97,51,101,199,66,64,97,33,34,102,49,98,199,A,,,,,F. Gonzalez,J. del Potro,G415,D683,CHI,ARG,,
328,2006,Basel,WS,2006-10-23T00:00:00,2006-10-29T00:00:00,Carpet,32,975000,$,MS007,QF,01:32:00,,F,2,W367,"7-6(9),6-2",S. Wawrinka,D. Nalbandian,,,SUI,ARG,7-6(9),6-2,,,,01:32:00,,,316,/en/stats/leaderboard?page=serve,1,13,52,31,60,90,28,31,62,18,29,0,0,0,10,261,/en/stats/leaderboard?page=serve,2,2,68,54,79,69,37,54,44,11,25,78,7,9,10,77,46,60,39,31,79,55,77,139,61,48,79,23,14,60,45,62,139,A,,,9,7,S. Wawrinka,D. Nalbandian,W367,N301,SUI,ARG,,
328,2006,Basel,WS,2006-10-23T00:00:00,2006-10-29T00:00:00,Carpet,32,975000,$,MS008,R16,00:53:00,,F,2,F324,"6-2,6-0",R. Federer,G. Garcia-Lopez,,,SUI,ESP,6-2,6-0,,,,00:53:00,,,309,/en/stats/leaderboard?page=serve,1,4,57,21,37,86,18,21,63,10,16,0,0,0,7,166,/en/stats/leaderboard?page=serve,4,2,55,30,55,53,16,30,32,8,25,55,6,11,7,76,28,37,56,31,55,64,59,92,44,24,55,24,9,37,36,33,92,A,,,,,R. Federer,G. Garcia-Lopez,F324,G476,SUI,ESP,,
328,2006,Basel,WS,2006-10-23T00:00:00,2006-10-29T00:00:00,Carpet,32,975000,$,MS009,R16,01:42:00,,F,3,F401,"2-6,6-3,6-3",D. Ferrer,J. Novak,,,ESP,CZE,2-6,6-3,6-3,,,01:42:00,,,259,/en/stats/leaderboard?page=serve,3,4,60,44,73,77,34,44,45,13,29,0,0,3,13,251,/en/stats/leaderboard?page=serve,2,4,65,55,84,60,33,55,55,16,29,56,5,9,13,64,47,73,42,35,84,52,82,157,58,49,84,36,26,73,48,75,157,A,,,,,D. Ferrer,J. Novak,F401,N254,ESP,CZE,,
328,2006,Basel,WS,2006-10-23T00:00:00,2006-10-29T00:00:00,Carpet,32,975000,$,MS010,R16,01:17:00,,F,2,S675,"6-4,6-3",P. Srichaphan,J. Chela,,,THA,ARG,6-4,6-3,,,,01:17:00,,,299,/en/stats/leaderboard?page=serve,3,7,45,25,56,76,19,25,74,23,31,100,2,2,10,249,/en/stats/leaderboard?page=serve,4,1,64,49,77,65,32,49,46,13,28,80,8,10,9,75,42,56,42,32,77,56,74,133,58,45,77,25,14,56,44,59,133,A,,,,,P. Srichaphan,J. Chela,S675,C514,THA,ARG,,
