event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
499,2005,Delray Beach,WS,2005-01-31T00:00:00,2005-02-06T00:00:00,Hard,32,355000,$,MS001,F,01:25:00,,F,2,M680,"7-6(8),6-2",X. Malisse,J. Novak,,,BEL,CZE,7-6(8),6-2,,,,01:25:00,8.0,6.0,281,/en/stats/leaderboard?page=serve,2,10,66,44,67,82,36,44,35,8,23,83,5,6,10,237,/en/stats/leaderboard?page=serve,3,2,58,46,80,63,29,46,47,16,34,67,6,9,10,66,44,67,44,35,80,54,79,147,56,45,80,34,23,67,46,68,147,A,,,X. Malisse,J. Novak,M680,N254,BEL,CZE,,
499,2005,Delray Beach,WS,2005-01-31T00:00:00,2005-02-06T00:00:00,Hard,32,355000,$,MS002,SF,01:34:00,,F,2,M680,"7-5,6-4",X. Malisse,V. Spadea,,,BEL,USA,7-5,6-4,,,,01:34:00,,,225,/en/stats/leaderboard?page=serve,1,1,64,43,67,65,28,43,33,8,24,50,4,8,11,197,/en/stats/leaderboard?page=serve,1,0,63,43,68,58,25,43,32,8,25,50,6,12,11,54,36,67,51,35,68,53,71,135,49,33,68,46,31,67,47,64,135,A,,,X. Malisse,V. Spadea,M680,S544,BEL,USA,,
499,2005,Delray Beach,WS,2005-01-31T00:00:00,2005-02-06T00:00:00,Hard,32,355000,$,MS003,SF,01:11:00,,F,2,N254,"6-3,6-3",J. Novak,W. Moodie,,,CZE,RSA,6-3,6-3,,,,01:11:00,,,326,/en/stats/leaderboard?page=serve,1,4,79,37,47,84,31,37,60,6,10,0,0,0,9,240,/en/stats/leaderboard?page=serve,1,6,68,54,80,59,32,54,42,11,26,75,9,12,9,79,37,47,46,37,80,58,74,127,54,43,80,21,10,47,42,53,127,A,,,J. Novak,W. Moodie,N254,M759,CZE,RSA,,
499,2005,Delray Beach,WS,2005-01-31T00:00:00,2005-02-06T00:00:00,Hard,32,355000,$,MS004,QF,02:29:00,,F,3,S544,"7-5,6-7(0),6-4",V. Spadea,K. Kim,,,USA,USA,7-5,6-7(0),6-4,,,02:29:00,,,259,/en/stats/leaderboard?page=serve,2,4,62,73,117,62,45,73,57,25,44,73,11,15,17,229,/en/stats/leaderboard?page=serve,4,4,55,67,122,70,47,67,40,22,55,57,8,14,17,60,70,117,43,53,122,51,123,239,57,69,122,40,47,117,49,116,239,A,0.0,7.0,V. Spadea,K. Kim,S544,K358,USA,USA,,
499,2005,Delray Beach,WS,2005-01-31T00:00:00,2005-02-06T00:00:00,Hard,32,355000,$,MS005,QF,00:56:00,,F,2,M680,"6-2,6-2",X. Malisse,R. Delgado,,,BEL,PAR,6-2,6-2,,,,00:56:00,,,295,/en/stats/leaderboard?page=serve,4,7,54,26,48,88,23,26,50,11,22,100,1,1,8,209,/en/stats/leaderboard?page=serve,5,0,63,25,40,68,17,25,33,5,15,0,0,4,8,71,34,48,45,18,40,59,52,88,55,22,40,29,14,48,41,36,88,A,,,X. Malisse,R. Delgado,M680,D316,BEL,PAR,,
499,2005,Delray Beach,WS,2005-01-31T00:00:00,2005-02-06T00:00:00,Hard,32,355000,$,MS006,QF,00:12:00,,F,1,M759,5-0,W. Moodie,P. Wessels,,,RSA,NED,5-0,,,,,00:12:00,,,393,/en/stats/leaderboard?page=serve,0,5,88,7,8,100,7,7,100,1,1,0,0,0,2,132,/en/stats/leaderboard?page=serve,1,1,68,13,19,31,4,13,33,2,6,0,0,3,3,100,8,8,68,13,19,78,21,27,32,6,19,0,0,8,22,6,27,A,,,W. Moodie,P. Wessels,M759,W254,RSA,NED,,
499,2005,Delray Beach,WS,2005-01-31T00:00:00,2005-02-06T00:00:00,Hard,32,355000,$,MS007,QF,01:15:00,,F,2,N254,"6-3,7-5",J. Novak,K. Carlsen,,,CZE,DEN,6-3,7-5,,,,01:15:00,,,306,/en/stats/leaderboard?page=serve,3,5,58,38,65,79,30,38,67,18,27,0,0,0,11,266,/en/stats/leaderboard?page=serve,2,7,61,38,62,74,28,38,46,11,24,67,4,6,10,74,48,65,37,23,62,56,71,127,63,39,62,26,17,65,44,56,127,A,,,J. Novak,K. Carlsen,N254,C328,CZE,DEN,,
499,2005,Delray Beach,WS,2005-01-31T00:00:00,2005-02-06T00:00:00,Hard,32,355000,$,MS008,R16,02:29:00,,F,3,S544,"4-6,7-5,6-3",V. Spadea,T. Gabashvili,,,USA,RUS,4-6,7-5,6-3,,,02:29:00,,,259,/en/stats/leaderboard?page=serve,4,8,56,67,119,72,48,67,46,24,52,63,5,8,16,248,/en/stats/leaderboard?page=serve,5,10,54,50,93,72,36,50,44,19,43,60,6,10,15,61,72,119,41,38,93,52,110,212,59,55,93,39,47,119,48,102,212,A,,,V. Spadea,T. Gabashvili,S544,G681,USA,RUS,,
499,2005,Delray Beach,WS,2005-01-31T00:00:00,2005-02-06T00:00:00,Hard,32,355000,$,MS009,R16,01:15:00,,F,2,K358,"6-2,6-3",K. Kim,T. Widom,,,USA,USA,6-2,6-3,,,,01:15:00,,,295,/en/stats/leaderboard?page=serve,3,3,61,30,49,87,26,30,47,9,19,100,1,1,8,228,/en/stats/leaderboard?page=serve,0,2,73,46,63,57,26,46,41,7,17,56,5,9,9,71,35,49,48,30,63,58,65,112,52,33,63,29,14,49,42,47,112,A,,,K. Kim,T. Widom,K358,W359,USA,USA,,
499,2005,Delray Beach,WS,2005-01-31T00:00:00,2005-02-06T00:00:00,Hard,32,355000,$,MS010,R16,01:41:00,,F,3,M680,"6-4,3-6,6-1",X. Malisse,J. Guzman,,,BEL,ARG,6-4,3-6,6-1,,,01:41:00,,,281,/en/stats/leaderboard?page=serve,3,11,63,52,83,71,37,52,55,17,31,78,7,9,13,235,/en/stats/leaderboard?page=serve,5,1,63,50,80,64,32,50,43,13,30,50,4,8,13,65,54,83,44,35,80,55,89,163,56,45,80,35,29,83,45,74,163,A,,,X. Malisse,J. Guzman,M680,G483,BEL,ARG,,
