event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS001,F,01:58:00,,F,4,F324,"6-2,6-3,5-7,6-3",R. Federer,I. Andreev,,,SUI,RUS,6-2,6-3,5-7,6-3,,01:58:00,294,/en/stats/leaderboard?page=serve,0,6,54,55,101,78,43,55,67,31,46,50,2,4,19,245,/en/stats/leaderboard?page=serve,3,4,71,73,103,68,50,73,37,11,30,50,6,12,19,73,74,101,41,42,103,57,116,204,59,61,103,27,27,101,43,88,204,A,,,,,,,R. Federer,I. Andreev,F324,A511,SUI,RUS,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS002,SF,01:31:00,,F,3,F324,"6-3,3-6,6-3",R. Federer,P. Starace,,,SUI,ITA,6-3,3-6,6-3,,,01:31:00,308,/en/stats/leaderboard?page=serve,1,7,64,49,77,78,38,49,68,19,28,75,3,4,14,282,/en/stats/leaderboard?page=serve,1,2,77,68,88,65,44,68,55,11,20,78,7,9,13,74,57,77,38,33,88,55,90,165,63,55,88,26,20,77,45,75,165,A,,,,,,,R. Federer,P. Starace,F324,S843,SUI,ITA,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS003,SF,01:51:00,,F,3,A511,"6-2,3-6,7-6(8)",I. Andreev,R. Schuettler,,,RUS,GER,6-2,3-6,7-6(8),,,01:51:00,290,/en/stats/leaderboard?page=serve,1,1,74,65,88,66,43,65,65,15,23,0,0,2,14,256,/en/stats/leaderboard?page=serve,5,5,50,46,92,76,35,46,50,23,46,40,2,5,15,66,58,88,37,34,92,51,92,180,63,58,92,34,30,88,49,88,180,A,8,6,,,,,I. Andreev,R. Schuettler,A511,S636,RUS,GER,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS004,QF,01:38:00,,F,3,F324,"6-1,5-7,6-4",R. Federer,R. Stepanek,,,SUI,CZE,6-1,5-7,6-4,,,01:38:00,270,/en/stats/leaderboard?page=serve,4,7,57,51,90,78,40,51,46,18,39,67,4,6,15,249,/en/stats/leaderboard?page=serve,2,5,56,46,82,61,28,46,58,21,36,50,4,8,14,64,58,90,40,33,82,53,91,172,60,49,82,36,32,90,47,81,172,A,,,,,,,R. Federer,R. Stepanek,F324,S694,SUI,CZE,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS005,QF,01:10:00,,F,2,S843,"6-4,6-3",P. Starace,J. Novak,,,ITA,CZE,6-4,6-3,,,,01:10:00,294,/en/stats/leaderboard?page=serve,1,1,74,49,66,67,33,49,53,9,17,100,5,5,9,255,/en/stats/leaderboard?page=serve,1,6,63,41,65,71,29,41,46,11,24,67,6,9,10,64,42,66,38,25,65,51,67,131,62,40,65,36,24,66,49,64,131,A,,,,,,,P. Starace,J. Novak,S843,N254,ITA,CZE,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS006,QF,01:48:00,,F,3,S636,"6-1,4-6,6-2",R. Schuettler,F. Mantilla,,,GER,ESP,6-1,4-6,6-2,,,01:48:00,248,/en/stats/leaderboard?page=serve,4,8,51,43,85,65,28,43,52,22,42,63,5,8,13,214,/en/stats/leaderboard?page=serve,3,1,61,54,88,46,25,54,59,20,34,60,9,15,12,59,50,85,49,43,88,54,93,173,51,45,88,41,35,85,46,80,173,A,,,,,,,R. Schuettler,F. Mantilla,S636,M535,GER,ESP,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS007,QF,01:13:00,,F,2,A511,"6-3,6-4",I. Andreev,R. Ramirez Hidalgo,,,RUS,ESP,6-3,6-4,,,,01:13:00,302,/en/stats/leaderboard?page=serve,2,4,65,35,54,77,27,35,58,11,19,100,3,3,9,242,/en/stats/leaderboard?page=serve,4,1,65,44,68,64,28,44,46,11,24,67,6,9,10,70,38,54,43,29,68,55,67,122,57,39,68,30,16,54,45,55,122,A,,,,,,,I. Andreev,R. Ramirez Hidalgo,A511,R383,RUS,ESP,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS008,R16,01:54:00,,F,3,F324,"6-7(5),6-3,7-6(7)",R. Federer,I. Karlovic,,,SUI,CRO,6-7(5),6-3,7-6(7),,,01:54:00,329,/en/stats/leaderboard?page=serve,0,8,64,63,98,83,52,63,74,26,35,0,0,0,17,303,/en/stats/leaderboard?page=serve,6,15,61,64,105,84,54,64,56,23,41,75,3,4,16,80,78,98,27,28,105,52,106,203,73,77,105,20,20,98,48,97,203,A,7,4,5,7,,,R. Federer,I. Karlovic,F324,K336,SUI,CRO,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS009,R16,01:31:00,,F,3,S694,"4-6,7-5,6-3",R. Stepanek,M. Rosset,,,CZE,SUI,4-6,7-5,6-3,,,01:31:00,313,/en/stats/leaderboard?page=serve,2,2,75,64,85,83,53,64,62,13,21,67,2,3,16,278,/en/stats/leaderboard?page=serve,5,7,75,69,92,80,55,69,35,8,23,75,6,8,15,78,66,85,32,29,92,54,95,177,68,63,92,22,19,85,46,82,177,A,,,,,,,R. Stepanek,M. Rosset,S694,R214,CZE,SUI,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS010,R16,01:22:00,,F,3,N254,"3-6,6-3,6-3",J. Novak,A. Montanes,,,CZE,ESP,3-6,6-3,6-3,,,01:22:00,258,/en/stats/leaderboard?page=serve,2,10,62,42,68,81,34,42,38,10,26,43,3,7,13,223,/en/stats/leaderboard?page=serve,4,4,58,45,77,67,30,45,41,13,32,57,8,14,14,65,44,68,44,34,77,54,78,145,56,43,77,35,24,68,46,67,145,A,,,,,,,J. Novak,A. Montanes,N254,M824,CZE,ESP,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS011,R16,02:12:00,,F,3,S843,"3-6,7-6(7),7-6(7)",P. Starace,V. Hanescu,,,ITA,ROU,3-6,7-6(7),7-6(7),,,02:12:00,306,/en/stats/leaderboard?page=serve,0,6,83,85,103,69,59,85,67,12,18,63,5,8,16,279,/en/stats/leaderboard?page=serve,3,9,67,81,121,68,55,81,50,20,40,60,3,5,17,69,71,103,38,46,121,52,117,224,62,75,121,31,32,103,48,107,224,A,7,1,,,7,3,P. Starace,V. Hanescu,S843,H528,ITA,ROU,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS012,R16,01:42:00,,F,2,M535,"6-3,7-6(7)",F. Mantilla,D. Ferrer,,,ESP,ESP,6-3,7-6(7),,,,01:42:00,261,/en/stats/leaderboard?page=serve,6,1,53,47,89,66,31,47,57,24,42,90,9,10,11,266,/en/stats/leaderboard?page=serve,0,3,61,43,70,63,27,43,59,16,27,75,6,8,10,62,55,89,39,27,70,52,82,159,61,43,70,38,34,89,48,77,159,A,,,,,7,2,F. Mantilla,D. Ferrer,M535,F401,ESP,ESP,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS013,R16,00:57:00,,F,2,S636,"6-3,6-2",R. Schuettler,F. Mayer,,,GER,GER,6-3,6-2,,,,00:57:00,288,/en/stats/leaderboard?page=serve,3,8,62,32,52,78,25,32,55,11,20,75,3,4,9,204,/en/stats/leaderboard?page=serve,1,2,51,24,47,63,15,24,39,9,23,33,2,6,8,69,36,52,49,23,47,60,59,99,51,24,47,31,16,52,40,40,99,A,,,,,,,R. Schuettler,F. Mayer,S636,MB02,GER,GER,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS014,R16,01:23:00,,F,2,A511,"6-2,6-4",I. Andreev,A. Costa,,,RUS,ESP,6-2,6-4,,,,01:23:00,281,/en/stats/leaderboard?page=serve,5,3,63,34,54,82,28,34,50,10,20,83,5,6,9,218,/en/stats/leaderboard?page=serve,2,5,59,41,70,63,26,41,38,11,29,67,8,12,9,70,38,54,47,33,70,57,71,124,53,37,70,30,16,54,43,53,124,A,,,,,,,I. Andreev,A. Costa,A511,C378,RUS,ESP,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS015,R16,01:07:00,,F,2,R383,"6-3,6-4",R. Ramirez Hidalgo,S. Koubek,,,ESP,AUT,6-3,6-4,,,,01:07:00,298,/en/stats/leaderboard?page=serve,1,1,50,27,54,81,22,27,67,18,27,100,4,4,9,241,/en/stats/leaderboard?page=serve,3,1,62,38,61,68,26,38,43,10,23,40,2,5,10,74,40,54,41,25,61,57,65,115,59,36,61,26,14,54,43,50,115,A,,,,,,,R. Ramirez Hidalgo,S. Koubek,R383,K310,ESP,AUT,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS016,R32,00:47:00,,F,2,F324,"6-1,6-1",R. Federer,T. Behrend,,,SUI,GER,6-1,6-1,,,,00:47:00,311,/en/stats/leaderboard?page=serve,2,9,55,21,38,90,19,21,59,10,17,100,1,1,7,169,/en/stats/leaderboard?page=serve,1,0,62,34,55,47,16,34,33,7,21,44,4,9,7,76,29,38,58,32,55,66,61,93,42,23,55,24,9,38,34,32,93,A,,,,,,,R. Federer,T. Behrend,F324,B545,SUI,GER,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS017,R32,02:08:00,,F,3,K336,"6-3,6-7(6),6-3",I. Karlovic,O. Hernandez,,,CRO,ESP,6-3,6-7(6),6-3,,,02:08:00,333,/en/stats/leaderboard?page=serve,2,24,59,54,91,93,50,54,59,22,37,0,0,0,16,266,/en/stats/leaderboard?page=serve,2,2,61,74,121,69,51,74,51,24,47,78,7,9,14,79,72,91,38,46,121,56,118,212,62,75,121,21,19,91,44,94,212,A,,,,,6,8,I. Karlovic,O. Hernandez,K336,H472,CRO,ESP,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS018,R32,01:38:00,,F,3,S694,"6-4,1-6,6-3",R. Stepanek,I. Heuberger,,,CZE,SUI,6-4,1-6,6-3,,,01:38:00,272,/en/stats/leaderboard?page=serve,4,9,50,36,72,83,30,36,50,18,36,67,4,6,13,258,/en/stats/leaderboard?page=serve,5,5,44,35,80,77,27,35,53,24,45,60,3,5,13,67,48,72,36,29,80,51,77,152,64,51,80,33,24,72,49,75,152,A,,,,,,,R. Stepanek,I. Heuberger,S694,H380,CZE,SUI,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS019,R32,01:34:00,,F,2,R214,"7-6(7),6-4",M. Rosset,A. Pavel,,,SUI,ROU,7-6(7),6-4,,,,01:34:00,277,/en/stats/leaderboard?page=serve,10,18,65,56,86,84,47,56,30,9,30,86,6,7,11,278,/en/stats/leaderboard?page=serve,1,3,81,58,72,71,41,58,43,6,14,50,2,4,11,65,56,86,35,25,72,51,81,158,65,47,72,35,30,86,49,77,158,A,,,7,5,,,M. Rosset,A. Pavel,R214,P280,SUI,ROU,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS020,R32,00:56:00,,F,2,N254,"6-3,6-3",J. Novak,J. Acasuso,,,CZE,ARG,6-3,6-3,,,,00:56:00,313,/en/stats/leaderboard?page=serve,0,5,57,27,47,96,26,27,55,11,20,100,1,1,9,240,/en/stats/leaderboard?page=serve,4,5,55,28,51,75,21,28,43,10,23,63,5,8,9,79,37,47,39,20,51,58,57,98,61,31,51,21,10,47,42,41,98,A,,,,,,,J. Novak,J. Acasuso,N254,A389,CZE,ARG,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS021,R32,02:17:00,,F,3,M824,"6-7(5),7-6(7),6-4",A. Montanes,M. Chiudinelli,,,ESP,SUI,6-7(5),7-6(7),6-4,,,02:17:00,268,/en/stats/leaderboard?page=serve,5,3,60,64,106,78,50,64,50,21,42,67,6,9,17,257,/en/stats/leaderboard?page=serve,3,11,45,49,109,78,38,49,50,30,60,50,4,8,17,67,71,106,38,41,109,52,112,215,62,68,109,33,35,106,48,103,215,A,,,5,7,7,2,A. Montanes,M. Chiudinelli,M824,C582,ESP,SUI,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS022,R32,01:21:00,,F,2,H528,"7-6(7),6-2",V. Hanescu,L. Burgsmuller,,,ROU,GER,7-6(7),6-2,,,,01:21:00,313,/en/stats/leaderboard?page=serve,2,9,69,38,55,82,31,38,65,11,17,50,1,2,10,245,/en/stats/leaderboard?page=serve,3,5,65,52,80,62,32,52,46,13,28,67,6,9,10,76,42,55,44,35,80,57,77,135,56,45,80,24,13,55,43,58,135,A,,,7,4,,,V. Hanescu,L. Burgsmuller,H528,B484,ROU,GER,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS023,R32,01:55:00,,F,3,S843,"6-2,3-6,6-3",P. Starace,D. Sanchez,,,ITA,ESP,6-2,3-6,6-3,,,01:55:00,259,/en/stats/leaderboard?page=serve,1,0,84,74,88,64,47,74,36,5,14,63,5,8,13,230,/en/stats/leaderboard?page=serve,2,3,60,56,94,63,35,56,45,17,38,44,4,9,13,59,52,88,45,42,94,52,94,182,55,52,94,41,36,88,48,88,182,A,,,,,,,P. Starace,D. Sanchez,S843,S677,ITA,ESP,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS024,R32,01:47:00,,F,3,F401,"2-6,6-3,6-4",D. Ferrer,T. Berdych,,,ESP,CZE,2-6,6-3,6-4,,,01:47:00,260,/en/stats/leaderboard?page=serve,2,0,60,44,73,64,28,44,62,18,29,40,2,5,13,242,/en/stats/leaderboard?page=serve,6,5,54,49,91,73,36,49,45,19,42,43,3,7,14,63,46,73,40,36,91,50,82,164,60,55,91,37,27,73,50,82,164,A,,,,,,,D. Ferrer,T. Berdych,F401,BA47,ESP,CZE,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS025,R32,01:52:00,,F,3,M535,"3-6,6-2,6-4",F. Mantilla,C. Rochus,,,ESP,BEL,3-6,6-2,6-4,,,01:52:00,248,/en/stats/leaderboard?page=serve,4,7,42,33,78,76,25,33,51,23,45,57,4,7,13,237,/en/stats/leaderboard?page=serve,0,1,62,56,91,59,33,56,51,18,35,50,5,10,14,62,48,78,44,40,91,52,88,169,56,51,91,38,30,78,48,81,169,A,,,,,,,F. Mantilla,C. Rochus,M535,R336,ESP,BEL,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS026,R32,01:17:00,,F,2,MB02,"7-5,6-3",F. Mayer,A. Portas,,,GER,ESP,7-5,6-3,,,,01:17:00,263,/en/stats/leaderboard?page=serve,3,7,47,33,70,82,27,33,49,18,37,75,6,8,11,221,/en/stats/leaderboard?page=serve,5,2,48,28,58,86,24,28,30,9,30,43,3,7,10,64,45,70,43,25,58,55,70,128,57,33,58,36,25,70,45,58,128,A,,,,,,,F. Mayer,A. Portas,MB02,P305,GER,ESP,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS027,R32,01:51:00,,F,3,S636,"6-4,1-6,6-3",R. Schuettler,M. Kratochvil,,,GER,SUI,6-4,1-6,6-3,,,01:51:00,247,/en/stats/leaderboard?page=serve,4,4,48,43,90,72,31,43,51,24,47,70,7,10,13,230,/en/stats/leaderboard?page=serve,9,1,41,35,85,71,25,35,50,25,50,67,6,9,13,61,55,90,41,35,85,51,90,175,59,50,85,39,35,90,49,85,175,A,,,,,,,R. Schuettler,M. Kratochvil,S636,K319,GER,SUI,,
314,2004,Gstaad,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Clay,32,525000,$,MS028,R32,01:33:00,,F,2,C378,"6-4,7-6(7)",A. Costa,B. Ulihrach,,,ESP,CZE,6-4,7-6(7),,,,01:33:00,292,/en/stats/leaderboard?page=serve,1,4,56,38,68,66,25,38,77,23,30,0,0,1,11,264,/en/stats/leaderboard?page=serve,5,10,46,33,71,82,27,33,50,19,38,71,5,7,11,71,48,68,35,25,71,53,73,139,65,46,71,29,20,68,47,66,139,A,,,,,7,5,A. Costa,B. Ulihrach,C378,U032,ESP,CZE,,
