event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_isstatbetter_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,doublefaults_tot_winner,doublefaults_isstatbetter_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
773,1996,Bucharest,GP,1996-09-09T00:00:00,1996-09-15T00:00:00,Clay,32,475000,$,MS021,R32,02:29:00,,F,3,F164,"7-5,5-7,7-6(8)",R. Fromberg,F. Dewulf,,,AUS,BEL,7-5,5-7,7-6(8),,,02:29:00,,,261,/en/stats/leaderboard?page=serve,,8,60,78,131,72,56,78,49,26,53,69,9,13,18,249,/en/stats/leaderboard?page=serve,9,3,52,58,112,74,43,58,52,28,54,67,8,12,18,63,82,131,37,41,112,51,123,243,63,71,112,37,49,131,49,120,243,A,5,,8,6,,,R. Fromberg,F. Dewulf,F164,D228,AUS,BEL,,
773,1996,Bucharest,GP,1996-09-09T00:00:00,1996-09-15T00:00:00,Clay,32,475000,$,MS022,R32,01:36:00,,F,3,M600,"6-4,2-6,6-0",I. Moldovan,J. Tarango,,,ROU,USA,6-4,2-6,6-0,,,01:36:00,,,235,/en/stats/leaderboard?page=serve,,2,66,45,68,62,28,45,48,11,23,50,5,10,12,193,/en/stats/leaderboard?page=serve,3,2,65,49,75,61,30,49,27,7,26,53,8,15,12,57,39,68,51,38,75,54,77,143,49,37,75,43,29,68,46,66,143,A,1,,,,,,I. Moldovan,J. Tarango,M600,T136,ROU,USA,,
773,1996,Bucharest,GP,1996-09-09T00:00:00,1996-09-15T00:00:00,Clay,32,475000,$,MS023,R32,01:57:00,,F,3,P324,"4-6,6-3,6-3",S. Prieto,S. Noszaly,,,ARG,HUN,4-6,6-3,6-3,,,01:57:00,,,281,/en/stats/leaderboard?page=serve,,9,60,49,82,71,35,49,58,19,33,60,3,5,14,240,/en/stats/leaderboard?page=serve,6,3,70,69,98,61,42,69,41,12,29,73,11,15,14,66,54,82,45,44,98,54,98,180,55,54,98,34,28,82,46,82,180,A,2,,,,,,S. Prieto,S. Noszaly,P324,N112,ARG,HUN,,
773,1996,Bucharest,GP,1996-09-09T00:00:00,1996-09-15T00:00:00,Clay,32,475000,$,MS024,R32,01:28:00,,F,2,C252,"6-4,6-3",F. Clavet,K. Alami,,,ESP,MAR,6-4,6-3,,,,01:28:00,,,272,/en/stats/leaderboard?page=serve,,0,72,46,64,65,30,46,56,10,18,50,2,4,10,206,/en/stats/leaderboard?page=serve,5,1,46,34,74,71,24,34,38,15,40,64,7,11,9,63,40,64,47,35,74,54,75,138,53,39,74,38,24,64,46,63,138,A,1,,,,,,F. Clavet,K. Alami,C252,A203,ESP,MAR,,
773,1996,Bucharest,GP,1996-09-09T00:00:00,1996-09-15T00:00:00,Clay,32,475000,$,MS025,R32,01:23:00,,F,2,B518,"6-2,7-6(7)",G. Blanco,J. Sekulov,,,ESP,AUS,6-2,7-6(7),,,,01:23:00,7,0,307,/en/stats/leaderboard?page=serve,,3,75,45,60,73,33,45,67,10,15,67,2,3,10,223,/en/stats/leaderboard?page=serve,3,1,42,32,76,63,20,32,50,22,44,67,6,9,10,72,43,60,45,34,76,57,77,136,55,42,76,28,17,60,43,59,136,A,1,,,,,,G. Blanco,J. Sekulov,B518,S626,ESP,AUS,,
773,1996,Bucharest,GP,1996-09-09T00:00:00,1996-09-15T00:00:00,Clay,32,475000,$,MS026,R32,01:30:00,,F,3,Z059,"6-2,4-6,6-1",A. Zingman,H. Arazi,,,ARG,MAR,6-2,4-6,6-1,,,01:30:00,,,282,/en/stats/leaderboard?page=serve,False,1,63,45,72,78,35,45,56,15,27,50,2,4,13,213,/en/stats/leaderboard?page=serve,2,0,55,45,82,56,25,45,46,17,37,44,4,9,12,69,50,72,49,40,82,58,90,154,51,42,82,31,22,72,42,64,154,A,,,,,,,A. Zingman,H. Arazi,Z059,A226,ARG,MAR,,
773,1996,Bucharest,GP,1996-09-09T00:00:00,1996-09-15T00:00:00,Clay,32,475000,$,MS027,R32,02:07:00,,F,3,M605,"7-6(7),5-7,6-3",C. Moya,F. Vicente,,,ESP,ESP,7-6(7),5-7,6-3,,,02:07:00,,,258,/en/stats/leaderboard?page=serve,,1,73,79,108,59,47,79,55,16,29,60,6,10,16,244,/en/stats/leaderboard?page=serve,3,2,68,82,121,63,52,82,44,17,39,58,7,12,17,58,63,108,43,52,121,50,115,229,57,69,121,42,45,108,50,114,229,A,5,,,,7,5,C. Moya,F. Vicente,M605,V195,ESP,ESP,,
773,1996,Bucharest,GP,1996-09-09T00:00:00,1996-09-15T00:00:00,Clay,32,475000,$,MS028,R32,02:21:00,,F,3,N254,"5-7,6-3,7-6(7)",J. Novak,T. Carbonell,,,CZE,ESP,5-7,6-3,7-6(7),,,02:21:00,,,232,/en/stats/leaderboard?page=serve,,3,53,66,124,67,44,66,48,28,58,63,10,16,17,239,/en/stats/leaderboard?page=serve,4,0,76,81,106,57,46,81,48,12,25,60,9,15,16,58,72,124,45,48,106,52,120,230,55,58,106,42,52,124,48,110,230,A,3,,7,4,,,J. Novak,T. Carbonell,N254,C216,CZE,ESP,,
773,1996,Bucharest,GP,1996-09-09T00:00:00,1996-09-15T00:00:00,Clay,32,475000,$,MS029,R32,01:55:00,,F,3,R280,"7-5,0-6,6-1",L. Roux,A. Merinov,,,FRA,RUS,7-5,0-6,6-1,,,01:55:00,,,239,/en/stats/leaderboard?page=serve,,2,56,41,73,61,25,41,53,17,32,20,1,5,13,242,/en/stats/leaderboard?page=serve,3,2,70,71,101,54,38,71,53,16,30,69,9,13,12,58,42,73,47,47,101,51,89,174,53,54,101,42,31,73,49,85,174,A,2,,,,,,L. Roux,A. Merinov,R280,M440,FRA,RUS,,
773,1996,Bucharest,GP,1996-09-09T00:00:00,1996-09-15T00:00:00,Clay,32,475000,$,MS030,R32,01:20:00,,F,2,V167,"6-3,6-0",J. Van Herck,J. Krocsko,,,BEL,HUN,6-3,6-0,,,,01:20:00,,,270,/en/stats/leaderboard?page=serve,False,1,70,68,97,60,41,68,52,15,29,91,10,11,8,197,/en/stats/leaderboard?page=serve,1,0,88,36,41,42,15,36,40,2,5,0,0,5,7,58,56,97,59,24,41,58,80,138,41,17,41,42,41,97,42,58,138,A,,,,,,,J. Van Herck,J. Krocsko,V167,K154,BEL,HUN,,
773,1996,Bucharest,GP,1996-09-09T00:00:00,1996-09-15T00:00:00,Clay,32,475000,$,MS031,R32,00:48:00,,F,2,P280,"6-2,6-0",A. Pavel,D. Adams,,,ROU,RSA,6-2,6-0,,,,00:48:00,,,284,/en/stats/leaderboard?page=serve,,0,61,25,41,84,21,25,56,9,16,,0,,7,157,/en/stats/leaderboard?page=serve,3,2,51,22,43,50,11,22,29,6,21,29,2,7,7,73,30,41,60,26,43,67,56,84,40,17,43,27,11,41,33,28,84,A,2,,,,,,A. Pavel,D. Adams,P280,A177,ROU,RSA,,
