event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set5_winner,tiebreak_set5_loser,player_id_winner,player_id_loser
560,2013,US Open,GS,2013-08-26T00:00:00,2013-09-08T00:00:00,Hard,128,16102000,$,MS001,F,03:21:00,,F,4,N409,"6-2,3-6,6-4,6-1",R. Nadal,N. Djokovic,,,ESP,SRB,6-2,3-6,6-4,6-1,,03:21:00,A,R. Nadal,N. Djokovic,ESP,SRB,,,267,/en/stats/leaderboard?page=serve,1,1,64,78,121,65,51,78,56,24,43,73,8,11,17,242,/en/stats/leaderboard?page=serve,2,6,68,69,102,58,40,69,48,16,33,45,5,11,17,62,75,121,45,46,102,54,121,223,55,56,102,38,46,121,46,102,223,03:21:00,03:21:00,,,,,,,,,,,N409,D643
560,2013,US Open,GS,2013-08-26T00:00:00,2013-09-08T00:00:00,Hard,128,16102000,$,MS002,SF,04:09:00,,F,5,D643,"2-6,7-6(7),3-6,6-3,6-4",N. Djokovic,S. Wawrinka,,,SRB,SUI,2-6,7-6(7),3-6,6-3,6-4,04:09:00,A,N. Djokovic,S. Wawrinka,SRB,SUI,,,274,/en/stats/leaderboard?page=serve,6,9,67,92,138,68,63,92,57,26,46,44,4,9,24,251,/en/stats/leaderboard?page=serve,7,8,50,96,192,71,68,96,50,48,96,75,15,20,24,64,89,138,40,76,192,50,165,330,60,116,192,36,49,138,50,165,330,04:09:00,04:09:00,7,4,,,,,,,,,D643,W367
560,2013,US Open,GS,2013-08-26T00:00:00,2013-09-08T00:00:00,Hard,128,16102000,$,MS003,SF,02:21:00,,F,3,N409,"6-4,7-6(7),6-2",R. Nadal,R. Gasquet,,,ESP,FRA,6-4,7-6(7),6-2,,,02:21:00,A,R. Nadal,R. Gasquet,ESP,FRA,,,299,/en/stats/leaderboard?page=serve,1,3,71,67,95,76,51,67,57,16,28,83,5,6,15,256,/en/stats/leaderboard?page=serve,4,7,64,58,91,71,41,58,45,15,33,0,0,4,15,71,67,95,38,35,91,55,102,186,62,56,91,29,28,95,45,84,186,02:21:00,02:21:00,7,1,,,,,,,,,N409,G628
560,2013,US Open,GS,2013-08-26T00:00:00,2013-09-08T00:00:00,Hard,128,16102000,$,MS004,QF,02:34:00,,F,4,D643,"6-3,6-2,3-6,6-0",N. Djokovic,M. Youzhny,,,SRB,RUS,6-3,6-2,3-6,6-0,,02:34:00,A,N. Djokovic,M. Youzhny,SRB,RUS,,,287,/en/stats/leaderboard?page=serve,1,5,68,70,103,70,49,70,58,19,33,80,8,10,16,215,/en/stats/leaderboard?page=serve,4,2,56,55,99,53,29,55,52,23,44,42,5,12,16,66,68,103,47,47,99,57,115,202,53,52,99,34,35,103,43,87,202,02:34:00,02:34:00,,,,,,,,,,,D643,Y061
560,2013,US Open,GS,2013-08-26T00:00:00,2013-09-08T00:00:00,Hard,128,16102000,$,MS005,QF,02:15:00,,F,3,W367,"6-4,6-3,6-2",S. Wawrinka,A. Murray,,,SUI,GBR,6-4,6-3,6-2,,,02:15:00,A,S. Wawrinka,A. Murray,SUI,GBR,,,302,/en/stats/leaderboard?page=serve,4,4,55,42,76,88,37,42,59,20,34,0,0,0,14,249,/en/stats/leaderboard?page=serve,4,5,63,69,109,54,37,69,55,22,40,70,7,10,13,75,57,76,46,50,109,58,107,185,54,59,109,25,19,76,42,78,185,02:15:00,02:15:00,,,,,,,,,,,W367,MC10
560,2013,US Open,GS,2013-08-26T00:00:00,2013-09-08T00:00:00,Hard,128,16102000,$,MS006,QF,03:23:00,,F,5,G628,"6-3,6-1,4-6,2-6,6-3",R. Gasquet,D. Ferrer,,,FRA,ESP,6-3,6-1,4-6,2-6,6-3,03:23:00,A,R. Gasquet,D. Ferrer,FRA,ESP,,,269,/en/stats/leaderboard?page=serve,3,6,59,84,143,68,57,84,53,31,59,79,11,14,22,256,/en/stats/leaderboard?page=serve,3,5,63,86,136,62,53,86,58,29,50,57,8,14,21,62,88,143,40,54,136,51,142,279,60,82,136,38,55,143,49,137,279,03:23:00,03:23:00,,,,,,,,,,,G628,F401
560,2013,US Open,GS,2013-08-26T00:00:00,2013-09-08T00:00:00,Hard,128,16102000,$,MS007,QF,01:40:00,,F,3,N409,"6-0,6-2,6-2",R. Nadal,T. Robredo,,,ESP,ESP,6-0,6-2,6-2,,,01:40:00,A,R. Nadal,T. Robredo,ESP,ESP,,,310,/en/stats/leaderboard?page=serve,0,2,61,36,59,86,31,36,61,14,23,0,0,0,11,174,/en/stats/leaderboard?page=serve,4,3,52,34,66,59,20,34,28,9,32,30,3,10,11,76,45,59,56,37,66,66,82,125,44,29,66,24,14,59,34,43,125,01:40:00,01:40:00,,,,,,,,,,,N409,R419
560,2013,US Open,GS,2013-08-26T00:00:00,2013-09-08T00:00:00,Hard,128,16102000,$,MS008,R16,01:19:00,,F,3,D643,"6-3,6-0,6-0",N. Djokovic,M. Granollers,,,SRB,ESP,6-3,6-0,6-0,,,01:19:00,A,N. Djokovic,M. Granollers,SRB,ESP,,,345,/en/stats/leaderboard?page=serve,0,2,72,38,53,84,32,38,87,13,15,100,1,1,11,159,/en/stats/leaderboard?page=serve,2,2,48,33,69,48,16,33,33,12,36,50,7,14,10,85,45,53,59,41,69,70,86,122,41,28,69,15,8,53,30,36,122,01:19:00,01:19:00,,,,,,,,,,,D643,G710
560,2013,US Open,GS,2013-08-26T00:00:00,2013-09-08T00:00:00,Hard,128,16102000,$,MS009,R16,03:58:00,,F,5,Y061,"6-3,3-6,6-7(3),6-4,7-5",M. Youzhny,L. Hewitt,,,RUS,AUS,6-3,3-6,6-7(3),6-4,7-5,03:58:00,A,M. Youzhny,L. Hewitt,RUS,AUS,,,244,/en/stats/leaderboard?page=serve,6,9,59,85,145,65,55,85,48,29,60,33,4,12,26,228,/en/stats/leaderboard?page=serve,9,8,51,74,146,64,47,74,53,38,72,29,4,14,26,58,84,145,42,61,146,50,145,291,58,85,146,42,61,145,50,146,291,03:58:00,03:58:00,,,3,7,,,,,,,Y061,H432
560,2013,US Open,GS,2013-08-26T00:00:00,2013-09-08T00:00:00,Hard,128,16102000,$,MS010,R16,03:07:00,,F,4,MC10,"6-7(5),6-1,6-4,6-4",A. Murray,D. Istomin,,,GBR,UZB,6-7(5),6-1,6-4,6-4,,03:07:00,A,A. Murray,D. Istomin,GBR,UZB,,,281,/en/stats/leaderboard?page=serve,5,5,63,75,120,77,58,75,51,23,45,50,2,4,20,257,/en/stats/leaderboard?page=serve,2,4,69,85,123,65,55,85,53,20,38,60,9,15,19,68,81,120,39,48,123,53,129,243,61,75,123,33,39,120,47,114,243,03:07:00,03:07:00,,,,,5,7,,,,,MC10,I165
