event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
311,2005,London / Queen's Club,WS,2005-06-06T00:00:00,2005-06-12T00:00:00,Grass,56,775000,$,MS001,F,01:21:00,,F,2,R485,"7-6(9),7-6(7)",A. Roddick,I. Karlovic,,,USA,CRO,7-6(9),7-6(7),,,,01:21:00,9,7,7,4,336,/en/stats/leaderboard?page=serve,1,10,78,58,74,86,50,58,63,10,16,0,0,0,12,315,/en/stats/leaderboard?page=serve,3,16,64,52,81,79,41,52,59,17,29,100,3,3,12,81,60,74,28,23,81,54,83,155,72,58,81,19,14,74,46,72,155,A,,,A. Roddick,I. Karlovic,R485,K336,USA,CRO,,
311,2005,London / Queen's Club,WS,2005-06-06T00:00:00,2005-06-12T00:00:00,Grass,56,775000,$,MS002,SF,01:24:00,,F,2,K336,"6-4,7-6(9)",I. Karlovic,T. Johansson,,,CRO,SWE,6-4,7-6(9),,,,01:24:00,,,9,7,332,/en/stats/leaderboard?page=serve,3,19,63,41,65,90,37,41,63,15,24,100,1,1,11,293,/en/stats/leaderboard?page=serve,2,4,69,51,74,75,38,51,57,13,23,67,2,3,11,80,52,65,31,23,74,54,75,139,69,51,74,20,13,65,46,64,139,A,,,I. Karlovic,T. Johansson,K336,J129,CRO,SWE,,
311,2005,London / Queen's Club,WS,2005-06-06T00:00:00,2005-06-12T00:00:00,Grass,56,775000,$,MS003,SF,01:29:00,,F,3,R485,"6-3,2-6,6-2",A. Roddick,R. Stepanek,,,USA,CZE,6-3,2-6,6-2,,,01:29:00,,,,,296,/en/stats/leaderboard?page=serve,1,11,73,54,74,74,40,54,55,11,20,67,4,6,13,265,/en/stats/leaderboard?page=serve,5,8,70,55,79,75,41,55,42,10,24,50,3,6,12,69,51,74,35,28,79,52,79,153,65,51,79,31,23,74,48,74,153,A,,,A. Roddick,R. Stepanek,R485,S694,USA,CZE,,
311,2005,London / Queen's Club,WS,2005-06-06T00:00:00,2005-06-12T00:00:00,Grass,56,775000,$,MS004,QF,01:09:00,,F,2,K336,"7-6(7),6-3",I. Karlovic,L. Hewitt,,,CRO,AUS,7-6(7),6-3,,,,01:09:00,7,4,,,333,/en/stats/leaderboard?page=serve,0,12,68,44,65,82,36,44,71,15,21,0,0,0,11,308,/en/stats/leaderboard?page=serve,1,12,74,40,54,83,33,40,50,7,14,0,0,1,10,78,51,65,26,14,54,55,65,119,74,40,54,22,14,65,45,54,119,A,,,I. Karlovic,L. Hewitt,K336,H432,CRO,AUS,,
311,2005,London / Queen's Club,WS,2005-06-06T00:00:00,2005-06-12T00:00:00,Grass,56,775000,$,MS005,QF,01:17:00,,F,2,J129,"6-4,6-4",T. Johansson,T. Henman,,,SWE,GBR,6-4,6-4,,,,01:17:00,,,,,288,/en/stats/leaderboard?page=serve,0,4,61,33,54,76,25,33,57,12,21,0,0,1,10,242,/en/stats/leaderboard?page=serve,5,1,55,32,58,63,20,32,58,15,26,50,3,6,10,69,37,54,40,23,58,54,60,112,60,35,58,31,17,54,46,52,112,A,,,T. Johansson,T. Henman,J129,H336,SWE,GBR,,
311,2005,London / Queen's Club,WS,2005-06-06T00:00:00,2005-06-12T00:00:00,Grass,56,775000,$,MS006,QF,01:26:00,,F,3,S694,"3-6,6-1,6-2",R. Stepanek,R. Gasquet,,,CZE,FRA,3-6,6-1,6-2,,,01:26:00,,,,,278,/en/stats/leaderboard?page=serve,0,2,68,48,71,73,35,48,52,12,23,33,1,3,12,224,/en/stats/leaderboard?page=serve,1,2,65,46,71,52,24,46,48,12,25,29,2,7,12,66,47,71,49,35,71,58,82,142,51,36,71,34,24,71,42,60,142,A,,,R. Stepanek,R. Gasquet,S694,G628,CZE,FRA,,
311,2005,London / Queen's Club,WS,2005-06-06T00:00:00,2005-06-12T00:00:00,Grass,56,775000,$,MS007,QF,01:25:00,,F,2,R485,"6-4,7-6(7)",A. Roddick,S. Grosjean,,,USA,FRA,6-4,7-6(7),,,,01:25:00,,,7,5,299,/en/stats/leaderboard?page=serve,3,6,70,48,69,79,38,48,57,12,21,67,2,3,11,271,/en/stats/leaderboard?page=serve,2,6,54,39,72,77,30,39,55,18,33,50,2,4,11,72,50,69,33,24,72,52,74,141,67,48,72,28,19,69,48,67,141,A,,,A. Roddick,S. Grosjean,R485,G379,USA,FRA,,
311,2005,London / Queen's Club,WS,2005-06-06T00:00:00,2005-06-12T00:00:00,Grass,56,775000,$,MS008,R16,01:23:00,,F,3,H432,"6-3,1-6,6-1",L. Hewitt,M. Mirnyi,,,AUS,BLR,6-3,1-6,6-1,,,01:23:00,,,,,264,/en/stats/leaderboard?page=serve,3,6,66,43,65,79,34,43,41,9,22,40,2,5,12,257,/en/stats/leaderboard?page=serve,1,5,74,49,66,57,28,49,59,10,17,33,2,6,11,66,43,65,42,28,66,54,71,131,58,38,66,34,22,65,46,60,131,A,,,L. Hewitt,M. Mirnyi,H432,M595,AUS,BLR,,
311,2005,London / Queen's Club,WS,2005-06-06T00:00:00,2005-06-12T00:00:00,Grass,56,775000,$,MS009,R16,01:01:00,,F,2,K336,"6-2,6-4",I. Karlovic,T. Zib,,,CRO,CZE,6-2,6-4,,,,01:01:00,,,,,318,/en/stats/leaderboard?page=serve,3,22,67,33,49,94,31,33,38,6,16,0,0,0,9,225,/en/stats/leaderboard?page=serve,2,0,48,23,48,61,14,23,52,13,25,40,2,5,9,76,37,49,44,21,48,60,58,97,56,27,48,24,12,49,40,39,97,A,,,I. Karlovic,T. Zib,K336,Z074,CRO,CZE,,
311,2005,London / Queen's Club,WS,2005-06-06T00:00:00,2005-06-12T00:00:00,Grass,56,775000,$,MS010,R16,01:39:00,,F,3,H336,"6-7(4),6-2,6-2",T. Henman,C. Guccione,,,GBR,AUS,6-7(4),6-2,6-2,,,01:39:00,4,7,,,323,/en/stats/leaderboard?page=serve,3,5,69,55,80,84,46,55,68,17,25,100,3,3,14,263,/en/stats/leaderboard?page=serve,2,14,62,57,92,75,43,57,43,15,35,0,0,4,14,79,63,80,37,34,92,56,97,172,63,58,92,21,17,80,44,75,172,A,,,T. Henman,C. Guccione,H336,G621,GBR,AUS,,
