event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,player_id_winner,player_id_loser
7290,2016,Estoril,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,463520,€,MS011,R16,01:42:00,,F,2,G476,"6-3,7-6(7)",G. Garcia-Lopez,S. Robert,,,ESP,FRA,6-3,7-6(7),,,,01:42:00,A,G. Garcia-Lopez,S. Robert,ESP,FRA,,,271,/en/stats/leaderboard?page=serve,4,2,55,46,83,74,34,46,54,20,37,67,2,3,11,255,/en/stats/leaderboard?page=serve,2,2,53,36,68,69,25,36,53,17,32,60,3,5,10,65,54,83,38,26,68,53,80,151,62,42,68,35,29,83,47,71,151,,,7,3,01:42:00,01:42:00,G476,R612
7290,2016,Estoril,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,463520,€,MS012,R16,02:00:00,,F,2,MD56,"7-6(7),6-4",L. Mayer,P. Lorenzi,,,ARG,ITA,7-6(7),6-4,,,,02:00:00,A,L. Mayer,P. Lorenzi,ARG,ITA,,,264,/en/stats/leaderboard?page=serve,3,2,58,43,74,81,35,43,45,14,31,71,5,7,11,242,/en/stats/leaderboard?page=serve,3,3,60,52,86,69,36,52,41,14,34,77,10,13,11,66,49,74,42,36,86,53,85,160,58,50,86,34,25,74,47,75,160,7,5,,,02:00:00,02:00:00,MD56,L503
7290,2016,Estoril,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,463520,€,MS013,R16,01:42:00,,F,3,A479,"4-6,6-1,6-2",N. Almagro,J. Sousa,,,ESP,POR,4-6,6-1,6-2,,,01:42:00,A,N. Almagro,J. Sousa,ESP,POR,,,291,/en/stats/leaderboard?page=serve,3,13,49,36,73,83,30,36,57,21,37,0,0,1,13,243,/en/stats/leaderboard?page=serve,2,3,69,49,71,57,28,49,50,11,22,56,5,9,12,70,51,73,45,32,71,58,83,144,55,39,71,30,22,73,42,61,144,,,,,01:42:00,01:42:00,A479,SH90
7290,2016,Estoril,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,463520,€,MS014,R16,02:08:00,,F,3,CG80,"6-3,4-6,6-1",B. Coric,R. Dutra Silva,,,CRO,BRA,6-3,4-6,6-1,,,02:08:00,A,B. Coric,R. Dutra Silva,CRO,BRA,,,274,/en/stats/leaderboard?page=serve,4,5,67,51,76,78,40,51,44,11,25,50,2,4,13,248,/en/stats/leaderboard?page=serve,1,2,73,65,89,63,41,65,50,12,24,64,9,14,13,67,51,76,40,36,89,53,87,165,60,53,89,33,25,76,47,78,165,,,,,02:08:00,02:08:00,CG80,SC73
7290,2016,Estoril,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,463520,€,MS015,R16,01:13:00,,F,2,KE17,"7-6(7),7-5",N. Kyrgios,I. Cervantes,,,AUS,ESP,7-6(7),7-5,,,,01:13:00,A,N. Kyrgios,I. Cervantes,AUS,ESP,,,323,/en/stats/leaderboard?page=serve,1,9,75,49,65,86,42,49,63,10,16,0,0,1,12,276,/en/stats/leaderboard?page=serve,4,9,58,41,71,80,33,41,50,15,30,33,1,3,12,80,52,65,32,23,71,55,75,136,68,48,71,20,13,65,45,61,136,7,4,,,01:13:00,01:13:00,KE17,CA33
7290,2016,Estoril,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,463520,€,MS017,R32,01:32:00,,F,2,M850,"6-3,6-4",P. Mathieu,G. Elias,,,FRA,POR,6-3,6-4,,,,01:32:00,A,P. Mathieu,G. Elias,FRA,POR,,,255,/en/stats/leaderboard?page=serve,1,1,48,34,71,59,20,34,68,25,37,71,5,7,10,218,/en/stats/leaderboard?page=serve,2,5,55,30,55,53,16,30,52,13,25,33,2,6,9,63,45,71,47,26,55,56,71,126,53,29,55,37,26,71,44,55,126,,,,,01:32:00,01:32:00,M850,E698
7290,2016,Estoril,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,463520,€,MS018,R32,01:33:00,,F,2,DA81,"7-5,6-1",T. Daniel,S. Diez,,,JPN,CAN,7-5,6-1,,,,01:33:00,A,T. Daniel,S. Diez,JPN,CAN,,,239,/en/stats/leaderboard?page=serve,2,1,55,31,56,71,22,31,44,11,25,40,2,5,10,175,/en/stats/leaderboard?page=serve,2,3,61,34,56,44,15,34,36,8,22,25,2,8,9,59,33,56,59,33,56,59,66,112,41,23,56,41,23,56,41,46,112,,,,,01:33:00,01:33:00,DA81,D916
7290,2016,Estoril,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,463520,€,MS019,R32,01:09:00,,F,2,CD85,"6-1,6-3",P. Carreno Busta,F. Verdasco,,,ESP,ESP,6-1,6-3,,,,01:09:00,A,P. Carreno Busta,F. Verdasco,ESP,ESP,,,309,/en/stats/leaderboard?page=serve,0,5,58,29,50,79,23,29,67,14,21,100,2,2,8,215,/en/stats/leaderboard?page=serve,2,2,64,35,55,51,18,35,50,10,20,60,6,10,8,74,37,50,49,27,55,61,64,105,51,28,55,26,13,50,39,41,105,,,,,01:09:00,01:09:00,CD85,V306
7290,2016,Estoril,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,463520,€,MS021,R32,01:28:00,,F,2,E831,"6-3,7-5",K. Edmund,D. Gimeno-Traver,,,GBR,ESP,6-3,7-5,,,,01:28:00,A,K. Edmund,D. Gimeno-Traver,GBR,ESP,,,244,/en/stats/leaderboard?page=serve,3,2,49,32,65,66,21,32,58,19,33,50,3,6,11,199,/en/stats/leaderboard?page=serve,5,2,52,33,63,70,23,33,30,9,30,38,3,8,10,62,40,65,49,31,63,55,71,128,51,32,63,38,25,65,45,57,128,,,,,01:28:00,01:28:00,E831,G676
7290,2016,Estoril,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,463520,€,MS022,R32,00:55:00,,F,2,R612,"6-2,6-2",S. Robert,T. Fabbiano,,,FRA,ITA,6-2,6-2,,,,00:55:00,A,S. Robert,T. Fabbiano,FRA,ITA,,,279,/en/stats/leaderboard?page=serve,1,2,49,20,41,85,17,20,57,12,21,0,0,1,8,190,/en/stats/leaderboard?page=serve,2,0,69,33,48,39,13,33,47,7,15,0,0,5,8,71,29,41,58,28,48,64,57,89,42,20,48,29,12,41,36,32,89,,,,,00:55:00,00:55:00,R612,F586
7290,2016,Estoril,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,463520,€,MS023,R32,01:41:00,,F,2,G476,"6-3,7-6(7)",G. Garcia-Lopez,M. Berrer,,,ESP,GER,6-3,7-6(7),,,,01:41:00,A,G. Garcia-Lopez,M. Berrer,ESP,GER,,,274,/en/stats/leaderboard?page=serve,0,4,62,40,65,68,27,40,60,15,25,67,4,6,10,249,/en/stats/leaderboard?page=serve,1,0,81,61,75,56,34,61,50,7,14,43,3,7,11,65,42,65,45,34,75,54,76,140,55,41,75,35,23,65,46,64,140,,,7,3,01:41:00,01:41:00,G476,B678
7290,2016,Estoril,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,463520,€,MS024,R32,01:20:00,,F,2,MD56,"6-1,6-4",L. Mayer,P. Sousa,,,ARG,POR,6-1,6-4,,,,01:20:00,A,L. Mayer,P. Sousa,ARG,POR,,,285,/en/stats/leaderboard?page=serve,2,5,71,45,63,62,28,45,61,11,18,86,6,7,9,236,/en/stats/leaderboard?page=serve,2,0,88,44,50,50,22,44,50,3,6,43,3,7,8,62,39,63,50,25,50,57,64,113,50,25,50,38,24,63,43,49,113,,,,,01:20:00,01:20:00,MD56,S483
7290,2016,Estoril,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,463520,€,MS025,R32,01:38:00,,F,2,L503,"7-6(7),6-3",P. Lorenzi,E. Ymer,,,ITA,SWE,7-6(7),6-3,,,,01:38:00,A,P. Lorenzi,E. Ymer,ITA,SWE,,,280,/en/stats/leaderboard?page=serve,1,3,57,37,65,76,28,37,64,18,28,33,1,3,11,244,/en/stats/leaderboard?page=serve,1,2,59,36,61,58,21,36,56,14,25,57,4,7,10,71,46,65,43,26,61,57,72,126,57,35,61,29,19,65,43,54,126,7,4,,,01:38:00,01:38:00,L503,Y218
7290,2016,Estoril,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,463520,€,MS026,R32,01:11:00,,F,2,A479,"6-3,6-2",N. Almagro,F. Ferreira Silva,,,ESP,POR,6-3,6-2,,,,01:11:00,A,N. Almagro,F. Ferreira Silva,ESP,POR,,,279,/en/stats/leaderboard?page=serve,5,6,52,27,52,74,20,27,64,16,25,0,0,1,9,205,/en/stats/leaderboard?page=serve,3,2,48,25,52,52,13,25,56,15,27,43,3,7,8,69,36,52,46,24,52,58,60,104,54,28,52,31,16,52,42,44,104,,,,,01:11:00,01:11:00,A479,SN54
7290,2016,Estoril,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,463520,€,MS028,R32,01:18:00,,F,2,CG80,"6-4,6-1",B. Coric,A. Arnaboldi,,,CRO,ITA,6-4,6-1,,,,01:18:00,A,B. Coric,A. Arnaboldi,CRO,ITA,,,293,/en/stats/leaderboard?page=serve,2,3,55,27,49,78,21,27,59,13,22,100,1,1,8,214,/en/stats/leaderboard?page=serve,2,5,55,32,58,63,20,32,38,10,26,56,5,9,9,69,34,49,48,28,58,58,62,107,52,30,58,31,15,49,42,45,107,,,,,01:18:00,01:18:00,CG80,A622
7290,2016,Estoril,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,463520,€,MS029,R32,01:02:00,,F,2,SC73,"6-4,6-1",R. Dutra Silva,B. Becker,,,BRA,GER,6-4,6-1,,,,01:02:00,A,R. Dutra Silva,B. Becker,BRA,GER,,,307,/en/stats/leaderboard?page=serve,3,3,57,29,51,86,25,29,64,14,22,100,1,1,9,233,/en/stats/leaderboard?page=serve,1,1,61,28,46,71,20,28,39,7,18,40,2,5,8,76,39,51,41,19,46,60,58,97,59,27,46,24,12,51,40,39,97,,,,,01:02:00,01:02:00,SC73,B896
7290,2016,Estoril,250,2016-04-25T00:00:00,2016-05-01T00:00:00,Clay,28,463520,€,MS030,R32,01:11:00,,F,2,CA33,"6-4,6-1",I. Cervantes,D. Munoz de la Nava,,,ESP,ESP,6-4,6-1,,,,01:11:00,A,I. Cervantes,D. Munoz de la Nava,ESP,ESP,,,244,/en/stats/leaderboard?page=serve,4,5,45,21,47,81,17,21,42,11,26,33,1,3,8,179,/en/stats/leaderboard?page=serve,3,1,58,31,53,35,11,31,55,12,22,33,3,9,9,60,28,47,57,30,53,58,58,100,43,23,53,40,19,47,42,42,100,,,,,01:11:00,01:11:00,CA33,M915
