event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
414,2008,ATP Masters 1000 Hamburg,1000,2008-05-11T00:00:00,2008-05-18T00:00:00,Clay,56,2057000,€,MS001,F,02:52:00,,F,3,N409,"7-5,6-7(3),6-3",R. Nadal,R. Federer,,,ESP,SUI,7-5,6-7(3),6-3,,,02:52:00,A,R. Nadal,R. Federer,ESP,SUI,,,3.0,7.0,251,/en/stats/leaderboard?page=serve,3,3,76,77,101,66,51,77,33,8,24,43,3,7,17,232,/en/stats/leaderboard?page=serve,0,7,61,72,118,67,48,72,35,16,46,65,11,17,16,58,59,101,46,54,118,52,113,219,54,64,118,42,42,101,48,106,219,,,,,N409,F324
414,2008,ATP Masters 1000 Hamburg,1000,2008-05-11T00:00:00,2008-05-18T00:00:00,Clay,56,2057000,€,MS002,SF,01:19:00,,F,2,F324,"6-3,6-1",R. Federer,A. Seppi,,,SUI,ITA,6-3,6-1,,,,01:19:00,A,R. Federer,A. Seppi,SUI,ITA,,,,,296,/en/stats/leaderboard?page=serve,0,1,52,24,46,79,19,24,64,14,22,100,1,1,8,211,/en/stats/leaderboard?page=serve,1,2,60,44,73,59,26,44,41,12,29,71,10,14,8,72,33,46,48,35,73,57,68,119,52,38,73,28,13,46,43,51,119,,,,,F324,SA93
414,2008,ATP Masters 1000 Hamburg,1000,2008-05-11T00:00:00,2008-05-18T00:00:00,Clay,56,2057000,€,MS003,SF,03:03:00,,F,3,N409,"7-5,2-6,6-2",R. Nadal,N. Djokovic,,,ESP,SRB,7-5,2-6,6-2,,,03:03:00,A,R. Nadal,N. Djokovic,ESP,SRB,,,,,254,/en/stats/leaderboard?page=serve,2,3,75,82,110,57,47,82,50,14,28,79,15,19,14,232,/en/stats/leaderboard?page=serve,0,0,65,60,93,58,35,60,45,15,33,44,4,9,14,55,61,110,46,43,93,51,104,203,54,50,93,45,49,110,49,99,203,,,,,N409,D643
414,2008,ATP Masters 1000 Hamburg,1000,2008-05-11T00:00:00,2008-05-18T00:00:00,Clay,56,2057000,€,MS004,QF,01:21:00,,F,2,F324,"6-3,6-3",R. Federer,F. Verdasco,,,SUI,ESP,6-3,6-3,,,,01:21:00,A,R. Federer,F. Verdasco,SUI,ESP,,,,,309,/en/stats/leaderboard?page=serve,1,2,69,38,55,74,28,38,65,11,17,100,3,3,9,241,/en/stats/leaderboard?page=serve,4,1,72,43,60,65,28,43,41,7,17,63,5,8,9,71,39,55,42,25,60,56,64,115,58,35,60,29,16,55,44,51,115,,,,,F324,V306
414,2008,ATP Masters 1000 Hamburg,1000,2008-05-11T00:00:00,2008-05-18T00:00:00,Clay,56,2057000,€,MS005,QF,03:13:00,,F,3,SA93,"6-3,5-7,7-5",A. Seppi,N. Kiefer,,,ITA,GER,6-3,5-7,7-5,,,03:13:00,A,A. Seppi,N. Kiefer,ITA,GER,,,,,245,/en/stats/leaderboard?page=serve,5,1,61,73,119,63,46,73,50,23,46,71,10,14,16,227,/en/stats/leaderboard?page=serve,3,8,44,49,112,65,32,49,49,31,63,54,7,13,17,58,69,119,44,49,112,51,118,231,56,63,112,42,50,119,49,113,231,,,,,SA93,K316
414,2008,ATP Masters 1000 Hamburg,1000,2008-05-11T00:00:00,2008-05-18T00:00:00,Clay,56,2057000,€,MS006,QF,01:17:00,,F,2,D643,"6-2,6-3",N. Djokovic,A. Montanes,,,SRB,ESP,6-2,6-3,,,,01:17:00,A,N. Djokovic,A. Montanes,SRB,ESP,,,,,295,/en/stats/leaderboard?page=serve,0,4,77,48,62,69,33,48,57,8,14,75,3,4,9,210,/en/stats/leaderboard?page=serve,2,0,66,37,56,54,20,37,42,8,19,43,3,7,8,66,41,62,50,28,56,58,69,118,50,28,56,34,21,62,42,49,118,,,,,D643,M824
414,2008,ATP Masters 1000 Hamburg,1000,2008-05-11T00:00:00,2008-05-18T00:00:00,Clay,56,2057000,€,MS007,QF,01:15:00,,F,2,N409,"6-1,6-3",R. Nadal,C. Moya,,,ESP,ESP,6-1,6-3,,,,01:15:00,A,R. Nadal,C. Moya,ESP,ESP,,,,,313,/en/stats/leaderboard?page=serve,0,0,80,41,51,66,27,41,80,8,10,67,2,3,8,193,/en/stats/leaderboard?page=serve,0,3,65,32,49,53,17,32,35,6,17,44,4,9,8,69,35,51,53,26,49,61,61,100,47,23,49,31,16,51,39,39,100,,,,,N409,M605
414,2008,ATP Masters 1000 Hamburg,1000,2008-05-11T00:00:00,2008-05-18T00:00:00,Clay,56,2057000,€,MS008,R16,01:04:00,,F,2,F324,"6-3,6-2",R. Federer,R. Soderling,,,SUI,SWE,6-3,6-2,,,,01:04:00,A,R. Federer,R. Soderling,SUI,SWE,,,,,312,/en/stats/leaderboard?page=serve,0,6,52,25,48,84,21,25,70,16,23,100,2,2,9,240,/en/stats/leaderboard?page=serve,0,6,66,37,56,59,22,37,47,9,19,67,6,9,8,77,37,48,45,25,56,60,62,104,55,31,56,23,11,48,40,42,104,,,,,F324,SA49
414,2008,ATP Masters 1000 Hamburg,1000,2008-05-11T00:00:00,2008-05-18T00:00:00,Clay,56,2057000,€,MS009,R16,02:10:00,,F,2,V306,"7-6(7),6-2",F. Verdasco,D. Ferrer,,,ESP,ESP,7-6(7),6-2,,,,02:10:00,A,F. Verdasco,D. Ferrer,ESP,ESP,,,,,264,/en/stats/leaderboard?page=serve,2,6,79,66,84,61,40,66,50,9,18,70,7,10,10,208,/en/stats/leaderboard?page=serve,3,2,65,63,97,59,37,63,35,12,34,69,11,16,10,58,49,84,49,48,97,54,97,181,51,49,97,42,35,84,46,84,181,7.0,4.0,,,V306,F401
414,2008,ATP Masters 1000 Hamburg,1000,2008-05-11T00:00:00,2008-05-18T00:00:00,Clay,56,2057000,€,MS010,R16,01:55:00,,F,2,K316,"7-5,6-3",N. Kiefer,N. Davydenko,,,GER,RUS,7-5,6-3,,,,01:55:00,A,N. Kiefer,N. Davydenko,GER,RUS,,,,,290,/en/stats/leaderboard?page=serve,1,8,59,47,79,68,32,47,66,21,32,80,4,5,11,241,/en/stats/leaderboard?page=serve,2,0,60,36,60,67,24,36,46,11,24,40,2,5,10,67,53,79,42,25,60,56,78,139,58,35,60,33,26,79,44,61,139,,,,,K316,D402
