event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
433,2006,Las Vegas,WS,2006-02-27T00:00:00,2006-03-05T00:00:00,Hard,32,355000,$,MS001,F,01:59:00,,F,3,B676,"7-5,2-6,6-3",J. Blake,L. Hewitt,,,USA,AUS,7-5,2-6,6-3,,,01:59:00,229,/en/stats/leaderboard?page=serve,4,5,49,47,96,68,32,47,47,23,49,50,5,10,14,226,/en/stats/leaderboard?page=serve,2,3,59,56,95,57,32,56,49,19,39,50,6,12,15,57,55,96,46,44,95,52,99,191,54,51,95,43,41,96,48,92,191,A,,,,,J. Blake,L. Hewitt,B676,H432,USA,AUS,,
433,2006,Las Vegas,WS,2006-02-27T00:00:00,2006-03-05T00:00:00,Hard,32,355000,$,MS002,SF,01:33:00,,F,3,H432,"3-6,6-1,6-0",L. Hewitt,P. Goldstein,,,AUS,USA,3-6,6-1,6-0,,,01:33:00,235,/en/stats/leaderboard?page=serve,3,3,58,39,67,64,25,39,50,14,28,33,2,6,11,160,/en/stats/leaderboard?page=serve,2,1,53,37,70,51,19,37,30,10,33,38,5,13,11,58,39,67,59,41,70,58,80,137,41,29,70,42,28,67,42,57,137,A,,,,,L. Hewitt,P. Goldstein,H432,G333,AUS,USA,,
433,2006,Las Vegas,WS,2006-02-27T00:00:00,2006-03-05T00:00:00,Hard,32,355000,$,MS003,SF,01:12:00,,F,2,B676,"7-6(7),6-1",J. Blake,I. Karlovic,,,USA,CRO,7-6(7),6-1,,,,01:12:00,318,/en/stats/leaderboard?page=serve,3,1,59,32,54,88,28,32,73,16,22,100,3,3,10,247,/en/stats/leaderboard?page=serve,3,5,54,32,59,81,26,32,33,9,27,0,0,2,9,81,44,54,41,24,59,60,68,113,59,35,59,19,10,54,40,45,113,A,7.0,2.0,,,J. Blake,I. Karlovic,B676,K336,USA,CRO,,
433,2006,Las Vegas,WS,2006-02-27T00:00:00,2006-03-05T00:00:00,Hard,32,355000,$,MS004,QF,00:59:00,,F,2,H432,"6-2,6-0",L. Hewitt,P. Kohlschreiber,,,AUS,GER,6-2,6-0,,,,00:59:00,275,/en/stats/leaderboard?page=serve,6,1,65,31,48,71,22,31,59,10,17,75,3,4,7,156,/en/stats/leaderboard?page=serve,0,1,67,29,43,38,11,29,36,5,14,25,2,8,7,67,32,48,63,27,43,65,59,91,37,16,43,33,16,48,35,32,91,A,,,,,L. Hewitt,P. Kohlschreiber,H432,K435,AUS,GER,,
433,2006,Las Vegas,WS,2006-02-27T00:00:00,2006-03-05T00:00:00,Hard,32,355000,$,MS005,QF,00:05:00,,F,2,G333,"6-3,2-0",P. Goldstein,X. Malisse,,,USA,BEL,6-3,2-0,,,,00:05:00,284,/en/stats/leaderboard?page=serve,1,0,71,27,38,67,18,27,64,7,11,0,0,1,6,199,/en/stats/leaderboard?page=serve,0,4,76,26,34,54,14,26,25,2,8,63,5,8,5,66,25,38,53,18,34,60,43,72,47,16,34,34,13,38,40,29,72,A,,,,,P. Goldstein,X. Malisse,G333,M680,USA,BEL,,
433,2006,Las Vegas,WS,2006-02-27T00:00:00,2006-03-05T00:00:00,Hard,32,355000,$,MS006,QF,01:29:00,,F,2,K336,"7-6(7),6-4",I. Karlovic,T. Robredo,,,CRO,ESP,7-6(7),6-4,,,,01:29:00,307,/en/stats/leaderboard?page=serve,5,8,58,38,66,92,35,38,54,15,28,0,0,0,11,303,/en/stats/leaderboard?page=serve,2,2,76,53,70,72,38,53,65,11,17,50,1,2,11,76,50,66,30,21,70,52,71,136,70,49,70,24,16,66,48,65,136,A,7.0,4.0,,,I. Karlovic,T. Robredo,K336,R419,CRO,ESP,,
433,2006,Las Vegas,WS,2006-02-27T00:00:00,2006-03-05T00:00:00,Hard,32,355000,$,MS007,QF,01:08:00,,F,2,B676,"6-4,6-4",J. Blake,K. Carlsen,,,USA,DEN,6-4,6-4,,,,01:08:00,298,/en/stats/leaderboard?page=serve,2,4,69,41,59,88,36,41,39,7,18,100,4,4,10,274,/en/stats/leaderboard?page=serve,1,5,63,38,60,63,24,38,64,14,22,60,3,5,10,73,43,59,37,22,60,55,65,119,63,38,60,27,16,59,45,54,119,A,,,,,J. Blake,K. Carlsen,B676,C328,USA,DEN,,
433,2006,Las Vegas,WS,2006-02-27T00:00:00,2006-03-05T00:00:00,Hard,32,355000,$,MS008,R16,01:11:00,,F,2,H432,"6-3,6-3",L. Hewitt,J. Hernych,,,AUS,CZE,6-3,6-3,,,,01:11:00,303,/en/stats/leaderboard?page=serve,1,1,59,30,51,73,22,30,71,15,21,0,0,0,9,228,/en/stats/leaderboard?page=serve,3,2,52,33,63,64,21,33,47,14,30,57,4,7,9,73,37,51,44,28,63,57,65,114,56,35,63,27,14,51,43,49,114,A,,,,,L. Hewitt,J. Hernych,H432,H442,AUS,CZE,,
433,2006,Las Vegas,WS,2006-02-27T00:00:00,2006-03-05T00:00:00,Hard,32,355000,$,MS009,R16,01:07:00,,F,2,K435,"6-3,6-2",P. Kohlschreiber,J. Benneteau,,,GER,FRA,6-3,6-2,,,,01:07:00,327,/en/stats/leaderboard?page=serve,0,4,72,31,43,84,26,31,67,8,12,100,1,1,8,209,/en/stats/leaderboard?page=serve,2,0,59,34,58,68,23,34,29,7,24,60,6,10,9,79,34,43,48,28,58,61,62,101,52,30,58,21,9,43,39,39,101,A,,,,,P. Kohlschreiber,J. Benneteau,K435,B747,GER,FRA,,
433,2006,Las Vegas,WS,2006-02-27T00:00:00,2006-03-05T00:00:00,Hard,32,355000,$,MS010,R16,01:03:00,,F,2,G333,"6-2,6-1",P. Goldstein,V. Spadea,,,USA,USA,6-2,6-1,,,,01:03:00,292,/en/stats/leaderboard?page=serve,2,0,68,34,50,76,26,34,50,8,16,100,3,3,7,183,/en/stats/leaderboard?page=serve,3,3,53,26,49,54,14,26,39,9,23,55,6,11,8,68,34,50,53,26,49,61,60,99,47,23,49,32,16,50,39,39,99,A,,,,,P. Goldstein,V. Spadea,G333,S544,USA,USA,,
