event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,doublefaults_isstatbetter_tot_winner,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
568,1997,St. Petersburg,GP,1997-03-17T00:00:00,1997-03-30T00:00:00,Carpet,32,300000,$,MS011,R16,01:27:00,,F,3,J129,"3-6,6-3,6-2",T. Johansson,S. Simian,,,SWE,FRA,3-6,6-3,6-2,,,01:27:00,296,/en/stats/leaderboard?page=serve,1,8,60,45,75,84,38,45,53,16,30,86,6,7,13,259,/en/stats/leaderboard?page=serve,7,10,65,52,80,69,36,52,46,13,28,40,2,5,13,72,54,75,39,31,80,55,85,155,61,49,80,28,21,75,45,70,155,A,,,,,,,,,T. Johansson,S. Simian,J129,S454,SWE,FRA,,
568,1997,St. Petersburg,GP,1997-03-17T00:00:00,1997-03-30T00:00:00,Carpet,32,300000,$,MS012,R16,01:49:00,,F,3,K296,"3-6,6-4,6-3",J. Kroslak,F. Santoro,,,SVK,FRA,3-6,6-4,6-3,,,01:49:00,240,/en/stats/leaderboard?page=serve,9,7,58,55,95,78,43,55,35,14,40,56,5,9,14,228,/en/stats/leaderboard?page=serve,4,2,41,31,75,77,24,31,48,21,44,29,2,7,14,60,57,95,40,30,75,51,87,170,60,45,75,40,38,95,49,83,170,A,,,,,,,,,J. Kroslak,F. Santoro,K296,S424,SVK,FRA,,
568,1997,St. Petersburg,GP,1997-03-17T00:00:00,1997-03-30T00:00:00,Carpet,32,300000,$,MS013,R16,01:45:00,,F,3,N250,"1-6,6-4,6-3",M. Norman,D. Prinosil,,,SWE,GER,1-6,6-4,6-3,,,01:45:00,225,/en/stats/leaderboard?page=serve,3,9,50,52,103,63,33,52,45,23,51,67,10,15,13,225,/en/stats/leaderboard?page=serve,3,10,49,37,76,70,26,37,38,15,39,50,5,10,13,54,56,103,46,35,76,51,91,179,54,41,76,46,47,103,49,88,179,A,,,,,,,,,M. Norman,D. Prinosil,N250,P273,SWE,GER,,
568,1997,St. Petersburg,GP,1997-03-17T00:00:00,1997-03-30T00:00:00,Carpet,32,300000,$,MS014,R16,01:43:00,,F,2,F192,"7-5,6-3",R. Furlan,O. Stanoytchev,,,ITA,BUL,7-5,6-3,,,,01:43:00,259,/en/stats/leaderboard?page=serve,,3,63,45,71,71,32,45,62,16,26,,0,,10,232,/en/stats/leaderboard?page=serve,7,4,52,49,94,73,36,49,38,17,45,75,9,12,11,68,48,71,44,41,94,54,89,165,56,53,94,32,23,71,46,76,165,A,False,,,,,,,,R. Furlan,O. Stanoytchev,F192,S519,ITA,BUL,,
568,1997,St. Petersburg,GP,1997-03-17T00:00:00,1997-03-30T00:00:00,Carpet,32,300000,$,MS016,R32,02:00:00,,F,3,S351,"4-6,7-5,7-6(9)",M. Stich,R. Fromberg,,,GER,AUS,4-6,7-5,7-6(9),,,02:00:00,262,/en/stats/leaderboard?page=serve,6,7,47,53,112,79,42,53,53,31,59,63,5,8,17,275,/en/stats/leaderboard?page=serve,5,10,61,60,98,80,48,60,47,18,38,40,2,5,17,65,73,112,33,32,98,50,105,210,67,66,98,35,39,112,50,105,210,A,,,,9,7,,,,M. Stich,R. Fromberg,S351,F164,GER,AUS,,
568,1997,St. Petersburg,GP,1997-03-17T00:00:00,1997-03-30T00:00:00,Carpet,32,300000,$,MS017,R32,01:44:00,,F,2,C009,"7-6(7),7-6(7)",O. Camporese,E. Benfele Alvarez,,,ITA,ESP,7-6(7),7-6(7),,,,01:44:00,316,/en/stats/leaderboard?page=serve,1,12,55,37,67,92,34,37,67,20,30,50,1,2,12,277,/en/stats/leaderboard?page=serve,2,6,63,58,92,72,42,58,47,16,34,83,5,6,12,81,54,67,37,34,92,55,88,159,63,58,92,19,13,67,45,71,159,A,,7,1,,,7,3,,O. Camporese,E. Benfele Alvarez,C009,A190,ITA,ESP,,
568,1997,St. Petersburg,GP,1997-03-17T00:00:00,1997-03-30T00:00:00,Carpet,32,300000,$,MS019,R32,01:12:00,,F,2,C328,"6-4,6-4",K. Carlsen,F. Roig,,,DEN,ESP,6-4,6-4,,,,01:12:00,296,/en/stats/leaderboard?page=serve,1,13,69,43,62,72,31,43,53,10,19,67,2,3,10,244,/en/stats/leaderboard?page=serve,1,6,45,26,58,77,20,26,47,15,32,50,3,6,10,66,41,62,40,23,58,53,64,120,60,35,58,34,21,62,47,56,120,A,,,,,,,,,K. Carlsen,F. Roig,C328,R177,DEN,ESP,,
568,1997,St. Petersburg,GP,1997-03-17T00:00:00,1997-03-30T00:00:00,Carpet,32,300000,$,MS020,R32,02:07:00,,F,3,V141,"6-4,3-6,6-2",D. Vacek,P. Fredriksson,,,CZE,SWE,6-4,3-6,6-2,,,02:07:00,235,/en/stats/leaderboard?page=serve,9,14,55,58,105,72,42,58,34,16,47,64,7,11,13,216,/en/stats/leaderboard?page=serve,10,6,59,56,95,63,35,56,41,16,39,63,10,16,14,55,58,105,46,44,95,51,102,200,54,51,95,45,47,105,49,98,200,A,,,,,,,,,D. Vacek,P. Fredriksson,V141,F278,CZE,SWE,,
568,1997,St. Petersburg,GP,1997-03-17T00:00:00,1997-03-30T00:00:00,Carpet,32,300000,$,MS021,R32,01:33:00,,F,2,D015,"6-4,6-4",O. Delaitre,A. Cherkasov,,,FRA,RUS,6-4,6-4,,,,01:33:00,258,/en/stats/leaderboard?page=serve,1,5,51,32,63,81,26,32,42,13,31,50,2,4,10,227,/en/stats/leaderboard?page=serve,,6,56,45,80,56,25,45,49,17,35,64,7,11,10,62,39,63,48,38,80,54,77,143,53,42,80,38,24,63,46,66,143,A,,,,,,,,False,O. Delaitre,A. Cherkasov,D015,C260,FRA,RUS,,
568,1997,St. Petersburg,GP,1997-03-17T00:00:00,1997-03-30T00:00:00,Carpet,32,300000,$,MS022,R32,00:54:00,,F,2,S454,"6-4,6-2",S. Simian,I. Tchelychev,,,FRA,RUS,6-4,6-2,,,,00:54:00,275,/en/stats/leaderboard?page=serve,5,8,77,40,52,85,34,40,33,4,12,,0,,9,229,/en/stats/leaderboard?page=serve,3,4,56,29,52,76,22,29,30,7,23,40,2,5,9,73,38,52,44,23,52,59,61,104,56,29,52,27,14,52,41,43,104,A,,,,,,,,,S. Simian,I. Tchelychev,S454,C469,FRA,RUS,,
568,1997,St. Petersburg,GP,1997-03-17T00:00:00,1997-03-30T00:00:00,Carpet,32,300000,$,MS023,R32,01:00:00,,F,2,J129,"6-4,6-1",T. Johansson,A. Volkov,,,SWE,RUS,6-4,6-1,,,,01:00:00,276,/en/stats/leaderboard?page=serve,2,3,47,26,55,85,22,26,55,16,29,75,3,4,9,198,/en/stats/leaderboard?page=serve,4,2,41,21,51,62,13,21,47,14,30,50,4,8,8,69,38,55,47,24,51,58,62,106,53,27,51,31,17,55,42,44,106,A,,,,,,,,,T. Johansson,A. Volkov,J129,V037,SWE,RUS,,
568,1997,St. Petersburg,GP,1997-03-17T00:00:00,1997-03-30T00:00:00,Carpet,32,300000,$,MS024,R32,01:28:00,,F,2,S424,"6-4,6-3",F. Santoro,K. Kucera,,,FRA,SVK,6-4,6-3,,,,01:28:00,256,/en/stats/leaderboard?page=serve,5,1,46,30,65,63,19,30,63,22,35,88,7,8,9,209,/en/stats/leaderboard?page=serve,7,2,47,38,81,63,24,38,44,19,43,60,6,10,10,63,41,65,47,38,81,54,79,146,53,43,81,37,24,65,46,67,146,A,,,,,,,,,F. Santoro,K. Kucera,S424,K237,FRA,SVK,,
568,1997,St. Petersburg,GP,1997-03-17T00:00:00,1997-03-30T00:00:00,Carpet,32,300000,$,MS025,R32,00:54:00,,F,2,K296,"6-2,6-4",J. Kroslak,A. Stoliarov,,,SVK,RUS,6-2,6-4,,,,00:54:00,306,/en/stats/leaderboard?page=serve,2,11,71,37,52,78,29,37,60,9,15,,0,,9,216,/en/stats/leaderboard?page=serve,6,6,30,17,56,76,13,17,44,17,39,25,1,4,9,73,38,52,46,26,56,59,64,108,54,30,56,27,14,52,41,44,108,A,,,,,,,,,J. Kroslak,A. Stoliarov,K296,S688,SVK,RUS,,
568,1997,St. Petersburg,GP,1997-03-17T00:00:00,1997-03-30T00:00:00,Carpet,32,300000,$,MS026,R32,01:14:00,,F,2,N250,"7-5,6-4",M. Norman,J. Winnink,,,SWE,NED,7-5,6-4,,,,01:14:00,250,/en/stats/leaderboard?page=serve,,9,55,39,71,85,33,39,56,18,32,,0,,11,268,/en/stats/leaderboard?page=serve,2,5,48,31,64,81,25,31,55,18,33,33,1,3,11,72,51,71,33,21,64,53,72,135,67,43,64,28,20,71,47,63,135,A,False,,,,,,,,M. Norman,J. Winnink,N250,W161,SWE,NED,,
568,1997,St. Petersburg,GP,1997-03-17T00:00:00,1997-03-30T00:00:00,Carpet,32,300000,$,MS027,R32,00:57:00,,F,2,P273,"6-2,6-2",D. Prinosil,L. Rehmann,,,GER,GER,6-2,6-2,,,,00:57:00,269,/en/stats/leaderboard?page=serve,1,8,48,25,52,80,20,25,59,16,27,,0,,8,213,/en/stats/leaderboard?page=serve,3,1,74,40,54,55,22,40,36,5,14,33,2,6,8,69,36,52,50,27,54,59,63,106,50,27,54,31,16,52,41,43,106,A,,,,,,,,,D. Prinosil,L. Rehmann,P273,R285,GER,GER,,
568,1997,St. Petersburg,GP,1997-03-17T00:00:00,1997-03-30T00:00:00,Carpet,32,300000,$,MS028,R32,01:41:00,,F,2,F192,"7-6(7),7-6(7)",R. Furlan,L. Burgsmuller,,,ITA,GER,7-6(7),7-6(7),,,,01:41:00,276,/en/stats/leaderboard?page=serve,2,8,61,47,77,79,37,47,47,14,30,60,3,5,12,265,/en/stats/leaderboard?page=serve,2,2,67,58,87,60,35,58,55,16,29,75,6,8,12,66,51,77,41,36,87,53,87,164,59,51,87,34,26,77,47,77,164,A,,7,3,,,7,2,,R. Furlan,L. Burgsmuller,F192,B484,ITA,GER,,
568,1997,St. Petersburg,GP,1997-03-17T00:00:00,1997-03-30T00:00:00,Carpet,32,300000,$,MS029,R32,01:12:00,,F,2,S519,"6-3,6-4",O. Stanoytchev,G. Pozzi,,,BUL,ITA,6-3,6-4,,,,01:12:00,273,/en/stats/leaderboard?page=serve,2,3,60,33,55,73,24,33,59,13,22,33,1,3,10,210,/en/stats/leaderboard?page=serve,,2,54,35,65,69,24,35,30,9,30,64,7,11,9,67,37,55,49,32,65,58,69,120,51,33,65,33,18,55,43,51,120,A,,,,,,,,False,O. Stanoytchev,G. Pozzi,S519,P045,BUL,ITA,,
568,1997,St. Petersburg,GP,1997-03-17T00:00:00,1997-03-30T00:00:00,Carpet,32,300000,$,MS030,R32,00:56:00,,F,2,C487,"7-5,4-1",A. Clement,A. Olhovskiy,,,FRA,RUS,7-5,4-1,,,,00:56:00,271,/en/stats/leaderboard?page=serve,3,5,50,29,58,72,21,29,59,17,29,75,3,4,9,228,/en/stats/leaderboard?page=serve,2,5,50,23,46,70,16,23,39,9,23,25,1,4,9,66,38,58,46,21,46,57,59,104,54,25,46,34,20,58,43,45,104,A,,,,,,,,,A. Clement,A. Olhovskiy,C487,O009,FRA,RUS,,
568,1997,St. Petersburg,GP,1997-03-17T00:00:00,1997-03-30T00:00:00,Carpet,32,300000,$,MS031,R32,01:32:00,,F,3,R237,"4-6,6-1,6-4",G. Rusedski,T. El Sawy,,,GBR,EGY,4-6,6-1,6-4,,,01:32:00,282,/en/stats/leaderboard?page=serve,4,11,55,45,82,78,35,45,57,21,37,33,1,3,14,241,/en/stats/leaderboard?page=serve,2,2,62,49,79,63,31,49,47,14,30,33,2,6,13,68,56,82,43,34,79,56,90,161,57,45,79,32,26,82,44,71,161,A,,,,,,,,,G. Rusedski,T. El Sawy,R237,E146,GBR,EGY,,
